DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
ZcTag090,180762,Mk10,15:52:31 29-Jul-2019,Argos,B,35.9677,-74.7796,,,,,,,,,,
ZcTag090,180762,Mk10,16:36:55 29-Jul-2019,Argos,0,35.9302,-74.8430,4837,25472,918,56,,,,,,
ZcTag090,180762,Mk10,21:32:13 29-Jul-2019,Argos,B,35.8946,-74.7345,13206,21917,7956,77,,,,,,
ZcTag090,180762,Mk10,21:52:06 29-Jul-2019,Argos,0,35.5753,-74.1048,6850,61411,764,62,,,,,,
ZcTag090,180762,Mk10,23:02:53 29-Jul-2019,Argos,B,35.4906,-74.2418,5188,10360,2597,66,,,,,,
ZcTag090,180762,Mk10,00:23:28 30-Jul-2019,Argos,0,35.6765,-74.6852,7948,84246,749,59,,,,,,
ZcTag090,180762,Mk10,01:35:46 30-Jul-2019,Argos,A,35.4811,-74.8230,12024,134205,1077,78,,,,,,
ZcTag090,180762,Mk10,03:17:35 30-Jul-2019,Argos,B,35.4369,-74.9737,17664,34337,9086,83,,,,,,
ZcTag090,180762,Mk10,08:52:33 30-Jul-2019,Argos,B,35.7027,-74.4417,66967,364309,12309,80,,,,,,
ZcTag090,180762,Mk10,09:06:49 30-Jul-2019,Argos,A,35.6311,-74.6021,13277,78245,2253,104,,,,,,
ZcTag090,180762,Mk10,10:41:05 30-Jul-2019,Argos,0,35.6369,-74.1689,11982,174856,821,70,,,,,,
ZcTag090,180762,Mk10,10:41:12 30-Jul-2019,Argos,0,35.4573,-74.6671,2066,8687,491,91,,,,,,
ZcTag090,180762,Mk10,12:55:12 30-Jul-2019,Argos,A,35.5547,-74.4017,19564,26301,14552,112,,,,,,
ZcTag090,180762,Mk10,14:23:10 30-Jul-2019,Argos,0,35.5882,-74.5837,3577,33651,380,97,,,,,,
ZcTag090,180762,Mk10,15:12:49 30-Jul-2019,Argos,B,35.6133,-74.5850,10693,15166,7539,90,,,,,,
ZcTag090,180762,Mk10,20:21:02 30-Jul-2019,Argos,1,35.5664,-74.3574,1455,6021,351,138,,,,,,
ZcTag090,180762,Mk10,22:01:11 30-Jul-2019,Argos,0,35.5084,-74.6458,2886,16831,495,107,,,,,,
ZcTag090,180762,Mk10,00:19:16 31-Jul-2019,Argos,B,35.7489,-74.6258,13353,29158,6114,99,,,,,,
ZcTag090,180762,Mk10,00:19:24 31-Jul-2019,Argos,A,35.5605,-74.2880,15712,56659,4357,74,,,,,,
ZcTag090,180762,Mk10,00:41:50 31-Jul-2019,Argos,A,35.3930,-74.5696,9533,28982,3135,100,,,,,,
ZcTag090,180762,Mk10,08:44:35 31-Jul-2019,Argos,B,35.6467,-74.7889,41377,69459,24648,85,,,,,,
ZcTag090,180762,Mk10,10:07:24 31-Jul-2019,Argos,B,35.6702,-74.8191,26798,51600,13917,89,,,,,,
ZcTag090,180762,Mk10,12:11:22 31-Jul-2019,Argos,B,35.6780,-74.8658,23731,44714,12594,99,,,,,,
ZcTag090,180762,Mk10,14:20:47 31-Jul-2019,Argos,0,35.5773,-74.7207,18717,273859,1279,116,,,,,,
ZcTag090,180762,Mk10,15:56:39 31-Jul-2019,Argos,B,35.4871,-74.7945,24643,46817,12971,107,,,,,,
ZcTag090,180762,Mk10,15:58:12 31-Jul-2019,Argos,A,35.5779,-74.6939,9008,48065,1688,140,,,,,,
ZcTag090,180762,Mk10,21:53:25 31-Jul-2019,Argos,B,35.7288,-74.7069,15620,52392,4656,92,,,,,,
ZcTag090,180762,Mk10,00:03:39 01-Aug-2019,Argos,A,35.7787,-74.5944,8970,37782,2129,125,,,,,,
ZcTag090,180762,Mk10,00:04:01 01-Aug-2019,Argos,B,35.6608,-74.8221,16085,33201,7793,92,,,,,,
ZcTag090,180762,Mk10,02:12:24 01-Aug-2019,Argos,B,35.8502,-74.7589,32596,56414,18833,116,,,,,,
ZcTag090,180762,Mk10,09:48:24 01-Aug-2019,Argos,0,35.6575,-74.8136,30860,109427,8702,37,,,,,,
ZcTag090,180762,Mk10,10:09:44 01-Aug-2019,Argos,0,35.8206,-74.7068,12498,58367,2676,77,,,,,,
ZcTag090,180762,Mk10,11:21:11 01-Aug-2019,Argos,1,35.7834,-74.4475,679,1626,283,149,,,,,,
ZcTag090,180762,Mk10,15:38:53 01-Aug-2019,Argos,B,35.7495,-74.2103,5299,42500,660,99,,,,,,
ZcTag090,180762,Mk10,15:39:03 01-Aug-2019,Argos,B,35.8428,-74.2221,6831,18577,2512,98,,,,,,
ZcTag090,180762,Mk10,23:16:44 01-Aug-2019,Argos,B,35.8191,-74.3199,38661,62049,24088,86,,,,,,
ZcTag090,180762,Mk10,23:36:13 01-Aug-2019,Argos,0,35.8691,-74.5298,6777,20422,2249,100,,,,,,
ZcTag090,180762,Mk10,23:36:13 01-Aug-2019,Argos,0,35.8501,-74.4959,3319,14063,783,83,,,,,,
ZcTag090,180762,Mk10,01:19:41 02-Aug-2019,Argos,0,35.8158,-74.4328,3718,15269,905,45,,,,,,
ZcTag090,180762,Mk10,01:21:06 02-Aug-2019,Argos,A,35.7938,-74.4474,3434,12251,962,47,,,,,,
ZcTag090,180762,Mk10,01:45:30 02-Aug-2019,Argos,B,35.7957,-74.4461,7214,13454,3867,51,,,,,,
ZcTag090,180762,Mk10,09:10:26 02-Aug-2019,Argos,0,35.8715,-74.1393,3305,17233,633,17,,,,,,
ZcTag090,180762,Mk10,10:46:21 02-Aug-2019,Argos,0,35.7855,-74.0582,12497,43702,3573,53,,,,,,
ZcTag090,180762,Mk10,15:17:07 02-Aug-2019,Argos,B,35.9021,-74.0832,9208,213789,396,106,,,,,,
ZcTag090,180762,Mk10,00:50:47 03-Aug-2019,Argos,0,36.0346,-74.1599,3558,34100,371,134,,,,,,
ZcTag090,180762,Mk10,01:15:42 03-Aug-2019,Argos,A,36.0412,-74.1649,1357,8330,221,77,,,,,,
ZcTag090,180762,Mk10,02:35:46 03-Aug-2019,Argos,B,36.0519,-74.1764,919,3872,218,61,,,,,,
ZcTag090,180762,Mk10,02:54:15 03-Aug-2019,Argos,B,36.0313,-74.2242,9084,20339,4057,63,,,,,,
ZcTag090,180762,Mk10,21:12:33 03-Aug-2019,Argos,0,36.0029,-74.2055,2886,33553,248,72,,,,,,
ZcTag090,180762,Mk10,23:22:37 03-Aug-2019,Argos,0,36.1084,-73.9811,4435,18305,1074,125,,,,,,
ZcTag090,180762,Mk10,00:14:09 04-Aug-2019,Argos,0,36.1326,-74.2198,4641,13978,1541,175,,,,,,
ZcTag090,180762,Mk10,01:11:06 04-Aug-2019,Argos,B,36.1406,-74.2650,6330,14105,2840,58,,,,,,
ZcTag090,180762,Mk10,09:44:51 04-Aug-2019,Argos,A,36.3575,-74.6232,2423,6925,847,118,,,,,,
ZcTag090,180762,Mk10,09:45:25 04-Aug-2019,Argos,0,36.1430,-74.2127,5667,64470,498,92,,,,,,
ZcTag090,180762,Mk10,13:29:17 04-Aug-2019,Argos,B,36.1578,-74.3192,6165,45666,832,105,,,,,,
ZcTag090,180762,Mk10,15:10:18 04-Aug-2019,Argos,B,36.0770,-74.0321,5825,26677,1272,94,,,,,,
ZcTag090,180762,Mk10,15:10:41 04-Aug-2019,Argos,B,36.0821,-74.0624,5216,29538,921,97,,,,,,
ZcTag090,180762,Mk10,19:24:41 04-Aug-2019,Argos,B,36.1232,-74.2051,3167,6349,1579,80,,,,,,
ZcTag090,180762,Mk10,22:21:36 04-Aug-2019,Argos,0,36.3942,-74.3782,18976,311918,1154,69,,,,,,
ZcTag090,180762,Mk10,22:41:58 04-Aug-2019,Argos,0,36.2028,-74.3029,17336,70951,4235,122,,,,,,
ZcTag090,180762,Mk10,23:55:23 04-Aug-2019,Argos,0,36.1426,-73.9673,16989,162748,1773,72,,,,,,
ZcTag090,180762,Mk10,00:17:03 05-Aug-2019,Argos,B,36.1441,-73.9434,18874,38793,9182,74,,,,,,
ZcTag090,180762,Mk10,00:55:44 05-Aug-2019,Argos,B,36.1449,-73.9438,26913,55163,13129,81,,,,,,
ZcTag090,180762,Mk10,01:57:34 05-Aug-2019,Argos,A,36.3343,-74.9710,13687,200085,936,51,,,,,,
ZcTag090,180762,Mk10,02:31:38 05-Aug-2019,Argos,B,36.7133,-74.6713,9800,133138,721,128,,,,,,
ZcTag090,180762,Mk10,02:31:47 05-Aug-2019,Argos,0,36.1969,-74.4911,3787,30218,474,38,,,,,,
ZcTag090,180762,Mk10,10:51:48 05-Aug-2019,Argos,0,36.0025,-73.8425,34484,109374,10872,47,,,,,,
ZcTag090,180762,Mk10,12:13:12 05-Aug-2019,Argos,0,36.1350,-74.1719,30135,725428,1251,98,,,,,,
ZcTag090,180762,Mk10,14:19:10 05-Aug-2019,Argos,B,36.1469,-75.0820,60527,152448,24031,110,,,,,,
ZcTag090,180762,Mk10,14:41:29 05-Aug-2019,Argos,0,36.3688,-75.3266,27118,69270,10616,94,,,,,,
ZcTag090,180762,Mk10,21:54:27 05-Aug-2019,Argos,A,36.6332,-74.9560,18871,65496,5436,133,,,,,,
ZcTag090,180762,Mk10,22:34:23 05-Aug-2019,Argos,1,36.0089,-74.8192,1441,15440,134,81,,,,,,
ZcTag090,180762,Mk10,00:34:05 06-Aug-2019,Argos,1,35.8242,-74.5403,1322,3911,446,54,,,,,,
ZcTag090,180762,Mk10,01:28:51 06-Aug-2019,Argos,0,35.7892,-74.6565,2883,19630,423,127,,,,,,
ZcTag090,180762,Mk10,03:12:40 06-Aug-2019,Argos,B,35.7586,-74.7097,5078,12182,2116,159,,,,,,
ZcTag090,180762,Mk10,08:46:49 06-Aug-2019,Argos,B,35.6394,-74.8112,12339,15604,9756,83,,,,,,
ZcTag090,180762,Mk10,10:23:58 06-Aug-2019,Argos,0,35.6144,-75.1303,14719,387830,558,81,,,,,,
ZcTag090,180762,Mk10,10:51:30 06-Aug-2019,Argos,B,35.6315,-75.0528,18411,45582,7435,82,,,,,,
ZcTag090,180762,Mk10,13:04:04 06-Aug-2019,Argos,B,35.6316,-75.1806,26967,47327,15365,92,,,,,,
ZcTag090,180762,Mk10,13:33:48 06-Aug-2019,Argos,0,35.5755,-75.1606,5000,22724,1099,98,,,,,,
ZcTag090,180762,Mk10,13:49:26 06-Aug-2019,Argos,0,35.7989,-75.3553,46179,346378,6156,93,,,,,,
ZcTag090,180762,Mk10,15:29:38 06-Aug-2019,Argos,0,35.8281,-74.5069,4391,28752,670,97,,,,,,
ZcTag090,180762,Mk10,20:43:57 06-Aug-2019,Argos,0,35.9054,-74.5032,2036,24580,168,62,,,,,,
ZcTag090,180762,Mk10,22:27:13 06-Aug-2019,Argos,A,36.0153,-74.3928,4853,8375,2812,98,,,,,,
ZcTag090,180762,Mk10,00:17:35 07-Aug-2019,Argos,0,35.8647,-74.4795,14429,88254,2359,105,,,,,,
ZcTag090,180762,Mk10,00:45:54 07-Aug-2019,Argos,1,35.7471,-74.4654,1090,3212,369,130,,,,,,
ZcTag090,180762,Mk10,02:12:22 07-Aug-2019,Argos,0,36.0340,-74.3117,22448,66096,7623,106,,,,,,
ZcTag090,180762,Mk10,02:46:33 07-Aug-2019,Argos,B,36.0749,-74.3225,20125,40569,9983,106,,,,,,
ZcTag090,180762,Mk10,03:21:04 07-Aug-2019,Argos,B,36.0993,-74.2971,18955,32685,10992,103,,,,,,
ZcTag090,180762,Mk10,10:43:19 07-Aug-2019,Argos,0,36.0140,-74.0918,7935,159466,394,104,,,,,,
ZcTag090,180762,Mk10,13:00:34 07-Aug-2019,Argos,0,36.0617,-74.0670,10691,45721,2499,131,,,,,,
ZcTag090,180762,Mk10,13:28:51 07-Aug-2019,Argos,0,36.1913,-74.1533,6181,29448,1297,114,,,,,,
ZcTag090,180762,Mk10,14:27:06 07-Aug-2019,Argos,Z,35.7261,-73.6240,39559,411512,3802,124,,,,,,
ZcTag090,180762,Mk10,14:27:10 07-Aug-2019,Argos,Z,35.8671,-73.6743,20902,247224,1767,107,,,,,,
ZcTag090,180762,Mk10,20:27:28 07-Aug-2019,Argos,A,35.8770,-74.1006,1443,38330,54,85,,,,,,
ZcTag090,180762,Mk10,22:04:06 07-Aug-2019,Argos,0,35.7776,-73.8336,19025,67239,5382,54,,,,,,
ZcTag090,180762,Mk10,22:44:03 07-Aug-2019,Argos,A,35.9867,-73.8285,13608,87077,2126,89,,,,,,
ZcTag090,180762,Mk10,00:22:41 08-Aug-2019,Argos,B,36.0553,-74.2917,28867,34759,23973,61,,,,,,
ZcTag090,180762,Mk10,00:52:24 08-Aug-2019,Argos,B,35.7479,-73.9639,29829,48978,18167,123,,,,,,
ZcTag090,180762,Mk10,02:26:36 08-Aug-2019,Argos,B,35.9038,-73.9415,33798,45401,25160,108,,,,,,
ZcTag090,180762,Mk10,08:50:09 08-Aug-2019,Argos,B,35.8235,-74.3642,11528,49877,2664,106,,,,,,
ZcTag090,180762,Mk10,12:34:14 08-Aug-2019,Argos,B,36.0775,-74.3915,30786,51298,18476,111,,,,,,
ZcTag090,180762,Mk10,14:54:39 08-Aug-2019,Argos,B,36.1747,-74.4011,25705,39654,16663,106,,,,,,
ZcTag090,180762,Mk10,16:30:43 08-Aug-2019,Argos,B,35.9260,-74.4853,38456,53076,27862,139,,,,,,
ZcTag090,180762,Mk10,22:03:01 08-Aug-2019,Argos,B,35.7830,-74.6194,28417,49255,16394,117,,,,,,
ZcTag090,180762,Mk10,23:20:09 08-Aug-2019,Argos,B,35.6491,-74.6778,16544,51060,5360,107,,,,,,
ZcTag090,180762,Mk10,00:02:39 09-Aug-2019,Argos,B,35.4665,-74.1912,17119,115499,2537,128,,,,,,
ZcTag090,180762,Mk10,00:30:02 09-Aug-2019,Argos,B,35.4263,-74.1014,14922,32493,6852,125,,,,,,
ZcTag090,180762,Mk10,01:29:15 09-Aug-2019,Argos,Z,35.7113,-74.3512,8973,44534,1807,79,,,,,,
ZcTag090,180762,Mk10,01:44:20 09-Aug-2019,Argos,Z,35.3031,-73.5609,34287,126709,9278,111,,,,,,
ZcTag090,180762,Mk10,03:09:28 09-Aug-2019,Argos,0,26.3689,-119.2779,4655,23056,939,146,,,,,,Speed to avg loc 104 x median
ZcTag090,180762,Mk10,08:55:00 09-Aug-2019,Argos,0,35.8211,-74.7183,11981,217523,659,116,,,,,,
ZcTag090,180762,Mk10,10:15:46 09-Aug-2019,Argos,0,35.6779,-74.3823,1751,20027,153,100,,,,,,
ZcTag090,180762,Mk10,12:01:11 09-Aug-2019,Argos,0,35.8913,-74.5704,9421,39573,2242,58,,,,,,
ZcTag090,180762,Mk10,12:24:47 09-Aug-2019,Argos,A,35.9657,-74.4593,4745,6305,3569,92,,,,,,
ZcTag090,180762,Mk10,15:02:50 09-Aug-2019,Argos,B,35.8941,-74.4867,13753,25650,7373,106,,,,,,
ZcTag090,180762,Mk10,15:26:56 09-Aug-2019,Argos,0,35.7567,-74.3880,2781,23511,329,91,,,,,,
ZcTag090,180762,Mk10,22:47:55 09-Aug-2019,Argos,1,35.6007,-74.3957,647,1578,265,48,,,,,,
ZcTag090,180762,Mk10,23:26:28 09-Aug-2019,Argos,B,35.5979,-74.3919,3213,4076,2533,89,,,,,,
ZcTag090,180762,Mk10,23:27:02 09-Aug-2019,Argos,0,35.5458,-74.3706,13633,21054,8827,86,,,,,,
ZcTag090,180762,Mk10,00:22:53 10-Aug-2019,Argos,0,35.4597,-73.3664,12926,257950,647,116,,,,,,Lon > 4 deviations from mean
ZcTag090,180762,Mk10,01:09:24 10-Aug-2019,Argos,A,35.7154,-74.3399,3886,33245,454,66,,,,,,
ZcTag090,180762,Mk10,03:32:32 10-Aug-2019,Argos,B,35.7607,-74.4137,15891,47583,5307,65,,,,,,
ZcTag090,180762,Mk10,08:28:47 10-Aug-2019,Argos,B,35.6978,-74.4295,26556,44015,16021,85,,,,,,
ZcTag090,180762,Mk10,10:04:22 10-Aug-2019,Argos,A,35.7856,-74.4893,1050,10713,102,79,,,,,,
ZcTag090,180762,Mk10,11:54:28 10-Aug-2019,Argos,B,35.7901,-74.5067,3256,4656,2276,84,,,,,,
ZcTag090,180762,Mk10,23:03:56 10-Aug-2019,Argos,0,35.4872,-74.4994,36079,478026,2723,92,,,,,,
ZcTag090,180762,Mk10,23:42:47 10-Aug-2019,Argos,B,35.4937,-74.6115,17965,61550,5243,90,,,,,,
ZcTag090,180762,Mk10,23:51:59 10-Aug-2019,Argos,B,35.5350,-74.4323,6487,29679,1417,125,,,,,,
ZcTag090,180762,Mk10,01:29:09 11-Aug-2019,Argos,1,35.6204,-74.5840,621,1454,265,170,,,,,,
ZcTag090,180762,Mk10,01:29:09 11-Aug-2019,Argos,1,35.6204,-74.5840,621,1454,265,170,,,,,,
ZcTag090,180762,Mk10,03:09:37 11-Aug-2019,Argos,A,35.6112,-74.8012,1399,4607,424,176,,,,,,
ZcTag090,180762,Mk10,09:31:16 11-Aug-2019,Argos,0,35.7509,-74.6470,3320,21713,507,88,,,,,,
ZcTag090,180762,Mk10,09:52:47 11-Aug-2019,Argos,B,35.7660,-74.6743,8494,12022,6001,87,,,,,,
