DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
ZcTag090,180762,Mk10,DS,3,0,3,41,15,01:15:42 03-Aug-2019,NN,A,36.0412,-74.1649,36.0412,-74.1649,6,,401677616,-123
ZcTag090,180762,Mk10,DS,2,0,1,30,30,02:35:46 03-Aug-2019,MC,B,36.0519,-74.1764,36.0519,-74.1764,8,,401677614,-122
ZcTag090,180762,Mk10,DS,2,0,0,16,16,02:54:15 03-Aug-2019,NN,B,36.0313,-74.2242,36.0313,-74.2242,6,,401677651,-135
ZcTag090,180762,Mk10,DS,8,0,6,21,15,21:12:33 03-Aug-2019,NP,0,36.0029,-74.2055,36.0029,-74.2055,40,,401677687,-128
ZcTag090,180762,Mk10,DS,7,0,5,21,14,23:22:37 03-Aug-2019,NN,0,36.1084,-73.9811,36.1084,-73.9811,58,,401677666,-133
ZcTag090,180762,Mk10,DS,6,0,3,18,15,00:14:09 04-Aug-2019,SR,0,36.1326,-74.2198,36.1326,-74.2198,46,,401677690,-124
ZcTag090,180762,Mk10,DS,2,0,2,47,47,01:11:06 04-Aug-2019,MB,B,36.1406,-74.2650,36.1406,-74.2650,8,,401677612,-133
ZcTag090,180762,Mk10,DS,3,0,3,17,17,09:44:51 04-Aug-2019,NP,A,36.3575,-74.6232,36.3575,-74.6232,8,,401677563,-135
ZcTag090,180762,Mk10,DS,6,0,5,21,17,09:45:25 04-Aug-2019,SR,0,36.1430,-74.2127,36.1430,-74.2127,56,,401677687,-127
ZcTag090,180762,Mk10,DS,2,0,2,52,52,13:29:17 04-Aug-2019,NN,B,36.1578,-74.3192,36.1578,-74.3192,8,,401677577,-132
ZcTag090,180762,Mk10,DS,2,0,2,16,16,15:10:18 04-Aug-2019,MB,B,36.0770,-74.0321,36.0770,-74.0321,7,,401677627,-130
ZcTag090,180762,Mk10,DS,1,0,0,,,15:10:41 04-Aug-2019,NN,B,36.0821,-74.0624,36.0821,-74.0624,6,,401677626,-133
ZcTag090,180762,Mk10,DS,1,0,0,,,19:24:41 04-Aug-2019,NP,B,36.1232,-74.2051,36.1232,-74.2051,8,,401677656,-137
ZcTag090,180762,Mk10,DS,4,0,4,37,14,22:21:36 04-Aug-2019,NK,0,36.3942,-74.3782,36.3942,-74.3782,48,,401677595,-132
ZcTag090,180762,Mk10,DS,4,0,4,71,27,22:41:58 04-Aug-2019,NP,0,36.2028,-74.3029,36.2028,-74.3029,46,,401677658,-129
ZcTag090,180762,Mk10,DS,5,0,5,31,15,23:55:23 04-Aug-2019,NK,0,36.1426,-73.9673,36.1426,-73.9673,44,,401677815,-127
ZcTag090,180762,Mk10,DS,1,0,1,,,00:17:03 05-Aug-2019,MC,B,36.1441,-73.9434,36.1441,-73.9434,6,,401677800,-131
ZcTag090,180762,Mk10,DS,1,0,1,,,00:55:44 05-Aug-2019,NN,B,36.1449,-73.9438,36.1449,-73.9438,8,,401677701,-131
ZcTag090,180762,Mk10,DS,3,0,3,43,37,01:57:34 05-Aug-2019,MC,A,36.3343,-74.9710,37.4856,-70.7674,58,,401677658,-128
ZcTag090,180762,Mk10,DS,2,0,2,60,60,02:31:38 05-Aug-2019,MB,B,36.7133,-74.6713,32.9284,-87.6080,8,,401677658,-135
ZcTag090,180762,Mk10,DS,5,0,5,19,15,02:31:47 05-Aug-2019,NN,0,36.1969,-74.4911,28.5466,-109.6176,68,,401677560,-133
ZcTag090,180762,Mk10,DS,4,0,2,20,16,10:51:48 05-Aug-2019,SR,0,36.0025,-73.8425,36.0025,-73.8425,46,,401677783,-132
ZcTag090,180762,Mk10,DS,7,0,2,22,17,12:13:12 05-Aug-2019,NK,0,36.1350,-74.1719,36.1350,-74.1719,48,,401677712,-127
ZcTag090,180762,Mk10,DS,2,0,2,37,37,14:19:10 05-Aug-2019,MC,B,36.1469,-75.0820,36.1469,-75.0820,8,,401677648,-131
ZcTag090,180762,Mk10,DS,4,0,4,16,14,14:41:29 05-Aug-2019,MB,0,36.3688,-75.3266,36.3688,-75.3266,46,,401677743,-133
ZcTag090,180762,Mk10,DS,3,0,2,47,20,21:54:27 05-Aug-2019,NK,A,36.6332,-74.9560,36.6332,-74.9560,8,,401677397,-137
ZcTag090,180762,Mk10,DS,4,0,3,47,35,22:34:23 05-Aug-2019,NP,1,36.0089,-74.8192,30.1596,-101.3183,60,,401677658,-130
ZcTag090,180762,Mk10,DS,5,0,2,84,15,00:34:05 06-Aug-2019,NN,1,35.8242,-74.5403,35.8242,-74.5403,46,,401677728,-133
ZcTag090,180762,Mk10,DS,7,0,3,101,16,01:28:51 06-Aug-2019,MC,0,35.7892,-74.6565,35.7892,-74.6565,48,,401677627,-126
ZcTag090,180762,Mk10,DS,2,0,1,55,55,03:12:40 06-Aug-2019,MC,B,35.7586,-74.7097,35.7586,-74.7097,6,,401677669,-126
ZcTag090,180762,Mk10,DS,1,0,1,,,08:46:49 06-Aug-2019,SR,B,35.6394,-74.8112,35.6394,-74.8112,8,,401677696,-137
ZcTag090,180762,Mk10,DS,8,0,4,17,15,10:23:58 06-Aug-2019,SR,0,35.6144,-75.1303,35.6144,-75.1303,46,,401677731,-124
ZcTag090,180762,Mk10,DS,2,0,1,16,16,10:51:30 06-Aug-2019,NP,B,35.6315,-75.0528,35.6315,-75.0528,6,,401677651,-136
ZcTag090,180762,Mk10,DS,1,0,1,,,13:04:04 06-Aug-2019,NN,B,35.6316,-75.1806,35.6316,-75.1806,8,,401677587,-137
ZcTag090,180762,Mk10,DS,4,0,2,17,15,13:33:48 06-Aug-2019,NK,0,35.5755,-75.1606,35.5755,-75.1606,56,,401677673,-133
ZcTag090,180762,Mk10,DS,4,0,4,19,16,13:49:26 06-Aug-2019,MC,0,35.7989,-75.3553,35.7989,-75.3553,46,,401677804,-126
ZcTag090,180762,Mk10,DS,9,0,4,21,15,15:29:38 06-Aug-2019,MC,0,35.8281,-74.5069,39.6715,-97.5632,50,,401677843,-122
ZcTag090,180762,Mk10,DS,7,0,3,25,15,20:43:57 06-Aug-2019,NP,0,35.9054,-74.5032,35.9054,-74.5032,58,,401677627,-130
ZcTag090,180762,Mk10,DS,3,0,2,25,15,22:27:13 06-Aug-2019,NP,A,36.0153,-74.3928,36.0153,-74.3928,8,,401677610,-137
ZcTag090,180762,Mk10,DS,4,0,3,19,17,00:17:35 07-Aug-2019,SR,0,35.8647,-74.4795,35.8647,-74.4795,46,,401677699,-131
ZcTag090,180762,Mk10,DS,1,0,1,,,00:34:57 07-Aug-2019,MA,,,,,,,,401650000,
ZcTag090,180762,Mk10,DS,7,0,6,39,16,00:45:54 07-Aug-2019,NK,1,35.7471,-74.4654,35.7471,-74.4654,56,,401677622,-130
ZcTag090,180762,Mk10,DS,4,0,4,25,15,02:12:22 07-Aug-2019,NN,0,36.0340,-74.3117,36.0340,-74.3117,48,,401677628,-133
ZcTag090,180762,Mk10,DS,4,0,3,23,15,02:13:16 07-Aug-2019,MA,,,,,,,,401650000,
ZcTag090,180762,Mk10,DS,1,0,1,,,02:46:33 07-Aug-2019,MC,B,36.0749,-74.3225,36.0749,-74.3225,8,,401677618,-133
ZcTag090,180762,Mk10,DS,1,0,1,,,03:21:04 07-Aug-2019,MB,B,36.0993,-74.2971,36.0993,-74.2971,8,,401677574,-133
ZcTag090,180762,Mk10,DS,5,0,4,24,15,10:43:19 07-Aug-2019,NP,0,36.0140,-74.0918,36.0140,-74.0918,47,,401677719,-127
ZcTag090,180762,Mk10,DS,5,0,5,17,15,13:00:34 07-Aug-2019,NK,0,36.0617,-74.0670,36.0617,-74.0670,48,,401677709,-132
ZcTag090,180762,Mk10,DS,5,0,1,18,15,13:28:51 07-Aug-2019,MC,0,36.1913,-74.1533,36.1913,-74.1533,56,,401677733,-129
ZcTag090,180762,Mk10,DS,8,0,4,31,16,14:27:06 07-Aug-2019,NN,Z,35.7261,-73.6240,35.7261,-73.6240,38,,401677725,-131
ZcTag090,180762,Mk10,DS,10,0,4,24,15,14:27:10 07-Aug-2019,MA,Z,35.8671,-73.6743,35.8671,-73.6743,38,,401677700,-120
ZcTag090,180762,Mk10,DS,3,0,3,17,15,20:27:28 07-Aug-2019,NP,A,35.8770,-74.1006,42.2629,-43.2020,60,,401677733,-132
ZcTag090,180762,Mk10,DS,5,0,4,25,17,22:04:06 07-Aug-2019,NP,0,35.7776,-73.8336,35.7776,-73.8336,48,,401677752,-136
ZcTag090,180762,Mk10,DS,3,0,3,35,33,22:44:03 07-Aug-2019,NK,A,35.9867,-73.8285,35.9867,-73.8285,4,,401677832,-129
ZcTag090,180762,Mk10,DS,2,0,2,16,16,00:22:41 08-Aug-2019,NK,B,36.0553,-74.2917,36.0553,-74.2917,8,,401677727,-130
ZcTag090,180762,Mk10,DS,2,0,1,19,19,00:52:24 08-Aug-2019,MC,B,35.7479,-73.9639,35.7479,-73.9639,6,,401677870,-126
ZcTag090,180762,Mk10,DS,1,0,1,,,02:26:36 08-Aug-2019,MC,B,35.9038,-73.9415,35.9038,-73.9415,8,,401677727,-131
ZcTag090,180762,Mk10,DS,2,0,2,60,60,08:50:09 08-Aug-2019,NP,B,35.8235,-74.3642,35.8235,-74.3642,8,,401677570,-138
ZcTag090,180762,Mk10,DS,2,0,2,27,27,12:34:14 08-Aug-2019,NK,B,36.0775,-74.3915,36.0775,-74.3915,6,,401677686,-133
ZcTag090,180762,Mk10,DS,1,0,1,,,14:54:39 08-Aug-2019,MC,B,36.1747,-74.4011,36.1747,-74.4011,7,,401677741,-127
ZcTag090,180762,Mk10,DS,1,0,1,,,16:30:43 08-Aug-2019,MC,B,35.9260,-74.4853,35.9260,-74.4853,7,,401677767,-129
ZcTag090,180762,Mk10,DS,1,0,1,,,22:03:01 08-Aug-2019,NP,B,35.7830,-74.6194,35.7830,-74.6194,8,,401677699,-136
ZcTag090,180762,Mk10,DS,2,0,1,126,126,23:20:09 08-Aug-2019,SR,B,35.6491,-74.6778,35.6491,-74.6778,6,,401677692,-125
ZcTag090,180762,Mk10,DS,2,0,2,140,140,00:02:39 09-Aug-2019,NN,B,35.4665,-74.1912,35.4665,-74.1912,3,,401677879,-135
ZcTag090,180762,Mk10,DS,1,0,1,,,00:30:02 09-Aug-2019,MC,B,35.4263,-74.1014,35.4263,-74.1014,6,,401677802,-131
ZcTag090,180762,Mk10,DS,5,0,3,38,15,01:29:15 09-Aug-2019,MA,Z,35.7113,-74.3512,35.7113,-74.3512,38,,401677717,-118
ZcTag090,180762,Mk10,DS,4,0,4,32,15,01:44:20 09-Aug-2019,NN,Z,35.3031,-73.5609,35.3031,-73.5609,4,,401677614,-128
ZcTag090,180762,Mk10,DS,4,0,3,47,22,03:09:28 09-Aug-2019,MA,0,26.3689,-119.2779,26.3689,-119.2779,50,,401677755,-130
ZcTag090,180762,Mk10,DS,4,0,3,16,16,08:55:00 09-Aug-2019,SR,0,35.8211,-74.7183,45.0200,-28.0420,68,,401677523,-133
ZcTag090,180762,Mk10,DS,7,0,7,85,18,10:15:46 09-Aug-2019,NP,0,35.6779,-74.3823,35.6779,-74.3823,45,,401677643,-140
ZcTag090,180762,Mk10,DS,4,0,4,34,15,12:01:11 09-Aug-2019,NP,0,35.8913,-74.5704,35.8913,-74.5704,45,,401677686,-133
ZcTag090,180762,Mk10,DS,3,0,2,28,18,12:24:47 09-Aug-2019,NN,A,35.9657,-74.4593,35.9657,-74.4593,6,,401677689,-137
ZcTag090,180762,Mk10,DS,1,0,0,,,15:02:50 09-Aug-2019,MB,B,35.8941,-74.4867,35.8941,-74.4867,6,,401677876,-130
ZcTag090,180762,Mk10,DS,7,0,5,19,16,15:26:56 09-Aug-2019,MA,0,35.7567,-74.3880,35.7567,-74.3880,56,,401677744,-127
ZcTag090,180762,Mk10,DS,7,0,5,21,16,22:47:55 09-Aug-2019,SR,1,35.6007,-74.3957,35.6007,-74.3957,58,,401677668,-124
ZcTag090,180762,Mk10,DS,1,0,1,,,23:26:28 09-Aug-2019,NP,B,35.5979,-74.3919,35.5979,-74.3919,8,,401677668,-137
ZcTag090,180762,Mk10,DS,4,0,4,22,16,23:27:02 09-Aug-2019,NK,0,35.5458,-74.3706,35.5458,-74.3706,46,,401677645,-130
ZcTag090,180762,Mk10,DS,4,0,4,30,19,00:22:53 10-Aug-2019,SR,0,35.4597,-73.3664,42.4536,-108.2020,68,,401677970,-133
ZcTag090,180762,Mk10,DS,3,0,3,57,37,01:09:24 10-Aug-2019,MA,A,35.7154,-74.3399,38.1857,-62.0238,48,,401677668,-119
ZcTag090,180762,Mk10,DS,2,0,2,59,59,03:32:32 10-Aug-2019,MC,B,35.7607,-74.4137,35.7607,-74.4137,8,,401677611,-133
ZcTag090,180762,Mk10,DS,1,0,1,,,08:28:47 10-Aug-2019,NP,B,35.6978,-74.4295,35.6978,-74.4295,8,,401677664,-138
ZcTag090,180762,Mk10,DS,3,0,3,63,38,10:04:22 10-Aug-2019,SR,A,35.7856,-74.4893,35.7856,-74.4893,8,,401677637,-125
ZcTag090,180762,Mk10,DS,1,0,1,,,11:54:28 10-Aug-2019,NP,B,35.7901,-74.5067,35.7901,-74.5067,6,,401677704,-138
ZcTag090,180762,Mk10,DS,4,0,4,18,16,23:03:56 10-Aug-2019,NK,0,35.4872,-74.4994,35.4872,-74.4994,48,,401677725,-133
ZcTag090,180762,Mk10,DS,1,0,1,,,23:42:47 10-Aug-2019,NN,B,35.4937,-74.6115,35.4937,-74.6115,6,,401677759,-137
ZcTag090,180762,Mk10,DS,2,0,2,89,89,23:51:59 10-Aug-2019,SR,B,35.5350,-74.4323,35.5350,-74.4323,6,,401677690,-130
ZcTag090,180762,Mk10,DS,6,0,4,19,14,01:29:09 11-Aug-2019,MC,1,35.6204,-74.5840,35.6204,-74.5840,58,,401677693,-120
ZcTag090,180762,Mk10,DS,3,0,3,52,35,03:09:37 11-Aug-2019,MC,A,35.6112,-74.8012,35.6112,-74.8012,8,,401677667,-127
ZcTag090,180762,Mk10,DS,8,0,7,37,14,09:31:16 11-Aug-2019,SR,0,35.7509,-74.6470,35.7509,-74.6470,48,,401677648,-130
ZcTag090,180762,Mk10,DS,2,0,2,29,29,09:52:47 11-Aug-2019,NP,B,35.7660,-74.6743,35.7660,-74.6743,6,,401677681,-138
ZcTag090,180762,Mk10,DS,6,0,5,27,14,11:29:15 11-Aug-2019,NK,0,35.3181,-74.9870,35.3181,-74.9870,48,,401677618,-132
ZcTag090,180762,Mk10,DS,2,0,2,18,18,13:50:36 11-Aug-2019,NN,B,35.1071,-75.2922,35.1071,-75.2922,6,,401677691,-133
ZcTag090,180762,Mk10,DS,7,0,6,31,17,13:51:48 11-Aug-2019,MC,0,35.2638,-74.8012,35.2638,-74.8012,46,,401677609,-126
ZcTag090,180762,Mk10,DS,4,0,3,17,14,21:45:01 11-Aug-2019,SR,0,35.3676,-74.3424,35.3676,-74.3424,48,,401677640,-136
ZcTag090,180762,Mk10,DS,6,0,4,25,17,22:40:25 11-Aug-2019,NK,0,35.4107,-74.6435,35.4107,-74.6435,45,,401677713,-127
ZcTag090,180762,Mk10,DS,2,0,2,22,22,00:20:27 12-Aug-2019,NK,B,35.4182,-74.8100,35.4182,-74.8100,8,,401677669,-129
ZcTag090,180762,Mk10,DS,3,0,1,367,33,01:02:08 12-Aug-2019,NN,A,35.4664,-75.0027,35.4664,-75.0027,8,,401677678,-132
ZcTag090,180762,Mk10,DS,1,0,1,,,01:13:49 12-Aug-2019,MC,B,35.3248,-74.9582,35.3248,-74.9582,6,,401677660,-133
ZcTag090,180762,Mk10,DS,4,0,4,25,19,09:46:29 12-Aug-2019,NP,0,35.4648,-74.7744,35.4648,-74.7744,48,,401677717,-129
ZcTag090,180762,Mk10,DS,1,0,1,,,10:43:49 12-Aug-2019,SR,B,35.4531,-74.8609,35.4531,-74.8609,8,,401677726,-136
ZcTag090,180762,Mk10,DS,2,0,2,21,21,11:03:08 12-Aug-2019,NK,B,35.3286,-74.7927,35.3286,-74.7927,6,,401677678,-137
ZcTag090,180762,Mk10,DS,3,0,2,70,15,11:25:05 12-Aug-2019,NP,A,35.4624,-74.5712,35.4624,-74.5712,6,,401677767,-133
ZcTag090,180762,Mk10,DS,3,0,2,39,26,13:36:25 12-Aug-2019,NN,A,35.2741,-75.0275,35.2741,-75.0275,8,,401677607,-130
ZcTag090,180762,Mk10,DS,3,0,1,50,37,22:16:37 12-Aug-2019,NK,A,35.1805,-74.5859,35.1805,-74.5859,7,,401677769,-137
ZcTag090,180762,Mk10,DS,2,0,2,67,67,23:51:44 12-Aug-2019,NK,B,35.2368,-74.7548,35.2368,-74.7548,8,,401677650,-131
ZcTag090,180762,Mk10,DS,7,0,6,16,14,00:45:43 13-Aug-2019,MC,0,35.0775,-74.7381,35.0775,-74.7381,44,,401677799,-131
ZcTag090,180762,Mk10,DS,4,0,4,29,17,00:59:26 13-Aug-2019,NN,0,35.4312,-74.7845,35.4312,-74.7845,46,,401677668,-129
ZcTag090,180762,Mk10,DS,2,0,2,31,31,01:51:24 13-Aug-2019,MA,B,35.5188,-74.7152,35.5188,-74.7152,5,,401677737,-131
ZcTag090,180762,Mk10,DS,1,0,1,,,08:30:12 13-Aug-2019,SR,B,35.3176,-74.6674,35.3176,-74.6674,8,,401677641,-140
ZcTag090,180762,Mk10,DS,6,0,5,16,15,10:08:49 13-Aug-2019,SR,0,35.4236,-74.7157,35.4236,-74.7157,58,,401677646,-122
ZcTag090,180762,Mk10,DS,2,0,1,61,61,12:17:36 13-Aug-2019,NK,B,35.3451,-74.8248,35.3451,-74.8248,8,,401677629,-128
ZcTag090,180762,Mk10,DS,3,0,2,238,24,14:09:35 13-Aug-2019,MA,A,35.2275,-74.5995,35.2275,-74.5995,8,,401677640,-131
ZcTag090,180762,Mk10,DS,3,0,2,40,16,14:50:39 13-Aug-2019,MC,A,35.2364,-74.5872,35.2364,-74.5872,8,,401677609,-124
ZcTag090,180762,Mk10,DS,1,0,1,,,15:16:50 13-Aug-2019,MB,B,35.3268,-74.9020,35.3268,-74.9020,6,,401677598,-131
ZcTag090,180762,Mk10,DS,3,0,3,58,37,20:54:34 13-Aug-2019,NP,A,34.9857,-75.1553,34.9857,-75.1553,6,,401677823,-139
ZcTag090,180762,Mk10,DS,2,0,1,14,14,23:29:46 13-Aug-2019,NK,B,35.2135,-75.3573,35.2135,-75.3573,8,,401677739,-131
ZcTag090,180762,Mk10,DS,1,0,1,,,00:04:56 14-Aug-2019,SR,B,35.2381,-75.3833,35.2381,-75.3833,8,,401677641,-132
ZcTag090,180762,Mk10,DS,1,0,1,,,03:06:13 14-Aug-2019,MA,B,35.3860,-75.4973,35.3860,-75.4973,6,,401677745,-134
ZcTag090,180762,Mk10,DS,1,0,1,,,15:27:50 14-Aug-2019,MA,B,35.6128,-75.7685,35.6128,-75.7685,,,401677797,-133
