DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
GmTag226,180775,Mk10,20:43:58 28-Jul-2019,Argos,2,35.9050,-74.8013,312,451,215,101,,,,,,
GmTag226,180775,Mk10,21:49:47 28-Jul-2019,Argos,A,35.8997,-74.7991,2449,13751,436,40,,,,,,
GmTag226,180775,Mk10,22:21:16 28-Jul-2019,Argos,2,35.9195,-74.7918,361,566,229,168,,,,,,
GmTag226,180775,Mk10,22:23:58 28-Jul-2019,Argos,2,35.9231,-74.7858,368,845,159,57,,,,,,
GmTag226,180775,Mk10,23:33:57 28-Jul-2019,Argos,0,35.9619,-74.7066,3643,75271,176,78,,,,,,
GmTag226,180775,Mk10,00:03:15 29-Jul-2019,Argos,1,35.8219,-74.7859,724,4682,112,106,,,,,,
GmTag226,180775,Mk10,00:21:47 29-Jul-2019,Argos,0,36.1882,-75.0555,13202,52086,3346,64,,,,,,
GmTag226,180775,Mk10,01:00:39 29-Jul-2019,Argos,0,36.2059,-74.6757,5545,31551,974,80,,,,,,
GmTag226,180775,Mk10,01:27:24 29-Jul-2019,Argos,2,35.9883,-74.7403,476,1352,167,81,,,,,,
GmTag226,180775,Mk10,02:08:53 29-Jul-2019,Argos,B,36.0043,-74.7449,859,1663,443,74,,,,,,
GmTag226,180775,Mk10,02:37:58 29-Jul-2019,Argos,2,36.0268,-74.7426,291,1016,83,66,,,,,,
GmTag226,180775,Mk10,09:05:31 29-Jul-2019,Argos,0,36.2060,-74.5886,20961,193167,2274,94,,,,,,
GmTag226,180775,Mk10,09:36:00 29-Jul-2019,Argos,0,36.0930,-74.5906,2246,4987,1011,26,,,,,,
GmTag226,180775,Mk10,10:44:51 29-Jul-2019,Argos,0,36.1565,-74.3763,12849,59187,2789,131,,,,,,
GmTag226,180775,Mk10,11:18:08 29-Jul-2019,Argos,A,36.3759,-75.2920,4128,44924,379,109,,,,,,
GmTag226,180775,Mk10,11:49:47 29-Jul-2019,Argos,1,36.2314,-74.6826,775,1399,429,140,,,,,,
GmTag226,180775,Mk10,12:27:10 29-Jul-2019,Argos,0,36.2443,-74.6958,3353,11011,1021,58,,,,,,
GmTag226,180775,Mk10,12:36:47 29-Jul-2019,Argos,A,36.2527,-74.6635,3646,4936,2693,55,,,,,,
GmTag226,180775,Mk10,12:53:35 29-Jul-2019,Argos,0,36.2381,-74.6528,1635,7140,374,117,,,,,,
GmTag226,180775,Mk10,13:14:48 29-Jul-2019,Argos,B,36.2910,-74.7338,9242,14616,5843,110,,,,,,
GmTag226,180775,Mk10,13:25:34 29-Jul-2019,Argos,2,36.2592,-74.6923,337,618,183,84,,,,,,
GmTag226,180775,Mk10,14:16:33 29-Jul-2019,Argos,0,36.2771,-74.7155,3292,57595,188,96,,,,,,
GmTag226,180775,Mk10,00:50:05 30-Jul-2019,Argos,B,36.5056,-75.0421,19095,39277,9283,97,,,,,,
GmTag226,180775,Mk10,01:06:22 30-Jul-2019,Argos,0,36.1182,-75.3436,34859,564332,2153,80,,,,,,
GmTag226,180775,Mk10,01:34:12 30-Jul-2019,Argos,B,36.1792,-75.3607,22253,147635,3354,80,,,,,,
GmTag226,180775,Mk10,01:58:45 30-Jul-2019,Argos,2,36.3334,-74.7539,261,351,193,70,,,,,,
GmTag226,180775,Mk10,02:14:52 30-Jul-2019,Argos,2,36.3245,-74.7385,348,2822,43,87,,,,,,
GmTag226,180775,Mk10,03:59:17 30-Jul-2019,Argos,B,36.3197,-74.7599,9299,12389,6980,92,,,,,,
GmTag226,180775,Mk10,08:59:43 30-Jul-2019,Argos,A,35.8687,-74.5226,25346,243797,2635,82,,,,,,
GmTag226,180775,Mk10,09:06:31 30-Jul-2019,Argos,B,35.8784,-74.5311,25949,161312,4174,82,,,,,,
GmTag226,180775,Mk10,10:36:46 30-Jul-2019,Argos,0,36.2525,-75.1104,11731,89215,1542,105,,,,,,
GmTag226,180775,Mk10,10:44:26 30-Jul-2019,Argos,0,36.1907,-74.6837,7423,64572,853,82,,,,,,
GmTag226,180775,Mk10,11:25:29 30-Jul-2019,Argos,0,36.2479,-74.6155,3132,3752,2613,40,,,,,,
