DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
GmTag226,180775,1.000000,Mk10,,,20:42:04 28-Jul-2019,,2,35.9050,-74.8013,CRC,0,0,,518,3.440,1.024,0.124,25.80,1.0,0.0,-1,,,,,,,,,,,185,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,20:42:35 28-Jul-2019,20:42:37 28-Jul-2019,2,2,35.9050,-74.8013,CRC,0,0,,,,1.016,0.128,,1.0,0.0,-1,,,,,,,,,,,105,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,20:43:17 28-Jul-2019,,2,35.9050,-74.8013,CRC,0,0,,520,3.376,1.024,0.124,25.80,1.0,0.0,-1,,,,,,,,,,,211,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,20:45:40 28-Jul-2019,20:45:42 28-Jul-2019,2,2,35.9050,-74.8013,CRC,0,0,,,,1.016,0.136,,1.0,0.0,-1,,,,,,,,,,,181,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,20:46:12 28-Jul-2019,,2,35.9050,-74.8013,CRC,0,0,,522,3.440,1.016,0.132,25.80,1.0,0.0,-1,,,,,,,,,,,255,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,20:48:11 28-Jul-2019,,2,35.9050,-74.8013,CRC,0,0,,524,3.376,1.024,0.128,25.70,0.0,0.0,-1,,,,,,,,,,,161,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,20:49:21 28-Jul-2019,,2,35.9050,-74.8013,CRC,0,0,,526,3.376,1.016,0.128,25.80,1.0,0.0,-1,,,,,,,,,,,117,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,21:49:47 28-Jul-2019,,A,35.8997,-74.7991,CRC,0,0,,584,3.376,1.024,0.128,25.80,0.0,0.0,-1,,,,,,,,,,,189,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,21:50:23 28-Jul-2019,21:50:25 28-Jul-2019,2,A,35.8997,-74.7991,CRC,0,0,,,,1.024,0.136,,1.0,0.0,-1,,,,,,,,,,,146,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,21:53:51 28-Jul-2019,21:53:53 28-Jul-2019,2,A,35.8997,-74.7991,CRC,0,0,,,,1.024,0.128,,1.0,0.0,0,,,,,,,,,,,227,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,22:17:01 28-Jul-2019,,2,35.9195,-74.7918,CRC,0,0,,608,3.376,1.024,0.128,25.80,1.0,0.0,0,,,,,,,,,,,214,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,22:18:57 28-Jul-2019,22:18:59 28-Jul-2019,2,2,35.9195,-74.7918,CRC,0,0,,,,1.024,0.184,,1.0,0.0,0,,,,,,,,,,,223,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,22:19:43 28-Jul-2019,,2,35.9195,-74.7918,CRC,0,0,,612,3.376,1.024,0.132,25.70,1.0,0.0,0,,,,,,,,,,,137,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,22:23:02 28-Jul-2019,22:23:04 28-Jul-2019,2,2,35.9195,-74.7918,CRC,0,0,,,,1.016,0.128,,0.0,0.0,0,,,,,,,,,,,214,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,22:24:00 28-Jul-2019,,2,35.9231,-74.7858,CRC,0,0,,616,3.376,1.016,0.136,25.70,1.0,0.0,0,,,,,,,,,,,174,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,22:24:49 28-Jul-2019,22:24:51 28-Jul-2019,2,2,35.9231,-74.7858,CRC,0,0,,,,1.016,0.132,,1.0,0.0,0,,,,,,,,,,,202,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,22:25:38 28-Jul-2019,,2,35.9231,-74.7858,CRC,0,0,,618,3.376,1.024,0.132,25.70,1.0,0.0,0,,,,,,,,,,,222,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,22:28:27 28-Jul-2019,22:28:29 28-Jul-2019,2,2,35.9231,-74.7858,CRC,0,0,,,,1.016,0.132,,0.0,0.0,0,,,,,,,,,,,224,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,22:29:19 28-Jul-2019,,2,35.9231,-74.7858,CRC,0,0,,622,3.376,1.024,0.128,25.70,1.0,0.0,0,,,,,,,,,,,108,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,22:30:56 28-Jul-2019,,2,35.9231,-74.7858,CRC,0,0,,624,3.440,1.016,0.132,25.70,1.0,0.0,0,,,,,,,,,,,193,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,22:31:27 28-Jul-2019,22:31:29 28-Jul-2019,2,2,35.9231,-74.7858,CRC,0,0,,,,1.024,0.136,,1.0,0.0,0,,,,,,,,,,,225,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,23:35:02 28-Jul-2019,,0,35.9619,-74.7066,,0,0,,684,3.376,1.024,0.132,26.10,1.0,0.0,0,,,,,,,,,,,,41,41,90,4,,,,,,,45862,36096,
GmTag226,180775,1.000000,Mk10,,23:35:44 28-Jul-2019,23:35:46 28-Jul-2019,2,0,35.9619,-74.7066,CRC,0,0,,,,1.024,0.136,,1.0,0.0,0,,,,,,,,,,,169,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,23:39:36 28-Jul-2019,,0,35.9619,-74.7066,CRC,0,0,,686,3.440,1.016,0.132,26.30,1.0,0.0,0,,,,,,,,,,,215,41,41,90,,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,00:01:43 29-Jul-2019,,1,35.8219,-74.7859,,0,0,,702,3.376,1.016,0.132,27.00,15.0,552.0,-1,,,,,,,,,,,,33,255,90,16248,,,,,,,,,
GmTag226,180775,1.000000,Mk10,,,00:02:48 29-Jul-2019,,1,35.8219,-74.7859,CRC,0,0,,704,3.312,1.032,0.132,27.20,1.0,552.0,-1,,,,,,,,,,,223,35,255,90,256,,,,,,,,,
