DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
GmTag227,180765,Mk10,01:31:24 30-Jul-2019,Argos,1,36.2519,-74.7581,862,6021,123,78,,,,,,
GmTag227,180765,Mk10,01:59:18 30-Jul-2019,Argos,3,36.2682,-74.7496,182,294,112,73,,,,,,
GmTag227,180765,Mk10,02:11:22 30-Jul-2019,Argos,1,36.2683,-74.7257,770,3591,164,78,,,,,,
GmTag227,180765,Mk10,03:15:11 30-Jul-2019,Argos,B,36.2808,-74.7231,8260,10684,6385,86,,,,,,
GmTag227,180765,Mk10,08:54:44 30-Jul-2019,Argos,2,36.2142,-74.7438,296,575,152,26,,,,,,
GmTag227,180765,Mk10,09:08:09 30-Jul-2019,Argos,2,36.2171,-74.7319,278,431,179,179,,,,,,
GmTag227,180765,Mk10,10:40:02 30-Jul-2019,Argos,2,36.1611,-74.6818,411,2006,84,110,,,,,,
GmTag227,180765,Mk10,10:48:02 30-Jul-2019,Argos,3,36.1637,-74.7484,244,999,59,75,,,,,,
GmTag227,180765,Mk10,11:24:51 30-Jul-2019,Argos,3,36.1415,-74.7650,241,401,145,137,,,,,,
GmTag227,180765,Mk10,12:15:35 30-Jul-2019,Argos,B,36.0970,-74.7564,1332,3792,467,80,,,,,,
GmTag227,180765,Mk10,12:40:48 30-Jul-2019,Argos,2,36.0721,-74.7740,378,619,230,178,,,,,,
GmTag227,180765,Mk10,13:00:29 30-Jul-2019,Argos,3,36.0553,-74.7656,177,372,83,92,,,,,,
GmTag227,180765,Mk10,14:19:39 30-Jul-2019,Argos,3,35.9547,-74.7769,230,620,85,108,,,,,,
GmTag227,180765,Mk10,14:33:06 30-Jul-2019,Argos,3,35.9468,-74.7980,213,624,72,96,,,,,,
GmTag227,180765,Mk10,15:07:46 30-Jul-2019,Argos,1,35.9058,-74.7821,839,2380,295,101,,,,,,
GmTag227,180765,Mk10,16:18:45 30-Jul-2019,Argos,B,35.8456,-74.7695,11242,14976,8438,92,,,,,,
GmTag227,180765,Mk10,00:10:57 31-Jul-2019,Argos,B,35.8383,-74.7610,26087,40376,16854,58,,,,,,
GmTag227,180765,Mk10,00:15:00 31-Jul-2019,Argos,1,35.7890,-74.8247,1468,4230,509,1,,,,,,
GmTag227,180765,Mk10,00:23:15 31-Jul-2019,Argos,1,35.7447,-74.8220,624,3018,128,72,,,,,,
GmTag227,180765,Mk10,00:33:51 31-Jul-2019,Argos,B,35.7317,-74.8261,1278,1793,910,76,,,,,,
GmTag227,180765,Mk10,01:45:22 31-Jul-2019,Argos,3,35.7075,-74.7948,161,359,71,110,,,,,,
GmTag227,180765,Mk10,01:55:01 31-Jul-2019,Argos,2,35.7063,-74.7930,263,1821,38,67,,,,,,
GmTag227,180765,Mk10,02:27:55 31-Jul-2019,Argos,1,35.7024,-74.7838,1462,6527,327,33,,,,,,
GmTag227,180765,Mk10,08:33:38 31-Jul-2019,Argos,B,35.6872,-74.7879,5192,26309,1024,6,,,,,,
GmTag227,180765,Mk10,08:46:54 31-Jul-2019,Argos,B,35.6402,-74.7909,3854,9386,1582,7,,,,,,
GmTag227,180765,Mk10,10:11:32 31-Jul-2019,Argos,2,35.6681,-74.6980,442,2403,81,65,,,,,,
GmTag227,180765,Mk10,10:29:23 31-Jul-2019,Argos,0,35.6852,-74.6897,1912,18709,195,102,,,,,,
GmTag227,180765,Mk10,10:57:58 31-Jul-2019,Argos,1,35.6769,-74.6895,511,592,440,0,,,,,,
GmTag227,180765,Mk10,12:29:10 31-Jul-2019,Argos,B,35.6697,-74.6632,3002,3942,2285,88,,,,,,
GmTag227,180765,Mk10,12:45:08 31-Jul-2019,Argos,0,35.7207,-74.6757,2100,14538,303,84,,,,,,
GmTag227,180765,Mk10,14:16:03 31-Jul-2019,Argos,2,35.7153,-74.7702,484,996,235,79,,,,,,
GmTag227,180765,Mk10,14:16:51 31-Jul-2019,Argos,1,35.7201,-74.7686,718,1336,385,95,,,,,,
GmTag227,180765,Mk10,14:47:31 31-Jul-2019,Argos,2,35.7252,-74.7384,285,3012,26,100,,,,,,
GmTag227,180765,Mk10,15:55:38 31-Jul-2019,Argos,A,35.7094,-74.7578,1228,4294,351,152,,,,,,
GmTag227,180765,Mk10,15:58:25 31-Jul-2019,Argos,3,35.7555,-74.7808,201,350,115,137,,,,,,
GmTag227,180765,Mk10,20:12:00 31-Jul-2019,Argos,B,35.8036,-74.7684,1691,8529,335,111,,,,,,
GmTag227,180765,Mk10,00:06:45 01-Aug-2019,Argos,3,35.9231,-74.7990,177,412,76,71,,,,,,
GmTag227,180765,Mk10,01:36:50 01-Aug-2019,Argos,1,35.9206,-74.7988,520,5294,51,74,,,,,,
GmTag227,180765,Mk10,01:37:25 01-Aug-2019,Argos,1,35.9355,-74.7648,824,7438,91,81,,,,,,
GmTag227,180765,Mk10,02:08:10 01-Aug-2019,Argos,0,35.9743,-74.7210,1889,12469,286,79,,,,,,
GmTag227,180765,Mk10,03:13:24 01-Aug-2019,Argos,0,35.9786,-74.7352,2025,2685,1526,168,,,,,,
GmTag227,180765,Mk10,09:38:15 01-Aug-2019,Argos,3,35.9650,-74.7300,245,453,132,59,,,,,,
GmTag227,180765,Mk10,10:12:38 01-Aug-2019,Argos,3,35.9600,-74.7641,157,575,42,98,,,,,,
GmTag227,180765,Mk10,10:35:27 01-Aug-2019,Argos,B,35.9625,-74.7676,1040,1322,817,90,,,,,,
GmTag227,180765,Mk10,11:21:23 01-Aug-2019,Argos,2,35.9493,-74.7808,309,1680,56,90,,,,,,
GmTag227,180765,Mk10,11:57:54 01-Aug-2019,Argos,B,35.9500,-74.7637,3100,3946,2434,90,,,,,,
GmTag227,180765,Mk10,12:12:06 01-Aug-2019,Argos,A,35.9429,-74.7650,1963,9440,408,90,,,,,,
GmTag227,180765,Mk10,13:50:37 01-Aug-2019,Argos,0,35.9172,-74.7852,2267,21465,239,86,,,,,,
GmTag227,180765,Mk10,13:50:54 01-Aug-2019,Argos,0,35.9189,-74.7869,2154,14044,330,89,,,,,,
GmTag227,180765,Mk10,14:31:40 01-Aug-2019,Argos,B,35.9652,-74.7869,3879,5548,2711,82,,,,,,
GmTag227,180765,Mk10,15:39:56 01-Aug-2019,Argos,0,35.9473,-74.7212,5502,29804,1015,24,,,,,,
GmTag227,180765,Mk10,15:40:12 01-Aug-2019,Argos,B,35.9246,-74.7311,2868,10901,754,25,,,,,,
GmTag227,180765,Mk10,01:13:39 02-Aug-2019,Argos,3,35.9332,-74.7908,198,360,109,91,,,,,,
GmTag227,180765,Mk10,01:23:41 02-Aug-2019,Argos,2,35.9250,-74.7972,427,4163,43,83,,,,,,
GmTag227,180765,Mk10,01:47:43 02-Aug-2019,Argos,2,35.9221,-74.7887,253,781,81,78,,,,,,
GmTag227,180765,Mk10,02:53:45 02-Aug-2019,Argos,2,35.9269,-74.7836,297,322,273,84,,,,,,
GmTag227,180765,Mk10,10:05:08 02-Aug-2019,Argos,3,35.9629,-74.7995,221,816,59,86,,,,,,
GmTag227,180765,Mk10,10:50:24 02-Aug-2019,Argos,2,35.9329,-74.7662,287,1142,71,73,,,,,,
GmTag227,180765,Mk10,11:40:48 02-Aug-2019,Argos,1,35.9285,-74.7741,576,1981,167,75,,,,,,
GmTag227,180765,Mk10,13:31:22 02-Aug-2019,Argos,A,35.9142,-74.7144,1546,10598,225,117,,,,,,
GmTag227,180765,Mk10,13:31:56 02-Aug-2019,Argos,1,35.9203,-74.7462,794,1541,409,63,,,,,,
GmTag227,180765,Mk10,13:50:27 02-Aug-2019,Argos,1,35.9349,-74.7785,526,669,413,104,,,,,,
GmTag227,180765,Mk10,15:12:00 02-Aug-2019,Argos,3,35.9250,-74.7494,139,441,43,98,,,,,,
GmTag227,180765,Mk10,15:27:17 02-Aug-2019,Argos,A,35.9261,-74.7617,241,375,154,175,,,,,,
GmTag227,180765,Mk10,15:48:10 02-Aug-2019,Argos,B,35.9229,-74.7560,476,3194,70,135,,,,,,
GmTag227,180765,Mk10,00:53:51 03-Aug-2019,Argos,2,35.9191,-74.8071,406,848,193,105,,,,,,
GmTag227,180765,Mk10,01:13:39 03-Aug-2019,Argos,1,35.9229,-74.8135,1424,23974,84,77,,,,,,
GmTag227,180765,Mk10,01:30:43 03-Aug-2019,Argos,B,35.9207,-74.8083,1768,2990,1044,80,,,,,,
GmTag227,180765,Mk10,02:33:40 03-Aug-2019,Argos,3,35.9350,-74.7800,192,543,67,45,,,,,,
GmTag227,180765,Mk10,02:53:31 03-Aug-2019,Argos,B,35.9351,-74.7801,634,792,507,83,,,,,,
GmTag227,180765,Mk10,09:55:41 03-Aug-2019,Argos,B,35.9153,-74.6884,2690,3393,2131,109,,,,,,
GmTag227,180765,Mk10,10:19:01 03-Aug-2019,Argos,3,35.8943,-74.8211,194,879,42,77,,,,,,
GmTag227,180765,Mk10,11:29:13 03-Aug-2019,Argos,1,35.8527,-74.8322,1079,1904,611,58,,,,,,
GmTag227,180765,Mk10,11:30:33 03-Aug-2019,Argos,B,35.8531,-74.8329,1884,2498,1421,92,,,,,,
GmTag227,180765,Mk10,12:02:07 03-Aug-2019,Argos,B,35.8463,-74.8293,6528,8249,5166,93,,,,,,
GmTag227,180765,Mk10,13:05:03 03-Aug-2019,Argos,2,35.8350,-74.8475,281,428,184,83,,,,,,
GmTag227,180765,Mk10,13:15:41 03-Aug-2019,Argos,1,35.8363,-74.8583,1137,2576,501,47,,,,,,
GmTag227,180765,Mk10,14:56:19 03-Aug-2019,Argos,1,35.8232,-74.8534,1389,42752,45,101,,,,,,
GmTag227,180765,Mk10,15:15:53 03-Aug-2019,Argos,B,35.8236,-74.8537,1147,3449,381,101,,,,,,
GmTag227,180765,Mk10,15:25:31 03-Aug-2019,Argos,2,35.8108,-74.8341,475,971,232,178,,,,,,
GmTag227,180765,Mk10,16:31:06 03-Aug-2019,Argos,B,35.7992,-74.8318,2844,3411,2370,95,,,,,,
GmTag227,180765,Mk10,21:10:07 03-Aug-2019,Argos,B,35.7551,-74.8251,5710,6788,4802,100,,,,,,
GmTag227,180765,Mk10,00:12:33 04-Aug-2019,Argos,3,35.7933,-74.8257,234,594,92,79,,,,,,
GmTag227,180765,Mk10,00:26:48 04-Aug-2019,Argos,B,35.7620,-74.8350,1811,3128,1048,98,,,,,,
GmTag227,180765,Mk10,00:30:49 04-Aug-2019,Argos,B,35.7952,-74.8272,1193,1618,879,81,,,,,,
GmTag227,180765,Mk10,01:01:16 04-Aug-2019,Argos,1,35.7722,-74.8367,571,3194,101,83,,,,,,
GmTag227,180765,Mk10,02:11:54 04-Aug-2019,Argos,3,35.7617,-74.8495,214,1175,39,77,,,,,,
GmTag227,180765,Mk10,02:41:34 04-Aug-2019,Argos,1,35.7463,-74.8296,875,1936,395,26,,,,,,
GmTag227,180765,Mk10,02:45:07 04-Aug-2019,Argos,A,35.7530,-74.8375,483,3355,69,85,,,,,,
GmTag227,180765,Mk10,09:36:18 04-Aug-2019,Argos,3,35.6679,-74.7510,235,380,145,119,,,,,,
GmTag227,180765,Mk10,09:50:01 04-Aug-2019,Argos,3,35.6728,-74.7439,237,564,99,132,,,,,,
GmTag227,180765,Mk10,10:58:00 04-Aug-2019,Argos,2,35.6580,-74.7389,338,758,150,160,,,,,,
GmTag227,180765,Mk10,11:27:00 04-Aug-2019,Argos,3,35.6568,-74.7253,204,358,115,44,,,,,,
GmTag227,180765,Mk10,13:26:38 04-Aug-2019,Argos,1,35.6591,-74.7745,540,2385,122,85,,,,,,
GmTag227,180765,Mk10,14:28:39 04-Aug-2019,Argos,3,35.6371,-74.7366,151,394,58,97,,,,,,
GmTag227,180765,Mk10,15:02:10 04-Aug-2019,Argos,2,35.6551,-74.7522,373,959,144,80,,,,,,
GmTag227,180765,Mk10,15:05:35 04-Aug-2019,Argos,3,35.6521,-74.7467,188,394,89,100,,,,,,
GmTag227,180765,Mk10,16:15:05 04-Aug-2019,Argos,B,35.6521,-74.7504,1646,2230,1214,93,,,,,,
GmTag227,180765,Mk10,00:15:09 05-Aug-2019,Argos,0,35.7125,-74.7797,2528,10817,590,140,,,,,,
GmTag227,180765,Mk10,00:55:04 05-Aug-2019,Argos,A,35.6349,-74.6996,2592,5796,1159,44,,,,,,
GmTag227,180765,Mk10,01:48:17 05-Aug-2019,Argos,2,35.6707,-74.7548,289,1348,62,73,,,,,,
GmTag227,180765,Mk10,02:24:54 05-Aug-2019,Argos,2,35.6662,-74.7541,360,3134,41,87,,,,,,
GmTag227,180765,Mk10,02:31:12 05-Aug-2019,Argos,1,35.6692,-74.7537,715,1801,283,50,,,,,,
GmTag227,180765,Mk10,09:13:56 05-Aug-2019,Argos,3,35.7351,-74.7758,241,444,131,28,,,,,,
GmTag227,180765,Mk10,09:29:32 05-Aug-2019,Argos,2,35.7297,-74.7715,321,505,203,46,,,,,,
GmTag227,180765,Mk10,10:54:54 05-Aug-2019,Argos,3,35.7688,-74.7752,138,281,67,77,,,,,,
GmTag227,180765,Mk10,11:05:45 05-Aug-2019,Argos,3,35.7731,-74.7830,149,251,87,113,,,,,,
GmTag227,180765,Mk10,12:11:47 05-Aug-2019,Argos,0,35.7883,-74.7826,2326,10168,532,89,,,,,,
GmTag227,180765,Mk10,13:11:22 05-Aug-2019,Argos,1,35.8089,-74.7815,528,3113,89,105,,,,,,
GmTag227,180765,Mk10,13:50:54 05-Aug-2019,Argos,1,35.8238,-74.8023,813,3929,168,90,,,,,,
GmTag227,180765,Mk10,14:08:27 05-Aug-2019,Argos,3,35.8228,-74.7816,138,210,90,103,,,,,,
GmTag227,180765,Mk10,14:43:37 05-Aug-2019,Argos,2,35.8164,-74.8106,279,1722,45,101,,,,,,
GmTag227,180765,Mk10,14:51:56 05-Aug-2019,Argos,3,35.8113,-74.8042,148,238,91,84,,,,,,
GmTag227,180765,Mk10,15:52:16 05-Aug-2019,Argos,A,35.8042,-74.8338,395,2007,77,80,,,,,,
GmTag227,180765,Mk10,00:33:58 06-Aug-2019,Argos,1,35.8644,-74.8022,892,6747,117,73,,,,,,
GmTag227,180765,Mk10,00:52:15 06-Aug-2019,Argos,B,35.8644,-74.7992,1222,1600,932,87,,,,,,
GmTag227,180765,Mk10,01:31:54 06-Aug-2019,Argos,2,35.8717,-74.8290,436,694,273,103,,,,,,
GmTag227,180765,Mk10,02:04:32 06-Aug-2019,Argos,1,35.8891,-74.7884,1166,17304,78,78,,,,,,
GmTag227,180765,Mk10,02:16:35 06-Aug-2019,Argos,2,35.8951,-74.7814,492,2364,102,99,,,,,,
GmTag227,180765,Mk10,03:10:46 06-Aug-2019,Argos,1,35.8829,-74.7667,685,1722,272,148,,,,,,
GmTag227,180765,Mk10,08:45:58 06-Aug-2019,Argos,B,35.8994,-74.7062,3752,5630,2499,84,,,,,,
GmTag227,180765,Mk10,09:13:39 06-Aug-2019,Argos,B,35.8826,-74.7905,1483,11311,194,113,,,,,,
GmTag227,180765,Mk10,10:23:52 06-Aug-2019,Argos,0,35.9390,-74.8032,9142,163202,512,81,,,,,,
GmTag227,180765,Mk10,11:01:23 06-Aug-2019,Argos,B,35.9549,-74.7978,6552,20942,2050,83,,,,,,
GmTag227,180765,Mk10,11:49:45 06-Aug-2019,Argos,2,35.9354,-74.7520,327,719,148,138,,,,,,
GmTag227,180765,Mk10,12:09:49 06-Aug-2019,Argos,B,35.9355,-74.7519,1705,2106,1380,93,,,,,,
GmTag227,180765,Mk10,13:00:14 06-Aug-2019,Argos,0,35.9203,-74.7524,2095,6448,680,0,,,,,,
GmTag227,180765,Mk10,13:28:49 06-Aug-2019,Argos,A,35.9162,-74.7453,1957,5794,661,73,,,,,,
GmTag227,180765,Mk10,13:49:32 06-Aug-2019,Argos,2,35.9180,-74.7763,269,765,94,134,,,,,,
GmTag227,180765,Mk10,14:39:25 06-Aug-2019,Argos,3,35.8947,-74.7924,119,208,67,104,,,,,,
GmTag227,180765,Mk10,14:39:25 06-Aug-2019,Argos,3,35.8947,-74.7924,119,208,67,104,,,,,,
GmTag227,180765,Mk10,15:28:09 06-Aug-2019,Argos,3,35.8658,-74.8048,154,281,84,91,,,,,,
GmTag227,180765,Mk10,20:38:59 06-Aug-2019,Argos,B,35.7833,-74.8101,2914,35564,238,148,,,,,,
GmTag227,180765,Mk10,00:17:35 07-Aug-2019,Argos,B,35.8148,-74.8178,2305,14008,379,107,,,,,,
GmTag227,180765,Mk10,00:46:06 07-Aug-2019,Argos,B,35.7994,-74.7965,779,4364,139,25,,,,,,
GmTag227,180765,Mk10,01:10:22 07-Aug-2019,Argos,1,35.8300,-74.8488,1342,3398,529,34,,,,,,
GmTag227,180765,Mk10,01:41:57 07-Aug-2019,Argos,B,35.8257,-74.8500,5441,6672,4436,87,,,,,,
GmTag227,180765,Mk10,02:04:55 07-Aug-2019,Argos,3,35.7934,-74.8426,203,280,146,32,,,,,,
GmTag227,180765,Mk10,02:50:09 07-Aug-2019,Argos,3,35.7701,-74.8413,182,291,113,46,,,,,,
