DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
GmTag227,180765,1.000000,Mk10,,,01:13:52 02-Aug-2019,,3,35.9332,-74.7908,CRC,0,0,,3468,3.440,1.000,0.132,28.10,3.0,768.0,-5,,,,,,,,,,,161,29,255,87,272,,,,,,,,,
GmTag227,180765,1.000000,Mk10,,01:17:19 03-Aug-2019,01:17:32 03-Aug-2019,13,1,35.9229,-74.8135,CRC,0,0,,,,1.008,0.184,,4.0,712.0,-4,,,,,,,,,,,188,28,255,87,272,,,,,,,,,
GmTag227,180765,1.000000,Mk10,,02:53:19 03-Aug-2019,02:53:31 03-Aug-2019,12,B,35.9351,-74.7801,CRC,0,0,,,,1.000,0.136,,3.0,712.0,-3,,,,,,,,,,,221,28,255,87,272,,,,,,,,,
GmTag227,180765,1.000000,Mk10,,13:08:20 03-Aug-2019,13:08:32 03-Aug-2019,12,2,35.8350,-74.8475,CRC,0,0,,,,1.008,0.120,,3.0,712.0,-2,,,,,,,,,,,255,28,255,87,272,,,,,,,,,
GmTag227,180765,1.000000,Mk10,,,15:25:50 03-Aug-2019,,2,35.8108,-74.8341,CRC,0,0,,4620,3.440,1.000,0.132,27.60,3.0,712.0,-3,,,,,,,,,,,217,28,255,87,272,,,,,,,,,
GmTag227,180765,1.000000,Mk10,,,00:11:36 04-Aug-2019,,3,35.7933,-74.8257,CRC,0,0,,4812,3.440,1.000,0.128,27.70,3.0,816.0,-4,,,,,,,,,,,255,28,255,87,272,,,,,,,,,
GmTag227,180765,1.000000,Mk10,,01:03:16 04-Aug-2019,01:03:28 04-Aug-2019,12,1,35.7722,-74.8367,CRC,0,0,,,,1.000,0.120,,4.0,816.0,-4,,,,,,,,,,,172,28,255,87,272,,,,,,,,,
GmTag227,180765,1.000000,Mk10,,02:19:00 04-Aug-2019,02:19:13 04-Aug-2019,13,3,35.7617,-74.8495,CRC,0,0,,,,1.000,0.152,,3.0,816.0,-5,,,,,,,,,,,250,28,255,87,272,,,,,,,,,
GmTag227,180765,1.000000,Mk10,,13:31:50 04-Aug-2019,13:32:03 04-Aug-2019,13,1,35.6591,-74.7745,CRC,0,0,,,,1.000,0.120,,2.0,816.0,-4,,,,,,,,,,,193,28,255,87,272,,,,,,,,,
GmTag227,180765,1.000000,Mk10,,,11:13:55 05-Aug-2019,,3,35.7731,-74.7830,CRC,0,0,,5836,3.440,1.000,0.108,26.90,3.0,984.0,-4,,,,,,,,,,,177,28,255,87,272,,,,,,,,,
GmTag227,180765,1.000000,Mk10,,,14:47:12 05-Aug-2019,,2,35.8164,-74.8106,CRC,0,0,,6028,3.440,1.008,0.116,27.80,3.0,984.0,-2,,,,,,,,,,,176,28,255,87,272,,,,,,,,,
GmTag227,180765,1.000000,Mk10,,,02:03:48 06-Aug-2019,,1,35.8891,-74.7884,CRC,0,0,,6284,3.440,1.000,0.124,27.80,3.0,952.0,-3,,,,,,,,,,,239,28,255,87,272,,,,,,,,,
GmTag227,180765,1.000000,Mk10,,,15:32:24 06-Aug-2019,,3,35.8658,-74.8048,CRC,0,0,,6732,3.440,1.000,0.128,28.00,3.0,952.0,-3,,,,,,,,,,,141,28,255,87,272,,,,,,,,,
GmTag227,180765,1.000000,Mk10,,,02:05:38 07-Aug-2019,,3,35.7934,-74.8426,CRC,0,0,,6988,3.440,1.000,0.108,28.00,3.0,968.0,-4,,,,,,,,,,,176,27,255,87,272,,,,,,,,,
