DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
GmTag225,180767,1.000000,Mk10,,,20:40:48 28-Jul-2019,,2,35.9163,-74.7949,CRC,0,0,,529,3.312,1.024,0.184,25.80,1.0,0.0,0,,,,,,,,,,,241,47,47,89,,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,20:44:27 28-Jul-2019,20:44:30 28-Jul-2019,3,2,35.9163,-74.7949,CRC,0,0,,,,1.024,0.176,,1.0,0.0,0,,,,,,,,,,,255,47,47,89,,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,20:46:25 28-Jul-2019,20:46:27 28-Jul-2019,2,2,35.9163,-74.7949,CRC,0,0,,,,1.024,0.168,,1.0,0.0,0,,,,,,,,,,,255,47,47,89,,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,,20:47:21 28-Jul-2019,,2,35.9163,-74.7949,CRC,0,0,,537,3.312,1.024,0.184,25.80,1.0,0.0,0,,,,,,,,,,,255,47,47,89,,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,20:48:12 28-Jul-2019,20:48:14 28-Jul-2019,2,2,35.9163,-74.7949,CRC,0,0,,,,1.024,0.192,,1.0,0.0,0,,,,,,,,,,,255,47,47,89,,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,23:32:48 28-Jul-2019,23:32:51 28-Jul-2019,3,0,35.8809,-74.9027,CRC,0,0,,,,1.032,0.280,,2.0,0.0,-2,,,,,,,,,,,255,47,47,89,,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,,01:32:26 29-Jul-2019,,B,35.9528,-74.8978,CRC,0,0,,767,3.376,1.024,0.184,27.30,1.0,636.0,-2,,,,,,,,,,,228,33,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,09:37:13 29-Jul-2019,09:37:15 29-Jul-2019,2,1,36.1477,-74.7656,CRC,0,0,,,,1.024,0.180,,1.0,636.0,-2,,,,,,,,,,,255,33,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,20:30:53 29-Jul-2019,20:30:56 29-Jul-2019,3,3,36.4425,-74.6994,CRC,0,0,,,,1.024,0.200,,2.0,636.0,-1,,,,,,,,,,,255,33,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,,09:06:50 30-Jul-2019,,0,36.5395,-74.6084,,0,0,,1599,3.376,1.024,0.176,26.70,-12.0,652.0,-4,,,,,,,,,,,,31,159,73,35601,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,,02:01:13 31-Jul-2019,,0,36.9866,-74.2703,CRC,0,0,,2175,3.248,1.024,0.268,26.60,2.0,968.0,-2,,,,,,,,,,,195,31,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,,10:13:05 31-Jul-2019,,1,37.2561,-74.4480,CRC,0,0,,2367,3.376,1.024,0.168,26.70,1.0,968.0,-1,,,,,,,,,,,245,31,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,,14:00:10 01-Aug-2019,,2,37.0590,-74.5994,CRC,0,0,,3263,3.376,1.024,0.168,26.60,1.0,708.0,-2,,,,,,,,,,,224,31,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,01:14:17 02-Aug-2019,01:14:20 02-Aug-2019,3,0,36.8140,-74.5718,CRC,0,0,,,,1.024,0.176,,1.0,768.0,-2,,,,,,,,,,,255,30,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,,10:55:42 02-Aug-2019,,3,36.6593,-74.6733,CRC,0,0,,3839,3.376,1.016,0.172,27.00,1.0,768.0,-1,,,,,,,,,,,255,30,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,02:38:56 03-Aug-2019,02:38:59 03-Aug-2019,3,A,36.4926,-74.6350,CRC,0,0,,,,1.024,0.164,,2.0,960.0,-2,,,,,,,,,,,255,30,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,,02:17:01 04-Aug-2019,,1,36.9322,-74.5341,CRC,0,0,,4991,3.440,1.024,0.148,26.90,2.0,932.0,-1,,,,,,,,,,,255,29,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,09:45:24 04-Aug-2019,09:45:27 04-Aug-2019,3,2,37.0736,-74.4979,CRC,0,0,,,,1.024,0.176,,2.0,932.0,-2,,,,,,,,,,,94,29,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,,20:58:37 04-Aug-2019,,0,37.0694,-74.5347,CRC,0,0,,5567,3.376,1.024,0.140,28.00,3.0,932.0,-3,,,,,,,,,,,199,29,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,,01:54:37 05-Aug-2019,,0,37.3505,-74.3125,CRC,0,0,,5695,3.376,1.024,0.156,27.70,2.0,932.0,-2,,,,,,,,,,,214,29,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,02:30:51 05-Aug-2019,02:30:54 05-Aug-2019,3,0,37.2855,-74.4744,CRC,0,0,,,,1.024,0.152,,1.0,932.0,-1,,,,,,,,,,,255,29,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,,10:28:40 06-Aug-2019,,0,37.2693,-73.9222,,0,0,,6591,3.312,1.024,0.152,27.20,-73.0,636.0,-2,,,,,,,,,,,,28,36,89,472,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,15:32:13 06-Aug-2019,15:32:17 06-Aug-2019,4,3,36.8714,-74.6145,CRC,0,0,,,,1.024,0.148,,1.0,636.0,-2,,,,,,,,,,,255,29,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,01:51:26 08-Aug-2019,01:51:30 08-Aug-2019,4,0,36.6950,-74.8369,CRC,0,0,,,,1.024,0.196,,2.0,892.0,-2,,,,,,,,,,,223,29,255,89,256,,,,,,,,,
GmTag225,180767,1.000000,Mk10,,,14:54:01 08-Aug-2019,,1,36.9682,-74.5965,CRC,0,0,,8255,3.440,1.024,0.152,27.40,2.0,892.0,-1,,,,,,,,,,,255,29,255,89,256,,,,,,,,,
