DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
GmTag225,180767,Mk10,20:42:46 28-Jul-2019,Argos,2,35.9163,-74.7949,357,482,264,96,,,,,,
GmTag225,180767,Mk10,22:23:19 28-Jul-2019,Argos,0,35.8582,-74.8990,2287,2644,1977,134,,,,,,
GmTag225,180767,Mk10,22:23:48 28-Jul-2019,Argos,0,35.7939,-74.8644,4788,10929,2097,74,,,,,,
GmTag225,180767,Mk10,23:27:47 28-Jul-2019,Argos,0,35.8809,-74.9027,3598,178520,72,78,,,,,,
GmTag225,180767,Mk10,00:05:12 29-Jul-2019,Argos,B,35.8866,-74.9101,5332,9968,2851,80,,,,,,
GmTag225,180767,Mk10,00:17:47 29-Jul-2019,Argos,A,35.9351,-74.6769,3178,10420,969,133,,,,,,
GmTag225,180767,Mk10,00:29:45 29-Jul-2019,Argos,2,35.9261,-74.8088,259,349,191,33,,,,,,
GmTag225,180767,Mk10,00:56:35 29-Jul-2019,Argos,B,35.9302,-74.8054,1969,2506,1546,89,,,,,,
GmTag225,180767,Mk10,01:12:43 29-Jul-2019,Argos,A,35.8955,-74.8673,2643,8474,824,133,,,,,,
GmTag225,180767,Mk10,01:33:02 29-Jul-2019,Argos,B,35.9528,-74.8978,1692,10199,280,82,,,,,,
GmTag225,180767,Mk10,01:58:30 29-Jul-2019,Argos,2,35.9727,-74.7827,488,2555,93,68,,,,,,
GmTag225,180767,Mk10,02:09:47 29-Jul-2019,Argos,1,35.9942,-74.7772,1184,3493,401,13,,,,,,
GmTag225,180767,Mk10,02:41:23 29-Jul-2019,Argos,B,36.0686,-74.7672,4480,9260,2166,95,,,,,,
GmTag225,180767,Mk10,03:39:51 29-Jul-2019,Argos,B,35.9766,-74.7992,7350,9346,5780,92,,,,,,
GmTag225,180767,Mk10,09:30:24 29-Jul-2019,Argos,1,36.1477,-74.7656,747,2207,252,54,,,,,,
GmTag225,180767,Mk10,10:46:22 29-Jul-2019,Argos,A,36.1728,-74.7729,372,1467,94,96,,,,,,
GmTag225,180767,Mk10,11:10:45 29-Jul-2019,Argos,3,36.1841,-74.7557,140,317,61,103,,,,,,
GmTag225,180767,Mk10,11:10:45 29-Jul-2019,Argos,3,36.1841,-74.7557,140,317,61,103,,,,,,
GmTag225,180767,Mk10,11:50:57 29-Jul-2019,Argos,2,36.2048,-74.7457,306,641,146,80,,,,,,
GmTag225,180767,Mk10,12:28:54 29-Jul-2019,Argos,B,36.2289,-74.7543,3039,4100,2252,78,,,,,,
