DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
GmTag225,180767,Mk10,DS,10,0,5,56,40,20:42:46 28-Jul-2019,NP,2,35.9163,-74.7949,35.9163,-74.7949,50,,401677539,-128
GmTag225,180767,Mk10,DS,4,0,3,103,31,22:23:48 28-Jul-2019,SR,0,35.7939,-74.8644,35.7939,-74.8644,46,,401677546,-129
GmTag225,180767,Mk10,DS,7,1,5,,,22:23:19 28-Jul-2019,NP,0,35.8582,-74.8990,35.8582,-74.8990,46,,401677604,-127
GmTag225,180767,Mk10,DS,11,5,4,,,23:27:47 28-Jul-2019,NK,0,35.8809,-74.9027,35.8809,-74.9027,58,,401677558,-130
GmTag225,180767,Mk10,DS,1,0,1,,,00:05:12 29-Jul-2019,SR,B,35.8866,-74.9101,35.8866,-74.9101,5,,401677599,-134
GmTag225,180767,Mk10,DS,3,0,2,50,35,00:17:47 29-Jul-2019,MA,A,35.9351,-74.6769,35.9351,-74.6769,6,,401677636,-124
GmTag225,180767,Mk10,DS,8,4,2,,,00:29:45 29-Jul-2019,NN,2,35.9261,-74.8088,35.9261,-74.8088,56,,401677552,-125
GmTag225,180767,Mk10,DS,1,0,1,,,00:56:35 29-Jul-2019,MC,B,35.9302,-74.8054,35.9302,-74.8054,6,,401677568,-129
GmTag225,180767,Mk10,DS,3,0,3,85,37,01:12:43 29-Jul-2019,NK,A,35.8955,-74.8673,35.8955,-74.8673,6,,401677580,-133
GmTag225,180767,Mk10,DS,2,0,1,72,72,01:33:02 29-Jul-2019,MB,B,35.9528,-74.8978,35.9528,-74.8978,6,,401677517,-129
GmTag225,180767,Mk10,DS,6,0,4,84,34,01:58:30 29-Jul-2019,MA,2,35.9727,-74.7827,35.9727,-74.7827,56,,401677548,-115
GmTag225,180767,Mk10,DS,6,2,2,,,02:09:47 29-Jul-2019,NN,1,35.9942,-74.7772,35.9942,-74.7772,46,,401677544,-130
GmTag225,180767,Mk10,DS,4,0,3,60,33,02:41:23 29-Jul-2019,MC,B,36.0686,-74.7672,36.0686,-74.7672,4,,401677563,-122
GmTag225,180767,Mk10,DS,1,0,1,,,03:39:51 29-Jul-2019,MA,B,35.9766,-74.7992,35.9766,-74.7992,8,,401677562,-133
GmTag225,180767,Mk10,DS,4,0,2,137,92,09:30:24 29-Jul-2019,SR,1,36.1477,-74.7656,36.1477,-74.7656,58,,401677554,-130
GmTag225,180767,Mk10,DS,3,0,2,177,107,10:46:22 29-Jul-2019,NP,A,36.1728,-74.7729,36.1728,-74.7729,8,,401677545,-134
GmTag225,180767,Mk10,DS,7,0,3,86,30,11:10:45 29-Jul-2019,SR,3,36.1841,-74.7557,36.1841,-74.7557,56,,401677546,-126
GmTag225,180767,Mk10,DS,6,1,2,,,11:50:57 29-Jul-2019,NK,2,36.2048,-74.7457,36.2048,-74.7457,58,,401677550,-125
GmTag225,180767,Mk10,DS,2,0,2,37,37,12:28:54 29-Jul-2019,NP,B,36.2289,-74.7543,36.2289,-74.7543,8,,401677541,-135
GmTag225,180767,Mk10,DS,1,0,1,,,12:37:08 29-Jul-2019,MA,B,36.2304,-74.7554,36.2304,-74.7554,6,,401677539,-133
GmTag225,180767,Mk10,DS,5,0,3,58,30,12:55:06 29-Jul-2019,NN,1,36.2293,-74.4812,36.2293,-74.4812,56,,401677658,-131
GmTag225,180767,Mk10,DS,3,0,0,32,31,13:17:14 29-Jul-2019,MC,A,36.2400,-74.4988,36.2400,-74.4988,6,,401677564,-130
GmTag225,180767,Mk10,DS,3,0,2,52,34,13:34:43 29-Jul-2019,NK,A,36.0120,-74.4986,36.0120,-74.4986,6,,401677543,-133
