DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
ZcTag086,180759,Mk10,,83,125,99,5,569,,,,,14,00:08:45 29-May-2019,02:27:07 11-Jun-2019,13,16:00:00 28-May-2019,20:00:00 07-Jun-2019,10,,,
