DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
ZcTag095,180766,1.000000,Transmission,Mk10,23,16:00:00 12-Aug-2019,20:00:00 12-Aug-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,13,20:00:00 12-Aug-2019,00:00:00 13-Aug-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,3,00:00:00 13-Aug-2019,04:00:00 13-Aug-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,2,04:00:00 13-Aug-2019,08:00:00 13-Aug-2019,,,,0.0,0.00,1012.0,11.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,11,08:00:00 13-Aug-2019,12:00:00 13-Aug-2019,,,,0.0,0.00,1012.0,11.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,10,12:00:00 13-Aug-2019,16:00:00 13-Aug-2019,,,,0.0,0.00,1680.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,11,16:00:00 13-Aug-2019,20:00:00 13-Aug-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,3,20:00:00 13-Aug-2019,00:00:00 14-Aug-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,7,00:00:00 14-Aug-2019,04:00:00 14-Aug-2019,,,,0.0,0.00,1552.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,5,04:00:00 14-Aug-2019,08:00:00 14-Aug-2019,,,,0.0,0.00,1552.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,1,08:00:00 14-Aug-2019,12:00:00 14-Aug-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,7,12:00:00 14-Aug-2019,16:00:00 14-Aug-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,2,16:00:00 14-Aug-2019,20:00:00 14-Aug-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,4,20:00:00 14-Aug-2019,00:00:00 15-Aug-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,3,00:00:00 15-Aug-2019,04:00:00 15-Aug-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,6,04:00:00 15-Aug-2019,08:00:00 15-Aug-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,3,08:00:00 15-Aug-2019,12:00:00 15-Aug-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,4,12:00:00 15-Aug-2019,16:00:00 15-Aug-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,2,16:00:00 15-Aug-2019,20:00:00 15-Aug-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,2,20:00:00 15-Aug-2019,00:00:00 16-Aug-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,4,00:00:00 16-Aug-2019,04:00:00 16-Aug-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,4,04:00:00 16-Aug-2019,08:00:00 16-Aug-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,2,08:00:00 16-Aug-2019,12:00:00 16-Aug-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,3,12:00:00 16-Aug-2019,16:00:00 16-Aug-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,3,16:00:00 16-Aug-2019,20:00:00 16-Aug-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
