DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,16:25:00,,,,204.0,25.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,16:30:00,,,,317.0,49.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,16:35:00,,,,204.0,25.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,16:40:00,,,,79.0,12.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,16:45:00,,,,159.0,25.00,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,16:50:00,,,,317.0,49.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,16:55:00,,,,317.0,49.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,17:00:00,,,,317.0,49.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,17:05:00,,,,11.0,11.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,17:10:00,,,,204.0,25.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,17:15:00,,,,11.0,11.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,17:20:00,,,,408.0,50.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,17:25:00,,,,907.0,101.00,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,17:30:00,,,,1270.0,106.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,17:35:00,,,,1270.0,106.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,17:40:00,,,,1088.0,103.00,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,17:45:00,,,,1088.0,103.00,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,17:50:00,,,,907.0,101.00,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,17:55:00,,,,907.0,101.00,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,18:00:00,,,,726.0,99.00,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,18:05:00,,,,589.0,52.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,18:10:00,,,,408.0,50.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,18:15:00,,,,159.0,25.00,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,18:20:00,,,,56.0,12.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,18:25:00,,,,317.0,49.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,18:30:00,,,,317.0,49.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,18:35:00,,,,317.0,49.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,18:40:00,,,,113.0,24.50,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,18:45:00,,,,159.0,25.00,,,,
ZcTag095,180766,1.000000,Transmission,Mk10,12-Aug-2019,18:50:00,,,,317.0,49.50,,,,
