DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
ZcTag095,180766,Mk10,,80,384,98,3,1166,,,,,14,22:50:41 12-Aug-2019,14:31:15 19-Sep-2019,38,16:00:00 12-Aug-2019,00:00:00 26-Aug-2019,13,,,
