"","DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","LocationQuality","Latitude","Longitude","MinDepth","MinDepthAccuracy","MaxDepth","MaxDepthAccuracy","MinTemp","MinTempAccuracy","MaxTemp","MaxTempAccuracy","MobMean","MobSD","ActivitySum"
"133","ZcTag082",180754,1,"Transmission","Mk10",7,"04:00:00 20-May-2019","08:00:00 20-May-2019",NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA
"134","ZcTag082",180754,1,"Transmission","Mk10",8,"08:00:00 20-May-2019","12:00:00 20-May-2019",NA,NA,NA,0,0,1616,15.5,NA,NA,NA,NA,NA,NA,NA
"135","ZcTag082",180754,1,"Transmission","Mk10",10,"12:00:00 20-May-2019","16:00:00 20-May-2019",NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA
"136","ZcTag082",180754,1,"Transmission","Mk10",7,"16:00:00 20-May-2019","20:00:00 20-May-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"137","ZcTag082",180754,1,"Transmission","Mk10",10,"20:00:00 20-May-2019","00:00:00 21-May-2019",NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA
"138","ZcTag082",180754,1,"Transmission","Mk10",9,"00:00:00 21-May-2019","04:00:00 21-May-2019",NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA
"139","ZcTag082",180754,1,"Transmission","Mk10",12,"04:00:00 21-May-2019","08:00:00 21-May-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"140","ZcTag082",180754,1,"Transmission","Mk10",12,"08:00:00 21-May-2019","12:00:00 21-May-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"141","ZcTag082",180754,1,"Transmission","Mk10",7,"12:00:00 21-May-2019","16:00:00 21-May-2019",NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA
"142","ZcTag082",180754,1,"Transmission","Mk10",10,"16:00:00 21-May-2019","20:00:00 21-May-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"143","ZcTag082",180754,1,"Transmission","Mk10",16,"20:00:00 21-May-2019","00:00:00 22-May-2019",NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA
"144","ZcTag082",180754,1,"Transmission","Mk10",5,"00:00:00 22-May-2019","04:00:00 22-May-2019",NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"145","ZcTag082",180754,1,"Transmission","Mk10",6,"04:00:00 22-May-2019","08:00:00 22-May-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"146","ZcTag082",180754,1,"Transmission","Mk10",8,"08:00:00 22-May-2019","12:00:00 22-May-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"147","ZcTag082",180754,1,"Transmission","Mk10",7,"12:00:00 22-May-2019","16:00:00 22-May-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"148","ZcTag082",180754,1,"Transmission","Mk10",11,"16:00:00 22-May-2019","20:00:00 22-May-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"149","ZcTag082",180754,1,"Transmission","Mk10",11,"20:00:00 22-May-2019","00:00:00 23-May-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"150","ZcTag082",180754,1,"Transmission","Mk10",8,"00:00:00 23-May-2019","04:00:00 23-May-2019",NA,NA,NA,0,0,1012,11.5,NA,NA,NA,NA,NA,NA,NA
"151","ZcTag082",180754,1,"Transmission","Mk10",13,"04:00:00 23-May-2019","08:00:00 23-May-2019",NA,NA,NA,0,0,976,7.5,NA,NA,NA,NA,NA,NA,NA
"152","ZcTag082",180754,1,"Transmission","Mk10",16,"08:00:00 23-May-2019","12:00:00 23-May-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"153","ZcTag082",180754,1,"Transmission","Mk10",10,"12:00:00 23-May-2019","16:00:00 23-May-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"154","ZcTag082",180754,1,"Transmission","Mk10",17,"16:00:00 23-May-2019","20:00:00 23-May-2019",NA,NA,NA,0,0,720,7.5,NA,NA,NA,NA,NA,NA,NA
"155","ZcTag082",180754,1,"Transmission","Mk10",8,"20:00:00 23-May-2019","00:00:00 24-May-2019",NA,NA,NA,0,0,736,7.5,NA,NA,NA,NA,NA,NA,NA
"156","ZcTag082",180754,1,"Transmission","Mk10",9,"00:00:00 24-May-2019","04:00:00 24-May-2019",NA,NA,NA,0,0,1012,11.5,NA,NA,NA,NA,NA,NA,NA
"157","ZcTag082",180754,1,"Transmission","Mk10",7,"04:00:00 24-May-2019","08:00:00 24-May-2019",NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
"158","ZcTag082",180754,1,"Transmission","Mk10",6,"08:00:00 24-May-2019","12:00:00 24-May-2019",NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
"159","ZcTag082",180754,1,"Transmission","Mk10",5,"12:00:00 24-May-2019","16:00:00 24-May-2019",NA,NA,NA,0,0,4,0,NA,NA,NA,NA,NA,NA,NA
"160","ZcTag082",180754,1,"Transmission","Mk10",4,"16:00:00 24-May-2019","20:00:00 24-May-2019",NA,NA,NA,0,0,4,0,NA,NA,NA,NA,NA,NA,NA
"161","ZcTag082",180754,1,"Transmission","Mk10",3,"20:00:00 24-May-2019","00:00:00 25-May-2019",NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
"162","ZcTag082",180754,1,"Transmission","Mk10",1,"16:00:00 01-Jul-2019","20:00:00 01-Jul-2019",NA,NA,NA,83,0.5,3760,31.5,NA,NA,NA,NA,NA,NA,NA
"163","ZcTag083",180755,1,"Transmission","Mk10",18,"20:00:00 11-May-2019","00:00:00 12-May-2019",NA,NA,NA,0,0,1776,15.5,NA,NA,NA,NA,NA,NA,NA
"164","ZcTag083",180755,1,"Transmission","Mk10",5,"00:00:00 12-May-2019","04:00:00 12-May-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"165","ZcTag083",180755,1,"Transmission","Mk10",6,"04:00:00 12-May-2019","08:00:00 12-May-2019",NA,NA,NA,0,0,1712,15.5,NA,NA,NA,NA,NA,NA,NA
"166","ZcTag083",180755,1,"Transmission","Mk10",5,"08:00:00 12-May-2019","12:00:00 12-May-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"167","ZcTag083",180755,1,"Transmission","Mk10",10,"12:00:00 12-May-2019","16:00:00 12-May-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"168","ZcTag083",180755,1,"Transmission","Mk10",4,"16:00:00 12-May-2019","20:00:00 12-May-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"169","ZcTag083",180755,1,"Transmission","Mk10",6,"20:00:00 12-May-2019","00:00:00 13-May-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"170","ZcTag083",180755,1,"Transmission","Mk10",3,"00:00:00 13-May-2019","04:00:00 13-May-2019",NA,NA,NA,0,0,1840,15.5,NA,NA,NA,NA,NA,NA,NA
"171","ZcTag083",180755,1,"Transmission","Mk10",6,"04:00:00 13-May-2019","08:00:00 13-May-2019",NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA
"172","ZcTag083",180755,1,"Transmission","Mk10",4,"08:00:00 13-May-2019","12:00:00 13-May-2019",NA,NA,NA,0,0,1616,15.5,NA,NA,NA,NA,NA,NA,NA
"173","ZcTag083",180755,1,"Transmission","Mk10",4,"12:00:00 13-May-2019","16:00:00 13-May-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"174","ZcTag083",180755,1,"Transmission","Mk10",8,"16:00:00 13-May-2019","20:00:00 13-May-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"175","ZcTag083",180755,1,"Transmission","Mk10",8,"20:00:00 13-May-2019","00:00:00 14-May-2019",NA,NA,NA,0,0,1712,15.5,NA,NA,NA,NA,NA,NA,NA
"176","ZcTag083",180755,1,"Transmission","Mk10",3,"00:00:00 14-May-2019","04:00:00 14-May-2019",NA,NA,NA,0,0,2000,15.5,NA,NA,NA,NA,NA,NA,NA
"177","ZcTag083",180755,1,"Transmission","Mk10",5,"04:00:00 14-May-2019","08:00:00 14-May-2019",NA,NA,NA,0,0,1744,15.5,NA,NA,NA,NA,NA,NA,NA
"178","ZcTag083",180755,1,"Transmission","Mk10",8,"08:00:00 14-May-2019","12:00:00 14-May-2019",NA,NA,NA,0,0,1840,15.5,NA,NA,NA,NA,NA,NA,NA
"179","ZcTag083",180755,1,"Transmission","Mk10",5,"12:00:00 14-May-2019","16:00:00 14-May-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"180","ZcTag083",180755,1,"Transmission","Mk10",2,"16:00:00 14-May-2019","20:00:00 14-May-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"181","ZcTag083",180755,1,"Transmission","Mk10",4,"20:00:00 14-May-2019","00:00:00 15-May-2019",NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA
"182","ZcTag083",180755,1,"Transmission","Mk10",2,"00:00:00 15-May-2019","04:00:00 15-May-2019",NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA
"183","ZcTag083",180755,1,"Transmission","Mk10",3,"04:00:00 15-May-2019","08:00:00 15-May-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"184","ZcTag083",180755,1,"Transmission","Mk10",4,"08:00:00 15-May-2019","12:00:00 15-May-2019",NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA
"185","ZcTag083",180755,1,"Transmission","Mk10",6,"12:00:00 15-May-2019","16:00:00 15-May-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"186","ZcTag083",180755,1,"Transmission","Mk10",9,"16:00:00 15-May-2019","20:00:00 15-May-2019",NA,NA,NA,0,0,1648,15.5,NA,NA,NA,NA,NA,NA,NA
"187","ZcTag083",180755,1,"Transmission","Mk10",4,"20:00:00 15-May-2019","00:00:00 16-May-2019",NA,NA,NA,0,0,1712,15.5,NA,NA,NA,NA,NA,NA,NA
"188","ZcTag083",180755,1,"Transmission","Mk10",3,"00:00:00 16-May-2019","04:00:00 16-May-2019",NA,NA,NA,0,0,944,7.5,NA,NA,NA,NA,NA,NA,NA
"189","ZcTag083",180755,1,"Transmission","Mk10",4,"04:00:00 16-May-2019","08:00:00 16-May-2019",NA,NA,NA,0,0,1012,11.5,NA,NA,NA,NA,NA,NA,NA
"190","ZcTag083",180755,1,"Transmission","Mk10",2,"08:00:00 16-May-2019","12:00:00 16-May-2019",NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA
"191","ZcTag083",180755,1,"Transmission","Mk10",6,"12:00:00 16-May-2019","16:00:00 16-May-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"192","ZcTag083",180755,1,"Transmission","Mk10",9,"16:00:00 16-May-2019","20:00:00 16-May-2019",NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA
"193","ZcTag083",180755,1,"Transmission","Mk10",5,"20:00:00 16-May-2019","00:00:00 17-May-2019",NA,NA,NA,0,0,992,7.5,NA,NA,NA,NA,NA,NA,NA
"194","ZcTag083",180755,1,"Transmission","Mk10",5,"00:00:00 17-May-2019","04:00:00 17-May-2019",NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA
"195","ZcTag083",180755,1,"Transmission","Mk10",3,"04:00:00 17-May-2019","08:00:00 17-May-2019",NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA
"196","ZcTag083",180755,1,"Transmission","Mk10",6,"08:00:00 17-May-2019","12:00:00 17-May-2019",NA,NA,NA,0,0,992,7.5,NA,NA,NA,NA,NA,NA,NA
"197","ZcTag083",180755,1,"Transmission","Mk10",3,"16:00:00 17-May-2019","20:00:00 17-May-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"198","ZcTag083",180755,1,"Transmission","Mk10",7,"20:00:00 17-May-2019","00:00:00 18-May-2019",NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA
"199","ZcTag083",180755,1,"Transmission","Mk10",4,"00:00:00 18-May-2019","04:00:00 18-May-2019",NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"200","ZcTag083",180755,1,"Transmission","Mk10",3,"04:00:00 18-May-2019","08:00:00 18-May-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"201","ZcTag083",180755,1,"Transmission","Mk10",6,"08:00:00 18-May-2019","12:00:00 18-May-2019",NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA
"202","ZcTag083",180755,1,"Transmission","Mk10",7,"12:00:00 18-May-2019","16:00:00 18-May-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"203","ZcTag083",180755,1,"Transmission","Mk10",4,"16:00:00 18-May-2019","20:00:00 18-May-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"204","ZcTag083",180755,1,"Transmission","Mk10",3,"20:00:00 18-May-2019","00:00:00 19-May-2019",NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA
"205","ZcTag083",180755,1,"Transmission","Mk10",2,"00:00:00 19-May-2019","04:00:00 19-May-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"206","ZcTag083",180755,1,"Transmission","Mk10",3,"04:00:00 19-May-2019","08:00:00 19-May-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"207","ZcTag083",180755,1,"Transmission","Mk10",2,"08:00:00 19-May-2019","12:00:00 19-May-2019",NA,NA,NA,0,0,1712,15.5,NA,NA,NA,NA,NA,NA,NA
"208","ZcTag083",180755,1,"Transmission","Mk10",6,"12:00:00 19-May-2019","16:00:00 19-May-2019",NA,NA,NA,0,0,1712,15.5,NA,NA,NA,NA,NA,NA,NA
"209","ZcTag083",180755,1,"Transmission","Mk10",2,"16:00:00 19-May-2019","20:00:00 19-May-2019",NA,NA,NA,0,0,1648,15.5,NA,NA,NA,NA,NA,NA,NA
"210","ZcTag083",180755,1,"Transmission","Mk10",2,"20:00:00 19-May-2019","00:00:00 20-May-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"211","ZcTag083",180755,1,"Transmission","Mk10",6,"00:00:00 20-May-2019","04:00:00 20-May-2019",NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA
"212","ZcTag083",180755,1,"Transmission","Mk10",3,"04:00:00 20-May-2019","08:00:00 20-May-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"213","ZcTag083",180755,1,"Transmission","Mk10",2,"08:00:00 20-May-2019","12:00:00 20-May-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"214","ZcTag083",180755,1,"Transmission","Mk10",4,"12:00:00 20-May-2019","16:00:00 20-May-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"215","ZcTag083",180755,1,"Transmission","Mk10",2,"16:00:00 20-May-2019","20:00:00 20-May-2019",NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA
"216","ZcTag083",180755,1,"Transmission","Mk10",5,"20:00:00 20-May-2019","00:00:00 21-May-2019",NA,NA,NA,0,0,1616,15.5,NA,NA,NA,NA,NA,NA,NA
"217","ZcTag083",180755,1,"Transmission","Mk10",6,"00:00:00 21-May-2019","04:00:00 21-May-2019",NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA
"218","ZcTag083",180755,1,"Transmission","Mk10",5,"04:00:00 21-May-2019","08:00:00 21-May-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"219","ZcTag083",180755,1,"Transmission","Mk10",3,"08:00:00 21-May-2019","12:00:00 21-May-2019",NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA
"220","ZcTag083",180755,1,"Transmission","Mk10",7,"16:00:00 21-May-2019","20:00:00 21-May-2019",NA,NA,NA,0,0,1648,15.5,NA,NA,NA,NA,NA,NA,NA
"221","ZcTag083",180755,1,"Transmission","Mk10",4,"20:00:00 21-May-2019","00:00:00 22-May-2019",NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA
"222","ZcTag083",180755,1,"Transmission","Mk10",9,"00:00:00 22-May-2019","04:00:00 22-May-2019",NA,NA,NA,18,0,2160,31.5,NA,NA,NA,NA,NA,NA,NA
"223","ZcTag083",180755,1,"Transmission","Mk10",4,"04:00:00 22-May-2019","08:00:00 22-May-2019",NA,NA,NA,3,0,2160,31.5,NA,NA,NA,NA,NA,NA,NA
"224","ZcTag083",180755,1,"Transmission","Mk10",4,"08:00:00 22-May-2019","12:00:00 22-May-2019",NA,NA,NA,10,0,2160,31.5,NA,NA,NA,NA,NA,NA,NA
"225","ZcTag083",180755,1,"Transmission","Mk10",2,"12:00:00 22-May-2019","16:00:00 22-May-2019",NA,NA,NA,7,0,2160,31.5,NA,NA,NA,NA,NA,NA,NA
"226","ZcTag083",180755,1,"Transmission","Mk10",2,"16:00:00 22-May-2019","20:00:00 22-May-2019",NA,NA,NA,23,0,2096,31.5,NA,NA,NA,NA,NA,NA,NA
"227","ZcTag083",180755,1,"Transmission","Mk10",3,"20:00:00 22-May-2019","00:00:00 23-May-2019",NA,NA,NA,32,0,2544,31.5,NA,NA,NA,NA,NA,NA,NA
"228","ZcTag083",180755,1,"Transmission","Mk10",3,"00:00:00 23-May-2019","04:00:00 23-May-2019",NA,NA,NA,21,0,1776,15.5,NA,NA,NA,NA,NA,NA,NA
"229","ZcTag083",180755,1,"Transmission","Mk10",1,"04:00:00 23-May-2019","08:00:00 23-May-2019",NA,NA,NA,21,0,1012,11.5,NA,NA,NA,NA,NA,NA,NA
"230","ZcTag083",180755,1,"Transmission","Mk10",2,"08:00:00 23-May-2019","12:00:00 23-May-2019",NA,NA,NA,24,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA
"231","ZcTag083",180755,1,"Transmission","Mk10",3,"12:00:00 23-May-2019","16:00:00 23-May-2019",NA,NA,NA,35,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"232","ZcTag083",180755,1,"Transmission","Mk10",7,"16:00:00 23-May-2019","20:00:00 23-May-2019",NA,NA,NA,20,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"233","ZcTag083",180755,1,"Transmission","Mk10",6,"20:00:00 23-May-2019","00:00:00 24-May-2019",NA,NA,NA,21,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"234","ZcTag083",180755,1,"Transmission","Mk10",10,"00:00:00 24-May-2019","04:00:00 24-May-2019",NA,NA,NA,21,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"235","ZcTag083",180755,1,"Transmission","Mk10",5,"04:00:00 24-May-2019","08:00:00 24-May-2019",NA,NA,NA,10,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"236","ZcTag083",180755,1,"Transmission","Mk10",2,"08:00:00 24-May-2019","12:00:00 24-May-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"237","ZcTag083",180755,1,"Transmission","Mk10",3,"12:00:00 24-May-2019","16:00:00 24-May-2019",NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA
"238","ZcTag083",180755,1,"Transmission","Mk10",1,"16:00:00 24-May-2019","20:00:00 24-May-2019",NA,NA,NA,0,0,992,7.5,NA,NA,NA,NA,NA,NA,NA
"239","ZcTag083",180755,1,"Transmission","Mk10",2,"20:00:00 24-May-2019","00:00:00 25-May-2019",NA,NA,NA,1,0,992,7.5,NA,NA,NA,NA,NA,NA,NA
"240","ZcTag085",180756,1,"Transmission","Mk10",17,"12:00:00 27-May-2019","16:00:00 27-May-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"241","ZcTag085",180756,1,"Transmission","Mk10",25,"16:00:00 27-May-2019","20:00:00 27-May-2019",NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA
"242","ZcTag085",180756,1,"Transmission","Mk10",21,"20:00:00 27-May-2019","00:00:00 28-May-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"243","ZcTag085",180756,1,"Transmission","Mk10",13,"00:00:00 28-May-2019","04:00:00 28-May-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"244","ZcTag085",180756,1,"Transmission","Mk10",16,"04:00:00 28-May-2019","08:00:00 28-May-2019",NA,NA,NA,0,0,1012,11.5,NA,NA,NA,NA,NA,NA,NA
"245","ZcTag085",180756,1,"Transmission","Mk10",7,"08:00:00 28-May-2019","12:00:00 28-May-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"246","ZcTag085",180756,1,"Transmission","Mk10",13,"12:00:00 28-May-2019","16:00:00 28-May-2019",NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"247","ZcTag085",180756,1,"Transmission","Mk10",7,"16:00:00 28-May-2019","20:00:00 28-May-2019",NA,NA,NA,0,0,1904,15.5,NA,NA,NA,NA,NA,NA,NA
"248","ZcTag085",180756,1,"Transmission","Mk10",8,"20:00:00 28-May-2019","00:00:00 29-May-2019",NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA
"249","ZcTag085",180756,1,"Transmission","Mk10",9,"00:00:00 29-May-2019","04:00:00 29-May-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"250","ZcTag085",180756,1,"Transmission","Mk10",9,"04:00:00 29-May-2019","08:00:00 29-May-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"251","ZcTag085",180756,1,"Transmission","Mk10",8,"08:00:00 29-May-2019","12:00:00 29-May-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"252","ZcTag085",180756,1,"Transmission","Mk10",7,"12:00:00 29-May-2019","16:00:00 29-May-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"253","ZcTag085",180756,1,"Transmission","Mk10",8,"16:00:00 29-May-2019","20:00:00 29-May-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"254","ZcTag085",180756,1,"Transmission","Mk10",11,"20:00:00 29-May-2019","00:00:00 30-May-2019",NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA
"255","ZcTag085",180756,1,"Transmission","Mk10",8,"00:00:00 30-May-2019","04:00:00 30-May-2019",NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA
"256","ZcTag085",180756,1,"Transmission","Mk10",6,"04:00:00 30-May-2019","08:00:00 30-May-2019",NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA
"257","ZcTag085",180756,1,"Transmission","Mk10",9,"08:00:00 30-May-2019","12:00:00 30-May-2019",NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"258","ZcTag085",180756,1,"Transmission","Mk10",13,"12:00:00 30-May-2019","16:00:00 30-May-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"259","ZcTag085",180756,1,"Transmission","Mk10",3,"16:00:00 30-May-2019","20:00:00 30-May-2019",NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA
"260","ZcTag085",180756,1,"Transmission","Mk10",6,"20:00:00 30-May-2019","00:00:00 31-May-2019",NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA
"261","ZcTag085",180756,1,"Transmission","Mk10",7,"00:00:00 31-May-2019","04:00:00 31-May-2019",NA,NA,NA,0,0,1776,15.5,NA,NA,NA,NA,NA,NA,NA
"262","ZcTag085",180756,1,"Transmission","Mk10",6,"04:00:00 31-May-2019","08:00:00 31-May-2019",NA,NA,NA,0,0,1904,15.5,NA,NA,NA,NA,NA,NA,NA
"263","ZcTag085",180756,1,"Transmission","Mk10",3,"08:00:00 31-May-2019","12:00:00 31-May-2019",NA,NA,NA,0,0,1680,15.5,NA,NA,NA,NA,NA,NA,NA
"264","ZcTag085",180756,1,"Transmission","Mk10",6,"12:00:00 31-May-2019","16:00:00 31-May-2019",NA,NA,NA,0,0,2352,31.5,NA,NA,NA,NA,NA,NA,NA
"265","ZcTag085",180756,1,"Transmission","Mk10",4,"16:00:00 31-May-2019","20:00:00 31-May-2019",NA,NA,NA,0,0,1648,15.5,NA,NA,NA,NA,NA,NA,NA
"266","ZcTag085",180756,1,"Transmission","Mk10",8,"20:00:00 31-May-2019","00:00:00 01-Jun-2019",NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"267","ZcTag085",180756,1,"Transmission","Mk10",9,"00:00:00 01-Jun-2019","04:00:00 01-Jun-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"268","ZcTag085",180756,1,"Transmission","Mk10",6,"04:00:00 01-Jun-2019","08:00:00 01-Jun-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"269","ZcTag085",180756,1,"Transmission","Mk10",8,"08:00:00 01-Jun-2019","12:00:00 01-Jun-2019",NA,NA,NA,0,0,912,7.5,NA,NA,NA,NA,NA,NA,NA
"270","ZcTag085",180756,1,"Transmission","Mk10",8,"12:00:00 01-Jun-2019","16:00:00 01-Jun-2019",NA,NA,NA,0,0,880,7.5,NA,NA,NA,NA,NA,NA,NA
"271","ZcTag085",180756,1,"Transmission","Mk10",3,"00:00:00 02-Jun-2019","04:00:00 02-Jun-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"272","ZcTag085",180756,1,"Transmission","Mk10",3,"04:00:00 02-Jun-2019","08:00:00 02-Jun-2019",NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA
"273","ZcTag085",180756,1,"Transmission","Mk10",3,"08:00:00 02-Jun-2019","12:00:00 02-Jun-2019",NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA
"274","ZcTag085",180756,1,"Transmission","Mk10",9,"12:00:00 02-Jun-2019","16:00:00 02-Jun-2019",NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"275","ZcTag085",180756,1,"Transmission","Mk10",4,"16:00:00 02-Jun-2019","20:00:00 02-Jun-2019",NA,NA,NA,0,0,960,7.5,NA,NA,NA,NA,NA,NA,NA
"276","ZcTag085",180756,1,"Transmission","Mk10",2,"20:00:00 02-Jun-2019","00:00:00 03-Jun-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
