DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
ZcTag094,180772,Mk10,DS,4,1,2,,,20:16:49 30-Jul-2019,NP,,,,,,,,401650000,-134
ZcTag094,180772,Mk10,DS,3,0,2,44,15,22:47:37 30-Jul-2019,NK,A,35.5936,-74.7472,35.5936,-74.7472,6,,401650000,-130
ZcTag094,180772,Mk10,DS,6,3,2,,,22:59:39 30-Jul-2019,SR,2,35.5510,-74.6808,33.5462,-64.6403,50,,401677680,-118
ZcTag094,180772,Mk10,DS,3,0,3,33,33,00:08:25 31-Jul-2019,NN,A,35.5725,-74.6579,35.5725,-74.6579,8,,401677683,-127
ZcTag094,180772,Mk10,DS,2,0,0,15,15,00:24:26 31-Jul-2019,NK,B,35.5816,-74.6662,35.5816,-74.6662,6,,401677683,-123
ZcTag094,180772,Mk10,DS,2,0,2,24,24,00:39:29 31-Jul-2019,SR,B,35.5812,-74.6759,35.5812,-74.6759,8,,401677663,-129
ZcTag094,180772,Mk10,DS,1,0,1,,,00:51:38 31-Jul-2019,MB,B,35.5838,-74.6778,35.5838,-74.6778,6,,401677666,-133
ZcTag094,180772,Mk10,DS,4,0,1,27,17,01:46:16 31-Jul-2019,NN,0,35.6184,-74.6262,35.6184,-74.6262,48,,401677663,-123
ZcTag094,180772,Mk10,DS,4,1,1,,,01:55:36 31-Jul-2019,MC,0,35.6265,-74.6345,35.6265,-74.6345,56,,401677678,-116
ZcTag094,180772,Mk10,DS,2,0,1,38,38,08:36:04 31-Jul-2019,SR,B,35.8185,-74.5700,35.8185,-74.5700,8,,401677693,-135
ZcTag094,180772,Mk10,DS,9,2,2,,,08:47:07 31-Jul-2019,NP,0,35.6770,-74.3449,35.6770,-74.3449,56,,401677649,-133
ZcTag094,180772,Mk10,DS,6,0,4,20,14,10:18:52 31-Jul-2019,SR,0,35.9613,-74.7689,35.9613,-74.7689,47,,401677733,-130
ZcTag094,180772,Mk10,DS,2,0,1,18,18,10:19:59 31-Jul-2019,NP,B,35.6929,-74.3355,35.6929,-74.3355,6,,401677736,-135
ZcTag094,180772,Mk10,DS,7,2,1,,,11:04:40 31-Jul-2019,NK,0,35.5869,-74.4255,35.5869,-74.4255,58,,401677708,-130
ZcTag094,180772,Mk10,DS,10,2,1,,,12:35:33 31-Jul-2019,NK,Z,35.7103,-73.8055,35.7103,-73.8055,35,,401677833,-130
ZcTag094,180772,Mk10,DS,9,2,1,,,12:35:42 31-Jul-2019,NN,0,35.3605,-75.1064,35.3605,-75.1064,58,,401677670,-133
ZcTag094,180772,Mk10,DS,5,0,2,23,15,22:21:46 31-Jul-2019,NK,0,35.9066,-75.4125,35.9066,-75.4125,48,,401677504,-133
ZcTag094,180772,Mk10,DS,1,0,1,,,22:22:27 31-Jul-2019,SR,B,36.2430,-74.1425,36.2430,-74.1425,6,,401677753,-138
ZcTag094,180772,Mk10,DS,6,0,0,16,14,00:05:06 01-Aug-2019,SR,0,36.0509,-74.4765,36.0509,-74.4765,57,,401677778,-124
ZcTag094,180772,Mk10,DS,2,0,1,14,14,00:04:33 01-Aug-2019,NK,B,36.1500,-74.2510,36.1500,-74.2510,8,,401677758,-132
ZcTag094,180772,Mk10,DS,8,0,1,18,15,01:36:22 01-Aug-2019,MC,1,35.9685,-74.4147,35.9685,-74.4147,58,,401677747,-114
ZcTag094,180772,Mk10,DS,7,1,0,,,01:36:43 01-Aug-2019,NN,1,35.9302,-74.4628,35.9302,-74.4628,58,,401677745,-117
ZcTag094,180772,Mk10,DS,3,0,2,20,19,02:03:25 01-Aug-2019,MB,A,35.9230,-74.4806,35.9230,-74.4806,6,,401677691,-133
ZcTag094,180772,Mk10,DS,3,0,1,25,18,03:11:38 01-Aug-2019,MC,A,35.9103,-74.5148,35.9103,-74.5148,8,,401677664,-129
ZcTag094,180772,Mk10,DS,1,0,1,,,08:31:06 01-Aug-2019,NP,B,35.6144,-74.8916,35.6144,-74.8916,8,,401677648,-136
ZcTag094,180772,Mk10,DS,7,0,1,17,14,10:36:08 01-Aug-2019,NK,0,35.7201,-74.1361,25.2638,-23.8412,68,,401677682,-132
ZcTag094,180772,Mk10,DS,6,0,0,20,15,11:19:39 01-Aug-2019,SR,0,35.8918,-74.4431,35.8918,-74.4431,56,,401677772,-123
ZcTag094,180772,Mk10,DS,7,0,2,18,14,15:38:40 01-Aug-2019,MC,0,35.7661,-74.3572,35.7661,-74.3572,58,,401677699,-118
ZcTag094,180772,Mk10,DS,6,0,3,22,14,15:38:43 01-Aug-2019,NN,0,36.1534,-74.2441,36.1534,-74.2441,47,,401677716,-132
ZcTag094,180772,Mk10,DS,5,0,0,23,16,19:56:03 01-Aug-2019,NP,0,35.7618,-74.2728,35.7618,-74.2728,58,,401677717,-133
ZcTag094,180772,Mk10,DS,3,0,1,45,15,21:52:26 01-Aug-2019,NK,A,35.7440,-74.2255,35.7440,-74.2255,7,,401677757,-133
ZcTag094,180772,Mk10,DS,3,0,2,49,36,21:54:06 01-Aug-2019,SR,A,35.8964,-74.1798,35.8964,-74.1798,6,,401677686,-133
ZcTag094,180772,Mk10,DS,4,0,1,25,20,23:19:27 01-Aug-2019,NP,0,35.8593,-74.2261,35.8593,-74.2261,58,,401677703,-133
ZcTag094,180772,Mk10,DS,4,0,2,25,18,23:33:00 01-Aug-2019,SR,0,35.9439,-74.2075,35.9439,-74.2075,56,,401677681,-135
ZcTag094,180772,Mk10,DS,5,0,0,18,18,23:33:00 01-Aug-2019,NK,0,35.9360,-74.2187,35.9360,-74.2187,56,,401677677,-123
ZcTag094,180772,Mk10,DS,3,0,0,18,18,23:45:26 01-Aug-2019,NN,A,35.9450,-74.2027,35.9450,-74.2027,6,,401677682,-133
ZcTag094,180772,Mk10,DS,4,0,3,33,17,01:19:39 02-Aug-2019,MC,0,36.1391,-74.5850,36.1391,-74.5850,46,,401677732,-127
ZcTag094,180772,Mk10,DS,7,0,0,25,17,01:19:48 02-Aug-2019,NN,0,35.3457,-75.0087,35.3457,-75.0087,46,,401677796,-123
