DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
GmTag224,180760,1.000000,Transmission,Mk10,11,08:51:36 29-Jul-2019,08:52:56 29-Jul-2019,Surface,,,,,79,81,13,67
GmTag224,180760,1.000000,Transmission,Mk10,11,08:52:56 29-Jul-2019,08:59:52 29-Jul-2019,Dive,1,U,238.0,243.0,415,417,,
GmTag224,180760,1.000000,Transmission,Mk10,11,08:59:52 29-Jul-2019,09:06:00 29-Jul-2019,Surface,,,,,367,369,202,166
GmTag224,180760,1.000000,Transmission,Mk10,11,09:06:00 29-Jul-2019,09:18:32 29-Jul-2019,Dive,1,U,436.0,443.0,751,753,,
GmTag224,180760,1.000000,Transmission,Mk10,11,09:18:32 29-Jul-2019,10:00:04 29-Jul-2019,Surface,,,,,2491,2493,322,2170
GmTag224,180760,1.000000,Transmission,Mk10,11,10:00:04 29-Jul-2019,10:06:20 29-Jul-2019,Dive,1,U,111.0,113.0,375,377,,
GmTag224,180760,1.000000,Transmission,Mk10,11,10:06:20 29-Jul-2019,10:48:24 29-Jul-2019,Surface,,,,,2523,2525,163,2361
GmTag224,180760,1.000000,Transmission,Mk10,10,10:49:00 29-Jul-2019,13:21:12 29-Jul-2019,Message,9,,,,9123.000000,9141.000000,,
GmTag224,180760,1.000000,Transmission,Mk10,10,10:49:00 29-Jul-2019,11:00:56 29-Jul-2019,Dive,1,U,340.0,347.0,715,717,,
GmTag224,180760,1.000000,Transmission,Mk10,10,11:00:56 29-Jul-2019,11:56:20 29-Jul-2019,Surface,,,,,3323,3325,536,2788
GmTag224,180760,1.000000,Transmission,Mk10,10,11:56:20 29-Jul-2019,12:07:58 29-Jul-2019,Dive,1,U,476.0,483.0,697,699,,
GmTag224,180760,1.000000,Transmission,Mk10,10,12:07:58 29-Jul-2019,12:19:16 29-Jul-2019,Surface,,,,,677,679,87,591
GmTag224,180760,1.000000,Transmission,Mk10,10,12:19:16 29-Jul-2019,12:32:48 29-Jul-2019,Dive,1,U,568.0,583.0,811,813,,
GmTag224,180760,1.000000,Transmission,Mk10,10,12:32:48 29-Jul-2019,12:43:50 29-Jul-2019,Surface,,,,,661,663,214,448
GmTag224,180760,1.000000,Transmission,Mk10,10,12:43:50 29-Jul-2019,12:58:50 29-Jul-2019,Dive,1,Square,536.0,551.0,899,901,,
GmTag224,180760,1.000000,Transmission,Mk10,10,12:58:50 29-Jul-2019,13:04:00 29-Jul-2019,Surface,,,,,309,311,90,220
GmTag224,180760,1.000000,Transmission,Mk10,10,13:04:00 29-Jul-2019,13:21:12 29-Jul-2019,Dive,1,Square,504.0,519.0,1031,1033,,
GmTag224,180760,1.000000,Transmission,Mk10,8,13:21:00 29-Jul-2019,16:00:18 29-Jul-2019,Message,9,,,,9549.000000,9567.000000,,
GmTag224,180760,1.000000,Transmission,Mk10,8,13:21:00 29-Jul-2019,13:29:12 29-Jul-2019,Surface,,,,,491,493,63,429
GmTag224,180760,1.000000,Transmission,Mk10,8,13:29:12 29-Jul-2019,13:43:44 29-Jul-2019,Dive,1,U,600.0,615.0,871,873,,
GmTag224,180760,1.000000,Transmission,Mk10,8,13:43:44 29-Jul-2019,13:51:06 29-Jul-2019,Surface,,,,,441,443,86,356
GmTag224,180760,1.000000,Transmission,Mk10,8,13:51:06 29-Jul-2019,14:05:36 29-Jul-2019,Dive,1,U,856.0,871.0,869,871,,
GmTag224,180760,1.000000,Transmission,Mk10,8,14:05:36 29-Jul-2019,14:34:58 29-Jul-2019,Surface,,,,,1761,1763,284,1478
GmTag224,180760,1.000000,Transmission,Mk10,8,14:34:58 29-Jul-2019,14:48:50 29-Jul-2019,Dive,1,Square,452.0,459.0,831,833,,
GmTag224,180760,1.000000,Transmission,Mk10,8,14:48:50 29-Jul-2019,15:34:06 29-Jul-2019,Surface,,,,,2715,2717,613,2103
GmTag224,180760,1.000000,Transmission,Mk10,8,15:34:06 29-Jul-2019,15:47:34 29-Jul-2019,Dive,1,U,632.0,647.0,807,809,,
GmTag224,180760,1.000000,Transmission,Mk10,8,15:47:34 29-Jul-2019,16:00:18 29-Jul-2019,Surface,,,,,763,765,246,518
GmTag224,180760,1.000000,Transmission,Mk10,3,16:00:00 29-Jul-2019,17:38:54 29-Jul-2019,Message,9,,,,5925.000000,5943.000000,,
GmTag224,180760,1.000000,Transmission,Mk10,3,16:00:00 29-Jul-2019,16:14:16 29-Jul-2019,Dive,1,V,568.0,583.0,855,857,,
GmTag224,180760,1.000000,Transmission,Mk10,3,16:14:16 29-Jul-2019,16:20:00 29-Jul-2019,Surface,,,,,343,345,166,178
GmTag224,180760,1.000000,Transmission,Mk10,3,16:20:00 29-Jul-2019,16:34:50 29-Jul-2019,Dive,1,U,552.0,567.0,889,891,,
GmTag224,180760,1.000000,Transmission,Mk10,3,16:34:50 29-Jul-2019,16:45:34 29-Jul-2019,Surface,,,,,643,645,145,499
GmTag224,180760,1.000000,Transmission,Mk10,3,16:45:34 29-Jul-2019,16:58:38 29-Jul-2019,Dive,1,U,552.0,567.0,783,785,,
GmTag224,180760,1.000000,Transmission,Mk10,3,16:58:38 29-Jul-2019,17:05:12 29-Jul-2019,Surface,,,,,393,395,102,292
GmTag224,180760,1.000000,Transmission,Mk10,3,17:05:12 29-Jul-2019,17:17:44 29-Jul-2019,Dive,1,Square,444.0,451.0,751,753,,
GmTag224,180760,1.000000,Transmission,Mk10,3,17:17:44 29-Jul-2019,17:26:34 29-Jul-2019,Surface,,,,,529,531,103,427
GmTag224,180760,1.000000,Transmission,Mk10,3,17:26:34 29-Jul-2019,17:38:54 29-Jul-2019,Dive,1,Square,484.0,491.0,739,741,,
GmTag224,180760,1.000000,Transmission,Mk10,5,17:39:00 29-Jul-2019,21:52:10 29-Jul-2019,Message,9,,,,15181.000000,15199.000000,,
GmTag224,180760,1.000000,Transmission,Mk10,5,17:39:00 29-Jul-2019,18:53:12 29-Jul-2019,Surface,,,,,4451,4453,862,3590
GmTag224,180760,1.000000,Transmission,Mk10,5,18:53:12 29-Jul-2019,19:06:52 29-Jul-2019,Dive,1,U,552.0,567.0,819,821,,
GmTag224,180760,1.000000,Transmission,Mk10,5,19:06:52 29-Jul-2019,20:20:06 29-Jul-2019,Surface,,,,,4393,4395,567,3827
GmTag224,180760,1.000000,Transmission,Mk10,5,20:20:06 29-Jul-2019,20:33:34 29-Jul-2019,Dive,1,Square,460.0,467.0,807,809,,
GmTag224,180760,1.000000,Transmission,Mk10,5,20:33:34 29-Jul-2019,20:44:50 29-Jul-2019,Surface,,,,,675,677,153,523
GmTag224,180760,1.000000,Transmission,Mk10,5,20:44:50 29-Jul-2019,20:58:48 29-Jul-2019,Dive,1,Square,476.0,483.0,837,839,,
GmTag224,180760,1.000000,Transmission,Mk10,5,20:58:48 29-Jul-2019,21:29:56 29-Jul-2019,Surface,,,,,1867,1869,181,1687
GmTag224,180760,1.000000,Transmission,Mk10,5,21:29:56 29-Jul-2019,21:45:16 29-Jul-2019,Dive,1,U,552.0,567.0,919,921,,
GmTag224,180760,1.000000,Transmission,Mk10,5,21:45:16 29-Jul-2019,21:52:10 29-Jul-2019,Surface,,,,,413,415,240,174
GmTag224,180760,1.000000,Transmission,Mk10,12,21:52:00 29-Jul-2019,00:17:48 30-Jul-2019,Message,10,,,,8738.000000,8758.000000,,
GmTag224,180760,1.000000,Transmission,Mk10,12,21:52:00 29-Jul-2019,22:08:46 29-Jul-2019,Dive,1,U,584.0,599.0,1005,1007,,
GmTag224,180760,1.000000,Transmission,Mk10,12,22:08:46 29-Jul-2019,22:13:54 29-Jul-2019,Surface,,,,,307,309,109,199
GmTag224,180760,1.000000,Transmission,Mk10,12,22:13:54 29-Jul-2019,22:28:40 29-Jul-2019,Dive,1,U,552.0,567.0,885,887,,
GmTag224,180760,1.000000,Transmission,Mk10,12,22:28:40 29-Jul-2019,22:35:24 29-Jul-2019,Surface,,,,,403,405,182,222
GmTag224,180760,1.000000,Transmission,Mk10,12,22:35:24 29-Jul-2019,22:51:28 29-Jul-2019,Dive,1,U,552.0,567.0,963,965,,
GmTag224,180760,1.000000,Transmission,Mk10,12,22:51:28 29-Jul-2019,23:02:46 29-Jul-2019,Surface,,,,,677,679,219,459
GmTag224,180760,1.000000,Transmission,Mk10,12,23:02:46 29-Jul-2019,23:16:26 29-Jul-2019,Dive,1,U,468.0,475.0,819,821,,
GmTag224,180760,1.000000,Transmission,Mk10,12,23:16:26 29-Jul-2019,23:58:12 29-Jul-2019,Surface,,,,,2505,2507,243,2263
GmTag224,180760,1.000000,Transmission,Mk10,12,23:58:12 29-Jul-2019,00:14:08 30-Jul-2019,Dive,1,Square,484.0,491.0,955,957,,
GmTag224,180760,1.000000,Transmission,Mk10,12,00:14:08 30-Jul-2019,00:17:48 30-Jul-2019,Surface,,,,,219,221,78,142
GmTag224,180760,1.000000,Transmission,Mk10,7,00:18:00 30-Jul-2019,01:41:02 30-Jul-2019,Message,10,,,,4972.000000,4992.000000,,
GmTag224,180760,1.000000,Transmission,Mk10,7,00:18:00 30-Jul-2019,00:30:52 30-Jul-2019,Dive,1,U,380.0,387.0,771,773,,
GmTag224,180760,1.000000,Transmission,Mk10,7,00:30:52 30-Jul-2019,00:34:36 30-Jul-2019,Surface,,,,,223,225,43,181
GmTag224,180760,1.000000,Transmission,Mk10,7,00:34:36 30-Jul-2019,00:48:22 30-Jul-2019,Dive,1,U,504.0,519.0,825,827,,
GmTag224,180760,1.000000,Transmission,Mk10,7,00:48:22 30-Jul-2019,00:52:14 30-Jul-2019,Surface,,,,,231,233,45,187
GmTag224,180760,1.000000,Transmission,Mk10,7,00:52:14 30-Jul-2019,01:04:12 30-Jul-2019,Dive,1,U,324.0,331.0,717,719,,
GmTag224,180760,1.000000,Transmission,Mk10,7,01:04:12 30-Jul-2019,01:10:40 30-Jul-2019,Surface,,,,,387,389,188,200
GmTag224,180760,1.000000,Transmission,Mk10,7,01:10:40 30-Jul-2019,01:23:20 30-Jul-2019,Dive,1,U,468.0,475.0,759,761,,
GmTag224,180760,1.000000,Transmission,Mk10,7,01:23:20 30-Jul-2019,01:28:00 30-Jul-2019,Surface,,,,,279,281,108,172
GmTag224,180760,1.000000,Transmission,Mk10,7,01:28:00 30-Jul-2019,01:34:44 30-Jul-2019,Dive,1,U,154.0,157.0,403,405,,
GmTag224,180760,1.000000,Transmission,Mk10,7,01:34:44 30-Jul-2019,01:41:02 30-Jul-2019,Surface,,,,,377,379,73,305
GmTag224,180760,1.000000,Transmission,Mk10,7,01:41:00 30-Jul-2019,03:32:36 30-Jul-2019,Message,10,,,,6686.000000,6706.000000,,
GmTag224,180760,1.000000,Transmission,Mk10,7,01:41:00 30-Jul-2019,01:48:38 30-Jul-2019,Dive,1,U,130.0,133.0,457,459,,
GmTag224,180760,1.000000,Transmission,Mk10,7,01:48:38 30-Jul-2019,01:50:00 30-Jul-2019,Surface,,,,,81,83,16,66
GmTag224,180760,1.000000,Transmission,Mk10,7,01:50:00 30-Jul-2019,02:02:08 30-Jul-2019,Dive,1,U,332.0,339.0,727,729,,
GmTag224,180760,1.000000,Transmission,Mk10,7,02:02:08 30-Jul-2019,02:25:24 30-Jul-2019,Surface,,,,,1395,1397,135,1261
GmTag224,180760,1.000000,Transmission,Mk10,7,02:25:24 30-Jul-2019,02:38:16 30-Jul-2019,Dive,1,U,600.0,615.0,771,773,,
GmTag224,180760,1.000000,Transmission,Mk10,7,02:38:16 30-Jul-2019,02:46:08 30-Jul-2019,Surface,,,,,471,473,107,365
GmTag224,180760,1.000000,Transmission,Mk10,7,02:46:08 30-Jul-2019,03:02:44 30-Jul-2019,Dive,1,U,648.0,663.0,995,997,,
GmTag224,180760,1.000000,Transmission,Mk10,7,03:02:44 30-Jul-2019,03:24:44 30-Jul-2019,Surface,,,,,1319,1321,383,937
GmTag224,180760,1.000000,Transmission,Mk10,7,03:24:44 30-Jul-2019,03:28:42 30-Jul-2019,Dive,1,U,103.0,104.0,237,239,,
GmTag224,180760,1.000000,Transmission,Mk10,7,03:28:42 30-Jul-2019,03:32:36 30-Jul-2019,Surface,,,,,233,235,15,219
GmTag224,180760,1.000000,Transmission,Mk10,10,03:32:00 30-Jul-2019,06:40:18 30-Jul-2019,Message,10,,,,11288.000000,11308.000000,,
GmTag224,180760,1.000000,Transmission,Mk10,10,03:32:00 30-Jul-2019,03:38:02 30-Jul-2019,Dive,1,U,146.0,149.0,361,363,,
GmTag224,180760,1.000000,Transmission,Mk10,10,03:38:02 30-Jul-2019,04:49:24 30-Jul-2019,Surface,,,,,4281,4283,276,4006
GmTag224,180760,1.000000,Transmission,Mk10,10,04:49:24 30-Jul-2019,05:04:50 30-Jul-2019,Dive,1,U,648.0,663.0,925,927,,
GmTag224,180760,1.000000,Transmission,Mk10,10,05:04:50 30-Jul-2019,05:11:52 30-Jul-2019,Surface,,,,,421,423,177,245
GmTag224,180760,1.000000,Transmission,Mk10,10,05:11:52 30-Jul-2019,05:26:30 30-Jul-2019,Dive,1,U,648.0,663.0,877,879,,
GmTag224,180760,1.000000,Transmission,Mk10,10,05:26:30 30-Jul-2019,06:01:22 30-Jul-2019,Surface,,,,,2091,2093,135,1957
GmTag224,180760,1.000000,Transmission,Mk10,10,06:01:22 30-Jul-2019,06:14:12 30-Jul-2019,Dive,1,U,130.0,133.0,769,771,,
GmTag224,180760,1.000000,Transmission,Mk10,10,06:14:12 30-Jul-2019,06:20:00 30-Jul-2019,Surface,,,,,347,349,67,281
GmTag224,180760,1.000000,Transmission,Mk10,10,06:20:00 30-Jul-2019,06:35:08 30-Jul-2019,Dive,1,U,664.0,679.0,907,909,,
GmTag224,180760,1.000000,Transmission,Mk10,10,06:35:08 30-Jul-2019,06:40:18 30-Jul-2019,Surface,,,,,309,311,140,170
GmTag224,180760,1.000000,Transmission,Mk10,5,06:40:00 30-Jul-2019,09:13:30 30-Jul-2019,Message,10,,,,9200.000000,9220.000000,,
GmTag224,180760,1.000000,Transmission,Mk10,5,06:40:00 30-Jul-2019,06:56:16 30-Jul-2019,Dive,1,U,696.0,711.0,975,977,,
GmTag224,180760,1.000000,Transmission,Mk10,5,06:56:16 30-Jul-2019,07:01:46 30-Jul-2019,Surface,,,,,329,331,128,202
GmTag224,180760,1.000000,Transmission,Mk10,5,07:01:46 30-Jul-2019,07:17:30 30-Jul-2019,Dive,1,U,696.0,711.0,943,945,,
GmTag224,180760,1.000000,Transmission,Mk10,5,07:17:30 30-Jul-2019,07:26:38 30-Jul-2019,Surface,,,,,547,549,159,389
GmTag224,180760,1.000000,Transmission,Mk10,5,07:26:38 30-Jul-2019,07:42:26 30-Jul-2019,Dive,1,U,680.0,695.0,947,949,,
GmTag224,180760,1.000000,Transmission,Mk10,5,07:42:26 30-Jul-2019,07:47:56 30-Jul-2019,Surface,,,,,329,331,138,192
GmTag224,180760,1.000000,Transmission,Mk10,5,07:47:56 30-Jul-2019,08:03:12 30-Jul-2019,Dive,1,U,664.0,679.0,915,917,,
GmTag224,180760,1.000000,Transmission,Mk10,5,08:03:12 30-Jul-2019,08:09:18 30-Jul-2019,Surface,,,,,365,367,165,201
GmTag224,180760,1.000000,Transmission,Mk10,5,08:09:18 30-Jul-2019,08:27:22 30-Jul-2019,Dive,1,Square,600.0,615.0,1083,1085,,
GmTag224,180760,1.000000,Transmission,Mk10,5,08:27:22 30-Jul-2019,09:13:30 30-Jul-2019,Surface,,,,,2767,2769,268,2500
