DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
GmTag224,180760,1.000000,Mk10,,14:11:34 15-Aug-2019,14:11:41 15-Aug-2019,7,3,35.7140,-74.7792,CRC,0,0,,,,1.016,0.124,,1.0,944.0,-1,,,,,,,,,,,255,32,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,13:42:15 16-Aug-2019,13:42:22 16-Aug-2019,7,1,35.7587,-74.7737,CRC,0,0,,,,1.024,0.124,,1.0,1012.0,-1,,,,,,,,,,,250,31,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,14:29:26 16-Aug-2019,,0,35.8525,-74.9695,CRC,0,0,,13693,3.504,1.024,0.112,27.50,1.0,1012.0,-1,,,,,,,,,,,162,31,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,15:54:56 16-Aug-2019,,0,35.8603,-74.5377,CRC,0,0,,13757,3.440,1.024,0.120,27.60,1.0,1012.0,-1,,,,,,,,,,,253,31,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,14:16:50 17-Aug-2019,,0,35.5772,-74.8717,CRC,0,0,,14333,3.440,1.024,0.120,27.40,1.0,888.0,-1,,,,,,,,,,,233,31,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,15:11:07 17-Aug-2019,15:11:14 17-Aug-2019,7,A,35.2455,-74.7127,CRC,0,0,,,,1.024,0.124,,1.0,888.0,-1,,,,,,,,,,,143,31,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,15:20:11 18-Aug-2019,,3,35.7750,-74.8064,CRC,0,0,,15101,3.504,1.024,0.108,26.80,0.0,1032.0,-1,,,,,,,,,,,255,30,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,16:26:52 18-Aug-2019,,0,35.9683,-74.8080,CRC,0,0,,15165,3.440,1.024,0.120,27.00,0.0,1032.0,-1,,,,,,,,,,,136,30,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,23:12:41 18-Aug-2019,23:12:48 18-Aug-2019,7,0,35.9564,-75.4463,CRC,0,0,,,,1.016,0.124,,1.0,1032.0,0,,,,,,,,,,,228,30,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,10:16:12 19-Aug-2019,10:16:19 19-Aug-2019,7,0,35.8081,-74.9716,CRC,0,0,,,,1.024,0.128,,1.0,1144.0,0,,,,,,,,,,,208,30,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,11:27:28 19-Aug-2019,11:27:35 19-Aug-2019,7,2,35.8663,-74.8311,CRC,0,0,,,,1.024,0.116,,1.0,1144.0,-1,,,,,,,,,,,246,30,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,13:09:01 19-Aug-2019,13:09:08 19-Aug-2019,7,3,35.8442,-74.8010,CRC,0,0,,,,1.024,0.128,,1.0,1144.0,-1,,,,,,,,,,,255,30,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,14:19:20 19-Aug-2019,,3,35.8372,-74.7825,CRC,0,0,,15869,3.376,1.024,0.244,27.30,0.0,1144.0,-1,,,,,,,,,,,224,30,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,15:17:05 19-Aug-2019,,2,35.8139,-74.7426,,0,0,,15933,3.440,1.024,0.124,27.30,131.0,1208.0,-2,,,,,,,,,,,,56,242,87,40902,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,11:37:46 20-Aug-2019,,0,36.1181,-74.8526,CRC,0,0,,16317,3.440,1.016,0.112,27.40,1.0,792.0,-1,,,,,,,,,,,124,30,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,14:02:49 20-Aug-2019,14:02:56 20-Aug-2019,7,1,35.9147,-74.6800,CRC,0,0,,,,1.032,0.128,,0.0,792.0,-1,,,,,,,,,,,255,30,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,15:21:34 20-Aug-2019,15:21:42 20-Aug-2019,8,1,35.9428,-74.9382,CRC,0,0,,,,1.024,0.124,,1.0,792.0,-1,,,,,,,,,,,255,30,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,13:45:34 21-Aug-2019,,0,35.6302,-74.6871,CRC,0,0,,17085,3.440,1.024,0.124,29.00,1.0,848.0,0,,,,,,,,,,,203,29,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,15:21:58 21-Aug-2019,15:22:06 21-Aug-2019,8,0,35.6995,-74.9038,CRC,0,0,,,,1.024,0.120,,0.0,848.0,-1,,,,,,,,,,,169,29,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,00:49:27 22-Aug-2019,,0,35.4301,-74.6161,CRC,0,0,,17469,3.376,1.024,0.120,27.50,1.0,836.0,-1,,,,,,,,,,,137,29,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,11:10:49 22-Aug-2019,,0,35.6635,-74.7527,CRC,0,0,,17789,3.376,1.024,0.124,28.30,0.0,836.0,0,,,,,,,,,,,114,29,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,15:33:47 22-Aug-2019,,3,35.6351,-74.7895,CRC,0,0,,17981,3.440,1.024,0.116,28.30,1.0,836.0,-1,,,,,,,,,,,241,29,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,01:19:31 24-Aug-2019,,0,35.7093,-74.9647,CRC,0,0,,18877,3.376,1.024,0.120,28.00,1.0,688.0,-1,,,,,,,,,,,217,28,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,14:51:34 24-Aug-2019,14:51:42 24-Aug-2019,8,B,35.5871,-74.0181,CRC,0,0,,,,1.024,0.128,,1.0,688.0,-1,,,,,,,,,,,188,28,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,15:24:35 24-Aug-2019,,1,35.6686,-74.7970,CRC,0,0,,19325,3.440,1.032,0.116,27.20,1.0,688.0,-1,,,,,,,,,,,138,28,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,20:27:48 24-Aug-2019,20:27:56 24-Aug-2019,8,1,35.5571,-74.7660,CRC,0,0,,,,1.024,0.116,,1.0,688.0,0,,,,,,,,,,,243,28,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,00:15:25 25-Aug-2019,00:15:33 25-Aug-2019,8,0,35.4481,-74.7179,CRC,0,0,,,,1.024,0.124,,1.0,1132.0,0,,,,,,,,,,,134,28,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,12:40:42 25-Aug-2019,,A,35.6811,-74.6968,CRC,0,0,,19901,3.376,1.024,0.120,29.70,1.0,1132.0,-1,,,,,,,,,,,102,28,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,14:56:00 25-Aug-2019,,0,35.6398,-74.6461,CRC,0,0,,20029,3.376,1.024,0.124,29.40,1.0,1132.0,-1,,,,,,,,,,,158,28,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,00:29:32 26-Aug-2019,00:29:40 26-Aug-2019,8,0,35.6131,-74.9735,CRC,0,0,,,,1.024,0.116,,1.0,1160.0,-1,,,,,,,,,,,121,27,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,11:40:49 26-Aug-2019,11:40:57 26-Aug-2019,8,2,35.6105,-74.6671,CRC,0,0,,,,1.024,0.120,,1.0,1160.0,-1,,,,,,,,,,,245,27,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,12:08:47 26-Aug-2019,,2,35.6184,-74.6916,CRC,0,0,,20605,3.376,1.024,0.124,29.80,0.0,1160.0,-1,,,,,,,,,,,206,27,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,14:11:50 26-Aug-2019,,1,35.6971,-74.6869,CRC,0,0,,20733,3.376,1.024,0.124,29.70,1.0,1160.0,0,,,,,,,,,,,105,27,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,00:15:12 27-Aug-2019,00:15:20 27-Aug-2019,8,1,35.7364,-74.7183,CRC,0,0,,,,1.024,0.128,,1.0,1080.0,-1,,,,,,,,,,,232,26,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,14:03:54 27-Aug-2019,,3,35.7188,-74.7157,CRC,0,0,,21501,3.312,1.024,0.112,29.70,1.0,1080.0,-1,,,,,,,,,,,188,26,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,14:53:47 27-Aug-2019,,1,35.7172,-74.6973,CRC,0,0,,21565,3.312,1.024,0.116,29.80,1.0,1080.0,-1,,,,,,,,,,,255,26,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,15:54:08 27-Aug-2019,,2,35.7248,-74.7320,CRC,0,0,,21629,3.312,1.024,0.112,29.80,1.0,1080.0,0,,,,,,,,,,,89,26,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,00:22:50 28-Aug-2019,00:22:58 28-Aug-2019,8,0,35.5812,-74.8396,CRC,0,0,,,,1.024,0.128,,0.0,1028.0,0,,,,,,,,,,,216,27,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,10:07:26 28-Aug-2019,,3,35.4469,-74.7702,CRC,0,0,,21949,3.184,1.024,0.128,28.60,1.0,1028.0,-1,,,,,,,,,,,170,27,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,13:56:29 28-Aug-2019,13:56:37 28-Aug-2019,8,3,35.4012,-74.7847,CRC,0,0,,,,1.024,0.116,,0.0,1028.0,0,,,,,,,,,,,177,27,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,15:09:52 28-Aug-2019,,2,35.3969,-74.7619,CRC,0,0,,22269,3.120,1.024,0.124,28.60,1.0,1028.0,-1,,,,,,,,,,,254,27,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,15:39:39 28-Aug-2019,15:39:47 28-Aug-2019,8,1,35.3856,-74.7608,CRC,0,0,,,,1.024,0.124,,1.0,1028.0,-1,,,,,,,,,,,238,27,255,87,256,,,,,,,,,
GmTag224,180760,1.000000,Mk10,,,01:04:42 29-Aug-2019,,2,35.3343,-74.7512,CRC,0,0,,22397,2.928,1.024,0.116,24.90,1.0,1076.0,-1,,,,,,,,,,,205,26,255,87,256,,,,,,,,,
