DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
GmTag224,180760,Mk10,15:47:16 28-Jul-2019,Argos,1,41.4763,-103.3251,1273,7481,216,76,,,,,,Speed to avg loc 128 x median
GmTag224,180760,Mk10,16:16:15 28-Jul-2019,Argos,B,35.6436,-74.4936,1453,3424,616,127,,,,,,
GmTag224,180760,Mk10,16:58:11 28-Jul-2019,Argos,B,35.6597,-74.4955,1665,3072,902,122,,,,,,
GmTag224,180760,Mk10,20:39:19 28-Jul-2019,Argos,0,35.8376,-74.7871,2419,5295,1104,54,,,,,,
GmTag224,180760,Mk10,21:54:44 28-Jul-2019,Argos,B,35.9987,-74.6558,50674,64342,39908,117,,,,,,
GmTag224,180760,Mk10,22:24:02 28-Jul-2019,Argos,0,35.8543,-74.8686,3826,20153,726,110,,,,,,
GmTag224,180760,Mk10,22:24:02 28-Jul-2019,Argos,0,35.8359,-74.8362,4291,16489,1116,101,,,,,,
GmTag224,180760,Mk10,00:02:41 29-Jul-2019,Argos,1,35.9407,-74.8437,658,1295,334,77,,,,,,
GmTag224,180760,Mk10,00:16:13 29-Jul-2019,Argos,1,35.9158,-74.7016,1077,2618,443,27,,,,,,
GmTag224,180760,Mk10,00:29:42 29-Jul-2019,Argos,3,35.9301,-74.7998,227,330,155,95,,,,,,
GmTag224,180760,Mk10,00:56:41 29-Jul-2019,Argos,3,35.9548,-74.7881,242,404,145,104,,,,,,
GmTag224,180760,Mk10,01:13:50 29-Jul-2019,Argos,B,35.9550,-74.7825,917,1895,443,176,,,,,,
GmTag224,180760,Mk10,01:33:14 29-Jul-2019,Argos,0,35.9704,-74.9303,4156,31547,547,67,,,,,,
GmTag224,180760,Mk10,01:54:15 29-Jul-2019,Argos,0,35.9530,-74.8530,6730,51483,879,69,,,,,,
GmTag224,180760,Mk10,02:10:06 29-Jul-2019,Argos,0,35.9077,-74.8471,2309,7464,714,115,,,,,,
GmTag224,180760,Mk10,02:38:16 29-Jul-2019,Argos,0,36.0112,-74.8658,2012,8017,505,58,,,,,,
GmTag224,180760,Mk10,09:04:42 29-Jul-2019,Argos,A,36.2113,-74.7222,34497,367441,3238,84,,,,,,
GmTag224,180760,Mk10,09:36:02 29-Jul-2019,Argos,2,36.1468,-74.7654,463,990,216,104,,,,,,
GmTag224,180760,Mk10,10:47:22 29-Jul-2019,Argos,0,36.2257,-74.7315,2761,32064,237,111,,,,,,
GmTag224,180760,Mk10,11:15:13 29-Jul-2019,Argos,3,36.2112,-74.7324,206,344,123,91,,,,,,
GmTag224,180760,Mk10,11:51:31 29-Jul-2019,Argos,2,36.2366,-74.7243,407,885,186,106,,,,,,
GmTag224,180760,Mk10,12:34:08 29-Jul-2019,Argos,0,36.3144,-74.6668,14819,30736,7145,116,,,,,,
GmTag224,180760,Mk10,13:25:44 29-Jul-2019,Argos,0,36.2905,-74.6025,2857,20324,401,110,,,,,,
GmTag224,180760,Mk10,14:18:27 29-Jul-2019,Argos,2,36.2977,-74.7147,432,1523,122,93,,,,,,
GmTag224,180760,Mk10,14:31:13 29-Jul-2019,Argos,1,36.3072,-74.7114,763,3934,147,122,,,,,,
GmTag224,180760,Mk10,14:50:55 29-Jul-2019,Argos,0,36.5581,-74.6248,29552,133064,6563,106,,,,,,
GmTag224,180760,Mk10,15:27:28 29-Jul-2019,Argos,2,36.3322,-74.7379,412,1026,165,85,,,,,,
GmTag224,180760,Mk10,15:57:55 29-Jul-2019,Argos,0,36.3847,-74.7369,2263,5780,885,72,,,,,,
GmTag224,180760,Mk10,16:16:05 29-Jul-2019,Argos,0,36.5474,-74.9008,13754,37898,4991,53,,,,,,
GmTag224,180760,Mk10,00:15:21 30-Jul-2019,Argos,0,36.1603,-74.9173,9406,120388,734,86,,,,,,
GmTag224,180760,Mk10,00:48:27 30-Jul-2019,Argos,0,36.4517,-74.9594,3174,13483,746,44,,,,,,
GmTag224,180760,Mk10,01:06:28 30-Jul-2019,Argos,A,36.2767,-74.7474,5159,37756,704,71,,,,,,
GmTag224,180760,Mk10,01:08:51 30-Jul-2019,Argos,B,36.2631,-74.8165,10816,29987,3901,69,,,,,,
GmTag224,180760,Mk10,01:34:22 30-Jul-2019,Argos,0,36.3655,-74.9863,52484,689285,3996,77,,,,,,
GmTag224,180760,Mk10,02:01:36 30-Jul-2019,Argos,B,36.3135,-74.8593,46103,158586,13402,66,,,,,,
