DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
ZcTag097,180773,1.000000,Transmission,Mk10,30,16:00:00 12-Aug-2019,20:00:00 12-Aug-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,24,20:00:00 12-Aug-2019,00:00:00 13-Aug-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,23,00:00:00 13-Aug-2019,04:00:00 13-Aug-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,26,04:00:00 13-Aug-2019,08:00:00 13-Aug-2019,,,,0.0,0.00,1040.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,21,08:00:00 13-Aug-2019,12:00:00 13-Aug-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,23,12:00:00 13-Aug-2019,16:00:00 13-Aug-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,18,16:00:00 13-Aug-2019,20:00:00 13-Aug-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,20,20:00:00 13-Aug-2019,00:00:00 14-Aug-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,20,00:00:00 14-Aug-2019,04:00:00 14-Aug-2019,,,,0.0,0.00,1584.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,25,04:00:00 14-Aug-2019,08:00:00 14-Aug-2019,,,,0.0,0.00,1520.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,14,08:00:00 14-Aug-2019,12:00:00 14-Aug-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,12,12:00:00 14-Aug-2019,16:00:00 14-Aug-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,16,16:00:00 14-Aug-2019,20:00:00 14-Aug-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,11,20:00:00 14-Aug-2019,00:00:00 15-Aug-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,17,00:00:00 15-Aug-2019,04:00:00 15-Aug-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag097,180773,1.000000,Transmission,Mk10,12,04:00:00 15-Aug-2019,08:00:00 15-Aug-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
