DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
ZcTag097,180773,1.000000,Mk10,,,00:41:49 14-Aug-2019,,0,35.4510,-75.2987,CRC,0,0,,1116,3.376,1.024,0.136,28.10,0.0,1480.0,0,,,,,,,,,,,247,37,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,,23:11:28 14-Aug-2019,,Z,35.9978,-75.3268,CRC,0,0,,1500,3.376,1.024,0.136,28.20,0.0,1480.0,-1,,,,,,,,,,,215,37,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,01:02:17 15-Aug-2019,01:02:21 15-Aug-2019,4,,,,CRC,0,0,,,,1.024,0.128,,1.0,1580.0,0,,,,,,,,,,,161,36,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,,09:02:37 15-Aug-2019,,1,35.7206,-74.7066,CRC,0,0,,1628,3.440,1.016,0.128,28.30,0.0,1580.0,0,,,,,,,,,,,146,36,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,14:02:44 15-Aug-2019,14:02:48 15-Aug-2019,4,0,35.8153,-74.4861,CRC,0,0,,,,1.024,0.132,,0.0,1580.0,0,,,,,,,,,,,104,36,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,,01:25:41 16-Aug-2019,,0,35.6540,-74.7118,,0,0,,1948,3.440,1.024,0.132,28.40,0.0,1460.0,-1,,,,,,,,,,,,34,255,93,296,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,02:22:10 16-Aug-2019,02:22:15 16-Aug-2019,5,,,,CRC,0,0,,,,1.024,0.132,,0.0,1460.0,0,,,,,,,,,,,227,34,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,,22:11:04 16-Aug-2019,,0,36.1300,-74.7202,CRC,0,0,,2332,3.376,1.024,0.140,29.20,0.0,1460.0,0,,,,,,,,,,,122,34,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,23:57:14 16-Aug-2019,23:57:18 16-Aug-2019,4,0,35.6358,-74.6158,CRC,0,0,,,,1.024,0.136,,0.0,1460.0,0,,,,,,,,,,,158,34,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,,14:16:55 17-Aug-2019,,0,35.2760,-74.2176,,0,0,,2588,3.376,1.024,0.132,27.20,5.0,1284.0,0,,,,,,,,,,,,85,85,93,21845,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,23:27:15 17-Aug-2019,23:27:19 17-Aug-2019,4,0,35.2402,-73.9880,CRC,0,0,,,,1.024,0.132,,0.0,1448.0,0,,,,,,,,,,,236,32,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,13:04:44 18-Aug-2019,13:04:48 18-Aug-2019,4,0,35.4767,-74.0441,CRC,0,0,,,,1.024,0.136,,0.0,1616.0,0,,,,,,,,,,,131,30,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,16:24:26 18-Aug-2019,16:24:30 18-Aug-2019,4,A,35.6689,-75.0804,CRC,0,0,,,,1.024,0.136,,0.0,1616.0,0,,,,,,,,,,,255,30,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,10:18:33 19-Aug-2019,10:18:38 19-Aug-2019,5,0,35.6044,-75.1354,CRC,0,0,,,,1.024,0.136,,0.0,1504.0,0,,,,,,,,,,,174,29,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,00:23:45 20-Aug-2019,00:23:50 20-Aug-2019,5,Z,35.8446,-74.7447,CRC,0,0,,,,1.016,0.132,,0.0,1488.0,0,,,,,,,,,,,255,29,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,10:32:27 21-Aug-2019,10:32:32 21-Aug-2019,5,0,35.9477,-74.2004,CRC,0,0,,,,1.024,0.132,,1.0,1512.0,0,,,,,,,,,,,255,28,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,,13:16:24 22-Aug-2019,,0,35.5655,-74.6711,,0,0,,4444,3.440,1.024,0.132,27.70,0.0,1408.0,0,,,,,,,,,,,,28,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,,01:42:23 23-Aug-2019,,1,35.4781,-74.6967,,0,0,,4700,3.440,1.016,0.132,28.70,0.0,1676.0,0,,,,,,,,,,,,28,255,93,48362,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,,22:18:14 23-Aug-2019,,0,35.4976,-74.1923,CRC,0,0,,5020,3.376,1.024,0.136,29.10,0.0,1676.0,0,,,,,,,,,,,205,28,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,16:01:07 24-Aug-2019,16:01:13 24-Aug-2019,6,0,35.7480,-74.7442,CRC,0,0,,,,1.024,0.132,,0.0,1308.0,0,,,,,,,,,,,255,27,255,93,256,,,,,,,,,
ZcTag097,180773,1.000000,Mk10,,,01:39:52 25-Aug-2019,,2,35.4851,-74.7149,CRC,0,0,,5532,3.440,1.016,0.124,30.00,0.0,1756.0,0,,,,,,,,,,,188,27,255,93,256,,,,,,,,,
