DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,14:20:00,,,,244.0,25.00,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,14:25:00,,,,310.0,48.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,14:30:00,,,,200.0,25.00,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,14:35:00,,,,11.0,11.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,14:40:00,,,,399.0,49.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,14:45:00,,,,1064.0,101.00,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,14:50:00,,,,1241.0,103.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,14:55:00,,,,1241.0,103.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,15:00:00,,,,1241.0,103.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,15:05:00,,,,1241.0,103.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,15:10:00,,,,1241.0,103.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,15:15:00,,,,887.0,99.00,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,15:20:00,,,,576.0,51.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,15:25:00,,,,399.0,49.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,15:30:00,,,,155.0,24.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,15:35:00,,,,33.0,12.00,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,15:40:00,,,,399.0,49.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,15:45:00,,,,399.0,49.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,15:50:00,,,,310.0,48.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,15:55:00,,,,11.0,11.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,16:00:00,,,,244.0,25.00,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,16:05:00,,,,399.0,49.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,16:10:00,,,,310.0,48.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,16:15:00,,,,155.0,24.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,16:20:00,,,,55.0,12.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,16:25:00,,,,310.0,48.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,16:30:00,,,,155.0,24.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,16:35:00,,,,111.0,24.00,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,16:40:00,,,,710.0,97.00,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,16:45:00,,,,1241.0,103.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,16:50:00,,,,1241.0,103.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,16:55:00,,,,1241.0,103.50,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,02-Jun-2019,17:00:00,,,,1241.0,103.50,,,,
