DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
ZcTag087,180757,1.000000,Mk10,,14:33:33 02-Jun-2019,14:33:36 02-Jun-2019,3,0,35.6357,-74.7034,CRC,0,0,,,,1.016,0.148,,1.0,0.0,0,,,,,,,,,,,194,46,46,50,,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,,14:33:54 02-Jun-2019,,0,35.6357,-74.7034,CRC,0,0,,402,3.248,1.016,0.152,26.90,0.0,0.0,0,,,,,,,,,,,204,46,46,50,,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,14:34:06 02-Jun-2019,14:34:09 02-Jun-2019,3,0,35.6357,-74.7034,CRC,0,0,,,,1.016,0.148,,0.0,0.0,0,,,,,,,,,,,185,46,46,50,,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,14:34:39 02-Jun-2019,14:34:42 02-Jun-2019,3,0,35.6357,-74.7034,CRC,0,0,,,,1.016,0.148,,0.0,0.0,0,,,,,,,,,,,188,46,46,50,,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,,14:35:01 02-Jun-2019,,0,35.6357,-74.7034,CRC,0,0,,406,3.312,1.016,0.148,27.10,0.0,0.0,0,,,,,,,,,,,249,46,46,50,,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,,14:35:59 02-Jun-2019,,0,35.6357,-74.7034,CRC,0,0,,408,3.312,1.016,0.152,27.20,0.0,0.0,0,,,,,,,,,,,162,46,46,50,,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,15:32:14 02-Jun-2019,15:32:18 02-Jun-2019,4,0,35.6940,-74.7070,CRC,0,0,,,,1.016,0.152,,0.0,0.0,-1,,,,,,,,,,,126,46,46,92,,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,15:33:23 02-Jun-2019,15:33:27 02-Jun-2019,4,0,35.6940,-74.7070,CRC,0,0,,,,1.016,0.152,,1.0,0.0,-1,,,,,,,,,,,164,46,46,92,,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,,15:33:44 02-Jun-2019,,0,35.6940,-74.7070,CRC,0,0,,450,3.312,1.016,0.148,27.70,1.0,0.0,-1,,,,,,,,,,,182,46,46,92,,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,15:34:28 02-Jun-2019,15:34:32 02-Jun-2019,4,0,35.6940,-74.7070,CRC,0,0,,,,1.016,0.148,,0.0,0.0,-1,,,,,,,,,,,211,46,46,92,,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,,23:45:15 02-Jun-2019,,0,35.8667,-75.0432,CRC,0,0,,572,3.312,1.016,0.152,26.70,0.0,0.0,0,,,,,,,,,,,128,46,46,92,,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,01:51:20 09-Jun-2019,01:51:24 09-Jun-2019,4,1,35.3507,-74.8310,CRC,0,0,,,,1.008,0.144,,0.0,1504.0,0,,,,,,,,,,,240,30,255,92,256,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,,00:08:42 11-Jun-2019,,0,35.3155,-74.8792,CRC,0,0,,3324,3.376,1.016,0.136,27.00,0.0,1252.0,0,,,,,,,,,,,108,31,255,92,256,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,,22:58:37 12-Jun-2019,,0,35.4330,-74.9249,,0,0,,4028,3.312,1.016,0.136,27.70,-65.0,3560.0,-7,,,,,,,,,,,78,58,80,74,2979,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,00:37:54 13-Jun-2019,00:38:00 13-Jun-2019,6,0,35.4085,-74.9287,CRC,0,0,,,,1.016,0.136,,1.0,1308.0,-1,,,,,,,,,,,219,30,255,92,256,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,,11:15:48 14-Jun-2019,,0,35.2448,-74.7499,CRC,0,0,,4540,3.312,1.016,0.152,27.10,1.0,1272.0,0,,,,,,,,,,,109,31,255,92,256,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,,23:31:48 14-Jun-2019,,1,35.3578,-74.7808,CRC,0,0,,4732,3.312,1.016,0.144,27.80,1.0,1272.0,-1,,,,,,,,,,,113,31,255,92,256,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,10:42:52 15-Jun-2019,10:42:58 15-Jun-2019,6,0,35.4144,-74.3987,CRC,0,0,,,,1.016,0.144,,1.0,1564.0,-1,,,,,,,,,,,198,30,255,92,256,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,09:42:53 22-Jun-2019,09:43:00 22-Jun-2019,7,0,35.3904,-74.7543,CRC,0,0,,,,1.016,0.140,,0.0,1664.0,0,,,,,,,,,,,177,30,255,92,256,,,,,,,,,
ZcTag087,180757,1.000000,Mk10,,,01:39:48 23-Jun-2019,,1,35.4091,-74.7878,CRC,0,0,,7420,3.376,1.016,0.064,27.30,1.0,1728.0,-1,,,,,,,,,,,187,30,255,92,256,,,,,,,,,
