DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
ZcTag087,180757,1.000000,Transmission,Mk10,4,08:00:00 05-Jun-2019,12:00:00 05-Jun-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,12:00:00 05-Jun-2019,16:00:00 05-Jun-2019,,,,0.0,0.00,896.0,7.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,3,16:00:00 05-Jun-2019,20:00:00 05-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,3,20:00:00 05-Jun-2019,00:00:00 06-Jun-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,4,00:00:00 06-Jun-2019,04:00:00 06-Jun-2019,,,,0.0,0.00,448.0,3.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,5,04:00:00 06-Jun-2019,08:00:00 06-Jun-2019,,,,0.0,0.00,272.0,3.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,3,08:00:00 06-Jun-2019,12:00:00 06-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,3,12:00:00 06-Jun-2019,16:00:00 06-Jun-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,5,16:00:00 06-Jun-2019,20:00:00 06-Jun-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,3,20:00:00 06-Jun-2019,00:00:00 07-Jun-2019,,,,0.0,0.00,1520.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,4,00:00:00 07-Jun-2019,04:00:00 07-Jun-2019,,,,0.0,0.00,1552.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,04:00:00 07-Jun-2019,08:00:00 07-Jun-2019,,,,0.0,0.00,1552.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,2,08:00:00 07-Jun-2019,12:00:00 07-Jun-2019,,,,0.0,0.00,1776.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,12:00:00 07-Jun-2019,16:00:00 07-Jun-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,2,16:00:00 07-Jun-2019,20:00:00 07-Jun-2019,,,,0.0,0.00,1520.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,2,20:00:00 07-Jun-2019,00:00:00 08-Jun-2019,,,,0.0,0.00,512.0,7.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,00:00:00 08-Jun-2019,04:00:00 08-Jun-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,4,04:00:00 08-Jun-2019,08:00:00 08-Jun-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,4,08:00:00 08-Jun-2019,12:00:00 08-Jun-2019,,,,0.0,0.00,1520.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,3,12:00:00 08-Jun-2019,16:00:00 08-Jun-2019,,,,0.0,0.00,1012.0,11.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,5,16:00:00 08-Jun-2019,20:00:00 08-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,4,20:00:00 08-Jun-2019,00:00:00 09-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,2,00:00:00 09-Jun-2019,04:00:00 09-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,3,04:00:00 09-Jun-2019,08:00:00 09-Jun-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,4,08:00:00 09-Jun-2019,12:00:00 09-Jun-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,3,12:00:00 09-Jun-2019,16:00:00 09-Jun-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,16:00:00 09-Jun-2019,20:00:00 09-Jun-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,3,20:00:00 09-Jun-2019,00:00:00 10-Jun-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,2,00:00:00 10-Jun-2019,04:00:00 10-Jun-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,04:00:00 10-Jun-2019,08:00:00 10-Jun-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,3,08:00:00 10-Jun-2019,12:00:00 10-Jun-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,3,12:00:00 10-Jun-2019,16:00:00 10-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,2,16:00:00 10-Jun-2019,20:00:00 10-Jun-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,20:00:00 10-Jun-2019,00:00:00 11-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,2,04:00:00 11-Jun-2019,08:00:00 11-Jun-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,2,08:00:00 11-Jun-2019,12:00:00 11-Jun-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,12:00:00 11-Jun-2019,16:00:00 11-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,2,16:00:00 11-Jun-2019,20:00:00 11-Jun-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,2,20:00:00 11-Jun-2019,00:00:00 12-Jun-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,04:00:00 12-Jun-2019,08:00:00 12-Jun-2019,,,,0.0,0.00,1040.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,08:00:00 12-Jun-2019,12:00:00 12-Jun-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,12:00:00 12-Jun-2019,16:00:00 12-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,16:00:00 12-Jun-2019,20:00:00 12-Jun-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,2,20:00:00 12-Jun-2019,00:00:00 13-Jun-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,00:00:00 13-Jun-2019,04:00:00 13-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,2,04:00:00 13-Jun-2019,08:00:00 13-Jun-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,08:00:00 13-Jun-2019,12:00:00 13-Jun-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,12:00:00 13-Jun-2019,16:00:00 13-Jun-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,16:00:00 13-Jun-2019,20:00:00 13-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,2,20:00:00 13-Jun-2019,00:00:00 14-Jun-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,4,00:00:00 14-Jun-2019,04:00:00 14-Jun-2019,,,,0.0,0.00,1584.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,04:00:00 14-Jun-2019,08:00:00 14-Jun-2019,,,,0.0,0.00,1552.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,08:00:00 14-Jun-2019,12:00:00 14-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,16:00:00 14-Jun-2019,20:00:00 14-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,20:00:00 14-Jun-2019,00:00:00 15-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,00:00:00 15-Jun-2019,04:00:00 15-Jun-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,04:00:00 15-Jun-2019,08:00:00 15-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,16:00:00 15-Jun-2019,20:00:00 15-Jun-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag087,180757,1.000000,Transmission,Mk10,1,20:00:00 15-Jun-2019,00:00:00 16-Jun-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
