DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
ZcTag087,180757,Mk10,14:34:31 02-Jun-2019,Argos,0,35.6357,-74.7034,3837,63369,232,90,,,,,,
ZcTag087,180757,Mk10,15:33:23 02-Jun-2019,Argos,0,35.6940,-74.7070,1770,12970,241,104,,,,,,
ZcTag087,180757,Mk10,16:18:16 02-Jun-2019,Argos,A,35.6992,-74.7906,3128,4490,2178,136,,,,,,
ZcTag087,180757,Mk10,23:44:59 02-Jun-2019,Argos,0,35.8667,-75.0432,8362,36670,1907,95,,,,,,Lat > 4 deviations from mean
ZcTag087,180757,Mk10,23:45:46 02-Jun-2019,Argos,0,35.6856,-74.7346,5943,38796,910,123,,,,,,
ZcTag087,180757,Mk10,00:48:25 03-Jun-2019,Argos,B,35.6256,-74.6977,5571,9652,3215,107,,,,,,
ZcTag087,180757,Mk10,02:26:26 03-Jun-2019,Argos,B,35.5594,-74.6514,4372,8961,2132,68,,,,,,
ZcTag087,180757,Mk10,03:03:55 03-Jun-2019,Argos,B,35.5440,-74.6511,3206,5586,1839,73,,,,,,
ZcTag087,180757,Mk10,09:59:12 03-Jun-2019,Argos,1,35.5672,-74.7309,598,2636,135,80,,,,,,
ZcTag087,180757,Mk10,11:52:46 03-Jun-2019,Argos,B,35.5619,-74.7350,8028,9916,6500,88,,,,,,
ZcTag087,180757,Mk10,13:39:54 03-Jun-2019,Argos,B,35.5003,-74.7649,10829,13168,8905,100,,,,,,
ZcTag087,180757,Mk10,13:40:03 03-Jun-2019,Argos,B,35.5207,-74.7598,1696,2376,1210,120,,,,,,
ZcTag087,180757,Mk10,13:43:42 03-Jun-2019,Argos,B,35.4894,-74.7312,1923,2818,1312,119,,,,,,
ZcTag087,180757,Mk10,14:22:24 03-Jun-2019,Argos,B,35.4820,-74.7414,2058,2789,1518,119,,,,,,
ZcTag087,180757,Mk10,14:56:00 03-Jun-2019,Argos,B,35.4771,-74.7451,2239,2869,1747,121,,,,,,
ZcTag087,180757,Mk10,15:58:53 03-Jun-2019,Argos,0,35.4954,-74.7446,5353,33903,845,118,,,,,,
ZcTag087,180757,Mk10,23:06:13 03-Jun-2019,Argos,B,35.5795,-74.8242,4925,17862,1357,78,,,,,,
ZcTag087,180757,Mk10,23:12:32 03-Jun-2019,Argos,B,35.5752,-74.8075,5383,22879,1266,75,,,,,,
ZcTag087,180757,Mk10,23:28:24 03-Jun-2019,Argos,B,35.5689,-74.8256,5501,20638,1466,75,,,,,,
ZcTag087,180757,Mk10,00:59:41 04-Jun-2019,Argos,B,35.5738,-74.7656,3296,6795,1598,64,,,,,,
ZcTag087,180757,Mk10,01:07:47 04-Jun-2019,Argos,B,35.4664,-74.7926,6315,32703,1219,74,,,,,,
ZcTag087,180757,Mk10,01:40:58 04-Jun-2019,Argos,B,35.4629,-74.8055,4831,14761,1581,75,,,,,,
ZcTag087,180757,Mk10,22:44:39 08-Jun-2019,Argos,B,35.1436,-74.2097,14545,188017,1125,120,,,,,,
ZcTag087,180757,Mk10,00:15:45 09-Jun-2019,Argos,0,35.3812,-75.0079,5818,70753,478,71,,,,,,
ZcTag087,180757,Mk10,01:30:27 09-Jun-2019,Argos,0,35.3491,-74.8521,1966,21823,177,74,,,,,,
ZcTag087,180757,Mk10,01:52:20 09-Jun-2019,Argos,1,35.3507,-74.8310,509,2393,108,98,,,,,,
ZcTag087,180757,Mk10,08:53:12 09-Jun-2019,Argos,B,35.2848,-74.5831,6095,7760,4786,105,,,,,,
ZcTag087,180757,Mk10,08:54:05 09-Jun-2019,Argos,B,35.2961,-74.6178,14999,102757,2189,103,,,,,,
ZcTag087,180757,Mk10,11:09:22 09-Jun-2019,Argos,A,35.3130,-74.7438,10211,120812,863,81,,,,,,
ZcTag087,180757,Mk10,12:42:17 09-Jun-2019,Argos,0,35.2541,-74.8904,13159,142350,1216,88,,,,,,
ZcTag087,180757,Mk10,13:49:32 09-Jun-2019,Argos,0,35.3281,-74.7584,3909,28465,536,112,,,,,,
ZcTag087,180757,Mk10,14:13:42 09-Jun-2019,Argos,A,35.3435,-74.7033,8372,16293,4301,112,,,,,,
ZcTag087,180757,Mk10,14:46:25 09-Jun-2019,Argos,1,35.3489,-74.6949,1214,4038,365,132,,,,,,
ZcTag087,180757,Mk10,15:33:37 09-Jun-2019,Argos,1,35.2892,-74.9079,945,2774,321,141,,,,,,
ZcTag087,180757,Mk10,20:08:07 09-Jun-2019,Argos,0,35.1948,-75.0912,4657,37455,579,67,,,,,,
ZcTag087,180757,Mk10,22:24:09 09-Jun-2019,Argos,0,35.3146,-74.8136,6388,20811,1960,161,,,,,,
ZcTag087,180757,Mk10,22:48:25 09-Jun-2019,Argos,2,35.3636,-74.8341,474,3574,62,107,,,,,,
ZcTag087,180757,Mk10,01:11:17 10-Jun-2019,Argos,1,35.3692,-74.8214,501,1074,233,158,,,,,,
ZcTag087,180757,Mk10,10:11:52 10-Jun-2019,Argos,0,35.6330,-74.8077,10954,44831,2676,94,,,,,,
ZcTag087,180757,Mk10,11:59:59 10-Jun-2019,Argos,0,35.5777,-75.0841,12434,48890,3162,134,,,,,,
ZcTag087,180757,Mk10,12:16:29 10-Jun-2019,Argos,0,35.6284,-75.1138,6667,15862,2802,123,,,,,,
ZcTag087,180757,Mk10,15:14:27 10-Jun-2019,Argos,0,35.3702,-74.8108,7030,133574,370,96,,,,,,
ZcTag087,180757,Mk10,15:40:22 10-Jun-2019,Argos,B,35.3592,-74.8184,7655,18677,3137,96,,,,,,
ZcTag087,180757,Mk10,21:40:33 10-Jun-2019,Argos,1,35.4051,-74.8560,760,2926,197,68,,,,,,
ZcTag087,180757,Mk10,23:21:52 10-Jun-2019,Argos,A,35.3740,-74.9213,6324,13868,2884,168,,,,,,
ZcTag087,180757,Mk10,23:43:19 10-Jun-2019,Argos,A,35.4659,-74.9313,5141,5979,4419,119,,,,,,
ZcTag087,180757,Mk10,00:06:03 11-Jun-2019,Argos,0,35.3155,-74.8792,2851,15610,520,56,,,,,,
ZcTag087,180757,Mk10,14:09:21 11-Jun-2019,Argos,0,35.5001,-74.7233,7371,88852,611,111,,,,,,
ZcTag087,180757,Mk10,15:29:02 11-Jun-2019,Argos,B,35.4295,-74.6862,9209,17489,4848,89,,,,,,
ZcTag087,180757,Mk10,15:53:24 11-Jun-2019,Argos,1,35.4286,-74.7529,785,4876,126,133,,,,,,
ZcTag087,180757,Mk10,02:05:16 12-Jun-2019,Argos,0,35.3351,-74.7651,18350,143226,2350,68,,,,,,
ZcTag087,180757,Mk10,03:50:51 12-Jun-2019,Argos,A,35.2816,-74.8572,8657,12461,6013,34,,,,,,
ZcTag087,180757,Mk10,10:39:46 12-Jun-2019,Argos,1,35.4676,-74.8016,1410,9986,199,83,,,,,,
ZcTag087,180757,Mk10,13:49:39 12-Jun-2019,Argos,A,35.4048,-74.8476,16392,33293,8070,125,,,,,,
ZcTag087,180757,Mk10,13:49:53 12-Jun-2019,Argos,1,35.4773,-74.7392,538,1982,146,40,,,,,,
ZcTag087,180757,Mk10,15:20:54 12-Jun-2019,Argos,0,35.5731,-74.7108,5928,26025,1350,110,,,,,,
ZcTag087,180757,Mk10,16:10:46 12-Jun-2019,Argos,0,35.5889,-74.8301,7207,16915,3070,7,,,,,,
ZcTag087,180757,Mk10,22:58:35 12-Jun-2019,Argos,0,35.5587,-74.9162,4734,15521,1443,171,,,,,,
ZcTag087,180757,Mk10,22:59:31 12-Jun-2019,Argos,0,35.4330,-74.9249,1663,11220,246,111,,,,,,
ZcTag087,180757,Mk10,00:12:55 13-Jun-2019,Argos,B,35.4436,-74.9677,5358,6801,4221,91,,,,,,
ZcTag087,180757,Mk10,00:37:53 13-Jun-2019,Argos,0,35.4085,-74.9287,4075,24617,674,123,,,,,,
ZcTag087,180757,Mk10,01:03:07 13-Jun-2019,Argos,0,35.3610,-74.9519,10196,105030,989,91,,,,,,
ZcTag087,180757,Mk10,01:03:30 13-Jun-2019,Argos,0,35.3561,-75.0044,7149,83980,608,81,,,,,,
ZcTag087,180757,Mk10,02:44:50 13-Jun-2019,Argos,0,35.3253,-74.9477,11231,98025,1286,77,,,,,,
ZcTag087,180757,Mk10,02:45:38 13-Jun-2019,Argos,B,35.3255,-74.9473,9093,68175,1212,77,,,,,,
ZcTag087,180757,Mk10,03:29:48 13-Jun-2019,Argos,0,35.3546,-74.9060,5893,10160,3417,162,,,,,,
ZcTag087,180757,Mk10,09:42:15 13-Jun-2019,Argos,2,35.4125,-74.7279,372,544,254,5,,,,,,
ZcTag087,180757,Mk10,09:42:15 13-Jun-2019,Argos,2,35.4125,-74.7279,372,544,254,5,,,,,,
ZcTag087,180757,Mk10,10:07:06 13-Jun-2019,Argos,0,35.3825,-74.7341,2697,13606,534,92,,,,,,
ZcTag087,180757,Mk10,13:29:14 13-Jun-2019,Argos,0,35.4394,-74.8312,1505,12875,175,97,,,,,,
ZcTag087,180757,Mk10,13:30:33 13-Jun-2019,Argos,0,35.4016,-74.7434,3259,11421,929,82,,,,,,
ZcTag087,180757,Mk10,15:09:19 13-Jun-2019,Argos,0,35.4582,-74.7232,2323,7813,690,117,,,,,,
ZcTag087,180757,Mk10,15:10:04 13-Jun-2019,Argos,0,35.4794,-74.8838,8322,30058,2303,133,,,,,,
ZcTag087,180757,Mk10,21:10:03 13-Jun-2019,Argos,A,35.5675,-74.8012,27038,138807,5266,52,,,,,,
ZcTag087,180757,Mk10,00:08:46 14-Jun-2019,Argos,0,35.2861,-74.8662,8705,113251,669,90,,,,,,
ZcTag087,180757,Mk10,01:29:10 14-Jun-2019,Argos,1,35.3469,-74.8164,723,2252,232,120,,,,,,
ZcTag087,180757,Mk10,03:11:21 14-Jun-2019,Argos,B,35.3567,-74.8000,3903,5242,2905,99,,,,,,
ZcTag087,180757,Mk10,09:31:30 14-Jun-2019,Argos,1,35.3101,-74.7989,837,2169,322,33,,,,,,
ZcTag087,180757,Mk10,11:15:38 14-Jun-2019,Argos,0,35.2448,-74.7499,5703,47319,687,90,,,,,,
ZcTag087,180757,Mk10,11:16:06 14-Jun-2019,Argos,0,35.2699,-74.8969,2888,25279,330,82,,,,,,
ZcTag087,180757,Mk10,13:16:57 14-Jun-2019,Argos,0,35.3851,-74.9200,2967,29590,297,85,,,,,,
ZcTag087,180757,Mk10,14:47:54 14-Jun-2019,Argos,1,35.3432,-74.8799,1031,10674,99,96,,,,,,
ZcTag087,180757,Mk10,23:32:07 14-Jun-2019,Argos,1,35.3578,-74.7808,1086,17571,67,103,,,,,,
ZcTag087,180757,Mk10,23:32:41 14-Jun-2019,Argos,0,35.3488,-74.7462,13718,89593,2100,102,,,,,,
ZcTag087,180757,Mk10,00:22:10 15-Jun-2019,Argos,B,35.0965,-74.5821,15635,27893,8763,70,,,,,,
ZcTag087,180757,Mk10,00:43:11 15-Jun-2019,Argos,1,35.3423,-74.8248,908,2508,328,54,,,,,,
ZcTag087,180757,Mk10,02:22:44 15-Jun-2019,Argos,0,35.2655,-74.8611,3570,17711,719,109,,,,,,
ZcTag087,180757,Mk10,02:48:07 15-Jun-2019,Argos,1,35.3152,-74.8894,1084,2995,391,155,,,,,,
ZcTag087,180757,Mk10,09:14:17 15-Jun-2019,Argos,B,35.4532,-74.9146,6363,35755,1132,77,,,,,,
ZcTag087,180757,Mk10,10:42:24 15-Jun-2019,Argos,0,35.4144,-74.3987,12589,97009,1633,57,,,,,,
ZcTag087,180757,Mk10,14:47:30 15-Jun-2019,Argos,B,35.2061,-74.1946,16671,20998,13235,100,,,,,,Lon > 4 deviations from mean
ZcTag087,180757,Mk10,00:32:48 16-Jun-2019,Argos,0,35.3567,-74.8232,4726,22277,1002,105,,,,,,
ZcTag087,180757,Mk10,00:55:30 16-Jun-2019,Argos,A,35.4096,-74.8875,6073,13711,2689,68,,,,,,
ZcTag087,180757,Mk10,02:18:40 16-Jun-2019,Argos,B,35.4117,-74.8127,10239,14164,7401,90,,,,,,
ZcTag087,180757,Mk10,10:53:09 16-Jun-2019,Argos,B,35.3148,-74.4462,21245,27898,16178,85,,,,,,
ZcTag087,180757,Mk10,12:54:06 16-Jun-2019,Argos,0,35.5484,-74.7688,8699,110281,686,98,,,,,,
ZcTag087,180757,Mk10,14:46:19 16-Jun-2019,Argos,0,35.5338,-74.8543,1746,48555,62,100,,,,,,
ZcTag087,180757,Mk10,16:29:51 16-Jun-2019,Argos,B,35.5658,-74.8850,3355,5444,2066,96,,,,,,
ZcTag087,180757,Mk10,22:08:36 16-Jun-2019,Argos,B,35.4423,-74.7799,3951,72804,214,74,,,,,,
ZcTag087,180757,Mk10,00:12:27 17-Jun-2019,Argos,A,35.4899,-74.7579,3161,21044,474,116,,,,,,
ZcTag087,180757,Mk10,00:15:24 17-Jun-2019,Argos,B,35.4751,-74.7612,1209,3591,407,117,,,,,,
ZcTag087,180757,Mk10,01:56:39 17-Jun-2019,Argos,0,35.4081,-74.6211,6496,49181,858,67,,,,,,
ZcTag087,180757,Mk10,02:39:43 17-Jun-2019,Argos,B,35.4082,-74.6409,3696,6838,1997,107,,,,,,
