DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
ZcTag089,180768,Mk10,DS,6,0,2,16,14,01:02:55 23-Jun-2019,MA,0,35.4369,-74.7240,35.4369,-74.7240,56,,401677496,-122
ZcTag089,180768,Mk10,DS,6,0,4,21,14,02:18:36 23-Jun-2019,MB,0,35.4339,-74.7653,35.4339,-74.7653,58,,401677451,-128
ZcTag089,180768,Mk10,DS,7,0,3,26,15,03:22:21 23-Jun-2019,MC,0,35.3734,-74.8636,35.3734,-74.8636,47,,401677468,-124
ZcTag089,180768,Mk10,DS,2,0,1,18,18,09:53:22 23-Jun-2019,SR,B,35.3377,-74.8681,35.3377,-74.8681,8,,401677496,-133
ZcTag089,180768,Mk10,DS,7,0,4,20,15,13:17:11 23-Jun-2019,MA,0,35.5713,-75.2991,35.5713,-75.2991,46,,401677585,-129
ZcTag089,180768,Mk10,DS,6,0,0,21,16,13:17:32 23-Jun-2019,NN,1,35.3992,-74.7058,35.3992,-74.7058,58,,401677475,-123
ZcTag089,180768,Mk10,DS,3,0,1,20,19,14:08:03 23-Jun-2019,MC,A,34.9438,-74.7054,30.0357,-49.8932,68,,401677471,-132
ZcTag089,180768,Mk10,DS,5,0,1,29,14,15:06:11 23-Jun-2019,MA,0,35.2287,-74.9839,35.2287,-74.9839,58,,401677456,-124
ZcTag089,180768,Mk10,DS,1,0,0,,,21:31:49 23-Jun-2019,NK,B,35.2279,-74.8588,35.2279,-74.8588,8,,401677545,-137
ZcTag089,180768,Mk10,DS,2,0,0,34,34,23:18:27 23-Jun-2019,NK,B,35.4279,-75.1819,35.4279,-75.1819,8,,401677475,-133
ZcTag089,180768,Mk10,DS,3,0,1,26,16,01:18:17 24-Jun-2019,MC,A,35.2172,-75.1548,35.2172,-75.1548,1,,401677574,-124
ZcTag089,180768,Mk10,DS,4,0,0,23,15,02:17:37 24-Jun-2019,NN,0,35.2110,-74.9841,35.2110,-74.9841,48,,401677532,-128
ZcTag089,180768,Mk10,DS,4,0,0,23,15,02:17:37 24-Jun-2019,MA,0,35.1966,-74.8460,35.1966,-74.8460,40,,401677544,-118
ZcTag089,180768,Mk10,DS,5,0,1,19,14,09:27:34 24-Jun-2019,SR,0,35.3101,-74.6641,35.3101,-74.6641,58,,401677605,-129
ZcTag089,180768,Mk10,DS,7,0,5,17,14,13:46:05 24-Jun-2019,MC,0,35.0924,-74.5416,35.0924,-74.5416,58,,401677501,-128
ZcTag089,180768,Mk10,DS,3,0,1,23,15,14:16:16 24-Jun-2019,MB,A,35.3949,-74.7074,31.7096,-56.6812,56,,401677560,-131
ZcTag089,180768,Mk10,DS,6,0,2,18,14,14:44:42 24-Jun-2019,NN,0,35.4408,-74.9133,35.4408,-74.9133,56,,401677545,-121
ZcTag089,180768,Mk10,DS,5,0,3,22,14,14:44:45 24-Jun-2019,MA,0,35.2958,-75.0180,35.2958,-75.0180,46,,401677472,-119
ZcTag089,180768,Mk10,DS,2,0,0,53,53,22:48:57 24-Jun-2019,NK,B,35.4565,-74.9276,35.4565,-74.9276,8,,401677435,-128
ZcTag089,180768,Mk10,DS,1,0,1,,,23:17:00 24-Jun-2019,SR,B,35.4562,-74.8867,35.4562,-74.8867,6,,401677481,-136
ZcTag089,180768,Mk10,DS,6,0,2,83,15,01:32:30 25-Jun-2019,MB,1,35.5008,-74.8778,35.5008,-74.8778,58,,401677447,-129
ZcTag089,180768,Mk10,DS,2,0,2,24,24,03:10:47 25-Jun-2019,MB,B,35.4237,-74.8306,35.4237,-74.8306,8,,401677444,-132
ZcTag089,180768,Mk10,DS,6,0,2,22,17,08:59:44 25-Jun-2019,NP,0,35.6332,-74.7283,35.6332,-74.7283,46,,401677516,-133
ZcTag089,180768,Mk10,DS,3,0,2,34,30,08:59:29 25-Jun-2019,SR,A,35.6359,-74.7258,35.6359,-74.7258,8,,401677442,-131
ZcTag089,180768,Mk10,DS,5,0,2,17,14,10:33:46 25-Jun-2019,SR,0,35.5076,-74.4154,35.5076,-74.4154,48,,401677532,-120
ZcTag089,180768,Mk10,DS,2,0,1,85,85,12:40:21 25-Jun-2019,MA,B,35.4561,-74.4050,35.4561,-74.4050,8,,401677480,-132
ZcTag089,180768,Mk10,DS,3,0,0,15,14,12:40:21 25-Jun-2019,NK,A,35.4894,-74.4054,35.4894,-74.4054,,,401677533,-132
ZcTag089,180768,Mk10,DS,4,0,1,27,17,12:55:42 25-Jun-2019,NN,0,35.2439,-74.3484,35.2439,-74.3484,46,,401677518,-133
ZcTag089,180768,Mk10,DS,7,0,2,16,14,13:17:01 25-Jun-2019,MC,0,35.5498,-74.1634,35.5498,-74.1634,46,,401677431,-128
ZcTag089,180768,Mk10,DS,6,0,1,23,15,22:54:09 25-Jun-2019,SR,0,35.0565,-74.4088,35.0565,-74.4088,48,,401677514,-127
ZcTag089,180768,Mk10,DS,5,0,5,20,14,01:18:18 26-Jun-2019,MB,0,35.3439,-75.0973,35.3439,-75.0973,48,,401677417,-132
ZcTag089,180768,Mk10,DS,2,0,1,16,16,02:24:19 26-Jun-2019,MC,B,35.3948,-75.1131,35.3948,-75.1131,5,,401677531,-122
ZcTag089,180768,Mk10,DS,6,0,0,17,15,10:03:03 26-Jun-2019,SR,0,35.3805,-74.9025,35.3805,-74.9025,58,,401677524,-121
