DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
ZcTag089,180768,Mk10,23:44:38 02-Jun-2019,Argos,A,44.1414,-33.5153,2344,28393,193,92,,,,,,Speed to avg loc 89 x median
ZcTag089,180768,Mk10,00:48:48 03-Jun-2019,Argos,0,43.2546,-115.9695,2590,12794,524,67,,,,,,Speed to avg loc 88 x median
ZcTag089,180768,Mk10,02:27:12 03-Jun-2019,Argos,B,43.2155,-116.0356,3070,5317,1772,78,,,,,,Speed to avg loc 88 x median
ZcTag089,180768,Mk10,09:59:13 03-Jun-2019,Argos,Z,50.2433,-62.5971,,,,,,,,,,Speed to avg loc 47 x median
ZcTag089,180768,Mk10,11:52:28 03-Jun-2019,Argos,Z,38.4281,-130.5029,,,,,,,,,,Speed to avg loc 119 x median
ZcTag089,180768,Mk10,13:43:02 03-Jun-2019,Argos,A,34.5793,-67.4282,21539,199845,2321,157,,,,,,
ZcTag089,180768,Mk10,14:22:19 03-Jun-2019,Argos,Z,34.4665,-67.4038,21979,107858,4478,157,,,,,,Lon > 4 deviations from mean
ZcTag089,180768,Mk10,15:58:47 03-Jun-2019,Argos,0,41.1186,-104.0219,21672,563150,834,83,,,,,,Speed to avg loc 63 x median
ZcTag089,180768,Mk10,23:12:20 03-Jun-2019,Argos,A,35.4285,-75.3433,1929,31021,119,90,,,,,,
ZcTag089,180768,Mk10,00:48:48 04-Jun-2019,Argos,0,35.4611,-75.1392,7684,156609,377,93,,,,,,
ZcTag089,180768,Mk10,00:51:43 04-Jun-2019,Argos,B,35.4286,-75.0065,5481,17801,1687,94,,,,,,
ZcTag089,180768,Mk10,01:08:59 04-Jun-2019,Argos,0,35.4256,-74.9348,4103,108599,155,77,,,,,,
ZcTag089,180768,Mk10,02:39:12 04-Jun-2019,Argos,A,35.6232,-74.7258,5049,27702,920,99,,,,,,
ZcTag089,180768,Mk10,03:11:04 04-Jun-2019,Argos,B,35.4147,-74.6246,1292,5459,305,78,,,,,,
ZcTag089,180768,Mk10,11:29:46 04-Jun-2019,Argos,0,35.2063,-74.8470,7172,71058,723,108,,,,,,
ZcTag089,180768,Mk10,11:30:12 04-Jun-2019,Argos,0,35.6368,-75.8546,32078,258721,3977,102,,,,,,
ZcTag089,180768,Mk10,11:30:21 04-Jun-2019,Argos,0,35.2491,-74.9140,2220,4620,1066,140,,,,,,
ZcTag089,180768,Mk10,13:42:17 04-Jun-2019,Argos,0,35.0423,-75.1583,10111,44540,2295,128,,,,,,
ZcTag089,180768,Mk10,14:32:40 04-Jun-2019,Argos,B,35.0320,-75.1756,11514,22111,5995,124,,,,,,
ZcTag089,180768,Mk10,15:31:48 04-Jun-2019,Argos,A,35.1172,-73.9897,8819,123152,631,155,,,,,,
ZcTag089,180768,Mk10,21:03:25 04-Jun-2019,Argos,B,38.7851,-64.3787,34103,621379,1871,5,,,,,,Speed to avg loc 25 x median
ZcTag089,180768,Mk10,22:44:28 04-Jun-2019,Argos,0,35.7617,-78.2365,18130,67562,4865,102,,,,,,
ZcTag089,180768,Mk10,01:01:48 05-Jun-2019,Argos,Z,35.1679,-76.2910,56038,370079,8485,87,,,,,,
ZcTag089,180768,Mk10,01:23:07 05-Jun-2019,Argos,Z,35.8914,-77.3854,23484,42915,12850,108,,,,,,
ZcTag089,180768,Mk10,02:18:46 05-Jun-2019,Argos,0,35.6122,-74.5077,19902,601775,658,110,,,,,,
ZcTag089,180768,Mk10,02:37:40 05-Jun-2019,Argos,B,35.6449,-74.5949,4647,25270,854,109,,,,,,
ZcTag089,180768,Mk10,02:57:03 05-Jun-2019,Argos,0,35.4944,-74.7303,7392,52220,1046,68,,,,,,
ZcTag089,180768,Mk10,11:04:26 05-Jun-2019,Argos,B,35.5310,-74.6805,33183,41550,26501,92,,,,,,
