DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
ZcTag089,180768,Mk10,10:44:37 06-Jun-2019,,,B,35.1364,-75.1100,CRC 5047.28579,,TimeSeries,209,59,115,71,52,105,86,159,44,181,225,217,31,80,16,27,40,50,71,234,94,211,7,206,237,86,40,114,49,248,98,
ZcTag089,180768,Mk10,10:44:53 06-Jun-2019,,,B,35.1364,-75.1100,CRC 42294.3389,,TimeSeries,218,83,104,44,141,94,49,163,7,248,166,212,18,162,13,10,6,194,122,96,117,144,7,62,35,63,159,171,54,119,225,
ZcTag089,180768,Mk10,12:22:30 06-Jun-2019,,,Z,35.4390,-74.7947,CRC 49483.12439,17:00:00 04-Jun-2019,TimeSeries,220,20,189,137,30,166,20,36,117,251,221,216,201,209,91,107,59,2,32,79,237,137,17,249,179,143,117,129,103,91,30,
ZcTag089,180768,Mk10,14:50:30 06-Jun-2019,,,0,35.5777,-74.6514,CRC 35538.28214,04:00:00 06-Jun-2019,TimeSeries,216,173,45,140,76,0,161,0,119,168,146,93,233,107,240,80,65,158,27,83,247,124,56,85,33,189,83,105,124,1,47,
ZcTag089,180768,Mk10,20:49:42 06-Jun-2019,,,0,35.5473,-74.8099,CRC 23551.64322,04:00:00 03-Jul-2018,TimeSeries,213,191,249,198,72,1,122,148,157,197,93,193,120,43,45,121,205,102,64,199,216,211,71,249,199,7,131,159,182,211,33,
ZcTag089,180768,Mk10,01:29:28 07-Jun-2019,,,0,35.4778,-74.6361,CRC 16685.11644,01:29:28 07-Jun-2019,Status,4,165,78,23,95,7,93,50,7,245,16,5,165,192,115,253,60,4,3,65,45,116,0,,,,,,,,,
ZcTag089,180768,Mk10,01:30:36 07-Jun-2019,,,0,35.4778,-74.6361,CRC 48144.25528,11:00:00 12-Jan-2018,TimeSeries,219,193,8,88,183,155,238,214,187,144,222,26,179,217,45,193,98,89,211,51,102,100,152,147,38,102,124,204,156,153,28,
ZcTag089,180768,Mk10,01:33:14 07-Jun-2019,,,0,35.4778,-74.6361,CRC 46717.44579,,TimeSeries,219,103,221,141,192,7,104,242,181,39,86,33,7,128,191,129,144,19,248,67,98,77,244,192,191,146,201,110,191,252,132,
ZcTag089,180768,Mk10,02:45:54 07-Jun-2019,,,0,35.3952,-74.7062,CRC 33093.56178,00:00:00 03-Jun-2019,TimeSeries,216,20,93,134,8,1,90,3,160,153,174,36,39,95,157,94,32,102,133,186,237,219,36,138,210,68,31,195,186,248,203,
ZcTag089,180768,Mk10,02:00:43 09-Jun-2019,,,B,35.8104,-74.4440,Too short,,TimeSeries,219,2,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZcTag089,180768,Mk10,08:44:52 09-Jun-2019,,,B,35.8806,-73.9285,CRC 10498.52238,11:00:00 25-Nov-2017,TimeSeries,210,144,38,242,183,234,165,158,107,164,3,103,255,255,255,238,229,208,4,76,3,84,171,131,68,8,35,131,103,255,104,
ZcTag089,180768,Mk10,02:48:07 10-Jun-2019,,,0,35.5810,-74.2589,CRC 33163.7112,12:00:00 13-Jun-2018,TimeSeries,216,24,185,154,200,155,52,201,155,50,205,147,100,219,101,89,73,18,236,18,8,178,210,73,89,34,148,180,150,18,222,
ZcTag089,180768,Mk10,09:58:26 10-Jun-2019,,,B,35.0902,-73.9266,CRC 29233.15281,00:00:00 10-Jun-2019,TwentyMinTimeline,87,35,29,148,8,1,155,255,251,119,114,81,89,13,208,217,13,220,201,144,17,144,21,144,84,91,55,187,119,109,78,
ZcTag089,180768,Mk10,09:58:54 10-Jun-2019,,,B,35.0902,-73.9266,CRC 1488.22205,20:00:00 09-Jun-2019,TimeSeries,208,93,13,147,72,1,250,96,65,152,93,63,255,255,251,42,1,98,5,90,20,21,220,21,216,26,28,24,19,59,252,
ZcTag089,180768,Mk10,13:33:52 10-Jun-2019,,,0,35.3609,-74.5087,CRC 38415.25051,12:00:00 09-Jun-2019,TimeSeries,217,96,253,146,200,2,24,155,58,187,183,37,17,147,30,9,166,88,138,88,27,60,209,221,1,161,133,63,191,253,245,
ZcTag089,180768,Mk10,13:34:28 10-Jun-2019,,,0,35.3609,-74.5087,CRC 28512.15971,13:34:28 10-Jun-2019,Status,4,165,54,216,158,11,29,50,39,244,240,21,166,88,115,253,60,12,67,111,96,90,200,,,,,,,,,
ZcTag089,180768,Mk10,15:07:05 10-Jun-2019,,,A,35.6003,-74.0524,CRC 21413.39589,20:00:00 04-Jun-2019,TimeSeries,213,58,93,137,72,1,154,228,22,38,1,226,0,222,80,7,127,191,255,187,183,170,7,225,193,162,17,34,92,26,0,
ZcTag089,180768,Mk10,15:48:46 10-Jun-2019,,,B,35.3187,-74.4868,CRC 30063.64661,15:48:48 10-Jun-2019,Status,4,5,148,252,48,117,111,50,25,149,0,23,135,88,123,246,144,132,2,40,128,0,128,,,,,,,,,
ZcTag089,180768,Mk10,00:00:42 11-Jun-2019,,,0,35.3857,-74.8861,CRC 36925.166,02:00:00 31-Jan-2016,TimeSeries,217,3,208,126,39,224,51,55,58,92,174,154,189,122,215,154,125,102,25,202,129,70,212,72,71,50,247,176,3,99,225,
ZcTag089,180768,Mk10,02:27:51 11-Jun-2019,,,0,35.2010,-74.9920,CRC 433.37626,20:00:00 04-Jun-2019,TimeSeries,208,27,29,137,72,65,88,60,60,128,70,85,9,241,165,90,181,62,171,213,74,165,90,171,149,90,170,181,85,10,1,
ZcTag089,180768,Mk10,13:40:34 11-Jun-2019,,,B,35.6660,-74.6171,CRC 52398.42671,13:40:34 11-Jun-2019,Status,4,165,44,218,36,12,93,50,7,245,16,21,165,136,111,253,64,4,3,204,174,90,128,,,,,,,,,
ZcTag089,180768,Mk10,15:32:11 11-Jun-2019,,,B,35.4810,-74.7025,CRC 34159.3800,,TimeSeries,216,86,247,180,200,1,102,14,81,208,78,218,84,145,134,144,214,213,219,155,203,142,173,110,163,86,9,61,57,232,44,
ZcTag089,180768,Mk10,00:34:53 12-Jun-2019,,,1,35.4793,-74.7138,CRC 433.26046,00:00:00 02-Jun-2019,TimeSeries,208,27,29,132,8,1,88,60,60,33,79,63,255,255,246,225,26,33,130,38,20,226,33,129,226,47,115,247,255,255,248,
ZcTag089,180768,Mk10,01:04:55 12-Jun-2019,,,1,35.4642,-74.7501,CRC 36078.43341,20:00:00 08-Jun-2019,TimeSeries,216,206,237,145,72,3,218,12,213,72,25,156,154,34,20,6,51,127,255,183,42,84,22,35,204,217,140,149,155,9,204,
ZcTag089,180768,Mk10,02:04:33 12-Jun-2019,,,0,35.3523,-74.7142,CRC 1043.57755,,TimeSeries,208,65,63,140,136,0,154,2,37,134,24,16,0,177,239,255,255,183,45,194,37,194,34,9,94,28,21,226,17,160,60,
ZcTag089,180768,Mk10,11:26:24 12-Jun-2019,,,B,35.3373,-74.6284,CRC 53771.61556,04:00:00 25-Feb-2019,TimeSeries,221,32,188,178,72,1,248,193,164,243,37,65,82,52,168,53,160,107,247,145,146,13,177,156,163,73,41,27,68,253,244,
ZcTag089,180768,Mk10,13:27:00 12-Jun-2019,,,B,35.3188,-74.7250,Too short,,LinkedTemperature,204,16,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZcTag089,180768,Mk10,13:54:31 12-Jun-2019,,,B,35.2282,-74.8602,CRC 47213.47322,00:00:00 16-Jul-2019,TwentyMinTimeline,91,134,221,224,8,1,219,255,246,224,29,0,0,0,0,1,243,119,119,114,220,21,212,0,0,0,0,68,4,66,180,
ZcTag089,180768,Mk10,13:54:50 12-Jun-2019,,,B,35.2282,-74.8602,CRC 15783.4804,04:00:00 23-Jun-2019,TimeSeries,211,218,125,174,74,0,203,101,81,194,1,51,239,239,255,247,114,232,214,231,65,93,224,69,144,108,217,78,249,100,160,
ZcTag089,180768,Mk10,14:24:39 12-Jun-2019,,,B,36.3449,-74.1340,CRC 2481.64264,16:00:00 02-Jun-2019,TimeSeries,208,155,29,133,8,1,88,60,60,33,79,63,255,255,246,225,18,33,130,38,20,102,32,190,5,48,167,47,17,230,51,
ZcTag089,180768,Mk10,15:08:28 12-Jun-2019,,,0,35.3835,-74.9545,CRC 13066.29756,08:00:00 09-Jun-2018,TimeSeries,211,48,169,146,136,119,60,105,14,217,198,124,198,124,247,252,207,241,154,196,99,57,204,196,115,49,81,115,36,196,217,
ZcTag089,180768,Mk10,21:11:22 12-Jun-2019,,,A,35.3975,-75.3756,CRC 63780.49617,14:00:00 05-Jun-2019,TimeSeries,223,146,77,138,235,0,145,170,32,35,123,255,251,123,184,82,128,108,37,55,159,176,199,241,20,126,225,20,160,92,193,
ZcTag089,180768,Mk10,21:11:58 12-Jun-2019,,,A,35.3975,-75.3756,CRC 49334.56802,21:11:59 12-Feb-2019,Status,4,4,153,82,251,192,182,50,23,245,0,21,203,130,138,35,232,176,251,59,16,159,254,,,,,,,,,
ZcTag089,180768,Mk10,22:54:26 12-Jun-2019,,,B,35.4931,-75.4667,CRC 8670.64828,08:00:00 12-Jun-2019,TimeSeries,210,29,237,152,136,0,120,66,55,189,255,187,119,40,2,32,218,17,162,24,226,42,65,230,92,21,193,193,166,22,220,
ZcTag089,180768,Mk10,22:54:26 12-Jun-2019,,,0,35.1375,-75.4420,CRC 8638.10109,08:00:00 12-Jun-2019,TimeSeries,210,27,237,152,136,0,104,66,29,255,255,187,245,56,10,32,94,17,162,24,226,42,65,230,92,21,225,193,162,20,220,
ZcTag089,180768,Mk10,08:30:49 13-Jun-2019,,,B,35.1897,-75.0386,CRC 27344.14421,21:00:00 06-Jun-2019,TimeSeries,214,173,13,141,88,65,152,22,33,193,162,32,22,34,1,98,37,2,247,255,245,108,235,62,124,172,242,40,120,188,224,
ZcTag089,180768,Mk10,08:31:08 13-Jun-2019,,,B,35.1897,-75.0386,CRC 35203.63834,16:00:00 22-Jul-2019,TimeSeries,216,152,61,237,8,0,251,251,114,160,34,170,143,102,96,30,38,1,226,92,162,32,0,59,184,156,133,164,222,126,161,
ZcTag089,180768,Mk10,10:12:45 13-Jun-2019,,,0,35.2933,-75.1976,CRC 15096.7101,06:00:00 27-Mar-2018,LinkedTemperature,195,175,136,246,111,196,98,62,113,54,181,251,163,65,14,121,155,70,124,224,109,36,154,7,211,233,105,197,205,229,99,
ZcTag089,180768,Mk10,11:03:24 13-Jun-2019,,,0,35.5937,-75.1710,CRC 5828.37603,17:00:00 10-Jun-2019,TimeSeries,209,108,77,149,30,76,150,45,41,208,9,86,161,77,20,173,68,187,20,97,177,17,233,18,219,22,167,151,97,184,2,
ZcTag089,180768,Mk10,19:28:16 13-Jun-2019,,,B,35.4142,-74.6748,Too short,,TimeSeries,213,66,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZcTag089,180768,Mk10,19:28:34 13-Jun-2019,,,B,35.4142,-74.6748,CRC 34277.15904,04:00:00 11-Jun-2019,TimeSeries,216,94,93,150,72,18,92,55,193,97,138,27,10,178,223,129,224,145,66,156,121,137,159,137,231,162,25,178,240,61,112,
ZcTag089,180768,Mk10,02:01:01 14-Jun-2019,,,0,35.4066,-74.5044,CRC 5139.1043,08:00:00 06-Jun-2019,TimeSeries,209,65,61,140,136,0,218,2,37,134,24,0,0,179,191,255,255,183,45,194,37,194,34,1,94,28,21,226,1,162,36,
ZcTag089,180768,Mk10,14:25:45 14-Jun-2019,,,0,35.4036,-74.5761,CRC 11501.60915,04:00:00 08-Jun-2019,TimeSeries,210,206,221,144,72,2,219,120,144,225,93,6,183,191,114,234,18,95,23,126,240,216,240,240,188,98,168,29,184,73,43,
ZcTag089,180768,Mk10,21:00:46 14-Jun-2019,,,0,35.6167,-75.0408,CRC 3927.36701,08:00:00 07-Jun-2019,TimeSeries,208,245,125,142,136,0,154,24,21,208,85,204,217,208,51,255,255,251,187,114,224,38,169,193,226,1,162,32,30,38,0,
ZcTag089,180768,Mk10,21:01:05 14-Jun-2019,,,0,35.6167,-75.0408,CRC 20747.64641,04:00:00 23-Jun-2019,TimeSeries,213,16,189,174,72,128,187,182,110,205,137,147,54,113,147,24,192,24,2,226,123,4,216,0,253,163,219,193,62,26,183,
ZcTag089,180768,Mk10,23:06:30 14-Jun-2019,,,A,35.8000,-74.9134,Too short,,TimeSeries,221,202,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZcTag089,180768,Mk10,02:24:21 15-Jun-2019,,,B,35.5219,-74.9126,CRC 6346.62622,00:00:00 07-Jun-2019,LinkedTemperature,193,140,173,142,8,1,189,51,191,255,255,118,220,153,5,156,2,251,255,251,182,144,34,1,33,209,97,65,64,175,188,
ZcTag089,180768,Mk10,09:09:00 15-Jun-2019,,,0,35.6512,-74.7627,CRC 34688.16755,22:35:00 02-Jul-2019,LinkedTemperature,200,120,13,197,110,60,221,132,229,143,173,193,132,98,242,191,189,145,227,6,227,255,19,120,128,119,159,165,196,111,123,
ZcTag089,180768,Mk10,00:55:24 16-Jun-2019,,,A,35.5126,-75.0225,CRC 46868.22109,01:48:00 01-Jun-2019,LinkedTemperature,203,113,77,130,23,2,89,11,255,255,23,250,175,9,128,70,204,206,189,68,210,176,132,100,126,170,225,21,49,71,81,
ZcTag089,180768,Mk10,10:52:22 16-Jun-2019,,,0,35.3767,-75.1804,Too short,,TimeSeries,213,231,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZcTag089,180768,Mk10,00:08:44 17-Jun-2019,,,0,35.5285,-74.6326,CRC 10546.10530,20:00:00 03-Jun-2019,TimeSeries,210,147,45,135,72,1,154,33,85,194,1,179,255,255,255,247,114,232,2,38,1,162,93,193,162,4,17,193,179,255,252,
ZcTag089,180768,Mk10,01:24:24 17-Jun-2019,,,0,35.4454,-74.9025,CRC 2858.15837,14:00:00 09-Jun-2019,TimeSeries,208,178,173,146,232,65,198,255,251,111,192,102,194,231,249,12,147,200,36,150,65,255,182,194,100,96,155,228,145,250,92,
ZcTag089,180768,Mk10,12:13:18 17-Jun-2019,,,0,36.0112,-74.7053,CRC 8666.20206,08:00:00 28-Jun-2019,TimeSeries,210,29,173,184,136,128,120,66,23,191,255,187,117,40,2,32,94,1,162,24,226,42,69,230,92,23,225,193,162,20,220,
ZcTag089,180768,Mk10,12:13:50 17-Jun-2019,,,0,36.0112,-74.7053,CRC 1460.1524,00:00:00 12-Jun-2019,TimeSeries,208,91,77,152,8,0,251,251,104,0,1,89,64,2,55,251,182,208,29,1,161,129,92,83,63,251,187,178,64,221,128,
ZcTag089,180768,Mk10,08:44:15 18-Jun-2019,,,0,35.5638,-74.4526,CRC 29543.20823,,,247,54,125,157,8,1,56,26,33,129,158,17,25,220,21,162,12,47,191,255,255,255,251,119,36,30,32,145,225,65,160,
ZcTag089,180768,Mk10,09:19:59 18-Jun-2019,,,A,36.2894,-74.2149,CRC 2858.33089,12:00:00 13-Jun-2019,TimeSeries,208,178,173,154,200,3,159,255,191,178,65,230,89,34,36,90,34,1,123,255,255,255,255,114,201,102,100,30,106,1,225,
ZcTag089,180768,Mk10,09:20:31 18-Jun-2019,,,A,36.2894,-74.2149,CRC 57609.14967,04:00:00 05-Jun-2019,TimeSeries,222,16,157,138,72,0,249,133,120,135,255,167,255,255,255,182,1,57,62,47,14,44,68,67,62,188,62,106,32,71,169,
ZcTag089,180768,Mk10,00:49:24 19-Jun-2019,,,0,35.4074,-75.0882,CRC 56326.39942,20:00:00 04-Jun-2019,TimeSeries,221,192,109,137,72,0,26,160,38,238,81,166,228,215,123,187,187,41,194,38,28,30,37,129,162,97,66,251,255,255,252,
ZcTag089,180768,Mk10,00:50:12 19-Jun-2019,,,0,35.4074,-75.0882,CRC 63474.42798,00:50:12 19-Jun-2019,Status,4,165,82,12,141,21,29,50,39,244,224,37,165,32,111,253,60,4,3,247,242,78,193,,,,,,,,,
ZcTag089,180768,Mk10,00:50:12 19-Jun-2019,,,A,35.4965,-75.1843,CRC 63484.4683,00:50:12 19-Jun-2019,Status,4,165,82,12,141,21,28,34,39,244,224,37,165,32,111,253,60,4,3,247,252,239,98,,,,,,,,,
ZcTag089,180768,Mk10,01:22:41 19-Jun-2019,,,0,35.3826,-74.9787,CRC 433.57994,,TimeSeries,208,27,29,129,8,1,91,113,130,165,79,63,255,253,62,238,251,18,221,191,47,10,98,42,15,93,114,23,191,124,143,
ZcTag089,180768,Mk10,02:21:05 19-Jun-2019,,,0,35.3729,-74.7996,CRC 61816.44546,19:00:00 18-Sep-2016,TimeSeries,223,23,130,101,55,56,120,17,0,208,0,17,247,187,191,255,183,41,22,33,129,230,164,26,33,193,158,0,27,123,184,
ZcTag089,180768,Mk10,08:44:13 19-Jun-2019,,,A,35.4656,-74.4783,CRC 4812.31114,,,241,44,205,144,104,2,88,19,225,208,89,221,66,51,255,187,118,228,205,157,65,25,148,35,59,187,247,105,129,84,88,
ZcTag089,180768,Mk10,13:55:56 19-Jun-2019,,,B,35.4240,-74.5384,CRC 6346.38552,00:00:00 03-Jun-2019,TimeSeries,209,140,173,134,8,1,57,48,183,255,255,118,220,153,69,168,10,90,119,218,190,138,223,81,118,130,80,170,70,201,10,
ZcTag089,180768,Mk10,00:23:31 20-Jun-2019,,,0,35.3904,-74.6059,CRC 8172.23894,00:23:32 20-Jun-2019,Status,4,5,168,5,224,31,236,50,55,244,192,21,165,32,107,253,60,4,2,88,152,90,236,,,,,,,,,
ZcTag089,180768,Mk10,01:40:29 20-Jun-2019,,,1,35.4851,-74.8227,CRC 21074.43847,20:00:00 15-Jul-2019,TimeSeries,213,37,45,223,72,0,154,97,128,38,102,112,51,59,255,251,100,11,46,238,234,73,225,82,34,89,86,38,24,34,96,
ZcTag089,180768,Mk10,02:41:37 20-Jun-2019,,,B,35.3200,-74.6974,CRC 39942.3118,,TimeSeries,217,192,99,73,97,61,174,185,29,13,182,87,205,124,118,190,109,144,252,24,184,217,214,212,27,1,119,73,4,57,96,
ZcTag089,180768,Mk10,10:06:53 20-Jun-2019,,,0,35.0745,-74.3443,CRC 30558.18846,12:00:00 11-Jun-2019,TimeSeries,215,117,237,150,200,1,58,1,162,1,162,1,98,34,1,98,28,35,127,255,187,23,240,120,73,207,213,153,147,220,126,
ZcTag089,180768,Mk10,10:07:17 20-Jun-2019,,,0,35.0745,-74.3443,CRC 21542.17629,08:00:00 11-Jun-2019,TimeSeries,213,66,109,150,136,0,60,10,99,191,251,105,215,252,1,85,1,85,65,25,137,107,51,50,184,52,248,253,224,32,56,
ZcTag089,180768,Mk10,10:08:33 20-Jun-2019,,,0,35.0745,-74.3443,CRC 38177.44635,,,153,82,29,150,8,0,216,21,222,28,31,59,187,191,104,26,24,43,191,251,182,133,29,33,157,64,65,102,171,26,239,
ZcTag089,180768,Mk10,00:07:47 21-Jun-2019,,,B,35.4801,-74.7830,CRC 27216.31458,20:00:00 22-Jun-2019,TimeSeries,214,165,13,173,72,1,184,22,33,193,178,32,22,34,1,98,37,2,55,255,255,255,251,46,65,98,5,98,96,22,0,
ZcTag089,180768,Mk10,11:01:42 21-Jun-2019,,,0,35.4813,-74.7945,CRC 57609.10174,04:00:00 13-Jun-2019,TimeSeries,222,16,157,154,72,0,252,213,175,97,0,54,0,46,254,85,251,216,2,32,34,34,34,57,189,189,223,217,0,174,98,
ZcTag089,180768,Mk10,11:01:58 21-Jun-2019,,,0,35.4813,-74.7945,CRC 23221.18195,00:00:00 13-Jun-2019,TimeSeries,213,171,93,154,8,1,88,43,123,185,187,109,150,36,209,193,179,251,255,177,205,193,25,193,20,15,59,255,255,177,144,
ZcTag089,180768,Mk10,23:16:44 21-Jun-2019,,,0,35.4298,-75.1098,CRC 7311.37442,23:16:45 21-Jun-2019,Status,4,5,171,116,45,28,143,50,72,4,208,21,167,252,107,253,60,4,2,127,251,80,250,,,,,,,,,
ZcTag089,180768,Mk10,02:58:06 22-Jun-2019,,,0,35.2660,-74.8550,CRC 50354.28888,12:00:00 07-Jun-2019,TimeSeries,220,75,45,142,200,0,251,183,46,1,145,34,13,34,80,30,29,21,205,51,255,255,255,183,32,30,101,193,226,24,24,
ZcTag089,180768,Mk10,02:17:42 23-Jun-2019,,,0,35.4339,-74.7653,CRC 22730.22021,00:00:00 07-Jun-2019,TimeSeries,213,140,173,142,8,1,185,51,191,255,255,118,220,153,5,156,2,251,255,123,182,144,34,1,33,209,97,65,64,189,125,
ZcTag089,180768,Mk10,13:47:07 24-Jun-2019,,,0,35.0924,-74.5416,CRC 19902.44720,20:00:00 10-Jun-2019,LinkedTemperature,196,219,237,149,72,0,20,38,243,14,47,46,31,63,182,142,115,114,75,55,187,10,123,114,142,47,50,213,115,115,44,
ZcTag089,180768,Mk10,13:47:21 24-Jun-2019,,,0,35.0924,-74.5416,CRC 49464.32139,16:00:00 10-Jun-2019,TimeSeries,220,19,141,149,8,0,184,229,178,159,13,250,229,191,247,150,228,1,60,61,235,18,35,162,196,107,3,149,223,240,82,
ZcTag089,180768,Mk10,14:45:28 24-Jun-2019,,,0,35.2958,-75.0180,CRC 24255.56235,16:00:00 08-Jun-2018,TimeSeries,213,235,249,145,8,2,90,24,17,221,65,153,0,217,152,2,38,102,72,2,128,67,253,78,253,24,121,35,66,22,2,
ZcTag089,180768,Mk10,23:17:00 24-Jun-2019,,,B,35.4562,-74.8867,CRC 27216.40125,20:00:00 07-Jun-2019,TimeSeries,214,165,13,143,72,17,184,22,33,193,162,32,22,34,1,98,37,2,183,255,255,255,251,46,65,99,118,10,156,152,133,
ZcTag089,180768,Mk10,03:10:59 25-Jun-2019,,,B,35.4237,-74.8306,CRC 17503.22384,12:00:00 10-Jun-2019,TimeSeries,212,69,253,148,200,161,42,193,34,29,18,33,128,174,238,165,133,225,19,127,239,251,178,147,2,1,163,145,96,20,28,
ZcTag089,180768,Mk10,09:00:05 25-Jun-2019,,,A,35.6359,-74.7258,CRC 42987.46715,00:00:00 05-Jun-2019,TimeSeries,218,126,189,138,0,0,155,110,93,98,94,1,220,222,29,0,247,187,183,118,220,25,137,31,136,213,69,115,123,187,252,
ZcTag089,180768,Mk10,12:40:21 25-Jun-2019,,,B,35.4561,-74.4050,CRC 21510.51943,,TimeSeries,213,64,111,150,152,0,61,10,243,54,251,120,197,21,1,85,9,158,209,24,137,107,183,34,162,1,33,157,148,25,222,
ZcTag089,180768,Mk10,22:53:55 25-Jun-2019,,,0,35.0565,-74.4088,CRC 50354.38775,12:00:00 15-Jun-2019,TimeSeries,220,75,45,158,200,0,251,183,46,65,145,34,13,34,80,30,29,21,201,100,0,0,0,91,144,15,50,224,241,12,142,
ZcTag089,180768,Mk10,01:18:53 26-Jun-2019,,,0,35.3439,-75.0973,CRC 47469.4389,08:00:00 26-Jun-2019,TimeSeries,219,150,221,180,136,0,249,80,17,132,43,191,243,166,65,157,129,130,13,51,185,187,255,179,64,225,78,1,194,251,80,
ZcTag089,180768,Mk10,01:19:12 26-Jun-2019,,,0,35.3439,-75.0973,CRC 7876.5828,04:00:00 10-Jun-2019,TimeSeries,209,236,77,148,72,1,153,136,25,2,183,187,187,108,129,221,1,216,17,156,9,243,255,187,104,0,1,93,65,24,192,
ZcTag089,180768,Mk10,11:48:26 26-Jun-2019,,,0,35.6065,-74.2623,CRC 48510.62274,11:48:26 26-Jun-2019,Status,4,165,92,184,26,29,25,101,227,11,79,208,53,108,128,18,126,34,95,189,126,203,13,,,,,,,,,
ZcTag089,180768,Mk10,11:49:31 26-Jun-2019,,,0,35.6065,-74.2623,CRC 38479.45210,,TimeSeries,217,100,255,146,200,2,28,155,59,187,183,37,17,145,30,9,166,80,158,24,26,28,209,221,1,161,133,47,191,255,252,
ZcTag089,180768,Mk10,13:55:38 26-Jun-2019,,,0,35.7482,-74.7721,CRC 16749.16765,13:55:38 26-Jun-2019,Status,4,5,180,221,230,65,109,50,55,244,208,5,165,196,103,254,108,4,2,121,0,0,0,,,,,,,,,
ZcTag089,180768,Mk10,15:45:50 27-Jun-2019,,,A,35.1993,-74.7648,Too short,,TimeSeries,218,82,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
