DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
ZcTag089,180768,1.000000,Transmission,Mk10,24,16:00:00 02-Jun-2019,20:00:00 02-Jun-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,23,20:00:00 02-Jun-2019,00:00:00 03-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,19,00:00:00 03-Jun-2019,04:00:00 03-Jun-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,25,04:00:00 03-Jun-2019,08:00:00 03-Jun-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,23,08:00:00 03-Jun-2019,12:00:00 03-Jun-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,20,12:00:00 03-Jun-2019,16:00:00 03-Jun-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,17,16:00:00 03-Jun-2019,20:00:00 03-Jun-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,8,20:00:00 03-Jun-2019,00:00:00 04-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,11,00:00:00 04-Jun-2019,04:00:00 04-Jun-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,11,04:00:00 04-Jun-2019,08:00:00 04-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,5,08:00:00 04-Jun-2019,12:00:00 04-Jun-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,6,12:00:00 04-Jun-2019,16:00:00 04-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,8,16:00:00 04-Jun-2019,20:00:00 04-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,11,20:00:00 04-Jun-2019,00:00:00 05-Jun-2019,,,,0.0,0.00,1012.0,11.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,14,00:00:00 05-Jun-2019,04:00:00 05-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,11,04:00:00 05-Jun-2019,08:00:00 05-Jun-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,11,08:00:00 05-Jun-2019,12:00:00 05-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,9,12:00:00 05-Jun-2019,16:00:00 05-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,10,16:00:00 05-Jun-2019,20:00:00 05-Jun-2019,,,,0.0,0.00,1584.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,8,20:00:00 05-Jun-2019,00:00:00 06-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,10,00:00:00 06-Jun-2019,04:00:00 06-Jun-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,13,04:00:00 06-Jun-2019,08:00:00 06-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,16,08:00:00 06-Jun-2019,12:00:00 06-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,14,12:00:00 06-Jun-2019,16:00:00 06-Jun-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,13,16:00:00 06-Jun-2019,20:00:00 06-Jun-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,8,20:00:00 06-Jun-2019,00:00:00 07-Jun-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,5,00:00:00 07-Jun-2019,04:00:00 07-Jun-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,12,04:00:00 07-Jun-2019,08:00:00 07-Jun-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,12,08:00:00 07-Jun-2019,12:00:00 07-Jun-2019,,,,0.0,0.00,880.0,7.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,4,12:00:00 07-Jun-2019,16:00:00 07-Jun-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,6,16:00:00 07-Jun-2019,20:00:00 07-Jun-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,7,20:00:00 07-Jun-2019,00:00:00 08-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,7,00:00:00 08-Jun-2019,04:00:00 08-Jun-2019,,,,0.0,0.00,1712.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,4,04:00:00 08-Jun-2019,08:00:00 08-Jun-2019,,,,0.0,0.00,1584.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,6,08:00:00 08-Jun-2019,12:00:00 08-Jun-2019,,,,0.0,0.00,1584.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,3,12:00:00 08-Jun-2019,16:00:00 08-Jun-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,5,16:00:00 08-Jun-2019,20:00:00 08-Jun-2019,,,,0.0,0.00,1584.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,6,20:00:00 08-Jun-2019,00:00:00 09-Jun-2019,,,,0.0,0.00,1968.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,3,00:00:00 09-Jun-2019,04:00:00 09-Jun-2019,,,,0.0,0.00,1552.0,15.50,,,,,,,
ZcTag089,180768,1.000000,Transmission,Mk10,6,04:00:00 09-Jun-2019,08:00:00 09-Jun-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
