DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
ZcTag096,180774,1.000000,Mk10,,,01:22:03 13-Aug-2019,,0,35.7605,-74.8508,CRC,0,0,,510,3.376,0.976,0.144,27.60,1.0,1376.0,0,,,,,,,,,,,255,30,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,03:26:40 13-Aug-2019,03:26:43 13-Aug-2019,3,0,35.6350,-74.8137,CRC,0,0,,,,0.984,0.148,,1.0,1376.0,-2,,,,,,,,,,,255,30,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,14:56:58 13-Aug-2019,14:57:00 13-Aug-2019,2,0,35.7456,-74.4748,CRC,0,0,,,,0.992,0.148,,1.0,1376.0,-1,,,,,,,,,,,237,30,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,01:02:52 15-Aug-2019,,,,,CRC,0,0,,1214,3.312,0.992,0.152,27.90,1.0,1576.0,-1,,,,,,,,,,,255,30,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,10:31:08 17-Aug-2019,,Z,35.4405,-74.3545,CRC,0,0,,1982,3.312,0.992,0.152,27.20,0.0,1652.0,-1,,,,,,,,,,,255,29,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,16:25:32 18-Aug-2019,,0,35.4254,-74.9578,CRC,0,0,,2366,3.312,0.992,0.140,29.50,1.0,1632.0,-1,,,,,,,,,,,217,29,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,20:03:54 18-Aug-2019,,0,35.5220,-74.4747,CRC,0,0,,2430,3.312,0.992,0.148,29.50,0.0,1632.0,-1,,,,,,,,,,,191,29,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,15:44:59 20-Aug-2019,,0,35.8342,-74.7905,CRC,0,0,,2878,3.312,0.992,0.144,29.00,0.0,1408.0,0,,,,,,,,,,,192,28,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,23:47:57 20-Aug-2019,23:48:01 20-Aug-2019,4,0,35.6961,-74.3804,CRC,0,0,,,,0.992,0.148,,1.0,1408.0,-1,,,,,,,,,,,255,28,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,21:30:55 21-Aug-2019,,B,35.4954,-74.8497,CRC,0,0,,3262,3.312,0.992,0.144,28.80,1.0,1436.0,-1,,,,,,,,,,,123,28,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,02:34:21 22-Aug-2019,02:34:24 22-Aug-2019,3,0,35.5751,-74.9253,CRC,0,0,,,,0.992,0.148,,0.0,1496.0,-1,,,,,,,,,,,221,28,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,13:22:20 22-Aug-2019,13:22:23 22-Aug-2019,3,0,35.5547,-74.6598,CRC,0,0,,,,0.992,0.152,,1.0,1496.0,-1,,,,,,,,,,,108,28,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,22:35:21 22-Aug-2019,22:35:25 22-Aug-2019,4,0,35.4681,-74.9059,CRC,0,0,,,,0.992,0.144,,0.0,1496.0,-1,,,,,,,,,,,145,28,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,00:40:28 23-Aug-2019,,0,35.4891,-74.7484,CRC,0,0,,3646,3.312,0.992,0.148,28.70,1.0,1760.0,-1,,,,,,,,,,,247,28,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,01:43:22 23-Aug-2019,01:43:26 23-Aug-2019,4,1,35.4643,-74.7751,CRC,0,0,,,,0.984,0.148,,1.0,1760.0,0,,,,,,,,,,,199,28,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,13:10:00 23-Aug-2019,13:10:04 23-Aug-2019,4,B,35.5554,-74.6535,CRC,0,0,,,,0.984,0.152,,1.0,1760.0,-1,,,,,,,,,,,159,28,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,01:34:43 25-Aug-2019,01:34:47 25-Aug-2019,4,0,35.4961,-74.7038,CRC,0,0,,,,0.992,0.140,,1.0,1620.0,-1,,,,,,,,,,,249,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,11:52:21 26-Aug-2019,11:52:25 26-Aug-2019,4,0,35.4326,-75.0235,CRC,0,0,,,,0.992,0.152,,1.0,1428.0,-1,,,,,,,,,,,252,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,14:38:47 26-Aug-2019,,0,35.3806,-74.6162,CRC,0,0,,4798,3.312,0.992,0.140,29.70,1.0,1428.0,-1,,,,,,,,,,,160,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,02:21:22 28-Aug-2019,,0,35.4003,-74.7207,CRC,0,0,,5310,3.376,0.992,0.152,28.40,1.0,1704.0,0,,,,,,,,,,,172,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,21:31:17 28-Aug-2019,,B,35.4565,-74.8008,CRC,0,0,,5566,3.312,0.992,0.148,24.00,1.0,1704.0,-1,,,,,,,,,,,255,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,01:08:23 29-Aug-2019,,B,35.1509,-74.8172,CRC,0,0,,5630,3.376,0.984,0.152,28.80,1.0,1404.0,-1,,,,,,,,,,,238,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,14:18:31 29-Aug-2019,14:18:35 29-Aug-2019,4,0,35.3039,-74.7079,CRC,0,0,,,,0.992,0.144,,1.0,1404.0,-1,,,,,,,,,,,255,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,09:36:24 30-Aug-2019,09:36:29 30-Aug-2019,5,0,35.4635,-74.7034,CRC,0,0,,,,0.984,0.144,,2.0,1852.0,-1,,,,,,,,,,,196,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,14:01:08 30-Aug-2019,14:01:12 30-Aug-2019,4,0,35.3652,-74.7570,CRC,0,0,,,,0.984,0.144,,1.0,1852.0,-1,,,,,,,,,,,221,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,11:17:43 31-Aug-2019,,0,35.7202,-74.5952,CRC,0,0,,6398,3.312,0.992,0.144,27.40,0.0,1612.0,-1,,,,,,,,,,,252,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,12:58:41 31-Aug-2019,12:58:45 31-Aug-2019,4,0,35.6211,-74.6499,CRC,0,0,,,,0.992,0.156,,1.0,1612.0,-1,,,,,,,,,,,255,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,15:15:07 31-Aug-2019,,1,35.6286,-74.7466,CRC,0,0,,6462,3.248,0.992,0.152,26.00,1.0,1612.0,-1,,,,,,,,,,,255,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,00:10:24 01-Sep-2019,00:10:28 01-Sep-2019,4,0,35.4323,-74.6306,CRC,0,0,,,,0.984,0.148,,1.0,1616.0,-1,,,,,,,,,,,242,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,12:33:40 01-Sep-2019,12:33:45 01-Sep-2019,5,0,35.4045,-74.3571,CRC,0,0,,,,0.992,0.152,,1.0,1616.0,-1,,,,,,,,,,,211,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,15:52:10 03-Sep-2019,,1,35.6101,-74.7974,CRC,0,0,,7550,3.312,0.992,0.136,28.90,1.0,1892.0,0,,,,,,,,,,,241,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,20:15:39 03-Sep-2019,,0,35.5490,-74.5686,CRC,0,0,,7614,3.376,0.992,0.140,29.30,1.0,1892.0,-1,,,,,,,,,,,230,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,00:00:07 04-Sep-2019,,A,35.4614,-74.6087,CRC,0,0,,7678,3.440,0.992,0.136,29.10,1.0,1436.0,0,,,,,,,,,,,205,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,11:47:46 05-Sep-2019,11:47:51 05-Sep-2019,5,0,35.7374,-75.0075,CRC,0,0,,,,0.992,0.140,,1.0,1936.0,-1,,,,,,,,,,,204,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,01:30:11 06-Sep-2019,01:30:17 06-Sep-2019,6,B,35.5334,-74.7476,CRC,0,0,,,,0.992,0.136,,1.0,1720.0,-1,,,,,,,,,,,98,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,01:22:50 07-Sep-2019,,0,35.5663,-74.6387,,0,0,,8766,3.376,0.992,0.136,26.50,3.0,1800.0,-1,,,,,,,,,,,,27,255,87,57089,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,22:51:00 07-Sep-2019,22:51:06 07-Sep-2019,6,1,35.6219,-74.6986,CRC,0,0,,,,0.992,0.152,,0.0,1800.0,-1,,,,,,,,,,,173,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,15:06:12 08-Sep-2019,,0,35.4575,-74.7571,CRC,0,0,,9214,3.312,0.992,0.140,21.70,1.0,2024.0,-1,,,,,,,,,,,255,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,02:31:59 09-Sep-2019,02:32:04 09-Sep-2019,5,1,35.4290,-74.7735,CRC,0,0,,,,0.992,0.144,,1.0,1568.0,-1,,,,,,,,,,,246,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,09:21:14 09-Sep-2019,09:21:20 09-Sep-2019,6,1,35.4481,-74.7429,CRC,0,0,,,,0.984,0.148,,1.0,1568.0,-1,,,,,,,,,,,228,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,01:52:33 11-Sep-2019,01:52:39 11-Sep-2019,6,A,35.0463,-74.9184,CRC,0,0,,,,0.984,0.152,,1.0,2124.0,-1,,,,,,,,,,,142,27,255,87,256,,,,,,,,,
