DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
ZcTag096,180774,Mk10,22:51:31 12-Aug-2019,Argos,A,35.7030,-74.8740,,,,,,,,,,
ZcTag096,180774,Mk10,22:51:38 12-Aug-2019,Argos,1,35.7644,-74.8762,1138,8622,150,92,,,,,,
ZcTag096,180774,Mk10,00:52:19 13-Aug-2019,Argos,0,35.6982,-74.4090,6686,28890,1547,100,,,,,,
ZcTag096,180774,Mk10,00:52:22 13-Aug-2019,Argos,B,35.6809,-74.9987,5518,12363,2462,80,,,,,,
ZcTag096,180774,Mk10,01:21:46 13-Aug-2019,Argos,0,35.7605,-74.8508,5690,40811,793,90,,,,,,
ZcTag096,180774,Mk10,01:42:05 13-Aug-2019,Argos,0,35.6624,-74.6713,8009,26118,2455,71,,,,,,
ZcTag096,180774,Mk10,03:26:55 13-Aug-2019,Argos,0,35.6350,-74.8137,7292,12519,4247,17,,,,,,
ZcTag096,180774,Mk10,10:07:12 13-Aug-2019,Argos,1,35.6635,-74.7234,1180,5381,258,53,,,,,,
ZcTag096,180774,Mk10,13:54:17 13-Aug-2019,Argos,B,35.6590,-74.7632,7261,10864,4852,101,,,,,,
ZcTag096,180774,Mk10,14:57:26 13-Aug-2019,Argos,0,35.7456,-74.4748,9116,54651,1520,131,,,,,,
ZcTag096,180774,Mk10,16:31:33 13-Aug-2019,Argos,0,35.4093,-74.5649,32106,129011,7989,114,,,,,,
ZcTag096,180774,Mk10,21:54:06 13-Aug-2019,Argos,B,35.2481,-74.9413,32941,46043,23567,73,,,,,,
ZcTag096,180774,Mk10,23:27:01 13-Aug-2019,Argos,A,35.3173,-74.9826,6542,12886,3321,79,,,,,,
ZcTag096,180774,Mk10,00:41:01 14-Aug-2019,Argos,0,35.5852,-74.9408,31167,236056,4114,90,,,,,,
ZcTag096,180774,Mk10,01:10:02 14-Aug-2019,Argos,0,35.5839,-74.8413,2400,9054,636,120,,,,,,
ZcTag096,180774,Mk10,01:21:03 14-Aug-2019,Argos,0,35.6794,-74.6421,7592,27621,2086,109,,,,,,
ZcTag096,180774,Mk10,02:07:10 14-Aug-2019,Argos,0,35.6677,-74.8491,6764,25301,1808,77,,,,,,
ZcTag096,180774,Mk10,02:21:23 14-Aug-2019,Argos,0,35.5488,-74.7316,11894,53513,2643,74,,,,,,
ZcTag096,180774,Mk10,03:46:05 14-Aug-2019,Argos,0,35.5991,-74.8150,8822,29180,2667,126,,,,,,
ZcTag096,180774,Mk10,11:04:12 14-Aug-2019,Argos,1,35.7227,-74.7612,871,3161,239,48,,,,,,
ZcTag096,180774,Mk10,13:42:48 14-Aug-2019,Argos,0,35.7472,-74.8471,4431,51529,381,96,,,,,,
ZcTag096,180774,Mk10,14:52:32 14-Aug-2019,Argos,0,35.6440,-74.8429,6665,57111,777,97,,,,,,
ZcTag096,180774,Mk10,22:32:03 14-Aug-2019,Argos,0,35.8632,-74.7188,17474,211686,1442,102,,,,,,
ZcTag096,180774,Mk10,23:11:50 14-Aug-2019,Argos,A,35.9084,-74.9014,6195,10123,3791,69,,,,,,
ZcTag096,180774,Mk10,23:30:18 14-Aug-2019,Argos,0,35.7543,-74.7593,2306,20119,264,95,,,,,,
ZcTag096,180774,Mk10,00:33:15 15-Aug-2019,Argos,A,35.7342,-74.6171,5484,12963,2319,170,,,,,,
ZcTag096,180774,Mk10,00:49:26 15-Aug-2019,Argos,A,35.8436,-74.6426,2655,7099,992,74,,,,,,
ZcTag096,180774,Mk10,01:46:02 15-Aug-2019,Argos,1,35.7073,-74.6382,565,1829,174,92,,,,,,
ZcTag096,180774,Mk10,09:02:13 15-Aug-2019,Argos,1,35.7191,-74.7046,735,939,575,31,,,,,,
ZcTag096,180774,Mk10,09:08:21 15-Aug-2019,Argos,1,35.7349,-74.6959,596,2884,123,116,,,,,,
ZcTag096,180774,Mk10,10:58:33 15-Aug-2019,Argos,0,35.5663,-74.6522,27475,43537,17338,81,,,,,,
ZcTag096,180774,Mk10,11:25:07 15-Aug-2019,Argos,A,35.6429,-74.6942,8964,34698,2315,47,,,,,,
ZcTag096,180774,Mk10,12:57:50 15-Aug-2019,Argos,0,35.6445,-74.5238,3728,12621,1100,6,,,,,,
ZcTag096,180774,Mk10,12:58:20 15-Aug-2019,Argos,B,35.6616,-74.5223,2347,6891,799,6,,,,,,
ZcTag096,180774,Mk10,14:03:17 15-Aug-2019,Argos,0,35.8383,-74.5387,8409,33628,2102,84,,,,,,
ZcTag096,180774,Mk10,20:30:14 15-Aug-2019,Argos,B,35.9763,-74.4718,25477,34686,18712,93,,,,,,
ZcTag096,180774,Mk10,22:11:10 15-Aug-2019,Argos,0,35.5959,-74.1132,7481,35143,1592,52,,,,,,
ZcTag096,180774,Mk10,01:21:26 16-Aug-2019,Argos,0,35.6529,-74.6996,6425,46618,885,70,,,,,,
ZcTag096,180774,Mk10,02:05:50 16-Aug-2019,Argos,B,35.6401,-74.6992,41103,56582,29857,112,,,,,,
ZcTag096,180774,Mk10,03:06:27 16-Aug-2019,Argos,0,35.6402,-74.7421,2558,8647,756,23,,,,,,
ZcTag096,180774,Mk10,10:54:40 16-Aug-2019,Argos,B,35.4793,-74.8270,7577,10553,5440,71,,,,,,
ZcTag096,180774,Mk10,11:54:59 16-Aug-2019,Argos,0,35.6267,-74.8989,2708,17916,409,47,,,,,,
ZcTag096,180774,Mk10,14:16:08 16-Aug-2019,Argos,0,35.6595,-74.8297,4578,50228,417,94,,,,,,
ZcTag096,180774,Mk10,16:05:22 16-Aug-2019,Argos,0,35.7924,-75.0136,6816,30826,1507,70,,,,,,
ZcTag096,180774,Mk10,16:23:20 16-Aug-2019,Argos,1,35.7979,-75.0067,802,1486,432,52,,,,,,
ZcTag096,180774,Mk10,17:03:36 16-Aug-2019,Argos,B,35.8084,-75.0063,1185,1566,895,64,,,,,,
ZcTag096,180774,Mk10,21:58:37 16-Aug-2019,Argos,0,35.8093,-74.5975,11234,75193,1678,160,,,,,,
ZcTag096,180774,Mk10,22:12:22 16-Aug-2019,Argos,B,35.5094,-74.4914,2785,4650,1667,76,,,,,,
ZcTag096,180774,Mk10,23:58:05 16-Aug-2019,Argos,0,35.6173,-74.4785,3535,38694,323,84,,,,,,
ZcTag096,180774,Mk10,00:11:04 17-Aug-2019,Argos,A,35.5959,-74.4738,4195,16475,1068,110,,,,,,
ZcTag096,180774,Mk10,00:11:12 17-Aug-2019,Argos,A,35.4399,-74.5032,6724,24377,1854,100,,,,,,
ZcTag096,180774,Mk10,01:53:08 17-Aug-2019,Argos,B,35.6047,-74.4989,12482,44938,3466,94,,,,,,
ZcTag096,180774,Mk10,02:05:28 17-Aug-2019,Argos,0,35.6021,-74.4645,5388,71989,403,89,,,,,,
ZcTag096,180774,Mk10,02:44:47 17-Aug-2019,Argos,0,35.5384,-74.6793,2544,5397,1199,167,,,,,,
ZcTag096,180774,Mk10,03:21:20 17-Aug-2019,Argos,B,35.5356,-74.7322,6155,7052,5371,99,,,,,,
ZcTag096,180774,Mk10,08:45:45 17-Aug-2019,Argos,0,35.5932,-74.6646,2850,16546,490,126,,,,,,
ZcTag096,180774,Mk10,09:38:55 17-Aug-2019,Argos,0,35.5574,-74.7104,5407,31712,921,94,,,,,,
ZcTag096,180774,Mk10,10:30:39 17-Aug-2019,Argos,Z,35.4405,-74.3545,34453,530628,2237,101,,,,,,
ZcTag096,180774,Mk10,10:31:17 17-Aug-2019,Argos,B,35.5551,-74.6964,5429,11357,2595,96,,,,,,
ZcTag096,180774,Mk10,12:43:34 17-Aug-2019,Argos,0,35.4962,-74.5542,8635,17951,4153,35,,,,,,
ZcTag096,180774,Mk10,13:56:07 17-Aug-2019,Argos,B,35.4851,-74.5825,7010,10530,4666,42,,,,,,
ZcTag096,180774,Mk10,13:56:26 17-Aug-2019,Argos,B,35.4877,-74.5866,5708,8745,3725,42,,,,,,
ZcTag096,180774,Mk10,14:17:59 17-Aug-2019,Argos,0,35.4233,-74.5705,8521,152199,477,99,,,,,,
ZcTag096,180774,Mk10,14:18:13 17-Aug-2019,Argos,0,35.4146,-74.4197,71409,,,,,,,,,
ZcTag096,180774,Mk10,15:42:05 17-Aug-2019,Argos,0,35.3622,-74.5482,4925,40036,605,90,,,,,,
ZcTag096,180774,Mk10,20:15:22 17-Aug-2019,Argos,A,35.6512,-74.6442,8594,54918,1344,90,,,,,,
ZcTag096,180774,Mk10,23:26:37 17-Aug-2019,Argos,0,35.2606,-74.5675,26456,164831,4246,83,,,,,,
ZcTag096,180774,Mk10,00:05:37 18-Aug-2019,Argos,0,35.6343,-74.6809,6415,47354,868,82,,,,,,
ZcTag096,180774,Mk10,01:10:35 18-Aug-2019,Argos,0,35.5062,-75.0735,13791,38784,4904,143,,,,,,
ZcTag096,180774,Mk10,02:17:21 18-Aug-2019,Argos,B,35.4618,-75.2086,19307,24937,14948,126,,,,,,
ZcTag096,180774,Mk10,03:19:54 18-Aug-2019,Argos,Z,34.2213,-74.8917,37503,88746,15848,4,,,,,,Lat > 4 deviations from mean
ZcTag096,180774,Mk10,03:20:51 18-Aug-2019,Argos,B,35.5061,-74.9414,36624,,,,,,,,,
ZcTag096,180774,Mk10,08:37:28 18-Aug-2019,Argos,0,35.5070,-74.4603,3276,8724,1229,14,,,,,,
ZcTag096,180774,Mk10,11:50:05 18-Aug-2019,Argos,0,35.5011,-74.5197,7408,61459,893,76,,,,,,
ZcTag096,180774,Mk10,13:05:06 18-Aug-2019,Argos,A,35.4719,-74.3137,2782,12527,617,28,,,,,,
ZcTag096,180774,Mk10,13:27:19 18-Aug-2019,Argos,0,35.6474,-74.4595,11566,60933,2195,76,,,,,,
ZcTag096,180774,Mk10,15:45:39 18-Aug-2019,Argos,0,35.3207,-74.9669,9149,22916,3652,122,,,,,,
ZcTag096,180774,Mk10,15:45:39 18-Aug-2019,Argos,0,35.2847,-74.7929,34324,112674,10456,108,,,,,,
ZcTag096,180774,Mk10,16:25:15 18-Aug-2019,Argos,0,35.4254,-74.9578,7593,23833,2419,171,,,,,,
ZcTag096,180774,Mk10,20:02:25 18-Aug-2019,Argos,0,35.5220,-74.4747,2325,9253,584,127,,,,,,
ZcTag096,180774,Mk10,21:25:52 18-Aug-2019,Argos,B,35.5466,-74.4327,5385,7244,4002,95,,,,,,
