DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
ZcTag084,180753,1.000000,Mk10,,,13:02:28 23-May-2019,,0,24.5756,-22.1670,CRC,0,0,,433,3.184,1.016,0.260,26.20,0.0,0.0,0,,,,,,,,,,,185,51,51,50,,,,,,,,,,
ZcTag084,180753,1.000000,Mk10,,13:02:42 23-May-2019,13:02:44 23-May-2019,2,0,24.5756,-22.1670,CRC,0,0,,,,1.016,0.136,,0.0,0.0,1,,,,,,,,,,,255,51,51,50,,,,,,,,,,
ZcTag084,180753,1.000000,Mk10,,,13:03:00 23-May-2019,,0,24.5756,-22.1670,CRC,0,0,,435,3.312,1.008,0.132,26.20,-1.0,0.0,1,,,,,,,,,,,255,51,51,50,,,,,,,,,,
ZcTag084,180753,1.000000,Mk10,,13:03:16 23-May-2019,13:03:18 23-May-2019,2,0,24.5756,-22.1670,CRC,0,0,,,,1.008,0.144,,0.0,0.0,1,,,,,,,,,,,255,51,51,50,,,,,,,,,,
ZcTag084,180753,1.000000,Mk10,,,13:03:38 23-May-2019,,0,24.5756,-22.1670,CRC,0,0,,437,3.312,1.016,0.144,26.30,-1.0,0.0,1,,,,,,,,,,,156,51,51,50,,,,,,,,,,
ZcTag084,180753,1.000000,Mk10,,13:04:35 23-May-2019,13:04:38 23-May-2019,3,0,24.5756,-22.1670,CRC,0,0,,,,1.008,0.136,,-1.0,0.0,1,,,,,,,,,,,255,51,51,50,,,,,,,,,,
ZcTag084,180753,1.000000,Mk10,,,13:04:56 23-May-2019,,0,24.5756,-22.1670,CRC,0,0,,441,3.376,1.016,0.140,26.30,-1.0,0.0,1,,,,,,,,,,,112,51,51,50,,,,,,,,,,
ZcTag084,180753,1.000000,Mk10,,,14:08:59 23-May-2019,,B,32.8820,-59.0912,CRC,0,0,,685,3.248,1.016,0.252,26.70,-1.0,0.0,0,,,,,,,,,,,239,51,51,97,,,,,,,,,,
ZcTag084,180753,1.000000,Mk10,,,14:10:42 23-May-2019,,0,33.2654,-76.5495,CRC,0,0,,691,3.376,1.016,0.128,26.80,-1.0,0.0,0,,,,,,,,,,,255,51,51,97,,,,,,,,,,
ZcTag084,180753,1.000000,Mk10,,14:23:33 23-May-2019,14:23:36 23-May-2019,3,0,33.2654,-76.5495,CRC,0,0,,,,1.016,0.136,,-1.0,0.0,0,,,,,,,,,,,255,51,51,97,,,,,,,,,,
