DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,12:50:00,,,,267.0,27.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,12:55:00,,,,267.0,27.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,13:00:00,,,,170.0,26.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,13:05:00,,,,12.0,12.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,13:10:00,,,,534.0,54.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,13:15:00,,,,1165.0,109.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,13:20:00,,,,1360.0,112.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,13:25:00,,,,1360.0,112.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,13:30:00,,,,1360.0,112.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,13:35:00,,,,1360.0,112.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,13:40:00,,,,1360.0,112.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,13:45:00,,,,1360.0,112.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,13:50:00,,,,1360.0,112.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,13:55:00,,,,971.0,107.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,14:00:00,,,,534.0,54.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,14:05:00,,,,219.0,27.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,14:10:00,,,,12.0,12.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,14:15:00,,,,170.0,26.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,14:20:00,,,,122.0,26.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,14:25:00,,,,12.0,12.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,14:30:00,,,,267.0,27.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,14:35:00,,,,340.0,52.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,14:40:00,,,,267.0,27.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,14:45:00,,,,122.0,26.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,14:50:00,,,,12.0,12.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,14:55:00,,,,219.0,27.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,15:00:00,,,,267.0,27.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,15:05:00,,,,219.0,27.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,15:10:00,,,,85.0,13.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,15:15:00,,,,61.0,13.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,15:20:00,,,,219.0,27.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,15:25:00,,,,219.0,27.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,15:30:00,,,,122.0,26.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,15:35:00,,,,12.0,12.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,15:40:00,,,,219.0,27.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,15:45:00,,,,267.0,27.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,15:50:00,,,,219.0,27.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,15:55:00,,,,267.0,27.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,16:00:00,,,,238.0,30.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,16:05:00,,,,13.0,13.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,16:10:00,,,,132.0,28.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,16:15:00,,,,687.0,61.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,16:20:00,,,,1268.0,120.50,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,16:25:00,,,,1480.0,123.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,16:30:00,,,,1480.0,123.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,16:35:00,,,,1480.0,123.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,16:40:00,,,,1480.0,123.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,16:45:00,,,,1480.0,123.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,16:50:00,,,,1480.0,123.00,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,23-May-2019,16:55:00,,,,1480.0,123.00,,,,
