DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
ZcTag084,180753,Mk10,00:02:16 29-May-2019,,,1,35.5365,-74.8170,CRC 5128.36915,09:00:00 25-May-2019,TimeSeries,209,64,141,114,155,129,221,91,191,187,104,12,21,129,25,1,89,65,20,19,63,255,187,187,187,187,50,65,226,1,160,
ZcTag084,180753,Mk10,01:53:02 29-May-2019,,,B,35.5312,-74.6059,CRC 48613.14154,00:00:00 26-May-2019,TimeSeries,219,222,93,116,8,1,155,187,119,114,228,49,143,255,136,158,33,173,147,16,239,249,14,79,238,142,2,105,119,12,207,
ZcTag084,180753,Mk10,00:58:37 30-May-2019,,,1,35.5925,-74.6557,CRC 2998.61367,,,144,187,109,115,72,1,123,255,251,42,2,51,123,110,88,26,102,1,93,208,26,29,9,226,1,25,65,51,255,255,252,
ZcTag084,180753,Mk10,10:16:40 30-May-2019,,,B,35.7464,-74.4866,CRC 56935.56933,08:00:00 28-May-2019,TimeSeries,221,230,125,120,136,1,24,64,64,66,55,191,255,255,105,81,153,13,212,39,191,255,255,246,148,162,20,29,212,21,196,
ZcTag084,180753,Mk10,10:17:01 30-May-2019,,,B,35.7464,-74.4866,CRC 31003.4377,20:00:00 28-May-2019,TimeSeries,215,145,189,121,72,0,216,66,187,255,255,241,0,68,4,4,43,187,255,255,32,4,4,4,68,39,191,251,127,182,208,
ZcTag084,180753,Mk10,22:13:17 30-May-2019,,,0,35.7451,-74.4806,CRC 10922.55196,00:00:00 11-May-2019,TimeSeries,210,170,173,86,4,10,132,133,128,213,41,215,221,136,83,183,83,69,237,145,137,236,247,184,69,36,26,226,229,14,232,
ZcTag084,180753,Mk10,00:32:16 31-May-2019,,,0,35.3691,-74.7821,CRC 48997.17462,00:00:00 26-May-2019,TimeSeries,219,246,93,116,8,1,155,187,119,114,244,30,242,1,255,46,3,39,33,95,252,1,221,255,192,0,30,35,224,1,135,
ZcTag084,180753,Mk10,16:05:06 31-May-2019,,,B,35.5721,-75.0980,CRC 36191.1660,12:00:00 26-May-2019,TimeSeries,216,213,253,116,200,18,185,16,27,55,251,187,187,198,49,22,61,9,179,251,250,221,249,168,56,148,133,87,15,191,121,
ZcTag084,180753,Mk10,21:58:40 01-Jun-2019,,,0,35.6348,-74.7135,CRC 21517.17541,16:00:00 29-Jul-2019,TimeSeries,213,64,221,251,8,0,251,46,160,150,29,65,161,137,33,212,47,187,187,86,108,175,40,115,50,8,233,100,177,8,93,
ZcTag084,180753,Mk10,02:44:27 02-Jun-2019,,,B,35.5759,-74.7872,CRC 46828.47696,04:00:00 24-May-2019,TimeSeries,219,110,205,112,72,1,184,200,13,66,119,251,191,187,24,84,209,65,20,31,59,255,255,182,129,150,28,102,51,51,51,
ZcTag084,180753,Mk10,21:25:09 02-Jun-2019,,,0,35.9015,-74.7915,CRC 40436.20981,21:25:06 02-Jun-2019,Status,4,5,133,86,70,157,244,50,7,244,240,22,22,240,147,253,60,4,2,127,192,0,16,,,,,,,,,
ZcTag084,180753,Mk10,14:21:08 03-Jun-2019,,,A,35.5081,-74.7378,CRC 20477.45057,,TimeSeries,212,255,223,255,255,224,0,0,147,178,24,54,119,119,119,118,64,0,8,0,4,103,255,247,237,168,128,128,128,8,81,
ZcTag084,180753,Mk10,23:34:38 03-Jun-2019,,,0,35.6712,-75.1246,CRC 42578.53257,23:34:34 03-Jun-2019,Status,4,5,135,120,162,166,82,50,23,245,32,22,22,128,147,253,60,12,14,154,19,237,217,,,,,,,,,
ZcTag084,180753,Mk10,02:31:27 04-Jun-2019,,,1,35.6533,-74.7329,CRC 61842.28554,,TimeSeries,223,25,47,113,253,148,37,158,172,254,206,112,49,127,73,249,51,185,37,115,229,23,3,211,121,94,194,253,246,131,57,
ZcTag084,180753,Mk10,03:16:32 04-Jun-2019,,,0,35.7047,-74.9055,CRC 40516.12257,22:00:00 24-May-2019,TimeSeries,217,228,77,113,104,188,35,89,23,2,124,19,40,188,201,164,144,77,164,47,135,12,174,185,221,173,3,48,131,37,45,
ZcTag084,180753,Mk10,15:15:07 04-Jun-2019,,,0,35.7700,-74.7779,CRC 59448.59440,16:00:00 27-May-2019,TimeSeries,222,131,141,119,8,1,155,109,82,38,1,160,74,251,255,255,255,255,104,30,104,210,32,17,224,81,28,27,63,191,252,
ZcTag084,180753,Mk10,22:53:18 04-Jun-2019,,,0,35.7665,-74.8658,CRC 22362.52827,11:00:00 06-Jun-2017,TAT,37,117,165,140,183,97,12,8,90,35,94,139,144,126,233,238,144,104,37,75,55,229,76,172,91,156,167,167,96,135,179,
ZcTag084,180753,Mk10,22:53:18 04-Jun-2019,,,0,35.4613,-75.2463,CRC 1978.47304,19:00:00 23-Apr-2016,LinkedTemperature,192,123,161,47,63,197,28,164,64,61,156,154,125,67,118,206,187,188,211,167,244,232,147,118,155,129,64,187,164,146,191,
ZcTag084,180753,Mk10,00:33:31 05-Jun-2019,,,0,35.5451,-74.5827,CRC 57220.39114,08:00:00 18-Oct-2019,TwentyMinTimeline,93,248,78,164,139,100,39,14,31,142,113,199,135,30,15,131,156,60,56,113,207,58,162,,,,,,,,,
ZcTag084,180753,Mk10,01:09:06 05-Jun-2019,,,B,35.4383,-74.7827,CRC 50910.12579,00:00:00 26-May-2019,TwentyMinTimeline,92,109,237,116,8,2,88,17,65,47,191,183,123,118,212,149,140,213,144,209,65,243,255,255,255,246,144,213,65,21,64,
ZcTag084,180753,Mk10,22:34:02 05-Jun-2019,,,0,35.4561,-74.5759,CRC 3675.37623,20:00:00 29-May-2019,TimeSeries,208,229,189,123,72,1,120,17,161,65,92,13,16,19,230,120,66,119,4,75,240,65,6,58,57,11,28,35,95,247,7,
ZcTag084,180753,Mk10,00:08:35 06-Jun-2019,,,A,35.4753,-74.4785,CRC 57235.16415,08:00:00 25-May-2019,LinkedTemperature,205,249,61,114,136,2,89,128,196,23,59,255,255,255,246,216,149,145,24,223,80,141,89,137,4,194,247,186,189,254,188,
ZcTag084,180753,Mk10,01:27:48 06-Jun-2019,,,0,35.5899,-74.7022,CRC 44963.44971,20:00:00 05-Jun-2019,TimeSeries,218,250,61,139,72,1,217,157,129,93,193,89,208,39,127,255,251,187,36,31,59,42,2,34,1,94,16,218,20,21,132,
ZcTag084,180753,Mk10,01:29:55 06-Jun-2019,,,0,35.5899,-74.7022,CRC 40438.7676,20:00:00 06-Jun-2019,TimeSeries,217,223,109,141,72,1,155,255,250,216,34,20,26,29,5,89,129,179,255,255,182,148,94,33,74,33,201,170,242,85,32,
ZcTag084,180753,Mk10,13:18:10 06-Jun-2019,,,B,35.3084,-74.4890,CRC 11448.280,,TimeSeries,210,203,140,48,8,2,248,0,101,127,255,255,251,32,17,65,16,12,197,1,243,191,187,187,114,80,148,77,1,12,16,
ZcTag084,180753,Mk10,02:07:32 07-Jun-2019,,,0,35.5917,-74.6839,CRC 64564.54000,,,255,195,77,118,200,1,153,9,225,65,157,194,55,187,255,191,178,224,34,48,90,37,129,220,25,66,251,187,251,255,252,
ZcTag084,180753,Mk10,02:15:04 07-Jun-2019,,,0,35.5917,-74.6839,CRC 3575.11757,,TimeSeries,208,223,117,117,136,3,250,55,255,255,255,186,32,21,129,89,144,213,129,144,31,63,187,187,187,36,80,0,120,0,15,
ZcTag084,180753,Mk10,09:10:35 07-Jun-2019,,,1,35.6012,-74.6380,CRC 28189.15347,02:00:00 29-May-2019,TimeSeries,214,225,221,122,40,1,120,194,187,255,247,63,246,129,213,109,251,113,31,135,242,189,231,183,34,118,238,162,176,74,132,
ZcTag084,180753,Mk10,09:11:16 07-Jun-2019,,,1,35.6012,-74.6380,CRC 40516.11046,16:00:00 24-May-2019,TimeSeries,217,228,77,113,8,2,56,14,251,255,251,251,105,73,225,73,158,1,89,141,39,119,187,187,183,114,1,227,50,154,32,
ZcTag084,180753,Mk10,09:11:37 07-Jun-2019,,,1,35.6012,-74.6380,CRC 41285.38250,,TimeSeries,218,20,93,113,200,1,249,47,187,255,255,104,1,145,1,221,13,216,23,59,255,255,246,229,65,161,193,94,16,21,220,
ZcTag084,180753,Mk10,16:17:45 07-Jun-2019,,,0,35.3225,-74.7529,CRC 44971.45700,00:00:00 06-Jun-2019,TimeSeries,218,250,189,140,5,96,211,44,176,63,220,75,223,237,65,217,12,26,163,159,193,249,100,15,87,43,63,225,119,104,180,
ZcTag084,180753,Mk10,21:36:36 07-Jun-2019,,,0,35.7987,-74.4553,CRC 28601.28603,20:00:00 23-May-2019,TimeSeries,214,251,157,111,72,2,218,65,94,16,153,212,85,144,149,84,16,194,119,251,255,255,251,114,88,154,38,1,89,73,88,
ZcTag084,180753,Mk10,12:22:14 08-Jun-2019,,,0,35.7475,-74.9686,CRC 44931.64439,,TimeSeries,218,248,60,129,194,193,193,141,129,89,225,237,67,131,123,30,103,28,34,177,232,160,125,217,45,172,206,112,71,229,131,
ZcTag084,180753,Mk10,12:22:29 08-Jun-2019,,,0,35.7475,-74.9686,CRC 16090.16485,17:00:00 05-Jun-2018,TimeSeries,211,237,169,139,16,130,25,165,63,111,251,223,96,133,225,149,157,13,154,1,25,65,115,185,187,186,181,181,53,56,181,
ZcTag084,180753,Mk10,14:51:55 08-Jun-2019,,,0,35.5467,-74.7797,CRC 41285.41093,12:00:00 28-Jan-2019,TimeSeries,218,20,92,120,200,1,249,47,187,255,255,110,1,153,1,157,13,216,23,59,255,255,246,229,65,161,193,94,16,21,220,
ZcTag084,180753,Mk10,16:24:18 08-Jun-2019,,,B,35.7690,-74.8503,CRC 60885.29793,12:00:00 17-May-2019,TimeSeries,222,221,93,98,200,2,91,41,161,157,1,94,20,17,85,1,12,31,63,255,251,251,119,36,149,133,21,133,25,208,84,
ZcTag084,180753,Mk10,00:46:37 09-Jun-2019,,,0,35.7378,-74.6058,CRC 56933.55653,08:00:00 28-May-2018,TimeSeries,221,230,89,120,136,1,24,64,64,66,55,191,255,255,105,81,153,13,212,39,191,255,255,246,148,162,20,29,212,21,196,
ZcTag084,180753,Mk10,00:57:48 09-Jun-2019,,,0,35.7378,-74.6058,CRC 53050.53178,04:00:00 27-May-2019,TimeSeries,220,243,173,118,72,1,120,1,115,187,251,255,246,64,13,1,84,4,4,43,191,255,255,178,1,68,133,20,16,66,184,
ZcTag084,180753,Mk10,13:51:13 09-Jun-2019,,,0,35.6853,-74.6000,CRC 63883.45254,13:51:13 09-Jun-2019,Status,4,165,52,220,200,26,27,50,71,244,176,21,19,89,90,23,32,120,159,249,139,195,60,,,,,,,,,
ZcTag084,180753,Mk10,22:30:34 09-Jun-2019,,,A,35.7300,-74.9104,CRC 34871.2109,08:00:00 01-Jun-2019,TimeSeries,216,131,125,130,136,0,153,153,21,66,187,187,183,41,193,153,65,93,145,98,24,20,47,255,187,183,41,137,225,81,156,
ZcTag084,180753,Mk10,01:11:58 10-Jun-2019,,,1,35.6803,-74.7072,CRC 10268.14061,,TimeSeries,210,129,199,71,14,157,218,114,132,41,84,32,230,54,26,37,241,18,181,151,77,142,70,188,25,102,137,198,174,49,86,
ZcTag084,180753,Mk10,01:12:37 10-Jun-2019,,,1,35.6803,-74.7072,CRC 54387.32425,01:12:37 10-Jun-2019,Status,4,165,36,19,32,26,219,50,39,229,128,22,22,168,139,173,28,4,3,212,115,127,192,,,,,,,,,
ZcTag084,180753,Mk10,01:13:55 10-Jun-2019,,,1,35.6803,-74.7072,CRC 16139.57522,01:00:00 24-Sep-2019,TimeSeries,211,240,190,112,20,25,169,237,223,204,248,65,240,2,249,132,98,98,160,174,207,166,31,7,237,0,51,176,21,240,203,
ZcTag084,180753,Mk10,14:45:04 11-Jun-2019,,,0,35.9751,-74.7262,CRC 44222.7740,00:00:00 24-May-2019,TimeSeries,218,203,237,112,8,2,240,0,103,127,255,255,251,32,17,65,16,12,197,1,241,187,187,187,112,80,148,77,1,12,16,
ZcTag084,180753,Mk10,21:37:22 11-Jun-2019,,,B,35.6181,-74.8247,CRC 49474.12515,08:00:00 02-Jun-2019,TimeSeries,220,20,45,132,136,66,120,14,251,187,187,59,242,170,0,2,0,1,64,68,5,64,68,8,187,191,185,250,220,71,79,
ZcTag084,180753,Mk10,02:44:58 12-Jun-2019,,,B,35.7154,-74.4102,CRC 24435.27146,08:00:00 29-May-2017,TimeSeries,213,247,53,122,136,2,140,77,66,242,81,64,194,247,190,239,255,182,224,21,240,217,156,21,152,31,59,255,255,255,252,
ZcTag084,180753,Mk10,02:57:14 12-Jun-2019,,,0,35.5645,-74.8691,CRC 31003.46296,04:00:00 28-May-2017,TimeSeries,215,145,181,120,72,0,216,66,171,255,255,177,0,68,4,4,43,187,255,255,32,4,4,4,68,39,191,251,255,182,208,
ZcTag084,180753,Mk10,10:47:06 12-Jun-2019,,,A,35.9927,-74.8331,CRC 27189.17094,16:00:00 29-May-2019,TimeSeries,214,163,93,123,8,2,217,2,51,118,183,119,118,240,21,1,88,225,92,4,82,251,255,255,255,242,144,25,212,21,152,
ZcTag084,180753,Mk10,15:27:20 12-Jun-2019,,,A,35.7434,-74.9944,CRC 7606.20469,15:27:16 12-Jun-2019,Status,4,5,152,246,208,29,182,49,247,229,48,22,22,108,139,253,64,4,2,127,192,4,199,,,,,,,,,
ZcTag084,180753,Mk10,15:27:20 12-Jun-2019,,,1,35.7144,-74.8764,CRC 7606.3830,15:27:16 12-Jun-2019,Status,4,5,152,246,208,29,182,49,247,229,48,22,22,108,139,253,64,4,2,127,192,1,251,,,,,,,,,
ZcTag084,180753,Mk10,23:26:48 12-Jun-2019,,,0,35.6012,-74.6077,CRC 9469.64636,23:26:48 12-Jun-2019,Status,4,165,55,118,172,14,219,49,247,229,48,22,22,108,139,253,60,4,3,36,253,125,0,,,,,,,,,
ZcTag084,180753,Mk10,00:38:16 13-Jun-2019,,,A,35.4729,-74.6731,CRC 32834.16320,16:00:00 02-Apr-2017,TwentyMinTimeline,88,4,37,5,8,0,201,65,161,209,145,183,187,183,46,85,206,248,30,3,245,224,159,198,80,3,143,140,65,202,132,
ZcTag084,180753,Mk10,01:11:31 13-Jun-2019,,,Z,35.6550,-74.9789,CRC 15085.50655,,TimeSeries,211,174,217,64,47,189,230,0,66,89,197,25,44,201,245,32,218,149,43,90,181,173,74,213,161,73,83,43,88,150,144,
ZcTag084,180753,Mk10,02:18:40 13-Jun-2019,,,0,33.6988,-84.3169,CRC 692.211,23:00:00 22-Mar-2019,Percent,224,43,76,237,119,90,202,233,27,26,109,113,193,193,139,231,5,123,245,69,35,191,205,238,253,112,47,196,86,33,91,
ZcTag084,180753,Mk10,02:18:59 13-Jun-2019,,,0,33.6988,-84.3169,CRC 30987.9099,04:00:00 28-May-2017,TimeSeries,215,144,181,120,64,4,156,192,128,3,255,241,0,68,4,4,43,187,255,255,32,4,4,4,68,39,191,251,255,182,208,
ZcTag084,180753,Mk10,11:11:29 13-Jun-2019,,,A,35.6006,-74.8110,Too short,,TimeSeries,208,187,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZcTag084,180753,Mk10,02:08:19 14-Jun-2019,,,A,35.7640,-74.9129,CRC 11454.8894,00:00:00 24-May-2017,TimeSeries,210,203,229,112,8,2,248,0,103,127,255,255,251,32,17,65,16,12,197,1,243,187,187,187,114,80,148,77,1,12,16,
ZcTag084,180753,Mk10,09:40:07 14-Jun-2019,,,1,35.6130,-74.6607,CRC 5640.55225,08:00:00 27-May-2019,TimeSeries,209,96,141,118,136,9,155,187,191,187,104,12,21,129,25,1,89,65,20,19,63,255,59,187,187,123,16,104,225,27,92,
ZcTag084,180753,Mk10,10:44:20 14-Jun-2019,,,A,35.4977,-74.6037,CRC 11454.48017,,,242,203,237,112,8,2,248,0,103,127,251,255,251,32,17,65,17,12,197,1,211,187,187,187,99,80,148,77,1,12,16,
ZcTag084,180753,Mk10,13:58:10 14-Jun-2019,,,B,35.3679,-74.5204,CRC 45177.45689,04:00:00 29-May-2019,TimeSeries,219,7,157,122,72,1,120,43,191,251,187,104,17,68,208,27,63,255,187,110,1,152,85,212,24,130,119,255,255,255,172,
ZcTag084,180753,Mk10,14:18:03 14-Jun-2019,,,0,35.6212,-74.7904,CRC 28217.60620,,,246,227,157,250,8,1,120,194,187,255,255,191,247,129,84,30,24,128,13,191,255,255,239,24,1,12,88,73,8,144,132,
ZcTag084,180753,Mk10,14:19:42 14-Jun-2019,,,0,35.6212,-74.7904,CRC 31003.64769,04:00:00 28-May-2019,LinkedTemperature,199,145,189,120,72,0,216,66,155,255,247,241,128,68,4,4,43,187,255,255,32,4,4,4,100,39,191,251,255,182,208,
ZcTag084,180753,Mk10,16:06:38 14-Jun-2019,,,0,35.3358,-74.6632,Too short,,TimeSeries,223,71,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZcTag084,180753,Mk10,16:06:55 14-Jun-2019,,,0,35.3358,-74.6632,CRC 46691.53980,12:00:00 11-Jul-2019,TAD,155,102,61,48,136,2,27,187,186,216,85,69,12,13,179,123,187,187,113,130,42,232,82,24,30,96,85,156,27,59,252,
ZcTag084,180753,Mk10,16:07:14 14-Jun-2019,,,0,35.3358,-74.6632,CRC 38636.47703,04:00:00 25-May-2019,TimeSeries,217,110,205,114,64,1,184,200,13,2,119,251,191,187,24,84,209,65,20,31,127,255,255,182,129,20,16,209,97,115,252,
ZcTag084,180753,Mk10,21:54:37 14-Jun-2019,,,0,35.2645,-74.7655,CRC 32893.21851,,TimeSeries,216,7,223,138,73,1,155,187,182,208,153,129,153,73,16,32,35,123,187,187,182,58,164,63,42,134,160,0,87,127,249,
ZcTag084,180753,Mk10,23:05:01 14-Jun-2019,,,B,35.4869,-74.5036,CRC 16470.21776,12:00:00 03-May-2019,TimeSeries,212,5,109,70,199,245,171,75,186,64,35,145,209,4,218,54,149,131,114,142,92,253,33,76,67,223,178,169,36,65,21,
ZcTag084,180753,Mk10,14:43:16 15-Jun-2019,,,B,35.4993,-74.7673,Too short,,TimeSeries,212,200,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZcTag084,180753,Mk10,15:07:30 15-Jun-2019,,,0,35.6494,-74.7754,CRC 47602.20874,03:50:00 22-Dec-2016,LinkedTemperature,203,159,35,44,63,36,15,169,123,195,24,245,245,110,4,30,145,227,179,145,191,14,170,26,205,170,238,7,68,185,121,
ZcTag084,180753,Mk10,00:02:22 16-Jun-2019,,,B,35.5796,-74.7816,CRC 16131.47539,20:00:00 24-May-2019,TimeSeries,211,240,61,113,72,1,57,162,20,26,32,205,201,247,187,187,187,247,193,45,120,50,106,9,234,160,19,222,101,159,254,
ZcTag084,180753,Mk10,15:26:54 16-Jun-2019,,,B,35.8325,-75.1740,CRC 48739.2658,00:00:00 24-May-2019,TimeSeries,219,230,61,112,8,2,27,187,186,201,84,205,4,217,30,193,190,12,96,239,181,211,255,129,96,249,67,49,242,224,1,
ZcTag084,180753,Mk10,15:51:11 16-Jun-2019,,,0,35.5543,-75.0730,CRC 22149.33924,,,245,104,93,137,8,1,251,178,65,93,193,93,193,25,196,39,123,255,251,182,140,222,16,89,216,21,157,130,51,191,252,
ZcTag084,180753,Mk10,15:51:42 16-Jun-2019,,,0,35.5543,-75.0730,CRC 56490.24758,,TimeSeries,221,202,173,128,136,1,219,255,51,198,51,25,132,99,185,198,102,51,24,203,49,28,227,153,152,211,142,49,148,56,197,
ZcTag084,180753,Mk10,22:17:42 17-Jun-2019,,,0,35.3532,-74.1488,Too short,,TimeSeries,220,135,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZcTag084,180753,Mk10,10:18:46 19-Jun-2019,,,0,35.7211,-74.7175,CRC 24662.17366,,TimeSeries,214,5,111,135,8,1,57,25,221,81,158,2,55,123,187,187,187,187,110,0,10,102,8,98,4,0,35,119,187,191,252,
ZcTag084,180753,Mk10,12:23:46 19-Jun-2019,,,0,35.6480,-74.6223,CRC 41285.10564,12:00:00 28-May-2019,TwentyMinTimeline,90,20,93,120,200,1,249,47,187,255,255,110,1,153,1,157,13,216,23,59,255,255,246,229,65,161,193,94,16,21,220,
ZcTag084,180753,Mk10,15:41:11 19-Jun-2019,,,0,35.9641,-74.8650,CRC 16250.46165,06:00:00 19-Aug-2019,TimeSeries,211,247,174,38,102,108,153,217,26,193,162,32,89,202,157,100,4,2,18,8,203,118,236,18,175,255,217,221,34,94,165,
ZcTag084,180753,Mk10,15:41:28 19-Jun-2019,,,0,35.9641,-74.8650,CRC 34871.64747,08:00:00 03-Jul-2019,TimeSeries,216,131,125,198,136,0,153,153,21,72,153,154,163,181,201,153,65,93,145,165,218,196,191,239,187,183,41,129,225,81,156,
ZcTag084,180753,Mk10,11:33:30 20-Jun-2019,,,1,35.6847,-74.8498,CRC 44369.1758,,,250,213,29,136,8,1,122,55,191,255,253,32,25,33,226,173,249,99,121,141,171,248,122,153,211,31,180,232,56,248,5,
ZcTag084,180753,Mk10,13:20:38 20-Jun-2019,,,0,35.8286,-74.6319,CRC 17440.62061,04:00:00 30-May-2019,LinkedTemperature,196,66,13,124,72,2,187,255,251,32,1,39,127,239,140,173,59,115,7,242,240,22,24,153,114,24,182,59,51,248,68,
ZcTag084,180753,Mk10,21:18:42 20-Jun-2019,,,0,34.9388,-74.8028,CRC 44971.4523,,,250,250,189,139,72,1,217,157,129,93,193,89,208,39,127,255,251,187,36,31,59,42,2,34,1,94,16,222,20,20,148,
ZcTag084,180753,Mk10,01:37:23 21-Jun-2019,,,0,35.5773,-74.5619,CRC 24870.54108,04:00:00 01-Jun-2019,TimeSeries,214,18,109,130,72,0,91,187,46,1,161,64,69,93,65,183,237,141,8,39,248,57,130,9,40,133,22,51,159,98,80,
ZcTag084,180753,Mk10,01:41:45 21-Jun-2019,,,0,35.5773,-74.5619,CRC 6334.36511,08:00:00 31-Aug-2019,TimeSeries,209,139,238,62,141,220,29,123,206,115,118,9,154,169,12,140,52,198,83,3,201,49,244,250,143,204,20,162,226,5,213,
ZcTag084,180753,Mk10,09:43:21 21-Jun-2019,,,A,35.8772,-74.6295,CRC 5653.41706,12:00:00 02-Jun-2019,TimeSeries,209,97,93,132,200,3,214,228,34,32,30,33,74,41,129,226,101,194,34,97,202,106,96,43,212,0,229,155,246,122,24,
ZcTag084,180753,Mk10,14:44:09 21-Jun-2019,,,0,35.6205,-74.5754,CRC 20040.5884,07:00:00 30-Jan-2018,TimeSeries,212,228,136,124,116,123,213,32,9,7,108,68,51,39,244,95,153,33,236,228,173,4,15,2,116,236,184,17,72,144,7,
ZcTag084,180753,Mk10,15:24:56 21-Jun-2019,,,A,35.4198,-74.6066,Too short,,TimeSeries,223,11,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZcTag084,180753,Mk10,23:20:02 21-Jun-2019,,,0,35.4954,-74.4863,CRC 15307.254,,TimeSeries,211,188,191,127,24,144,243,176,225,161,128,197,220,161,134,216,114,192,173,253,193,23,39,22,229,124,112,220,220,41,211,
