"","DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange"
"6062","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","05:35:00",NA,NA,NA,101,12.5,NA,NA,NA,NA
"6063","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","05:40:00",NA,NA,NA,35,6,NA,NA,NA,NA
"6064","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","05:45:00",NA,NA,NA,35,6,NA,NA,NA,NA
"6065","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","05:50:00",NA,NA,NA,24,5.5,NA,NA,NA,NA
"6066","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","05:55:00",NA,NA,NA,35,6,NA,NA,NA,NA
"6067","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","06:00:00",NA,NA,NA,24,5.5,NA,NA,NA,NA
"6068","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","06:05:00",NA,NA,NA,35,6,NA,NA,NA,NA
"6069","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","06:10:00",NA,NA,NA,194,24,NA,NA,NA,NA
"6070","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","06:15:00",NA,NA,NA,276,25,NA,NA,NA,NA
"6071","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","06:20:00",NA,NA,NA,235,24,NA,NA,NA,NA
"6072","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","06:25:00",NA,NA,NA,235,24,NA,NA,NA,NA
"6073","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","06:30:00",NA,NA,NA,194,24,NA,NA,NA,NA
"6074","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","06:35:00",NA,NA,NA,153,23,NA,NA,NA,NA
"6075","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","06:40:00",NA,NA,NA,276,25,NA,NA,NA,NA
"6076","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","06:45:00",NA,NA,NA,122,12,NA,NA,NA,NA
"6077","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","06:50:00",NA,NA,NA,194,24,NA,NA,NA,NA
"6078","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","06:55:00",NA,NA,NA,81,12,NA,NA,NA,NA
"6079","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","07:00:00",NA,NA,NA,81,12,NA,NA,NA,NA
"6080","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","07:05:00",NA,NA,NA,35,6,NA,NA,NA,NA
"6081","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","07:10:00",NA,NA,NA,60,11.5,NA,NA,NA,NA
"6082","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","07:15:00",NA,NA,NA,101,12.5,NA,NA,NA,NA
"6083","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","07:20:00",NA,NA,NA,45,6,NA,NA,NA,NA
"6084","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","07:25:00",NA,NA,NA,45,6,NA,NA,NA,NA
"6085","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","07:30:00",NA,NA,NA,14,5.5,NA,NA,NA,NA
"6086","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","07:35:00",NA,NA,NA,14,5.5,NA,NA,NA,NA
"6087","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","07:40:00",NA,NA,NA,14,5.5,NA,NA,NA,NA
"6088","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","07:45:00",NA,NA,NA,81,12,NA,NA,NA,NA
"6089","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","07:50:00",NA,NA,NA,24,5.5,NA,NA,NA,NA
"6090","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","07:55:00",NA,NA,NA,24,5.5,NA,NA,NA,NA
"6091","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","16:00:00",NA,NA,NA,64,6.5,NA,NA,NA,NA
"6092","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","16:05:00",NA,NA,NA,31,6,NA,NA,NA,NA
"6093","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","16:10:00",NA,NA,NA,64,6.5,NA,NA,NA,NA
"6094","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","16:15:00",NA,NA,NA,53,6.5,NA,NA,NA,NA
"6095","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","16:20:00",NA,NA,NA,53,6.5,NA,NA,NA,NA
"6096","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","16:25:00",NA,NA,NA,53,6.5,NA,NA,NA,NA
"6097","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","16:30:00",NA,NA,NA,53,6.5,NA,NA,NA,NA
"6098","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","16:35:00",NA,NA,NA,64,6.5,NA,NA,NA,NA
"6099","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","16:40:00",NA,NA,NA,81,12,NA,NA,NA,NA
"6100","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","16:45:00",NA,NA,NA,22,3.5,NA,NA,NA,NA
"6101","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","16:50:00",NA,NA,NA,6,3,NA,NA,NA,NA
"6102","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","16:55:00",NA,NA,NA,42,6,NA,NA,NA,NA
"6103","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","17:00:00",NA,NA,NA,81,12,NA,NA,NA,NA
"6104","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","17:05:00",NA,NA,NA,125,12.5,NA,NA,NA,NA
"6105","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","17:10:00",NA,NA,NA,125,12.5,NA,NA,NA,NA
"6106","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","17:15:00",NA,NA,NA,181,24,NA,NA,NA,NA
"6107","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","17:20:00",NA,NA,NA,125,12.5,NA,NA,NA,NA
"6108","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","17:25:00",NA,NA,NA,125,12.5,NA,NA,NA,NA
"6109","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","17:30:00",NA,NA,NA,225,24.5,NA,NA,NA,NA
"6110","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","17:35:00",NA,NA,NA,64,6.5,NA,NA,NA,NA
"6111","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","17:40:00",NA,NA,NA,64,6.5,NA,NA,NA,NA
"6112","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","17:45:00",NA,NA,NA,64,6.5,NA,NA,NA,NA
"6113","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","17:50:00",NA,NA,NA,53,6.5,NA,NA,NA,NA
"6114","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","17:55:00",NA,NA,NA,314,25.5,NA,NA,NA,NA
"6115","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","18:00:00",NA,NA,NA,181,24,NA,NA,NA,NA
"6116","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","18:05:00",NA,NA,NA,181,24,NA,NA,NA,NA
"6117","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","18:10:00",NA,NA,NA,147,12.5,NA,NA,NA,NA
"6118","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","18:15:00",NA,NA,NA,181,24,NA,NA,NA,NA
"6119","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","18:20:00",NA,NA,NA,225,24.5,NA,NA,NA,NA
"6120","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","18:25:00",NA,NA,NA,103,12.5,NA,NA,NA,NA
"6121","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","18:30:00",NA,NA,NA,125,12.5,NA,NA,NA,NA
"6122","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","18:35:00",NA,NA,NA,125,12.5,NA,NA,NA,NA
"6123","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","18:40:00",NA,NA,NA,147,12.5,NA,NA,NA,NA
"6124","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","18:45:00",NA,NA,NA,125,12.5,NA,NA,NA,NA
"6125","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","18:50:00",NA,NA,NA,225,24.5,NA,NA,NA,NA
"6126","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","18:55:00",NA,NA,NA,181,24,NA,NA,NA,NA
"6127","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","19:00:00",NA,NA,NA,103,12.5,NA,NA,NA,NA
"6128","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","19:05:00",NA,NA,NA,103,12.5,NA,NA,NA,NA
"6129","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","19:10:00",NA,NA,NA,103,12.5,NA,NA,NA,NA
"6130","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","19:15:00",NA,NA,NA,181,24,NA,NA,NA,NA
"6131","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","19:20:00",NA,NA,NA,181,24,NA,NA,NA,NA
"6132","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","19:25:00",NA,NA,NA,125,12.5,NA,NA,NA,NA
"6133","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","19:30:00",NA,NA,NA,31,6,NA,NA,NA,NA
"6134","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","19:35:00",NA,NA,NA,125,12.5,NA,NA,NA,NA
"6135","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","19:40:00",NA,NA,NA,225,24.5,NA,NA,NA,NA
"6136","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","19:45:00",NA,NA,NA,225,24.5,NA,NA,NA,NA
"6137","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","19:50:00",NA,NA,NA,181,24,NA,NA,NA,NA
"6138","ZcTag090",180762,1,"Transmission","Mk10","08-Aug-2019","19:55:00",NA,NA,NA,103,12.5,NA,NA,NA,NA
"6139","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","08:00:00",NA,NA,NA,318,43,NA,NA,NA,NA
"6140","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","08:05:00",NA,NA,NA,318,43,NA,NA,NA,NA
"6141","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","08:10:00",NA,NA,NA,259,23,NA,NA,NA,NA
"6142","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","08:15:00",NA,NA,NA,181,22,NA,NA,NA,NA
"6143","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","08:20:00",NA,NA,NA,181,22,NA,NA,NA,NA
"6144","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","08:25:00",NA,NA,NA,259,23,NA,NA,NA,NA
"6145","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","08:30:00",NA,NA,NA,259,23,NA,NA,NA,NA
"6146","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","08:35:00",NA,NA,NA,92,11.5,NA,NA,NA,NA
"6147","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","08:40:00",NA,NA,NA,141,21.5,NA,NA,NA,NA
"6148","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","08:45:00",NA,NA,NA,92,11.5,NA,NA,NA,NA
"6149","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","08:50:00",NA,NA,NA,141,21.5,NA,NA,NA,NA
"6150","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","08:55:00",NA,NA,NA,92,11.5,NA,NA,NA,NA
"6151","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","09:00:00",NA,NA,NA,92,11.5,NA,NA,NA,NA
"6152","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","09:05:00",NA,NA,NA,73,11,NA,NA,NA,NA
"6153","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","09:10:00",NA,NA,NA,38,5.5,NA,NA,NA,NA
"6154","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","09:15:00",NA,NA,NA,18,5.5,NA,NA,NA,NA
"6155","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","09:20:00",NA,NA,NA,9,5,NA,NA,NA,NA
"6156","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","09:25:00",NA,NA,NA,53,11,NA,NA,NA,NA
"6157","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","09:30:00",NA,NA,NA,53,11,NA,NA,NA,NA
"6158","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","09:35:00",NA,NA,NA,38,5.5,NA,NA,NA,NA
"6159","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","09:40:00",NA,NA,NA,28,5.5,NA,NA,NA,NA
"6160","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","09:45:00",NA,NA,NA,181,22,NA,NA,NA,NA
"6161","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","09:50:00",NA,NA,NA,141,21.5,NA,NA,NA,NA
"6162","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","09:55:00",NA,NA,NA,28,5.5,NA,NA,NA,NA
"6163","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","10:00:00",NA,NA,NA,53,11,NA,NA,NA,NA
"6164","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","10:05:00",NA,NA,NA,73,11,NA,NA,NA,NA
"6165","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","10:10:00",NA,NA,NA,53,11,NA,NA,NA,NA
"6166","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","10:15:00",NA,NA,NA,73,11,NA,NA,NA,NA
"6167","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","10:20:00",NA,NA,NA,181,22,NA,NA,NA,NA
"6168","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","10:25:00",NA,NA,NA,318,43,NA,NA,NA,NA
"6169","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","10:30:00",NA,NA,NA,259,23,NA,NA,NA,NA
"6170","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","10:35:00",NA,NA,NA,220,22,NA,NA,NA,NA
"6171","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","10:40:00",NA,NA,NA,220,22,NA,NA,NA,NA
"6172","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","10:45:00",NA,NA,NA,141,21.5,NA,NA,NA,NA
"6173","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","10:50:00",NA,NA,NA,220,22,NA,NA,NA,NA
"6174","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","10:55:00",NA,NA,NA,112,11,NA,NA,NA,NA
"6175","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","11:00:00",NA,NA,NA,220,22,NA,NA,NA,NA
"6176","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","11:05:00",NA,NA,NA,220,22,NA,NA,NA,NA
"6177","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","11:10:00",NA,NA,NA,220,22,NA,NA,NA,NA
"6178","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","11:15:00",NA,NA,NA,181,22,NA,NA,NA,NA
"6179","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","11:20:00",NA,NA,NA,220,22,NA,NA,NA,NA
"6180","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","11:25:00",NA,NA,NA,141,21.5,NA,NA,NA,NA
"6181","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","11:30:00",NA,NA,NA,73,11,NA,NA,NA,NA
"6182","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","11:35:00",NA,NA,NA,318,43,NA,NA,NA,NA
"6183","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","11:40:00",NA,NA,NA,554,46.5,NA,NA,NA,NA
"6184","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","11:45:00",NA,NA,NA,474,44.5,NA,NA,NA,NA
"6185","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","11:50:00",NA,NA,NA,318,43,NA,NA,NA,NA
"6186","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","11:55:00",NA,NA,NA,396,43.5,NA,NA,NA,NA
"6187","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","16:00:00",NA,NA,NA,116,12.5,NA,NA,NA,NA
"6188","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","16:05:00",NA,NA,NA,218,25,NA,NA,NA,NA
"6189","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","16:10:00",NA,NA,NA,263,25,NA,NA,NA,NA
"6190","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","16:15:00",NA,NA,NA,218,25,NA,NA,NA,NA
"6191","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","16:20:00",NA,NA,NA,184,13,NA,NA,NA,NA
"6192","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","16:25:00",NA,NA,NA,263,25,NA,NA,NA,NA
"6193","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","16:30:00",NA,NA,NA,161,12.5,NA,NA,NA,NA
"6194","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","16:35:00",NA,NA,NA,116,12.5,NA,NA,NA,NA
"6195","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","16:40:00",NA,NA,NA,116,12.5,NA,NA,NA,NA
"6196","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","16:45:00",NA,NA,NA,161,12.5,NA,NA,NA,NA
"6197","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","16:50:00",NA,NA,NA,184,13,NA,NA,NA,NA
"6198","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","16:55:00",NA,NA,NA,218,25,NA,NA,NA,NA
"6199","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","17:00:00",NA,NA,NA,139,13,NA,NA,NA,NA
"6200","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","17:05:00",NA,NA,NA,139,13,NA,NA,NA,NA
"6201","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","17:10:00",NA,NA,NA,139,13,NA,NA,NA,NA
"6202","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","17:15:00",NA,NA,NA,116,12.5,NA,NA,NA,NA
"6203","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","17:20:00",NA,NA,NA,116,12.5,NA,NA,NA,NA
"6204","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","17:25:00",NA,NA,NA,76,6.5,NA,NA,NA,NA
"6205","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","17:30:00",NA,NA,NA,65,6.5,NA,NA,NA,NA
"6206","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","17:35:00",NA,NA,NA,65,6.5,NA,NA,NA,NA
"6207","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","17:40:00",NA,NA,NA,40,3,NA,NA,NA,NA
"6208","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","17:45:00",NA,NA,NA,184,13,NA,NA,NA,NA
"6209","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","17:50:00",NA,NA,NA,218,25,NA,NA,NA,NA
"6210","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","17:55:00",NA,NA,NA,184,13,NA,NA,NA,NA
"6211","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","18:00:00",NA,NA,NA,99,6.5,NA,NA,NA,NA
"6212","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","18:05:00",NA,NA,NA,184,13,NA,NA,NA,NA
"6213","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","18:10:00",NA,NA,NA,354,26,NA,NA,NA,NA
"6214","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","18:15:00",NA,NA,NA,308,25.5,NA,NA,NA,NA
"6215","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","18:20:00",NA,NA,NA,184,13,NA,NA,NA,NA
"6216","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","18:25:00",NA,NA,NA,116,12.5,NA,NA,NA,NA
"6217","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","18:30:00",NA,NA,NA,139,13,NA,NA,NA,NA
"6218","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","18:35:00",NA,NA,NA,263,25,NA,NA,NA,NA
"6219","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","18:40:00",NA,NA,NA,184,13,NA,NA,NA,NA
"6220","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","18:45:00",NA,NA,NA,161,12.5,NA,NA,NA,NA
"6221","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","18:50:00",NA,NA,NA,184,13,NA,NA,NA,NA
"6222","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","18:55:00",NA,NA,NA,161,12.5,NA,NA,NA,NA
"6223","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","19:00:00",NA,NA,NA,184,13,NA,NA,NA,NA
"6224","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","19:05:00",NA,NA,NA,218,25,NA,NA,NA,NA
"6225","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","19:10:00",NA,NA,NA,161,12.5,NA,NA,NA,NA
"6226","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","19:15:00",NA,NA,NA,218,25,NA,NA,NA,NA
"6227","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","19:20:00",NA,NA,NA,218,25,NA,NA,NA,NA
"6228","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","19:25:00",NA,NA,NA,218,25,NA,NA,NA,NA
"6229","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","19:30:00",NA,NA,NA,184,13,NA,NA,NA,NA
"6230","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","19:35:00",NA,NA,NA,218,25,NA,NA,NA,NA
"6231","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","19:40:00",NA,NA,NA,161,12.5,NA,NA,NA,NA
"6232","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","19:45:00",NA,NA,NA,116,12.5,NA,NA,NA,NA
"6233","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","19:50:00",NA,NA,NA,116,12.5,NA,NA,NA,NA
"6234","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","19:55:00",NA,NA,NA,116,12.5,NA,NA,NA,NA
"6235","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","20:00:00",NA,NA,NA,45,7,NA,NA,NA,NA
"6236","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","20:05:00",NA,NA,NA,281,29.5,NA,NA,NA,NA
"6237","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","20:10:00",NA,NA,NA,281,29.5,NA,NA,NA,NA
"6238","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","20:15:00",NA,NA,NA,227,29,NA,NA,NA,NA
"6239","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","20:20:00",NA,NA,NA,160,15,NA,NA,NA,NA
"6240","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","20:25:00",NA,NA,NA,227,29,NA,NA,NA,NA
"6241","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","20:30:00",NA,NA,NA,227,29,NA,NA,NA,NA
"6242","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","20:35:00",NA,NA,NA,187,15,NA,NA,NA,NA
"6243","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","20:40:00",NA,NA,NA,132,14.5,NA,NA,NA,NA
"6244","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","20:45:00",NA,NA,NA,281,29.5,NA,NA,NA,NA
"6245","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","20:50:00",NA,NA,NA,389,30,NA,NA,NA,NA
"6246","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","20:55:00",NA,NA,NA,281,29.5,NA,NA,NA,NA
"6247","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","21:00:00",NA,NA,NA,160,15,NA,NA,NA,NA
"6248","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","21:05:00",NA,NA,NA,160,15,NA,NA,NA,NA
"6249","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","21:10:00",NA,NA,NA,227,29,NA,NA,NA,NA
"6250","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","21:15:00",NA,NA,NA,160,15,NA,NA,NA,NA
"6251","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","21:20:00",NA,NA,NA,160,15,NA,NA,NA,NA
"6252","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","21:25:00",NA,NA,NA,132,14.5,NA,NA,NA,NA
"6253","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","21:30:00",NA,NA,NA,160,15,NA,NA,NA,NA
"6254","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","21:35:00",NA,NA,NA,187,15,NA,NA,NA,NA
"6255","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","21:40:00",NA,NA,NA,160,15,NA,NA,NA,NA
"6256","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","21:45:00",NA,NA,NA,187,15,NA,NA,NA,NA
"6257","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","21:50:00",NA,NA,NA,227,29,NA,NA,NA,NA
"6258","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","21:55:00",NA,NA,NA,187,15,NA,NA,NA,NA
"6259","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","22:00:00",NA,NA,NA,187,15,NA,NA,NA,NA
"6260","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","22:05:00",NA,NA,NA,187,15,NA,NA,NA,NA
"6261","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","22:10:00",NA,NA,NA,187,15,NA,NA,NA,NA
"6262","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","22:15:00",NA,NA,NA,227,29,NA,NA,NA,NA
"6263","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","22:20:00",NA,NA,NA,132,14.5,NA,NA,NA,NA
"6264","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","22:25:00",NA,NA,NA,85,7.5,NA,NA,NA,NA
"6265","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","22:30:00",NA,NA,NA,470,57.5,NA,NA,NA,NA
"6266","ZcTag090",180762,1,"Transmission","Mk10","09-Aug-2019","22:35:00",NA,NA,NA,686,59.5,NA,NA,NA,NA
