"","DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","LocationQuality","Latitude","Longitude","MinDepth","MinDepthAccuracy","MaxDepth","MaxDepthAccuracy","MinTemp","MinTempAccuracy","MaxTemp","MaxTempAccuracy","MobMean","MobSD","ActivitySum"
"62","ZcTag092",180761,1,"Transmission","Mk10",10,"16:00:00 09-Aug-2019","20:00:00 09-Aug-2019",NA,NA,NA,63,0.5,1040,15.5,NA,NA,NA,NA,NA,NA,NA
"63","ZcTag092",180761,1,"Transmission","Mk10",9,"20:00:00 09-Aug-2019","00:00:00 10-Aug-2019",NA,NA,NA,31,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA
"64","ZcTag092",180761,1,"Transmission","Mk10",9,"00:00:00 10-Aug-2019","04:00:00 10-Aug-2019",NA,NA,NA,31,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA
"65","ZcTag092",180761,1,"Transmission","Mk10",10,"04:00:00 10-Aug-2019","08:00:00 10-Aug-2019",NA,NA,NA,17,0,2352,31.5,NA,NA,NA,NA,NA,NA,NA
"66","ZcTag092",180761,1,"Transmission","Mk10",8,"08:00:00 10-Aug-2019","12:00:00 10-Aug-2019",NA,NA,NA,24,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA
"67","ZcTag092",180761,1,"Transmission","Mk10",7,"12:00:00 10-Aug-2019","16:00:00 10-Aug-2019",NA,NA,NA,26,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA
"68","ZcTag092",180761,1,"Transmission","Mk10",14,"16:00:00 10-Aug-2019","20:00:00 10-Aug-2019",NA,NA,NA,25,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA
"69","ZcTag092",180761,1,"Transmission","Mk10",9,"20:00:00 10-Aug-2019","00:00:00 11-Aug-2019",NA,NA,NA,24,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"70","ZcTag092",180761,1,"Transmission","Mk10",6,"00:00:00 11-Aug-2019","04:00:00 11-Aug-2019",NA,NA,NA,25,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA
"71","ZcTag092",180761,1,"Transmission","Mk10",5,"04:00:00 11-Aug-2019","08:00:00 11-Aug-2019",NA,NA,NA,13,0,1648,15.5,NA,NA,NA,NA,NA,NA,NA
"72","ZcTag092",180761,1,"Transmission","Mk10",11,"08:00:00 11-Aug-2019","12:00:00 11-Aug-2019",NA,NA,NA,11,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA
"73","ZcTag092",180761,1,"Transmission","Mk10",5,"12:00:00 11-Aug-2019","16:00:00 11-Aug-2019",NA,NA,NA,10,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA
"74","ZcTag092",180761,1,"Transmission","Mk10",7,"16:00:00 11-Aug-2019","20:00:00 11-Aug-2019",NA,NA,NA,9,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA
"75","ZcTag092",180761,1,"Transmission","Mk10",6,"20:00:00 11-Aug-2019","00:00:00 12-Aug-2019",NA,NA,NA,19,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA
"76","ZcTag092",180761,1,"Transmission","Mk10",5,"00:00:00 12-Aug-2019","04:00:00 12-Aug-2019",NA,NA,NA,24,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA
"77","ZcTag092",180761,1,"Transmission","Mk10",7,"04:00:00 12-Aug-2019","08:00:00 12-Aug-2019",NA,NA,NA,41,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA
"78","ZcTag092",180761,1,"Transmission","Mk10",8,"08:00:00 12-Aug-2019","12:00:00 12-Aug-2019",NA,NA,NA,85,0.5,1648,15.5,NA,NA,NA,NA,NA,NA,NA
"79","ZcTag092",180761,1,"Transmission","Mk10",5,"12:00:00 12-Aug-2019","16:00:00 12-Aug-2019",NA,NA,NA,51,0.5,1552,15.5,NA,NA,NA,NA,NA,NA,NA
"80","ZcTag092",180761,1,"Transmission","Mk10",8,"16:00:00 12-Aug-2019","20:00:00 12-Aug-2019",NA,NA,NA,47,0,2480,31.5,NA,NA,NA,NA,NA,NA,NA
"81","ZcTag092",180761,1,"Transmission","Mk10",7,"20:00:00 12-Aug-2019","00:00:00 13-Aug-2019",NA,NA,NA,55,0.5,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"82","ZcTag090",180762,1,"Transmission","Mk10",3,"12:00:00 29-Jul-2019","16:00:00 29-Jul-2019",NA,NA,NA,0,0,432,3.5,NA,NA,NA,NA,NA,NA,NA
"83","ZcTag090",180762,1,"Transmission","Mk10",5,"16:00:00 29-Jul-2019","20:00:00 29-Jul-2019",NA,NA,NA,0,0,1616,15.5,NA,NA,NA,NA,NA,NA,NA
"84","ZcTag090",180762,1,"Transmission","Mk10",8,"20:00:00 29-Jul-2019","00:00:00 30-Jul-2019",NA,NA,NA,0,0,1808,15.5,NA,NA,NA,NA,NA,NA,NA
"85","ZcTag090",180762,1,"Transmission","Mk10",5,"00:00:00 30-Jul-2019","04:00:00 30-Jul-2019",NA,NA,NA,0,0,1712,15.5,NA,NA,NA,NA,NA,NA,NA
"86","ZcTag090",180762,1,"Transmission","Mk10",1,"04:00:00 30-Jul-2019","08:00:00 30-Jul-2019",NA,NA,NA,0,0,1680,15.5,NA,NA,NA,NA,NA,NA,NA
"87","ZcTag090",180762,1,"Transmission","Mk10",3,"08:00:00 30-Jul-2019","12:00:00 30-Jul-2019",NA,NA,NA,0,0,1904,15.5,NA,NA,NA,NA,NA,NA,NA
"88","ZcTag090",180762,1,"Transmission","Mk10",3,"12:00:00 30-Jul-2019","16:00:00 30-Jul-2019",NA,NA,NA,0,0,1808,15.5,NA,NA,NA,NA,NA,NA,NA
"89","ZcTag090",180762,1,"Transmission","Mk10",5,"16:00:00 30-Jul-2019","20:00:00 30-Jul-2019",NA,NA,NA,0,0,2096,31.5,NA,NA,NA,NA,NA,NA,NA
"90","ZcTag090",180762,1,"Transmission","Mk10",4,"20:00:00 30-Jul-2019","00:00:00 31-Jul-2019",NA,NA,NA,0,0,832,7.5,NA,NA,NA,NA,NA,NA,NA
"91","ZcTag090",180762,1,"Transmission","Mk10",2,"00:00:00 31-Jul-2019","04:00:00 31-Jul-2019",NA,NA,NA,0,0,832,7.5,NA,NA,NA,NA,NA,NA,NA
"92","ZcTag090",180762,1,"Transmission","Mk10",6,"04:00:00 31-Jul-2019","08:00:00 31-Jul-2019",NA,NA,NA,0,0,76,0.5,NA,NA,NA,NA,NA,NA,NA
"93","ZcTag090",180762,1,"Transmission","Mk10",7,"08:00:00 31-Jul-2019","12:00:00 31-Jul-2019",NA,NA,NA,0,0,72,0.5,NA,NA,NA,NA,NA,NA,NA
"94","ZcTag090",180762,1,"Transmission","Mk10",5,"12:00:00 31-Jul-2019","16:00:00 31-Jul-2019",NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA
"95","ZcTag090",180762,1,"Transmission","Mk10",1,"16:00:00 31-Jul-2019","20:00:00 31-Jul-2019",NA,NA,NA,0,0,544,7.5,NA,NA,NA,NA,NA,NA,NA
"96","ZcTag090",180762,1,"Transmission","Mk10",3,"20:00:00 31-Jul-2019","00:00:00 01-Aug-2019",NA,NA,NA,0,0,752,7.5,NA,NA,NA,NA,NA,NA,NA
"97","ZcTag090",180762,1,"Transmission","Mk10",3,"00:00:00 01-Aug-2019","04:00:00 01-Aug-2019",NA,NA,NA,0,0,656,7.5,NA,NA,NA,NA,NA,NA,NA
"98","ZcTag090",180762,1,"Transmission","Mk10",2,"08:00:00 01-Aug-2019","12:00:00 01-Aug-2019",NA,NA,NA,0,0,592,7.5,NA,NA,NA,NA,NA,NA,NA
"99","ZcTag090",180762,1,"Transmission","Mk10",1,"12:00:00 01-Aug-2019","16:00:00 01-Aug-2019",NA,NA,NA,0,0,656,7.5,NA,NA,NA,NA,NA,NA,NA
"100","ZcTag090",180762,1,"Transmission","Mk10",3,"16:00:00 01-Aug-2019","20:00:00 01-Aug-2019",NA,NA,NA,0,0,544,7.5,NA,NA,NA,NA,NA,NA,NA
"101","ZcTag090",180762,1,"Transmission","Mk10",1,"00:00:00 02-Aug-2019","04:00:00 02-Aug-2019",NA,NA,NA,0,0,992,7.5,NA,NA,NA,NA,NA,NA,NA
"102","ZcTag090",180762,1,"Transmission","Mk10",1,"04:00:00 02-Aug-2019","08:00:00 02-Aug-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"103","ZcTag090",180762,1,"Transmission","Mk10",5,"08:00:00 02-Aug-2019","12:00:00 02-Aug-2019",NA,NA,NA,0,0,2096,31.5,NA,NA,NA,NA,NA,NA,NA
"104","ZcTag090",180762,1,"Transmission","Mk10",1,"12:00:00 02-Aug-2019","16:00:00 02-Aug-2019",NA,NA,NA,5,0,3184,31.5,NA,NA,NA,NA,NA,NA,NA
"105","ZcTag090",180762,1,"Transmission","Mk10",3,"16:00:00 02-Aug-2019","20:00:00 02-Aug-2019",NA,NA,NA,0,0,2864,31.5,NA,NA,NA,NA,NA,NA,NA
"106","ZcTag090",180762,1,"Transmission","Mk10",4,"00:00:00 03-Aug-2019","04:00:00 03-Aug-2019",NA,NA,NA,81,0.5,3184,31.5,NA,NA,NA,NA,NA,NA,NA
"107","ZcTag090",180762,1,"Transmission","Mk10",1,"04:00:00 03-Aug-2019","08:00:00 03-Aug-2019",NA,NA,NA,1423,15.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"108","ZcTag090",180762,1,"Transmission","Mk10",1,"08:00:00 03-Aug-2019","12:00:00 03-Aug-2019",NA,NA,NA,13,0,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"109","ZcTag090",180762,1,"Transmission","Mk10",1,"12:00:00 03-Aug-2019","16:00:00 03-Aug-2019",NA,NA,NA,497,5.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"110","ZcTag090",180762,1,"Transmission","Mk10",2,"16:00:00 03-Aug-2019","20:00:00 03-Aug-2019",NA,NA,NA,3631,31.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"111","ZcTag090",180762,1,"Transmission","Mk10",3,"20:00:00 03-Aug-2019","00:00:00 04-Aug-2019",NA,NA,NA,3631,31.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"112","ZcTag090",180762,1,"Transmission","Mk10",1,"00:00:00 04-Aug-2019","04:00:00 04-Aug-2019",NA,NA,NA,3631,31.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"113","ZcTag090",180762,1,"Transmission","Mk10",1,"04:00:00 04-Aug-2019","08:00:00 04-Aug-2019",NA,NA,NA,3631,31.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"114","ZcTag090",180762,1,"Transmission","Mk10",1,"08:00:00 04-Aug-2019","12:00:00 04-Aug-2019",NA,NA,NA,3631,31.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"115","ZcTag090",180762,1,"Transmission","Mk10",1,"12:00:00 04-Aug-2019","16:00:00 04-Aug-2019",NA,NA,NA,3631,31.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"116","ZcTag090",180762,1,"Transmission","Mk10",1,"16:00:00 04-Aug-2019","20:00:00 04-Aug-2019",NA,NA,NA,3631,31.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"117","ZcTag090",180762,1,"Transmission","Mk10",1,"20:00:00 04-Aug-2019","00:00:00 05-Aug-2019",NA,NA,NA,3631,31.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"118","ZcTag090",180762,1,"Transmission","Mk10",1,"04:00:00 05-Aug-2019","08:00:00 05-Aug-2019",NA,NA,NA,3631,31.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"119","ZcTag090",180762,1,"Transmission","Mk10",2,"12:00:00 05-Aug-2019","16:00:00 05-Aug-2019",NA,NA,NA,3631,31.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"120","ZcTag090",180762,1,"Transmission","Mk10",2,"16:00:00 05-Aug-2019","20:00:00 05-Aug-2019",NA,NA,NA,3631,31.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"121","ZcTag090",180762,1,"Transmission","Mk10",1,"20:00:00 05-Aug-2019","00:00:00 06-Aug-2019",NA,NA,NA,3631,31.5,3696,31.5,NA,NA,NA,NA,NA,NA,NA
"122","ZcTag090",180762,1,"Transmission","Mk10",1,"04:00:00 06-Aug-2019","08:00:00 06-Aug-2019",NA,NA,NA,15,0,498,5.5,NA,NA,NA,NA,NA,NA,NA
"123","ZcTag090",180762,1,"Transmission","Mk10",2,"08:00:00 06-Aug-2019","12:00:00 06-Aug-2019",NA,NA,NA,29,0,424,3.5,NA,NA,NA,NA,NA,NA,NA
"124","ZcTag090",180762,1,"Transmission","Mk10",2,"12:00:00 06-Aug-2019","16:00:00 06-Aug-2019",NA,NA,NA,40,0,864,7.5,NA,NA,NA,NA,NA,NA,NA
"125","ZcTag090",180762,1,"Transmission","Mk10",2,"16:00:00 06-Aug-2019","20:00:00 06-Aug-2019",NA,NA,NA,30,0,816,7.5,NA,NA,NA,NA,NA,NA,NA
"126","ZcTag090",180762,1,"Transmission","Mk10",1,"20:00:00 06-Aug-2019","00:00:00 07-Aug-2019",NA,NA,NA,23,0,320,3.5,NA,NA,NA,NA,NA,NA,NA
"127","ZcTag090",180762,1,"Transmission","Mk10",1,"00:00:00 07-Aug-2019","04:00:00 07-Aug-2019",NA,NA,NA,15,0,312,3.5,NA,NA,NA,NA,NA,NA,NA
"128","ZcTag090",180762,1,"Transmission","Mk10",1,"04:00:00 08-Aug-2019","08:00:00 08-Aug-2019",NA,NA,NA,9,0,624,7.5,NA,NA,NA,NA,NA,NA,NA
"129","ZcTag090",180762,1,"Transmission","Mk10",1,"16:00:00 08-Aug-2019","20:00:00 08-Aug-2019",NA,NA,NA,3,0,336,3.5,NA,NA,NA,NA,NA,NA,NA
"130","ZcTag090",180762,1,"Transmission","Mk10",1,"08:00:00 09-Aug-2019","12:00:00 09-Aug-2019",NA,NA,NA,4,0,592,7.5,NA,NA,NA,NA,NA,NA,NA
"131","ZcTag090",180762,1,"Transmission","Mk10",1,"16:00:00 09-Aug-2019","20:00:00 09-Aug-2019",NA,NA,NA,37,0,376,3.5,NA,NA,NA,NA,NA,NA,NA
"132","ZcTag090",180762,1,"Transmission","Mk10",1,"20:00:00 09-Aug-2019","00:00:00 10-Aug-2019",NA,NA,NA,38,0,848,7.5,NA,NA,NA,NA,NA,NA,NA
"133","ZcTag090",180762,1,"Transmission","Mk10",1,"08:00:00 10-Aug-2019","12:00:00 10-Aug-2019",NA,NA,NA,20,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA
"134","ZcTag090",180762,1,"Transmission","Mk10",1,"16:00:00 10-Aug-2019","20:00:00 10-Aug-2019",NA,NA,NA,81,0.5,2096,31.5,NA,NA,NA,NA,NA,NA,NA
