DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
GmTag223,180764,Mk10,,91,18,94,4,66,,,,,30,19:43:40 08-May-2019,14:42:41 10-Aug-2019,94,18:40:00 08-May-2019,00:08:48 09-May-2019,0,,,
