DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
GmTag223,180764,Mk10,DS,4,0,3,56,30,19:44:45 08-May-2019,NP,0,45.8894,-26.6844,45.8894,-26.6844,50,,401677335,-132
GmTag223,180764,Mk10,DS,24,21,1,,,21:19:49 08-May-2019,NP,Z,31.0644,-93.0755,31.0644,-93.0755,31,,401677716,-121
GmTag223,180764,Mk10,DS,5,2,2,,,22:29:58 08-May-2019,NK,0,35.5947,-74.8246,41.6916,-45.1762,58,,401677344,-127
GmTag223,180764,Mk10,DS,5,3,1,,,22:42:23 08-May-2019,SR,0,35.6002,-74.7686,35.6002,-74.7686,46,,401677533,-129
GmTag223,180764,Mk10,DS,5,2,1,,,23:02:43 08-May-2019,NP,0,35.6219,-74.7672,35.6219,-74.7672,56,,401677518,-133
GmTag223,180764,Mk10,DS,5,1,2,,,23:31:00 08-May-2019,NN,0,35.6237,-74.7661,35.6237,-74.7661,56,,401677515,-133
GmTag223,180764,Mk10,DS,6,4,1,,,23:52:19 08-May-2019,MA,1,35.6179,-74.7693,35.6179,-74.7693,56,,401677511,-124
GmTag223,180764,Mk10,DS,5,2,2,,,00:11:52 09-May-2019,NK,0,35.7051,-74.7275,35.7051,-74.7275,56,,401677519,-125
GmTag223,180764,Mk10,DS,9,3,4,,,00:29:33 09-May-2019,SR,1,35.5898,-74.8453,35.5898,-74.8453,56,,401677532,-128
GmTag223,180764,Mk10,DS,13,4,5,,,00:30:13 09-May-2019,MC,0,35.5879,-74.7218,35.5879,-74.7218,6,,401677535,-129
GmTag223,180764,Mk10,DS,1,0,1,,,01:01:53 09-May-2019,MB,B,35.5872,-74.7223,35.5872,-74.7223,8,,401677511,-132
GmTag223,180764,Mk10,DS,6,0,4,118,30,01:11:27 09-May-2019,NN,1,35.5574,-74.7634,35.5574,-74.7634,48,,401677515,-120
GmTag223,180764,Mk10,DS,5,1,1,,,01:29:29 09-May-2019,MA,0,35.5421,-74.7549,35.5421,-74.7549,46,,401677519,-117
GmTag223,180764,Mk10,DS,6,0,3,32,30,02:11:49 09-May-2019,MC,1,35.5467,-74.7346,35.5467,-74.7346,57,,401677534,-112
GmTag223,180764,Mk10,DS,2,0,1,37,37,02:45:16 09-May-2019,MB,B,35.5609,-74.7314,35.5609,-74.7314,8,,401677512,-130
GmTag223,180764,Mk10,DS,5,1,1,,,02:55:15 09-May-2019,NN,1,35.5609,-74.7353,35.5609,-74.7353,56,,401677513,-135
GmTag223,180764,Mk10,DS,7,4,1,,,03:10:15 09-May-2019,MA,2,35.5687,-74.7250,35.5687,-74.7250,56,,401677512,-126
GmTag223,180764,Mk10,DS,1,0,1,,,14:42:41 10-Aug-2019,MB,,,,,,,,401650000,-133
