DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
ZcTag083,180755,Mk10,DS,2,0,2,63,63,01:03:16 19-May-2019,MB,B,35.6416,-74.9071,35.6416,-74.9071,8,,401677385,-132
ZcTag083,180755,Mk10,DS,8,0,4,29,17,02:36:58 19-May-2019,NN,0,35.4659,-74.8710,35.4659,-74.8710,46,,401677555,-129
ZcTag083,180755,Mk10,DS,7,0,6,30,17,02:36:55 19-May-2019,MB,0,35.5728,-74.5073,35.5728,-74.5073,45,,401677538,-130
ZcTag083,180755,Mk10,DS,3,0,2,53,38,03:04:13 19-May-2019,MA,,,,,,,,401650000,
ZcTag083,180755,Mk10,DS,7,0,4,17,15,09:49:36 19-May-2019,SR,0,35.4540,-74.7331,35.4540,-74.7331,48,,401677518,-125
ZcTag083,180755,Mk10,DS,4,0,2,38,18,11:13:03 19-May-2019,NP,0,35.4808,-74.7972,35.4808,-74.7972,58,,401677462,-129
ZcTag083,180755,Mk10,DS,7,0,5,26,18,11:31:01 19-May-2019,SR,1,35.4943,-74.7918,35.4943,-74.7918,56,,401677457,-131
ZcTag083,180755,Mk10,DS,1,0,0,,,11:32:27 19-May-2019,NK,B,35.4923,-74.7917,35.4923,-74.7917,6,,401677477,-123
ZcTag083,180755,Mk10,DS,7,0,5,17,15,13:19:48 19-May-2019,NN,0,35.5649,-74.8752,35.5649,-74.8752,46,,401677517,-131
ZcTag083,180755,Mk10,DS,1,0,1,,,13:19:33 19-May-2019,NK,B,35.4634,-74.8023,35.4634,-74.8023,7,,401677486,-137
ZcTag083,180755,Mk10,DS,6,0,6,21,16,13:45:47 19-May-2019,MA,,,,,,,,401650000,
ZcTag083,180755,Mk10,DS,2,0,1,39,39,20:50:41 19-May-2019,NP,B,35.3300,-74.9495,35.3300,-74.9495,8,,401677516,-135
ZcTag083,180755,Mk10,DS,1,0,1,,,22:02:16 19-May-2019,SR,B,35.3786,-75.0389,35.3786,-75.0389,8,,401677452,-135
ZcTag083,180755,Mk10,DS,1,0,1,,,00:36:14 20-May-2019,NK,B,35.4380,-75.1045,35.4380,-75.1045,6,,401677540,-135
ZcTag083,180755,Mk10,DS,3,0,3,38,38,02:17:51 20-May-2019,MB,A,35.5498,-74.8365,35.5498,-74.8365,8,,401677477,-124
ZcTag083,180755,Mk10,DS,6,0,6,20,15,02:33:04 20-May-2019,NN,0,35.6943,-74.4721,35.6943,-74.4721,46,,401677420,-130
ZcTag083,180755,Mk10,DS,4,0,2,19,17,02:47:13 20-May-2019,MA,,,,,,,,401650000,
ZcTag083,180755,Mk10,DS,6,0,2,23,19,10:57:22 20-May-2019,NP,0,35.5883,-74.4900,35.5883,-74.4900,47,,401677557,-133
ZcTag083,180755,Mk10,DS,7,0,2,19,18,10:58:20 20-May-2019,SR,0,35.5011,-74.7367,35.5011,-74.7367,46,,401677559,-118
ZcTag083,180755,Mk10,DS,1,0,1,,,11:13:55 20-May-2019,NK,B,35.5027,-74.7359,35.5027,-74.7359,6,,401677503,-135
ZcTag083,180755,Mk10,DS,3,0,2,27,17,13:09:07 20-May-2019,NN,A,35.6963,-74.7433,35.6963,-74.7433,7,,401677541,-133
ZcTag083,180755,Mk10,DS,5,0,4,19,18,13:26:59 20-May-2019,MA,0,35.5451,-74.4725,35.5451,-74.4725,46,,401677513,-126
ZcTag083,180755,Mk10,DS,3,0,3,28,21,14:02:31 20-May-2019,MC,A,35.7236,-74.5364,35.7236,-74.5364,8,,401677473,-131
ZcTag083,180755,Mk10,DS,4,0,3,30,15,14:41:17 20-May-2019,MB,Z,35.5508,-74.7656,35.5508,-74.7656,38,,401677461,-123
ZcTag083,180755,Mk10,DS,3,0,3,42,22,15:01:34 20-May-2019,MA,A,35.7315,-74.7657,35.7315,-74.7657,7,,401677486,-124
ZcTag083,180755,Mk10,DS,2,0,2,30,30,22:19:26 20-May-2019,NP,B,35.4349,-74.5388,35.4349,-74.5388,8,,401677509,-136
ZcTag083,180755,Mk10,DS,1,0,1,,,22:20:38 20-May-2019,NK,B,35.4175,-74.5876,35.4175,-74.5876,6,,401677415,-137
ZcTag083,180755,Mk10,DS,3,0,3,57,41,00:31:24 21-May-2019,NN,A,35.3854,-74.8733,35.3854,-74.8733,7,,401677511,-125
ZcTag083,180755,Mk10,DS,4,0,4,31,15,02:00:32 21-May-2019,MB,0,35.4264,-75.0794,35.4264,-75.0794,48,,401677463,-131
ZcTag083,180755,Mk10,DS,1,0,0,,,02:13:02 21-May-2019,NN,B,35.4283,-75.0608,35.4283,-75.0608,6,,401677404,-133
ZcTag083,180755,Mk10,DS,5,0,5,21,16,02:27:05 21-May-2019,MA,0,35.5039,-74.9221,35.5039,-74.9221,56,,401677473,-123
ZcTag083,180755,Mk10,DS,1,0,1,,,08:48:39 21-May-2019,SR,B,35.5324,-75.4158,35.5324,-75.4158,8,,401677342,-140
ZcTag083,180755,Mk10,DS,5,0,4,26,18,12:18:38 21-May-2019,NK,0,36.0636,-75.2151,36.0636,-75.2151,46,,401677491,-129
ZcTag083,180755,Mk10,DS,5,0,3,20,17,13:45:41 21-May-2019,MC,0,35.8404,-74.3513,35.8404,-74.3513,44,,401677794,-125
ZcTag083,180755,Mk10,DS,1,0,1,,,14:02:42 21-May-2019,NK,B,35.8600,-74.3426,35.8600,-74.3426,6,,401677775,-135
ZcTag083,180755,Mk10,DS,3,0,3,31,20,14:23:15 21-May-2019,MB,A,34.6990,-73.9227,31.8201,-58.9672,56,,401677456,-131
ZcTag083,180755,Mk10,DS,5,0,5,32,21,14:40:52 21-May-2019,NN,0,35.4570,-74.8286,39.2838,-93.0960,58,,401677486,-122
ZcTag083,180755,Mk10,DS,5,0,5,32,21,14:41:06 21-May-2019,MA,0,35.5329,-74.7937,35.5329,-74.7937,46,,401677474,-120
ZcTag083,180755,Mk10,DS,1,0,1,,,20:35:33 21-May-2019,NP,B,35.5227,-74.7706,35.5227,-74.7706,8,,401677457,-130
ZcTag083,180755,Mk10,DS,6,0,5,27,19,01:07:30 22-May-2019,MC,0,35.4715,-74.8958,35.4715,-74.8958,58,,401677429,-122
ZcTag083,180755,Mk10,DS,1,0,1,,,01:38:33 22-May-2019,MB,B,35.4037,-74.9161,35.4037,-74.9161,8,,401677253,-127
ZcTag083,180755,Mk10,DS,2,0,2,110,110,02:00:33 22-May-2019,NN,B,35.2515,-74.8809,35.2515,-74.8809,6,,401677399,-131
ZcTag083,180755,Mk10,DS,3,0,3,62,37,02:01:28 22-May-2019,MA,A,35.2390,-74.8803,35.2390,-74.8803,6,,401677401,-117
ZcTag083,180755,Mk10,DS,1,0,1,,,08:52:13 22-May-2019,NP,B,34.9520,-74.9915,34.9520,-74.9915,8,,401677402,-140
ZcTag083,180755,Mk10,DS,6,0,6,66,17,09:51:37 22-May-2019,SR,1,35.1890,-74.8867,35.1890,-74.8867,46,,401677430,-124
ZcTag083,180755,Mk10,DS,1,0,1,,,11:31:22 22-May-2019,SR,B,35.2603,-74.8553,35.2603,-74.8553,8,,401677438,-138
ZcTag083,180755,Mk10,DS,4,0,4,33,16,13:24:33 22-May-2019,MC,0,35.2897,-74.5951,35.2897,-74.5951,56,,401677511,-125
ZcTag083,180755,Mk10,DS,2,0,1,42,42,14:33:58 22-May-2019,NN,B,34.9922,-74.4995,34.9922,-74.4995,8,,401677430,-129
ZcTag083,180755,Mk10,DS,5,0,4,30,17,15:06:39 22-May-2019,MC,Z,35.1304,-74.7665,35.1304,-74.7665,38,,401677390,-112
ZcTag083,180755,Mk10,DS,7,0,7,28,19,20:20:34 22-May-2019,NP,0,35.2393,-74.7285,35.2393,-74.7285,48,,401677467,-127
ZcTag083,180755,Mk10,DS,7,0,4,25,17,22:11:25 22-May-2019,SR,0,35.3594,-74.7812,35.3594,-74.7812,45,,401677594,-126
ZcTag083,180755,Mk10,DS,5,0,3,22,18,00:43:30 23-May-2019,MC,0,35.2149,-74.6818,35.2149,-74.6818,58,,401677464,-124
ZcTag083,180755,Mk10,DS,2,0,2,91,91,03:24:01 23-May-2019,MA,,,,,,,,401650000,
ZcTag083,180755,Mk10,DS,7,0,6,22,14,09:29:24 23-May-2019,SR,0,35.4686,-74.7668,35.4686,-74.7668,48,,401677440,-126
ZcTag083,180755,Mk10,DS,6,0,6,23,18,11:00:01 23-May-2019,SR,0,35.3451,-74.3792,35.3451,-74.3792,46,,401677523,-133
ZcTag083,180755,Mk10,DS,4,0,3,24,16,13:14:44 23-May-2019,NK,0,35.3427,-75.0277,35.3427,-75.0277,48,,401677441,-129
ZcTag083,180755,Mk10,DS,8,0,5,18,15,14:03:33 23-May-2019,MA,1,35.3441,-74.7692,35.3441,-74.7692,47,,401677459,-115
ZcTag083,180755,Mk10,DS,1,0,1,,,16:29:01 23-May-2019,MC,B,35.3177,-74.5841,35.3177,-74.5841,8,,401677446,-133
ZcTag083,180755,Mk10,DS,5,0,5,35,18,20:07:15 23-May-2019,NP,0,35.2613,-74.7720,35.2613,-74.7720,47,,401677485,-135
ZcTag083,180755,Mk10,DS,1,0,1,,,22:55:27 23-May-2019,NK,B,35.2242,-74.6635,35.2242,-74.6635,8,,401677523,-135
ZcTag083,180755,Mk10,DS,9,0,8,24,14,23:18:16 23-May-2019,SR,0,35.4345,-74.9522,35.4345,-74.9522,46,,401677490,-120
ZcTag083,180755,Mk10,DS,1,0,1,,,00:20:29 24-May-2019,MC,B,35.4212,-74.9253,35.4212,-74.9253,8,,401677480,-134
ZcTag083,180755,Mk10,DS,8,0,7,42,23,01:19:46 24-May-2019,MA,1,35.3554,-74.8067,35.3554,-74.8067,48,,401677441,-114
ZcTag083,180755,Mk10,DS,2,0,2,24,24,02:09:48 24-May-2019,MC,B,35.3521,-74.7584,35.3521,-74.7584,5,,401677510,-131
ZcTag083,180755,Mk10,DS,7,0,5,45,14,02:59:27 24-May-2019,MA,0,35.2185,-74.9238,35.2185,-74.9238,48,,401677516,-125
ZcTag083,180755,Mk10,DS,8,0,5,21,14,10:32:17 24-May-2019,SR,0,35.2691,-75.8511,35.2691,-75.8511,48,,401677479,-120
ZcTag083,180755,Mk10,DS,2,0,2,166,166,11:11:50 24-May-2019,NK,B,35.3211,-75.2403,35.3211,-75.2403,8,,401677334,-133
ZcTag083,180755,Mk10,DS,1,0,1,,,12:27:49 24-May-2019,NN,B,35.2509,-75.1839,35.2509,-75.1839,7,,401677364,-135
ZcTag083,180755,Mk10,DS,5,0,5,30,19,12:50:26 24-May-2019,NK,0,35.4132,-74.6780,35.4132,-74.6780,46,,401677417,-125
ZcTag083,180755,Mk10,DS,6,0,2,27,19,13:42:25 24-May-2019,MA,0,35.3945,-74.6215,35.3945,-74.6215,46,,401677463,-121
ZcTag083,180755,Mk10,DS,8,0,5,46,16,14:07:03 24-May-2019,NN,0,35.4078,-74.5830,35.4078,-74.5830,56,,401677429,-121
ZcTag083,180755,Mk10,DS,7,0,7,21,14,19:57:44 24-May-2019,NP,0,35.3547,-74.5634,35.3547,-74.5634,57,,401677555,-130
ZcTag083,180755,Mk10,DS,5,0,3,32,18,21:35:16 24-May-2019,NP,0,35.4802,-74.4141,35.4802,-74.4141,48,,401677559,-125
ZcTag083,180755,Mk10,DS,1,0,1,,,22:20:16 24-May-2019,NK,B,35.4621,-74.4145,35.4621,-74.4145,8,,401677404,-137
ZcTag083,180755,Mk10,DS,7,0,3,26,19,01:06:04 25-May-2019,MA,0,35.6521,-74.8866,35.6521,-74.8866,48,,401677430,-124
ZcTag083,180755,Mk10,DS,1,0,1,,,01:23:26 25-May-2019,NN,B,35.6513,-74.8872,,,6,,401677418,-137
ZcTag083,180755,Mk10,DS,7,0,7,55,18,02:15:32 25-May-2019,MB,0,35.4825,-74.8590,35.4825,-74.8590,45,,401677449,-124
ZcTag083,180755,Mk10,DS,2,0,2,51,51,12:11:12 25-May-2019,NN,B,35.4168,-74.7344,35.4168,-74.7344,8,,401677431,-135
ZcTag083,180755,Mk10,DS,6,0,5,19,17,21:29:06 25-May-2019,NP,0,35.6015,-74.8036,35.6015,-74.8036,48,,401677437,-125
ZcTag083,180755,Mk10,DS,5,0,3,27,18,21:58:04 25-May-2019,NK,0,35.5949,-74.1510,35.5949,-74.1510,46,,401677384,-132
ZcTag083,180755,Mk10,DS,1,0,1,,,22:23:11 25-May-2019,SR,B,35.5218,-74.2749,35.5218,-74.2749,6,,401677580,-138
ZcTag083,180755,Mk10,DS,6,0,5,17,14,23:07:36 25-May-2019,NP,0,35.5387,-75.1646,25.1413,-122.4449,50,,401677429,-133
ZcTag083,180755,Mk10,DS,3,0,2,86,67,00:45:32 26-May-2019,MA,A,35.4201,-75.1316,35.4201,-75.1316,8,,401677392,-130
ZcTag083,180755,Mk10,DS,5,0,4,44,27,02:56:21 26-May-2019,NN,0,35.4177,-74.8199,35.4177,-74.8199,47,,401677443,-133
ZcTag083,180755,Mk10,DS,2,0,2,31,31,02:56:53 26-May-2019,MC,B,35.4171,-74.8187,35.4171,-74.8187,6,,401677426,-127
ZcTag083,180755,Mk10,DS,7,0,5,23,17,09:47:43 26-May-2019,NP,0,35.5727,-74.9495,35.5727,-74.9495,47,,401677532,-125
ZcTag083,180755,Mk10,DS,8,0,5,20,16,11:11:30 26-May-2019,SR,1,35.4930,-74.8395,35.4930,-74.8395,58,,401677501,-120
ZcTag083,180755,Mk10,DS,6,0,6,37,21,11:32:31 26-May-2019,NP,0,35.4953,-74.9359,35.4953,-74.9359,46,,401677452,-131
ZcTag083,180755,Mk10,DS,1,0,1,,,14:19:15 26-May-2019,MB,B,35.4411,-74.8091,35.4411,-74.8091,8,,401677450,-133
ZcTag083,180755,Mk10,DS,1,0,1,,,15:16:33 26-May-2019,MC,B,35.4197,-74.7680,35.4197,-74.7680,8,,401677439,-133
ZcTag083,180755,Mk10,DS,2,0,1,17,17,15:58:10 26-May-2019,MB,B,35.3921,-74.8305,35.3921,-74.8305,8,,401677409,-132
ZcTag083,180755,Mk10,DS,5,0,5,30,19,16:22:09 26-May-2019,MA,0,35.4745,-75.0208,35.4745,-75.0208,46,,401677407,-130
ZcTag083,180755,Mk10,DS,2,0,1,52,52,21:15:39 26-May-2019,NP,B,35.6545,-75.0858,35.6545,-75.0858,8,,401677425,-124
ZcTag083,180755,Mk10,DS,5,0,3,16,14,22:57:42 26-May-2019,NP,0,35.7068,-75.0339,35.7068,-75.0339,56,,401677517,-131
ZcTag083,180755,Mk10,DS,4,0,2,27,15,00:51:37 27-May-2019,NK,0,35.5733,-74.9971,35.5733,-74.9971,48,,401677482,-133
ZcTag083,180755,Mk10,DS,2,0,1,33,33,01:11:30 27-May-2019,NN,B,35.5842,-75.0444,35.5842,-75.0444,6,,401677483,-135
ZcTag083,180755,Mk10,DS,4,0,4,35,19,01:30:25 27-May-2019,MB,0,35.6910,-75.0045,35.6910,-75.0045,46,,401677489,-133
ZcTag083,180755,Mk10,DS,5,0,3,20,16,02:41:25 27-May-2019,MC,0,35.6857,-74.8669,35.6857,-74.8669,56,,401677528,-116
ZcTag083,180755,Mk10,DS,6,0,3,21,15,11:16:06 27-May-2019,NP,0,35.6870,-74.2755,35.6870,-74.2755,48,,401677589,-130
ZcTag083,180755,Mk10,DS,4,0,4,29,17,12:37:45 27-May-2019,MA,0,35.8461,-74.3397,35.8461,-74.3397,48,,401677480,-130
ZcTag083,180755,Mk10,DS,5,0,4,19,15,13:18:05 27-May-2019,MC,0,35.8407,-74.4535,35.8407,-74.4535,48,,401677446,-131
ZcTag083,180755,Mk10,DS,4,0,1,28,18,23:10:40 27-May-2019,NN,0,35.8229,-74.1127,35.8229,-74.1127,48,,401677480,-135
ZcTag083,180755,Mk10,DS,2,0,1,54,54,00:34:38 28-May-2019,SR,B,35.9582,-74.9172,42.6947,-109.7253,,,401677528,-134
ZcTag083,180755,Mk10,DS,1,0,0,,,00:34:12 28-May-2019,NK,B,35.7754,-74.1622,35.7754,-74.1622,8,,401677378,-131
ZcTag083,180755,Mk10,DS,7,0,5,20,15,00:42:18 28-May-2019,MC,0,35.9288,-74.8661,35.9288,-74.8661,46,,401677351,-124
ZcTag083,180755,Mk10,DS,4,0,2,17,16,01:45:49 28-May-2019,MA,0,36.0815,-74.9424,36.0815,-74.9424,44,,401677493,-130
