DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,20:25:00,,,,267.0,33.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,20:30:00,,,,770.0,67.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,20:35:00,,,,948.0,128.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,20:40:00,,,,948.0,128.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,20:45:00,,,,1185.0,131.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,20:50:00,,,,1185.0,131.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,20:55:00,,,,1185.0,131.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,21:00:00,,,,1185.0,131.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,21:05:00,,,,1185.0,131.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,21:10:00,,,,948.0,128.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,21:15:00,,,,948.0,128.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,21:20:00,,,,770.0,67.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,21:25:00,,,,533.0,65.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,21:30:00,,,,415.0,64.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,21:35:00,,,,74.0,16.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,21:40:00,,,,207.0,32.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,21:45:00,,,,326.0,33.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,21:50:00,,,,415.0,64.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,21:55:00,,,,207.0,32.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,22:00:00,,,,15.0,15.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,22:05:00,,,,267.0,33.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,22:10:00,,,,415.0,64.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,22:15:00,,,,326.0,33.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,22:20:00,,,,207.0,32.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,22:25:00,,,,15.0,15.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,22:30:00,,,,267.0,33.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,22:35:00,,,,415.0,64.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,22:40:00,,,,415.0,64.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,22:45:00,,,,207.0,32.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,22:50:00,,,,15.0,15.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,22:55:00,,,,267.0,33.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,23:00:00,,,,770.0,67.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,23:05:00,,,,1185.0,131.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,23:10:00,,,,1659.0,136.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,23:15:00,,,,1659.0,136.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,23:20:00,,,,1659.0,136.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,23:25:00,,,,1659.0,136.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,23:30:00,,,,1422.0,133.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,23:35:00,,,,1422.0,133.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,23:40:00,,,,1185.0,131.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,23:45:00,,,,948.0,128.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,23:50:00,,,,652.0,66.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,11-May-2019,23:55:00,,,,267.0,33.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,00:00:00,,,,9.0,9.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,00:05:00,,,,258.0,41.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,00:10:00,,,,332.0,43.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,00:15:00,,,,129.0,21.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,00:20:00,,,,92.0,20.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,00:25:00,,,,203.0,22.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,00:30:00,,,,258.0,41.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,00:35:00,,,,92.0,20.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,00:40:00,,,,92.0,20.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,00:45:00,,,,203.0,22.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,00:50:00,,,,166.0,22.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,00:55:00,,,,9.0,9.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,01:00:00,,,,92.0,20.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,01:05:00,,,,590.0,84.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,01:10:00,,,,884.0,88.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,01:15:00,,,,884.0,88.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,01:20:00,,,,737.0,86.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,01:25:00,,,,884.0,88.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,01:30:00,,,,884.0,88.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,01:35:00,,,,884.0,88.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,01:40:00,,,,590.0,84.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,01:45:00,,,,258.0,41.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,01:50:00,,,,9.0,9.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,01:55:00,,,,92.0,20.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,02:00:00,,,,129.0,21.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,02:05:00,,,,590.0,84.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,02:10:00,,,,884.0,88.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,02:15:00,,,,884.0,88.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,02:20:00,,,,884.0,88.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,02:25:00,,,,884.0,88.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,02:30:00,,,,884.0,88.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,02:35:00,,,,884.0,88.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,02:40:00,,,,1032.0,91.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,02:45:00,,,,737.0,86.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,02:50:00,,,,332.0,43.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,02:55:00,,,,9.0,9.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,03:00:00,,,,92.0,20.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,03:05:00,,,,9.0,9.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,03:10:00,,,,9.0,9.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,03:15:00,,,,9.0,9.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,03:20:00,,,,166.0,22.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,03:25:00,,,,258.0,41.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,03:30:00,,,,258.0,41.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,03:35:00,,,,92.0,20.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,03:40:00,,,,9.0,9.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,03:45:00,,,,479.0,45.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,03:50:00,,,,737.0,86.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,03:55:00,,,,884.0,88.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,04:00:00,,,,914.0,122.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,04:05:00,,,,914.0,122.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,04:10:00,,,,914.0,122.50,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,04:15:00,,,,629.0,63.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,04:20:00,,,,200.0,31.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,04:25:00,,,,100.0,16.00,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,12-May-2019,04:30:00,,,,71.0,15.50,,,,
