DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
ZcTag083,180755,1.000000,Transmission,Mk10,18,20:00:00 11-May-2019,00:00:00 12-May-2019,,,,0.0,0.00,1776.0,15.50,,,,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,5,00:00:00 12-May-2019,04:00:00 12-May-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,6,04:00:00 12-May-2019,08:00:00 12-May-2019,,,,0.0,0.00,1712.0,15.50,,,,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,5,08:00:00 12-May-2019,12:00:00 12-May-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,10,12:00:00 12-May-2019,16:00:00 12-May-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,4,16:00:00 12-May-2019,20:00:00 12-May-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,6,20:00:00 12-May-2019,00:00:00 13-May-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,3,00:00:00 13-May-2019,04:00:00 13-May-2019,,,,0.0,0.00,1840.0,15.50,,,,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,6,04:00:00 13-May-2019,08:00:00 13-May-2019,,,,0.0,0.00,1040.0,15.50,,,,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,4,08:00:00 13-May-2019,12:00:00 13-May-2019,,,,0.0,0.00,1616.0,15.50,,,,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,4,12:00:00 13-May-2019,16:00:00 13-May-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,8,16:00:00 13-May-2019,20:00:00 13-May-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,8,20:00:00 13-May-2019,00:00:00 14-May-2019,,,,0.0,0.00,1712.0,15.50,,,,,,,
ZcTag083,180755,1.000000,Transmission,Mk10,3,00:00:00 14-May-2019,04:00:00 14-May-2019,,,,0.0,0.00,2000.0,15.50,,,,,,,
