DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
ZcTag082,180754,1.000000,Transmission,Mk10,8,08:00:00 20-May-2019,12:00:00 20-May-2019,,,,0.0,0.00,1616.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,10,12:00:00 20-May-2019,16:00:00 20-May-2019,,,,0.0,0.00,1520.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,7,16:00:00 20-May-2019,20:00:00 20-May-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,10,20:00:00 20-May-2019,00:00:00 21-May-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,9,00:00:00 21-May-2019,04:00:00 21-May-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,12,04:00:00 21-May-2019,08:00:00 21-May-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,12,08:00:00 21-May-2019,12:00:00 21-May-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,7,12:00:00 21-May-2019,16:00:00 21-May-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,10,16:00:00 21-May-2019,20:00:00 21-May-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,16,20:00:00 21-May-2019,00:00:00 22-May-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,5,00:00:00 22-May-2019,04:00:00 22-May-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,6,04:00:00 22-May-2019,08:00:00 22-May-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,8,08:00:00 22-May-2019,12:00:00 22-May-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,7,12:00:00 22-May-2019,16:00:00 22-May-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,11,16:00:00 22-May-2019,20:00:00 22-May-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,11,20:00:00 22-May-2019,00:00:00 23-May-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,8,00:00:00 23-May-2019,04:00:00 23-May-2019,,,,0.0,0.00,1012.0,11.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,13,04:00:00 23-May-2019,08:00:00 23-May-2019,,,,0.0,0.00,976.0,7.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,16,08:00:00 23-May-2019,12:00:00 23-May-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,10,12:00:00 23-May-2019,16:00:00 23-May-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,17,16:00:00 23-May-2019,20:00:00 23-May-2019,,,,0.0,0.00,720.0,7.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,8,20:00:00 23-May-2019,00:00:00 24-May-2019,,,,0.0,0.00,736.0,7.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,9,00:00:00 24-May-2019,04:00:00 24-May-2019,,,,0.0,0.00,1012.0,11.50,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,7,04:00:00 24-May-2019,08:00:00 24-May-2019,,,,0.0,0.00,1.0,0.00,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,6,08:00:00 24-May-2019,12:00:00 24-May-2019,,,,0.0,0.00,1.0,0.00,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,5,12:00:00 24-May-2019,16:00:00 24-May-2019,,,,0.0,0.00,4.0,0.00,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,4,16:00:00 24-May-2019,20:00:00 24-May-2019,,,,0.0,0.00,4.0,0.00,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,3,20:00:00 24-May-2019,00:00:00 25-May-2019,,,,0.0,0.00,1.0,0.00,,,,,,,
ZcTag082,180754,1.000000,Transmission,Mk10,1,16:00:00 01-Jul-2019,20:00:00 01-Jul-2019,,,,83.0,0.50,3760.0,31.50,,,,,,,
