DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,14:35:00,,,,378.0,58.00,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,14:40:00,,,,378.0,58.00,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,14:45:00,,,,378.0,58.00,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,14:50:00,,,,243.0,30.00,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,14:55:00,,,,14.0,14.00,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,15:00:00,,,,593.0,59.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,15:05:00,,,,863.0,116.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,15:10:00,,,,863.0,116.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,15:15:00,,,,1294.0,120.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,15:20:00,,,,1294.0,120.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,15:25:00,,,,1294.0,120.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,15:30:00,,,,1294.0,120.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,15:35:00,,,,1510.0,122.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,15:40:00,,,,1510.0,122.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,15:45:00,,,,1510.0,122.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,15:50:00,,,,1294.0,120.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,15:55:00,,,,1079.0,118.00,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,16:00:00,,,,618.0,54.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,16:05:00,,,,428.0,52.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,16:10:00,,,,333.0,51.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,16:15:00,,,,12.0,12.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,16:20:00,,,,428.0,52.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,16:25:00,,,,428.0,52.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,16:30:00,,,,333.0,51.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,16:35:00,,,,214.0,26.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,16:40:00,,,,12.0,12.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,16:45:00,,,,333.0,51.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,16:50:00,,,,428.0,52.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,16:55:00,,,,333.0,51.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,17:00:00,,,,119.0,25.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,17:05:00,,,,83.0,13.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,17:10:00,,,,523.0,53.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,17:15:00,,,,951.0,105.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,17:20:00,,,,1331.0,109.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,17:25:00,,,,1331.0,109.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,17:30:00,,,,1141.0,107.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,17:35:00,,,,761.0,103.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,17:40:00,,,,523.0,53.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,17:45:00,,,,214.0,26.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,17:50:00,,,,12.0,12.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,17:55:00,,,,333.0,51.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,18:00:00,,,,333.0,51.50,,,,
ZcTag088,180758,1.000000,Transmission,Mk10,02-Jun-2019,18:05:00,,,,119.0,25.50,,,,
