DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
ZcTag088,180758,Mk10,,90,500,100,4,2133,,,,,14,16:15:48 02-Jun-2019,02:11:59 16-Jul-2019,43,12:00:00 02-Jun-2019,00:00:00 16-Jun-2019,14,,,
