DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
ZcTag088,180758,1.000000,Mk10,,11:23:52 04-Jun-2019,11:23:55 04-Jun-2019,3,0,35.6231,-74.4394,CRC,0,0,,,,1.008,0.144,,1.0,1984.0,0,,,,,,,,,,,255,37,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,02:10:45 05-Jun-2019,,0,35.4480,-74.6145,CRC,0,0,,1569,3.376,1.008,0.144,26.60,1.0,1620.0,-1,,,,,,,,,,,125,36,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,12:50:36 05-Jun-2019,12:50:39 05-Jun-2019,3,0,35.7076,-74.2281,CRC,0,0,,,,1.008,0.140,,1.0,1620.0,-1,,,,,,,,,,,231,36,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,15:10:01 05-Jun-2019,,0,35.6741,-74.0047,CRC,0,0,,1697,3.376,1.008,0.152,27.50,2.0,1620.0,-2,,,,,,,,,,,152,36,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,12:53:53 07-Jun-2019,,B,35.7090,-74.5077,CRC,0,0,,2337,3.376,1.016,0.148,27.90,1.0,2084.0,0,,,,,,,,,,,233,34,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,02:01:53 08-Jun-2019,02:01:57 08-Jun-2019,4,0,35.6739,-73.8773,CRC,0,0,,,,1.008,0.140,,1.0,1784.0,-2,,,,,,,,,,,174,35,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,11:02:17 08-Jun-2019,,0,35.8876,-73.5125,CRC,0,0,,2593,3.312,1.016,0.268,27.50,2.0,1784.0,-1,,,,,,,,,,,233,35,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,21:55:34 10-Jun-2019,21:55:38 10-Jun-2019,4,0,35.7816,-74.0782,CRC,0,0,,,,1.008,0.144,,1.0,1784.0,-1,,,,,,,,,,,250,35,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,01:26:19 12-Jun-2019,01:26:23 12-Jun-2019,4,0,35.4650,-74.9989,CRC,0,0,,,,1.008,0.136,,1.0,1480.0,-1,,,,,,,,,,,162,34,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,14:26:35 12-Jun-2019,,0,35.7319,-75.6020,,0,0,,3809,3.376,1.008,0.144,28.00,40.0,716.0,-2,,,,,,,,,,,,7,8,120,61660,,,,,,,,,
