DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
ZcTag088,180758,Mk10,DS,5,2,2,,,16:15:50 02-Jun-2019,MC,0,35.9903,-74.8267,35.9903,-74.8267,50,,401677640,-125
ZcTag088,180758,Mk10,DS,4,0,3,16,15,19:57:12 02-Jun-2019,NP,0,36.1181,-74.8868,36.1181,-74.8868,48,,401677403,-134
ZcTag088,180758,Mk10,DS,6,3,1,,,22:01:15 02-Jun-2019,NK,0,35.9433,-74.8171,35.9433,-74.8171,48,,401677307,-132
ZcTag088,180758,Mk10,DS,3,0,1,19,18,23:05:14 02-Jun-2019,SR,0,35.5975,-74.8077,35.5975,-74.8077,44,,401677509,-124
ZcTag088,180758,Mk10,DS,4,2,0,,,00:18:44 03-Jun-2019,MC,0,35.6195,-74.1373,45.7872,-23.4972,68,,401677585,-129
ZcTag088,180758,Mk10,DS,5,0,2,24,17,01:20:25 03-Jun-2019,NN,0,35.6059,-74.0526,35.6059,-74.0526,48,,401677530,-126
ZcTag088,180758,Mk10,DS,1,0,1,,,01:20:01 03-Jun-2019,NK,B,35.6960,-74.4771,35.6960,-74.4771,8,,401677400,-133
ZcTag088,180758,Mk10,DS,5,2,0,,,01:20:11 03-Jun-2019,MA,Z,35.9259,-74.8681,35.9259,-74.8681,38,,401677438,-122
ZcTag088,180758,Mk10,DS,2,0,1,81,81,02:30:10 03-Jun-2019,MB,B,35.3550,-75.1772,32.9143,-87.0848,8,,401677639,-132
ZcTag088,180758,Mk10,DS,5,0,3,16,15,02:52:08 03-Jun-2019,MA,0,35.3529,-75.1583,35.3529,-75.1583,46,,401677412,-125
ZcTag088,180758,Mk10,DS,5,0,2,37,15,14:54:50 03-Jun-2019,MB,0,35.0494,-75.3434,35.0494,-75.3434,40,,401677427,-127
ZcTag088,180758,Mk10,DS,5,0,4,39,26,15:53:03 03-Jun-2019,MC,0,35.3423,-73.6177,35.3423,-73.6177,43,,401677703,-122
ZcTag088,180758,Mk10,DS,5,0,3,24,15,19:38:47 03-Jun-2019,NP,0,35.8793,-73.5657,35.8793,-73.5657,48,,401677425,-135
ZcTag088,180758,Mk10,DS,6,0,2,23,16,22:39:35 03-Jun-2019,SR,0,35.4299,-74.2450,35.4299,-74.2450,48,,401677535,-126
ZcTag088,180758,Mk10,DS,5,0,4,36,17,22:59:48 03-Jun-2019,NP,0,35.4003,-74.6920,35.4003,-74.6920,56,,401677490,-132
ZcTag088,180758,Mk10,DS,2,0,2,43,43,23:57:31 03-Jun-2019,MC,B,35.7600,-73.8228,47.2239,-14.0156,,,401677639,-127
ZcTag088,180758,Mk10,DS,3,0,0,41,20,00:18:55 04-Jun-2019,SR,A,35.3133,-74.4983,35.3133,-74.4983,6,,401677367,-127
ZcTag088,180758,Mk10,DS,6,0,3,25,19,02:08:26 04-Jun-2019,MB,0,35.5139,-74.6872,35.5139,-74.6872,45,,401677480,-126
ZcTag088,180758,Mk10,DS,1,0,0,,,02:29:26 04-Jun-2019,MA,B,35.5134,-74.6859,35.5134,-74.6859,6,,401677452,-133
ZcTag088,180758,Mk10,DS,4,0,2,21,16,03:18:03 04-Jun-2019,MC,0,35.5681,-74.7388,35.5681,-74.7388,48,,401677410,-124
ZcTag088,180758,Mk10,DS,8,0,6,20,15,11:23:35 04-Jun-2019,NP,0,35.6231,-74.4394,35.6231,-74.4394,47,,401677572,-132
ZcTag088,180758,Mk10,DS,1,0,1,,,11:25:04 04-Jun-2019,SR,B,35.6234,-74.4397,35.6234,-74.4397,6,,401677481,-138
ZcTag088,180758,Mk10,DS,2,0,1,69,69,13:07:35 04-Jun-2019,NK,B,35.7144,-74.3577,35.7144,-74.3577,6,,401677567,-133
ZcTag088,180758,Mk10,DS,5,0,2,24,16,13:53:40 04-Jun-2019,MC,0,35.6722,-74.5586,35.6722,-74.5586,48,,401677522,-120
ZcTag088,180758,Mk10,DS,2,0,1,69,69,14:34:44 04-Jun-2019,MB,Z,35.5427,-75.1314,35.5427,-75.1314,38,,401677446,-130
ZcTag088,180758,Mk10,DS,6,0,3,28,15,14:52:50 04-Jun-2019,MA,0,35.5560,-74.5147,35.5560,-74.5147,47,,401677538,-115
ZcTag088,180758,Mk10,DS,4,0,2,23,17,00:23:42 05-Jun-2019,NK,0,35.1239,-74.6882,35.1239,-74.6882,48,,401677499,-129
ZcTag088,180758,Mk10,DS,4,0,2,17,16,01:15:35 05-Jun-2019,MC,0,35.5170,-74.5994,40.2200,-51.3504,60,,401677496,-116
ZcTag088,180758,Mk10,DS,6,0,3,27,15,01:50:33 05-Jun-2019,MB,0,35.5796,-74.7053,35.5796,-74.7053,48,,401677447,-125
ZcTag088,180758,Mk10,DS,8,0,1,16,15,02:11:34 05-Jun-2019,MA,0,35.4480,-74.6145,35.4480,-74.6145,46,,401677494,-120
ZcTag088,180758,Mk10,DS,1,0,1,,,02:37:02 05-Jun-2019,NN,B,35.4456,-74.6131,35.4456,-74.6131,6,,401677451,-137
ZcTag088,180758,Mk10,DS,2,0,2,18,18,09:15:35 05-Jun-2019,SR,B,35.3806,-74.5781,35.3806,-74.5781,8,,401677486,-135
ZcTag088,180758,Mk10,DS,6,0,1,16,15,09:35:31 05-Jun-2019,NP,0,35.4678,-74.5665,35.4678,-74.5665,56,,401677467,-122
ZcTag088,180758,Mk10,DS,5,0,5,22,18,10:53:53 05-Jun-2019,SR,0,35.3583,-74.3291,35.3583,-74.3291,46,,401677500,-132
ZcTag088,180758,Mk10,DS,7,0,1,16,15,12:50:54 05-Jun-2019,MA,0,35.7076,-74.2281,35.7076,-74.2281,48,,401677477,-129
ZcTag088,180758,Mk10,DS,6,0,1,16,15,12:51:03 05-Jun-2019,NK,0,35.3540,-74.3210,35.3540,-74.3210,58,,401677401,-127
ZcTag088,180758,Mk10,DS,5,0,1,17,15,13:35:00 05-Jun-2019,MC,0,35.3652,-74.3570,35.3652,-74.3570,47,,401677414,-122
