"hex","date","datenum","gonio_bearing_deg","strength_db","platform","ptt","DeployID","lon","lat","boat_bearing_deg","boat_speed_kph","gps_gonio_time_difference_s"
"66918C7","2019-05-08 18:42:56",1557340976,311,-72,"barber",180764,"GmTag223",-74.7752917,35.6872783,211.99926364916,5.73814046215352,1.83999991416931
"66918C7","2019-05-08 18:44:21",1557341061,13,-51,"barber",180764,"GmTag223",-74.7751833,35.685675,158.274190611664,3.61003751970578,-0.0829999446868896
"66918C7","2019-05-08 18:44:57",1557341097,93,-42,"barber",180764,"GmTag223",-74.7748383,35.6854533,140.285536702661,5.69683620792511,-1.44799995422363
"66918C7","2019-05-08 18:59:06",1557341946,203,-126,"barber",180764,"GmTag223",-74.86503,35.6952183,282.258502927951,42.3813233509702,0.177000045776367
"66918C7","2019-05-08 18:59:54",1557341994,199,-126,"barber",180764,"GmTag223",-74.8712867,35.6961383,285.485589825124,45.6019546422889,-1.11100006103516
"66918C7","2019-05-08 19:00:26",1557342026,178,-129,"barber",180764,"GmTag223",-74.8762933,35.6969783,283.108307732346,44.5725356323915,0.892999887466431
"66918C7","2019-05-08 19:01:05",1557342065,189,1,"barber",180764,"GmTag223",-74.8812533,35.697795,277.054502113886,45.6196482686262,-1.02500009536743
"66918C7","2019-05-08 19:01:34",1557342094,191,-129,"barber",180764,"GmTag223",-74.8857483,35.69845,281.314028712134,51.0450557252181,-0.144000053405762
"66918C7","2019-05-08 19:02:04",1557342124,193,-128,"barber",180764,"GmTag223",-74.8903817,35.6991717,278.389954199913,51.6977499729295,0.76200008392334
"66918C7","2019-05-08 19:02:34",1557342154,193,-129,"barber",180764,"GmTag223",-74.894785,35.6997833,280.710281187991,52.7942928608247,-0.358999967575073
"66918C7","2019-05-08 19:03:16",1557342196,186,-130,"barber",180764,"GmTag223",-74.9015333,35.7007333,280.783312497571,48.9068860879962,0.51200008392334
"66918C7","2019-05-08 19:04:22",1557342262,194,-128,"barber",180764,"GmTag223",-74.91087,35.7022383,281.46363942864,48.3757046245355,-0.486999988555908
"66918C7","2019-05-08 19:04:56",1557342296,193,-127,"barber",180764,"GmTag223",-74.9163617,35.70304,284.28828842126,50.3163831632164,0.444000005722046
"66918C7","2019-05-08 19:05:25",1557342325,187,-130,"barber",180764,"GmTag223",-74.92079,35.7037483,281.318843819429,47.8089573969427,0.359999895095825
"66918C7","2019-05-08 19:06:07",1557342367,184,1,"barber",180764,"GmTag223",-74.9271733,35.7046867,279.677386408763,48.4343818863121,1.18700003623962
"66918C7","2019-05-08 19:06:58",1557342418,191,-129,"barber",180764,"GmTag223",-74.935035,35.7058983,280.926874798356,55.9439357865856,0.180999994277954
"66918C7","2019-05-08 19:07:28",1557342448,193,-130,"barber",180764,"GmTag223",-74.94015,35.7065633,281.475868391187,55.1504303164997,0.164999961853027
"66918C7","2019-05-08 19:08:08",1557342488,193,1,"barber",180764,"GmTag223",-74.9463683,35.7077033,280.728444269398,54.1115639032724,0.0169999599456787
"66918C7","2019-05-08 19:09:39",1557342579,168,-130,"barber",180764,"GmTag223",-74.96006,35.7097783,279.605010398181,49.743032149475,-1.37100005149841
"6691826","2019-05-11 17:16:06",1557594966,97,-81,"barber",180754,"ZcTag82",-74.7626862488687,35.5219699535519,26.2610890068557,1.56767053187465,5
"6691826","2019-05-11 17:16:21",1557594981,106,-87,"barber",180754,"ZcTag82",-74.762657834217,35.5220095999539,30.2557890769977,1.67029487284674,1
"6691826","2019-05-11 17:16:37",1557594997,89,-89,"barber",180754,"ZcTag82",-74.7629094589502,35.52175889723,219.792355773857,11.3654997501441,0
"6691826","2019-05-11 17:16:52",1557595012,104,-90,"barber",180754,"ZcTag82",-74.7633317,35.521335,218.161473534293,26.103738385372,-1.04900002479553
"6691826","2019-05-11 17:17:08",1557595028,128,-87,"barber",180754,"ZcTag82",-74.7641117,35.5204783,213.348380474191,24.4438732555321,-0.765000104904175
"6691826","2019-05-11 17:17:24",1557595044,125,-94,"barber",180754,"ZcTag82",-74.76486,35.51957,215.289114618057,27.9059668780397,-0.0590000152587891
"6691826","2019-05-11 17:17:44",1557595064,144,-94,"barber",180754,"ZcTag82",-74.7658789996058,35.5181650724262,206.485479776276,27.8101781078634,0
"6691826","2019-05-11 17:18:02",1557595082,146,-95,"barber",180754,"ZcTag82",-74.7664,35.51731,206.135476795242,24.7039357313098,0.848000049591064
"6691826","2019-05-11 17:18:26",1557595106,3,-106,"barber",180754,"ZcTag82",-74.7670317,35.51709,359.538272797508,23.4427154668644,-0.138000011444092
"6691826","2019-05-11 17:18:41",1557595121,0,-99,"barber",180754,"ZcTag82",-74.7665433,35.5184217,14.9387126857163,42.101206441711,1.30599999427795
"6691826","2019-05-11 17:19:05",1557595145,353,-97,"barber",180754,"ZcTag82",-74.76597,35.5210017,6.80748989929333,48.801629051557,-0.885999917984009
"6691826","2019-05-11 18:02:44",1557597764,68,-119,"barber",180754,"ZcTag82",-74.7702381759882,35.5346331652254,54.0763623923323,13.188602853308,0
"6691826","2019-05-11 18:02:58",1557597778,27,-116,"barber",180754,"ZcTag82",-74.7698118723929,35.5348592251539,56.9100739273166,12.7500699996673,-1
"6691826","2019-05-11 18:03:17",1557597797,353,-115,"barber",180754,"ZcTag82",-74.76921,35.5346367,150.215436219942,23.2814066782805,0.184000015258789
"6691826","2019-05-11 18:03:33",1557597813,355,-118,"barber",180754,"ZcTag82",-74.7688533,35.533375,167.543299549658,36.8048787444982,0.338000059127808
"6691826","2019-05-11 18:03:49",1557597829,355,-114,"barber",180754,"ZcTag82",-74.7683167,35.5318917,162.027201432843,35.7733390583177,0.516999959945679
"6691826","2019-05-11 18:04:05",1557597845,0,-112,"barber",180754,"ZcTag82",-74.7676583,35.5305017,155.483317071145,34.3269328456815,1.26699995994568
"6691826","2019-05-11 18:04:22",1557597862,357,-114,"barber",180754,"ZcTag82",-74.7669417,35.52928,152.755371215206,34.6704950677831,0.115000009536743
"6691826","2019-05-11 18:04:39",1557597879,7,-112,"barber",180754,"ZcTag82",-74.7660267,35.5279383,152.336121167434,38.1477195099894,-0.128000020980835
"6691826","2019-05-11 18:04:55",1557597895,12,-110,"barber",180754,"ZcTag82",-74.7647818922997,35.5265736300498,138.716041093231,35.1066732740466,0
"6691826","2019-05-11 18:05:13",1557597913,24,-109,"barber",180754,"ZcTag82",-74.7632983,35.5256317,123.048590347861,39.9288248883518,0.641000032424927
"6691826","2019-05-11 18:05:32",1557597932,31,-107,"barber",180754,"ZcTag82",-74.7612417,35.524635,122.164460204319,40.2750149101411,0.509000062942505
"6691826","2019-05-11 18:50:24",1557600624,319,-114,"barber",180754,"ZcTag82",-74.7543770167977,35.519319344312,227.368223595836,1.06098937992193,3
"6691826","2019-05-11 18:50:39",1557600639,356,-116,"barber",180754,"ZcTag82",-74.7544010728598,35.5192902591079,213.94783179564,1.40352088904645,-2
"6691826","2019-05-11 18:50:55",1557600655,354,-114,"barber",180754,"ZcTag82",-74.7543183,35.5186683,172.150207604368,29.8588022196643,-0.769000053405762
"6691826","2019-05-11 18:51:09",1557600669,343,-116,"barber",180754,"ZcTag82",-74.7543583,35.5173217,190.695601579848,38.1228391025796,0.533999919891357
"6691826","2019-05-11 18:51:30",1557600690,340,-112,"barber",180754,"ZcTag82",-74.755125,35.5153817,203.961142007003,36.3203611174765,1.28399991989136
"6691826","2019-05-11 18:51:45",1557600705,343,-110,"barber",180754,"ZcTag82",-74.75577,35.51433,204.492564259624,33.9327939806973,-0.0309998989105225
"6691826","2019-05-11 18:52:01",1557600721,323,-107,"barber",180754,"ZcTag82",-74.756555,35.5130667,211.413740542019,38.4757079717821,0.134999990463257
"6691826","2019-05-11 18:52:16",1557600736,318,-107,"barber",180754,"ZcTag82",-74.7574917,35.5119183,217.669196100043,37.0518793852239,-0.523000001907349
"6691826","2019-05-11 19:16:38",1557602198,211,-121,"barber",180754,"ZcTag82",-74.7628617,35.561395,351.746710840795,16.9805296251305,0.846999883651733
"6691826","2019-05-11 19:16:54",1557602214,141,-117,"barber",180754,"ZcTag82",-74.76296,35.5620517,353.467297788076,17.5946660733099,0.290999889373779
"6691826","2019-05-11 19:17:09",1557602229,122,-119,"barber",180754,"ZcTag82",-74.7631167,35.5630783,356.462804195921,41.9890681028652,0.364000082015991
"6691826","2019-05-11 19:17:23",1557602243,125,-122,"barber",180754,"ZcTag82",-74.7620483,35.5645067,42.7059067150992,48.6211657586721,0.894000053405762
"6691826","2019-05-11 19:17:44",1557602264,123,-124,"barber",180754,"ZcTag82",-74.7601967,35.56608,38.5976845200626,40.0453638047813,-0.50600004196167
"6691826","2019-05-11 19:18:04",1557602284,131,-125,"barber",180754,"ZcTag82",-74.7583774477243,35.568024571985,44.1462335905653,16.671892615993,-3
"6691826","2019-05-11 19:41:35",1557603695,348,-128,"barber",180754,"ZcTag82",-74.7509467,35.5771067,85.5696275037925,4.04476058336204,-0.517999887466431
"6691826","2019-05-11 19:42:43",1557603763,305,-121,"barber",180754,"ZcTag82",-74.75022,35.576935,53.9401015502906,4.04316761946908,-0.059999942779541
"6691826","2019-05-11 19:43:18",1557603798,13,-121,"barber",180754,"ZcTag82",-74.7501927707344,35.5768551584333,202.561966418142,9.38862684819775,-1
"6691826","2019-05-11 19:43:34",1557603814,27,-122,"barber",180754,"ZcTag82",-74.7505624964833,35.5757326539606,193.533107666321,32.2894495288029,0
"6691826","2019-05-11 19:43:59",1557603839,14,-121,"barber",180754,"ZcTag82",-74.7511883,35.5737933,196.849440364455,34.7017043437804,0.0520000457763672
"6691813","2019-05-23 13:02:26",1558616546,49,-81,"barber",180753,"ZcTag84",-74.7254117,35.5272917,198.83823636883,7.21335713675957,0.144999980926514
"6691813","2019-05-23 13:02:43",1558616563,5,-79,"barber",180753,"ZcTag84",-74.7255483,35.5270067,205.867744164213,7.58902705524569,-0.283999919891357
"6691813","2019-05-23 13:02:59",1558616579,354,-78,"barber",180753,"ZcTag84",-74.726295,35.5271483,290.465322820175,21.055587523025,0.309000015258789
"6691813","2019-05-23 13:03:17",1558616597,346,-75,"barber",180753,"ZcTag84",-74.727407572791,35.5272235628217,255.378234033149,15.8035648207773,1
"6691813","2019-05-23 13:03:36",1558616616,8,-64,"barber",180753,"ZcTag84",-74.727775,35.5272483,283.937798558071,9.66483209924276,0.891000032424927
"6691813","2019-05-23 13:03:50",1558616630,329,-53,"barber",180753,"ZcTag84",-74.728308962658,35.5271716788411,254.320358156029,9.66116675164911,-1
"6691813","2019-05-23 13:04:08",1558616648,297,-46,"barber",180753,"ZcTag84",-74.7287167,35.5271833,261.025094084118,6.6985638232327,1.34999990463257
"6691813","2019-05-23 13:04:54",1558616694,356,-62,"barber",180753,"ZcTag84",-74.7287533,35.5268,137.574679974235,5.04480906115917,-0.933000087738037
"6691813","2019-05-23 14:08:56",1558620536,248,-122,"barber",180753,"ZcTag84",-74.7778183,35.4837767,157.065577475469,9.15855109301639,0.0269999504089355
"6691813","2019-05-23 14:09:12",1558620552,265,-120,"barber",180753,"ZcTag84",-74.7775041963905,35.4835927393287,124.506905953704,6.18337990323472,0
"6691813","2019-05-23 14:09:50",1558620590,232,-122,"barber",180753,"ZcTag84",-74.7770317,35.4834717,101.385785404414,4.04703653555817,-0.470000028610229
"6691813","2019-05-23 14:10:07",1558620607,240,-123,"barber",180753,"ZcTag84",-74.7767886333168,35.4834860377014,99.9346448126552,3.38397166479258,2
"6691813","2019-05-23 14:10:24",1558620624,221,-120,"barber",180753,"ZcTag84",-74.7766867,35.4834333,92.9292203976029,3.57748085431354,-2.51399993896484
"6691813","2019-05-23 14:10:41",1558620641,195,-119,"barber",180753,"ZcTag84",-74.7765271179378,35.4834609758109,90.4892853778957,1.78590182373734,-1
"6691813","2019-05-23 14:23:19",1558621399,203,-120,"barber",180753,"ZcTag84",-74.7792480513453,35.4844730906188,167.841733754553,2.52958875667971,0
"6691813","2019-05-23 14:23:35",1558621415,198,-121,"barber",180753,"ZcTag84",-74.77932,35.4843583,188.974670102532,2.08339121226214,-0.846999883651733
"6691813","2019-05-23 14:23:50",1558621430,181,-119,"barber",180753,"ZcTag84",-74.77932,35.4843583,0,0,-3.90100002288818
"6691813","2019-05-23 14:24:07",1558621447,170,-119,"barber",180753,"ZcTag84",-74.7793896216899,35.4843268264085,249.392714076316,1.61268829567863,1
"6691813","2019-05-23 14:24:22",1558621462,167,-120,"barber",180753,"ZcTag84",-74.7795133,35.4842567,237.158128749972,1.9763188859792,2.04500007629395
"6691813","2019-05-23 14:24:41",1558621481,175,-119,"barber",180753,"ZcTag84",-74.7795228939503,35.4842962324619,271.072103925026,1.19551524377963,-1
"6691813","2019-05-23 14:24:59",1558621499,189,-121,"barber",180753,"ZcTag84",-74.7795909550041,35.4842940531671,278.160994989423,1.29999722097762,2
"6691813","2019-05-23 14:48:38",1558622918,181,-124,"barber",180753,"ZcTag84",-74.7754476964474,35.4771788232028,29.1515420286958,1.40230489351935,2
"6691813","2019-05-23 14:48:52",1558622932,180,-122,"barber",180753,"ZcTag84",-74.7754733,35.477135,0,0,-0.664000034332275
"6691813","2019-05-23 14:49:22",1558622962,179,-121,"barber",180753,"ZcTag84",-74.7753998357803,35.4772564396262,11.7405302275461,0.731090341787228,-2
"6691813","2019-05-23 14:50:09",1558623009,180,-122,"barber",180753,"ZcTag84",-74.7753883,35.4773117,0,0,-3.30399990081787
"6691813","2019-05-23 14:50:24",1558623024,178,-123,"barber",180753,"ZcTag84",-74.7753593511879,35.4774367343634,5.26720402096305,1.11615300198475,-2
"6691813","2019-05-23 14:50:39",1558623039,196,-122,"barber",180753,"ZcTag84",-74.7753441799432,35.4775019455701,15.3856525660228,1.26672268935478,2
"6691813","2019-05-23 15:12:43",1558624363,159,-129,"barber",180753,"ZcTag84",-74.7782395407557,35.4811350814998,285.400114407009,1.01078981279614,-2
"6691813","2019-05-23 15:12:57",1558624377,185,-121,"barber",180753,"ZcTag84",-74.778295,35.48111,0,0,2.01900005340576
"6691813","2019-05-23 15:13:17",1558624397,183,-122,"barber",180753,"ZcTag84",-74.7783202584833,35.4812020529062,308.603383917979,1.11587459705818,-3
"6691813","2019-05-23 15:13:31",1558624411,180,-120,"barber",180753,"ZcTag84",-74.7783719748259,35.4812210798264,297.667674182045,0.978780796353485,5
"6691813","2019-05-27 12:02:26",1558958546,320,-130,"barber",180753,"ZcTag84",-74.7993617,35.5933367,109.238137168804,42.3516599869279,-0.315000057220459
"6691813","2019-05-27 12:02:42",1558958562,324,-125,"barber",180753,"ZcTag84",-74.7974717,35.59274,110.706325269438,40.1468064873428,-0.440000057220459
"6691813","2019-05-27 12:02:57",1558958577,319,-130,"barber",180753,"ZcTag84",-74.7956983,35.5922067,109.771245841235,41.2290177857862,-0.470000028610229
"6691813","2019-05-27 12:03:33",1558958613,354,-129,"barber",180753,"ZcTag84",-74.79162,35.5910317,86.85599687596,17.7052574477124,0.374000072479248
"6691813","2019-05-27 12:04:04",1558958644,337,-130,"barber",180753,"ZcTag84",-74.7904267,35.5910583,89.9999665357616,12.864271435513,-0.917999982833862
"6691826","2019-05-27 12:11:16",1558959076,45,-127,"barber",180754,"ZcTag82",-74.7779417,35.5934583,85.0686604481683,12.6766706984207,-0.638999938964844
"6691826","2019-05-27 12:11:32",1558959092,70,-127,"barber",180754,"ZcTag82",-74.7773183,35.5934633,90.8653711089928,12.0567384515984,0.164999961853027
"6691826","2019-05-27 12:12:06",1558959126,70,-126,"barber",180754,"ZcTag82",-74.7758727427572,35.5934894643724,89.5246858276794,12.1368862484982,1
"6691826","2019-05-27 12:13:00",1558959180,54,-127,"barber",180754,"ZcTag82",-74.7740217,35.5934417,89.9999587927877,11.8948500842956,0.457000017166138
"6691813","2019-05-27 12:23:06",1558959786,262,-123,"barber",180753,"ZcTag84",-74.7443983,35.5937167,87.1703187478913,18.6697452423055,0.486999988555908
"6691813","2019-05-27 12:23:25",1558959805,357,-128,"barber",180753,"ZcTag84",-74.7432334441692,35.5939388182014,56.4458977548258,20.4499311940511,1
"6691813","2019-05-27 12:23:58",1558959838,17,1,"barber",180753,"ZcTag84",-74.7426733,35.595855,11.2152395790879,27.0813377444151,0.273000001907349
"6691813","2019-05-27 12:24:15",1558959855,2,-121,"barber",180753,"ZcTag84",-74.7424067,35.5970167,13.4882381697765,28.982644593377,0.220999956130981
"6691813","2019-05-27 12:24:33",1558959873,8,-124,"barber",180753,"ZcTag84",-74.7419633,35.5982683,17.4716801806368,31.8393156752489,-0.875
"6691826","2019-05-27 12:30:28",1558960228,180,-126,"barber",180754,"ZcTag82",-74.7364367,35.61278,18.16926303887,12.4965579270687,0.834000110626221
"6691826","2019-05-27 12:30:44",1558960244,294,-128,"barber",180754,"ZcTag82",-74.7362333,35.6132283,21.0031100500092,12.4710711050119,0.0239999294281006
"6691826","2019-05-27 12:32:52",1558960372,211,-129,"barber",180754,"ZcTag82",-74.73746,35.6166983,342.104762689576,15.7874698221531,0.20799994468689
"6691826","2019-05-27 12:33:38",1558960418,211,-129,"barber",180754,"ZcTag82",-74.7377617,35.6184217,351.47012823362,15.177467368967,-0.592999935150146
"6691813","2019-05-27 12:43:41",1558961021,38,-122,"barber",180753,"ZcTag84",-74.7421183,35.6407167,14.2072459571166,17.7980575755304,0.256999969482422
"6691813","2019-05-27 12:43:56",1558961036,29,-126,"barber",180753,"ZcTag84",-74.7419667,35.641325,12.3791663969228,17.2287964179946,-0.671999931335449
"6691813","2019-05-27 12:44:15",1558961055,356,-121,"barber",180753,"ZcTag84",-74.7413967,35.6421917,44.3904249360483,22.9003882879697,-0.0659999847412109
"6691813","2019-05-27 12:44:32",1558961072,1,-120,"barber",180753,"ZcTag84",-74.7403133,35.6430867,42.9100036487047,37.867297934545,1.08599996566772
"6691813","2019-05-27 12:44:45",1558961085,358,-122,"barber",180753,"ZcTag84",-74.73931,35.6438917,45.9655792889043,41.8421175441201,-0.92300009727478
"6691813","2019-05-27 12:45:06",1558961106,353,-120,"barber",180753,"ZcTag84",-74.7373533,35.645605,42.1720792733444,44.9555693417919,0.924999952316284
"6691813","2019-05-27 12:45:41",1558961141,14,-120,"barber",180753,"ZcTag84",-74.73421,35.6482983,41.7641112782318,41.9205246762896,0.980999946594238
"6691813","2019-05-27 12:46:00",1558961160,15,-119,"barber",180753,"ZcTag84",-74.732555,35.6497817,41.7811758016637,45.8205162018953,-0.11299991607666
"6691813","2019-05-27 12:46:22",1558961182,354,-121,"barber",180753,"ZcTag84",-74.7305267,35.65173,41.383065078949,47.3493899817089,-0.11299991607666
"6691813","2019-05-27 12:46:36",1558961196,337,-116,"barber",180753,"ZcTag84",-74.7291967,35.6528583,44.5993933043629,50.4339684229982,-1.25500011444092
"6691813","2019-05-27 12:47:40",1558961260,25,-120,"barber",180753,"ZcTag84",-74.7238567,35.6575117,33.6153895227201,19.7517463518607,-0.569000005722046
"6691835","2019-05-27 13:18:25",1558963105,89,-127,"barber",180755,"ZcTag83",-74.7074538655579,35.672002080828,198.292554891032,0.680269970192004,-3
"6691835","2019-05-27 13:18:40",1558963120,54,-128,"barber",180755,"ZcTag83",-74.7074822802097,35.6719818804413,228.810414043941,1.02323481725642,-6
"6691813","2019-05-27 13:48:20",1558964900,111,-121,"barber",180753,"ZcTag84",-74.7080867830664,35.6717896834016,356.454458564281,0.330569612113934,0
"6691813","2019-05-27 13:48:38",1558964918,117,-121,"barber",180753,"ZcTag84",-74.7080822568387,35.6718072853982,11.7991436810672,0.514157479858852,-4
"6691813","2019-05-27 13:49:08",1558964948,355,-122,"barber",180753,"ZcTag84",-74.7082736995071,35.6719302479178,307.114321684618,10.5571574613039,1
"6691813","2019-05-27 13:49:28",1558964968,342,-123,"barber",180753,"ZcTag84",-74.708595,35.6729883,346.93533933806,35.5279204255095,-1.08500003814697
"6691813","2019-05-27 13:49:50",1558964990,340,-122,"barber",180753,"ZcTag84",-74.7092517,35.6753267,346.472965749798,46.5544034799277,0.654999971389771
"6691813","2019-05-27 13:50:07",1558965007,332,-121,"barber",180753,"ZcTag84",-74.7099202405661,35.6773099210113,343.330912820192,42.2102245988428,0
"6691813","2019-05-27 13:50:22",1558965022,336,-118,"barber",180753,"ZcTag84",-74.7105017,35.67861,339.730759796764,41.8022356431423,0.723000049591064
"6691813","2019-05-27 14:10:34",1558966234,312,-114,"barber",180753,"ZcTag84",-74.7273946646601,35.7028608955443,310.409242072207,6.52691475035503,-2
"6691813","2019-05-27 14:10:51",1558966251,321,-113,"barber",180753,"ZcTag84",-74.7275617,35.702975,308.859959738773,6.95004085116708,-1.76600003242493
"6691813","2019-05-27 14:11:11",1558966271,38,-108,"barber",180753,"ZcTag84",-74.7283367,35.7027833,215.023081271364,27.33089849832,-0.380000114440918
"6691813","2019-05-27 14:11:44",1558966304,7,-110,"barber",180753,"ZcTag84",-74.73057,35.7009567,232.750687606375,36.2159061994896,1.18499994277954
"6691813","2019-05-27 14:12:05",1558966325,356,-107,"barber",180753,"ZcTag84",-74.732275,35.699835,228.654685126259,43.8315390429689,-1.13100004196167
"6691813","2019-05-27 14:12:25",1558966345,357,-106,"barber",180753,"ZcTag84",-74.7343367,35.6982417,225.270065589794,45.1056191151197,-0.315000057220459
"6691813","2019-05-27 14:12:40",1558966360,357,-101,"barber",180753,"ZcTag84",-74.7359483,35.6970567,226.734589869792,47.3513217439067,-0.444999933242798
"6691835","2019-05-27 14:30:06",1558967406,45,-126,"barber",180755,"ZcTag83",-74.7444769833237,35.6923387572169,236.455713225531,1.87018405034125,7
"6691835","2019-05-27 14:31:11",1558967471,104,-128,"barber",180755,"ZcTag83",-74.7446833,35.6921867,0,0,0.980000019073486
"6691813","2019-05-27 14:34:54",1558967694,76,-88,"barber",180753,"ZcTag84",-74.7454717,35.6915383,0,0,-2.98799991607666
"6691813","2019-05-27 14:35:26",1558967726,50,-64,"barber",180753,"ZcTag84",-74.7468287777156,35.6916630920023,285.225242055261,13.5815171015802,0
"6691813","2019-05-27 14:36:02",1558967762,351,-55,"barber",180753,"ZcTag84",-74.7472,35.6920183,3.16843694875917,8.66342139254811,-0.595999956130981
"6691835","2019-05-27 14:50:03",1558968603,131,-128,"barber",180755,"ZcTag83",-74.7476567,35.6928533,234.516765681332,3.26835259862627,0.105999946594238
"6691813","2019-05-27 14:50:19",1558968619,209,-75,"barber",180753,"ZcTag84",-74.7477767,35.6928783,284.38726517536,3.40054178114901,-4.04999995231628
"669184C","2019-05-27 14:50:45",1558968645,67,-85,"barber",180756,"ZcTag85",-74.7477017,35.6932667,29.1470755702553,11.8058722098412,-0.710000038146973
"6691813","2019-05-27 14:50:56",1558968656,346,-84,"barber",180753,"ZcTag84",-74.7471467,35.6935817,85.8155839350406,18.6857455608284,1.00399994850159
"6691813","2019-05-27 14:51:11",1558968671,339,0,"barber",180753,"ZcTag84",-74.7461144719273,35.6933311745524,109.216359670591,33.0968429046687,0
"669184C","2019-05-27 14:51:20",1558968680,13,-70,"barber",180756,"ZcTag85",-74.7451283,35.69318,93.9644267738807,33.1018101883828,0.500999927520752
"6691813","2019-05-27 14:51:27",1558968687,318,-64,"barber",180753,"ZcTag84",-74.7446317,35.6931467,96.5035175279993,26.28738436472,-0.681999921798706
"6691835","2019-05-27 14:52:30",1558968750,345,1,"barber",180755,"ZcTag83",-74.7423367,35.6941117,34.0895943872299,7.39587742378043,-1.74399995803833
"6691813","2019-05-27 15:02:05",1558969325,65,-76,"barber",180753,"ZcTag84",-74.7413283,35.694025,0,0,0.0429999828338623
"6691813","2019-05-27 15:02:19",1558969339,27,-66,"barber",180753,"ZcTag84",-74.74152,35.693885,228.037127967016,5.79586919530402,0.503999948501587
"669184C","2019-05-27 15:02:27",1558969347,19,-67,"barber",180756,"ZcTag85",-74.7418067,35.6938167,253.628339238611,16.3248880934373,-1.39800000190735
"6691813","2019-05-27 15:02:35",1558969355,28,-56,"barber",180753,"ZcTag84",-74.7421867,35.6936817,244.141226822932,11.8735041559779,0.579999923706055
"6691813","2019-05-27 15:03:41",1558969421,308,-42,"barber",180753,"ZcTag84",-74.7433183,35.69386,34.7755223040637,12.6501009134922,0.507999897003174
"669184C","2019-05-27 15:04:38",1558969478,112,-50,"barber",180756,"ZcTag85",-74.7427115868777,35.6941630784422,298.28159524535,7.76400349120153,0
"66918BE","2019-05-27 15:05:28",1558969528,16,-46,"barber",180763,"ZcTag093",-74.7426817,35.6955467,8.6729844648404,15.9313000792602,0.730000019073486
"66918BE","2019-05-27 15:05:58",1558969558,6,-57,"barber",180763,"ZcTag093",-74.7424617,35.6962733,59.6145893969593,8.88217286929506,-1.03900003433228
"66918BE","2019-05-27 15:06:29",1558969589,66,-49,"barber",180763,"ZcTag093",-74.7420090995729,35.6958109606057,178.251358641994,8.4089183239136,0
"66918BE","2019-05-27 15:07:43",1558969663,256,0,"barber",180763,"ZcTag093",-74.7416785173118,35.6955665443093,27.1914982464615,4.54111984907003,-4
"66918BE","2019-05-27 15:07:58",1558969678,70,0,"barber",180763,"ZcTag093",-74.7416533,35.6955667,26.9951156133869,3.45067969608382,1.90000009536743
"66918BE","2019-05-27 15:08:13",1558969693,54,0,"barber",180763,"ZcTag093",-74.7414504457265,35.69584348239,38.926879665531,3.93345567896647,0
"66918BE","2019-05-27 15:08:28",1558969708,202,0,"barber",180763,"ZcTag093",-74.7413599211723,35.6959395390004,39.7150074878635,3.50403623105066,-1
"66918BE","2019-05-27 15:08:58",1558969738,7,-42,"barber",180763,"ZcTag093",-74.7410812228918,35.6961655989289,43.1063239082578,3.56553089235536,4
"66918BE","2019-05-27 15:09:13",1558969753,85,0,"barber",180763,"ZcTag093",-74.7410717,35.696155,46.7224088691906,3.93033909174237,-0.456000089645386
"669184C","2019-05-27 16:11:23",1558973483,288,-116,"barber",180756,"ZcTag85",-74.7413886711001,35.696184374392,306.367591371214,2.51032229963318,0
"6691813","2019-05-27 16:11:25",1558973485,264,-113,"barber",180753,"ZcTag84",-74.7413886711001,35.696184374392,306.367591371214,2.51032229963318,-2
"6691813","2019-05-27 16:12:00",1558973520,349,-119,"barber",180753,"ZcTag84",-74.7415467,35.6952533,173.700984275988,33.7909606351829,-0.32699990272522
"669184C","2019-05-27 16:12:13",1558973533,358,-120,"barber",180756,"ZcTag85",-74.74145,35.6940583,175.828826274862,37.8266687392783,-0.431999921798706
"669184C","2019-05-27 16:12:28",1558973548,356,-115,"barber",180756,"ZcTag85",-74.7413767,35.6924383,180,42.698851832282,0.319000005722046
"6691813","2019-05-27 16:12:33",1558973553,340,-115,"barber",180753,"ZcTag84",-74.741415,35.69191,183.402324924451,43.5486248123237,0.207000017166138
"669184C","2019-05-27 16:12:49",1558973569,356,-115,"barber",180756,"ZcTag85",-74.7415609192103,35.6898703705519,183.920569918423,43.2110102904964,0
"6691813","2019-05-27 16:12:50",1558973570,350,-115,"barber",180753,"ZcTag84",-74.7415567,35.6900617,183.104049585206,43.2998388388875,0.157999992370605
"669184C","2019-05-27 16:13:05",1558973585,7,-114,"barber",180756,"ZcTag85",-74.7416617,35.6884533,178.6645445355,46.1930521547217,0.0179998874664307
"6691813","2019-05-27 16:13:09",1558973589,346,-107,"barber",180753,"ZcTag84",-74.7416483,35.688115,178.157357466803,46.2272737633336,-1.05100011825562
"669184C","2019-05-27 16:13:36",1558973616,355,-114,"barber",180756,"ZcTag85",-74.7411733,35.6851733,172.937037478416,40.377323506139,0.82699990272522
"6691813","2019-05-27 16:13:54",1558973634,354,-106,"barber",180753,"ZcTag84",-74.7410183,35.68348,175.844502592438,37.8451151565217,-0.0880000591278076
"6691813","2019-05-27 16:33:26",1558974806,151,-104,"barber",180753,"ZcTag84",-74.7415498550981,35.6678068544716,189.470597778698,3.18905091581861,-1
