DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,12:50:00,,,,214.0,22.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,12:55:00,,,,273.0,43.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,13:00:00,,,,10.0,10.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,13:05:00,,,,351.0,44.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,13:10:00,,,,428.0,44.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,13:15:00,,,,351.0,44.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,13:20:00,,,,10.0,10.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,13:25:00,,,,214.0,22.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,13:30:00,,,,273.0,43.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,13:35:00,,,,273.0,43.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,13:40:00,,,,49.0,11.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,13:45:00,,,,214.0,22.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,13:50:00,,,,351.0,44.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,13:55:00,,,,351.0,44.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,14:00:00,,,,136.0,21.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,14:05:00,,,,175.0,22.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,14:10:00,,,,351.0,44.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,14:15:00,,,,428.0,44.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,14:20:00,,,,351.0,44.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,14:25:00,,,,29.0,10.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,14:30:00,,,,175.0,22.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,14:35:00,,,,351.0,44.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,14:40:00,,,,351.0,44.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,14:45:00,,,,214.0,22.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,14:50:00,,,,10.0,10.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,14:55:00,,,,214.0,22.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,15:00:00,,,,623.0,86.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,15:05:00,,,,1091.0,93.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,15:10:00,,,,1091.0,93.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,15:15:00,,,,1091.0,93.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,15:20:00,,,,1091.0,93.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,15:25:00,,,,934.0,90.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,15:30:00,,,,934.0,90.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,15:35:00,,,,779.0,88.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,15:40:00,,,,506.0,46.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,15:45:00,,,,175.0,22.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,15:50:00,,,,49.0,11.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,15:55:00,,,,351.0,44.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,16:00:00,,,,408.0,50.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,16:05:00,,,,408.0,50.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,16:10:00,,,,56.0,12.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,16:15:00,,,,159.0,25.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,16:20:00,,,,317.0,49.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,16:25:00,,,,408.0,50.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,16:30:00,,,,317.0,49.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,16:35:00,,,,34.0,12.00,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,16:40:00,,,,204.0,25.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,16:45:00,,,,317.0,49.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,16:50:00,,,,317.0,49.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,16:55:00,,,,204.0,25.50,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,30-Jul-2019,17:00:00,,,,11.0,11.50,,,,
