DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
ZcTag092,180761,1.000000,Transmission,Mk10,11,12:00:00 07-Aug-2019,16:00:00 07-Aug-2019,,,,16.0,0.00,1680.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,16,16:00:00 07-Aug-2019,20:00:00 07-Aug-2019,,,,6.0,0.00,1168.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,10,20:00:00 07-Aug-2019,00:00:00 08-Aug-2019,,,,11.0,0.00,1168.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,11,00:00:00 08-Aug-2019,04:00:00 08-Aug-2019,,,,9.0,0.00,1200.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,9,04:00:00 08-Aug-2019,08:00:00 08-Aug-2019,,,,25.0,0.00,1136.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,4,08:00:00 08-Aug-2019,12:00:00 08-Aug-2019,,,,33.0,0.00,1328.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,7,12:00:00 08-Aug-2019,16:00:00 08-Aug-2019,,,,12.0,0.00,1200.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,10,16:00:00 08-Aug-2019,20:00:00 08-Aug-2019,,,,25.0,0.00,1136.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,7,20:00:00 08-Aug-2019,00:00:00 09-Aug-2019,,,,19.0,0.00,1136.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,9,00:00:00 09-Aug-2019,04:00:00 09-Aug-2019,,,,25.0,0.00,1136.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,8,04:00:00 09-Aug-2019,08:00:00 09-Aug-2019,,,,48.0,0.00,1040.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,7,08:00:00 09-Aug-2019,12:00:00 09-Aug-2019,,,,75.0,0.50,1200.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,8,12:00:00 09-Aug-2019,16:00:00 09-Aug-2019,,,,61.0,0.50,1104.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,10,16:00:00 09-Aug-2019,20:00:00 09-Aug-2019,,,,63.0,0.50,1040.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,9,20:00:00 09-Aug-2019,00:00:00 10-Aug-2019,,,,31.0,0.00,1456.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,9,00:00:00 10-Aug-2019,04:00:00 10-Aug-2019,,,,31.0,0.00,1360.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,10,04:00:00 10-Aug-2019,08:00:00 10-Aug-2019,,,,17.0,0.00,2352.0,31.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,8,08:00:00 10-Aug-2019,12:00:00 10-Aug-2019,,,,24.0,0.00,1584.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,7,12:00:00 10-Aug-2019,16:00:00 10-Aug-2019,,,,26.0,0.00,1584.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,14,16:00:00 10-Aug-2019,20:00:00 10-Aug-2019,,,,25.0,0.00,1424.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,9,20:00:00 10-Aug-2019,00:00:00 11-Aug-2019,,,,24.0,0.00,1136.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,6,00:00:00 11-Aug-2019,04:00:00 11-Aug-2019,,,,25.0,0.00,1584.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,5,04:00:00 11-Aug-2019,08:00:00 11-Aug-2019,,,,13.0,0.00,1648.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,11,08:00:00 11-Aug-2019,12:00:00 11-Aug-2019,,,,11.0,0.00,1232.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,5,12:00:00 11-Aug-2019,16:00:00 11-Aug-2019,,,,10.0,0.00,1584.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,7,16:00:00 11-Aug-2019,20:00:00 11-Aug-2019,,,,9.0,0.00,1520.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,6,20:00:00 11-Aug-2019,00:00:00 12-Aug-2019,,,,19.0,0.00,1584.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,5,00:00:00 12-Aug-2019,04:00:00 12-Aug-2019,,,,24.0,0.00,1584.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,7,04:00:00 12-Aug-2019,08:00:00 12-Aug-2019,,,,41.0,0.00,1488.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,8,08:00:00 12-Aug-2019,12:00:00 12-Aug-2019,,,,85.0,0.50,1648.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,5,12:00:00 12-Aug-2019,16:00:00 12-Aug-2019,,,,51.0,0.50,1552.0,15.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,8,16:00:00 12-Aug-2019,20:00:00 12-Aug-2019,,,,47.0,0.00,2480.0,31.50,,,,,,,
ZcTag092,180761,1.000000,Transmission,Mk10,7,20:00:00 12-Aug-2019,00:00:00 13-Aug-2019,,,,55.0,0.50,1328.0,15.50,,,,,,,
