DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
ZcTag092,180761,Mk10,13:01:38 30-Jul-2019,Argos,B,35.5360,-74.7360,,,,,,,,,,
ZcTag092,180761,Mk10,14:27:10 30-Jul-2019,Argos,0,35.5020,-74.7860,,,,,,,,,,
ZcTag092,180761,Mk10,16:12:50 30-Jul-2019,Argos,A,35.6670,-74.6240,,,,,,,,,,
ZcTag092,180761,Mk10,20:23:34 30-Jul-2019,Argos,0,35.7090,-74.6960,,,,,,,,,,
ZcTag092,180761,Mk10,22:43:54 30-Jul-2019,Argos,1,35.5470,-74.6300,,,,,,,,,,
ZcTag092,180761,Mk10,00:16:47 31-Jul-2019,Argos,A,35.6340,-74.4580,,,,,,,,,,
ZcTag092,180761,Mk10,00:18:12 31-Jul-2019,Argos,0,35.4130,-74.4810,,,,,,,,,,
ZcTag092,180761,Mk10,01:57:20 31-Jul-2019,Argos,1,35.5590,-74.6150,,,,,,,,,,
ZcTag092,180761,Mk10,03:35:44 31-Jul-2019,Argos,0,35.2270,-74.7800,,,,,,,,,,
ZcTag092,180761,Mk10,10:26:42 31-Jul-2019,Argos,0,35.5680,-74.6150,,,,,,,,,,
ZcTag092,180761,Mk10,11:50:07 31-Jul-2019,Argos,B,35.4980,-74.5930,,,,,,,,,,
ZcTag092,180761,Mk10,14:15:32 31-Jul-2019,Argos,0,35.6270,-75.1390,,,,,,,,,,
ZcTag092,180761,Mk10,14:15:32 31-Jul-2019,Argos,0,35.6260,-74.9900,,,,,,,,,,
ZcTag092,180761,Mk10,20:13:37 31-Jul-2019,Argos,0,35.7720,-75.3180,,,,,,,,,,
ZcTag092,180761,Mk10,22:29:01 31-Jul-2019,Argos,0,35.5600,-74.4780,,,,,,,,,,
ZcTag092,180761,Mk10,23:32:51 31-Jul-2019,Argos,B,35.5020,-74.4080,,,,,,,,,,
ZcTag092,180761,Mk10,23:57:01 31-Jul-2019,Argos,B,35.5050,-74.4270,,,,,,,,,,
ZcTag092,180761,Mk10,23:57:36 31-Jul-2019,Argos,1,35.5050,-74.7930,,,,,,,,,,
ZcTag092,180761,Mk10,23:58:57 31-Jul-2019,Argos,0,35.5830,-74.7610,,,,,,,,,,
ZcTag092,180761,Mk10,01:41:51 01-Aug-2019,Argos,0,35.7080,-74.5820,,,,,,,,,,
ZcTag092,180761,Mk10,08:35:58 01-Aug-2019,Argos,B,35.5780,-74.1200,,,,,,,,,,
ZcTag092,180761,Mk10,09:46:12 01-Aug-2019,Argos,Z,35.7120,-74.8070,,,,,,,,,,
ZcTag092,180761,Mk10,10:13:06 01-Aug-2019,Argos,0,35.6430,-74.4540,,,,,,,,,,
ZcTag092,180761,Mk10,10:38:10 01-Aug-2019,Argos,0,35.6100,-74.1260,,,,,,,,,,
