DeployID,Ptt,Instr,SW,PercentDecoded,Passes,PercentArgosLoc,MsgPerPass,DS,DI,MinPower,AvgPower,MaxPower,MinInterval,EarliestXmitTime,LatestXmitTime,XmitDays,EarliestDataTime,LatestDataTime,DataDays,ReleaseDate,ReleaseType,DeployDate
ZcTag092,180761,Mk10,,90,525,98,5,2382,,,,,14,13:01:38 30-Jul-2019,02:26:50 09-Sep-2019,41,12:00:00 30-Jul-2019,00:00:00 13-Aug-2019,14,,,
