DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
ZcTag093,180763,Mk10,23:29:17 02-Aug-2019,,,A,35.5852,-74.6748,CRC 37074.28062,20:00:00 31-Jul-2019,TimeSeries,217,13,45,255,72,0,251,41,130,33,195,66,20,26,33,74,59,255,187,187,114,156,34,88,30,16,14,165,200,134,180,
ZcTag093,180763,Mk10,13:36:46 03-Aug-2019,,,1,35.6513,-74.7406,CRC 34147.49383,13:36:44 03-Aug-2019,Status,4,6,6,217,44,133,99,49,247,197,63,201,116,183,163,55,138,83,21,119,185,133,83,,,,,,,,,
ZcTag093,180763,Mk10,23:25:38 03-Aug-2019,,,B,35.5519,-74.7018,CRC 44935.27535,10:00:00 03-Aug-2019,TimeSeries,218,248,126,6,160,7,89,161,85,204,89,212,21,216,32,201,155,164,190,219,50,95,7,123,33,233,251,220,250,149,55,
ZcTag093,180763,Mk10,12:43:58 04-Aug-2019,,,0,35.4030,-74.8108,CRC 62633.9182,07:00:00 24-Oct-2016,TimeSeries,223,74,146,176,126,81,41,4,165,48,53,69,23,93,142,159,106,112,80,185,221,206,1,184,245,111,179,170,160,86,222,
ZcTag093,180763,Mk10,12:44:31 04-Aug-2019,,,0,35.4030,-74.8108,CRC 33358.48876,00:00:00 11-Aug-2019,TimeSeries,216,36,238,22,4,164,35,180,179,13,151,246,90,92,67,168,212,40,83,237,98,126,225,69,203,224,160,87,133,202,192,
ZcTag093,180763,Mk10,16:10:18 04-Aug-2019,,,B,35.5036,-74.6867,CRC 17487.24207,12:00:00 02-Oct-2019,TimeSeries,212,68,254,132,200,0,187,191,255,183,46,2,38,77,34,28,145,226,9,156,62,61,201,201,3,249,84,159,224,143,62,
ZcTag093,180763,Mk10,01:35:12 06-Aug-2019,,,0,35.5671,-74.8635,MaxWetDry (21) < MinWetDry (220),01:35:12 06-Aug-2019,Status,4,157,112,24,202,11,59,50,71,196,149,234,125,159,112,84,80,3,76,2,108,241,84,,,,,,,,,
ZcTag093,180763,Mk10,01:35:45 06-Aug-2019,,,0,35.5671,-74.8635,CRC 8850.23603,18:00:00 23-Oct-2019,TimeSeries,210,41,46,175,45,253,193,198,193,156,32,0,64,127,255,223,144,8,1,66,83,184,88,150,61,3,17,26,196,166,158,
ZcTag093,180763,Mk10,11:52:57 06-Aug-2019,,,2,35.5390,-74.6954,CRC 39178.58398,16:00:00 22-Aug-2019,TimeSeries,217,144,174,45,13,21,130,143,4,123,55,243,176,16,38,194,97,92,111,71,128,234,134,73,82,7,60,28,133,91,67,
ZcTag093,180763,Mk10,13:14:08 06-Aug-2019,,,,,,CRC 62943.29911,04:00:00 31-Jul-2019,TimeSeries,223,93,253,254,72,0,185,97,129,183,255,191,187,32,30,101,129,162,12,158,20,18,28,201,157,65,92,39,184,157,163,
ZcTag093,180763,Mk10,15:36:48 06-Aug-2019,,,A,35.4135,-74.7224,CRC 33852.59582,00:00:00 01-Aug-2018,TimeSeries,216,67,202,2,8,1,8,157,214,1,115,191,191,183,36,146,24,68,154,138,239,39,67,75,200,201,70,95,21,175,92,
ZcTag093,180763,Mk10,15:37:54 06-Aug-2019,,,A,35.4135,-74.7224,CRC 34430.58970,,TimeSeries,216,103,233,255,136,7,242,123,255,187,239,187,246,224,35,97,189,156,7,64,225,190,54,100,15,85,157,30,121,240,38,
ZcTag093,180763,Mk10,22:40:48 06-Aug-2019,,,0,35.4391,-74.7106,CRC 25589.18921,12:00:00 06-Aug-2019,TimeSeries,214,63,94,12,200,0,219,127,255,251,118,228,94,101,66,34,21,33,201,162,96,210,38,2,42,170,1,107,61,92,162,
ZcTag093,180763,Mk10,00:46:56 07-Aug-2019,,,B,35.3438,-74.7176,CRC 31087.15833,,TimeSeries,215,150,253,255,192,94,31,7,193,240,120,24,60,13,3,199,131,175,135,79,30,60,58,124,62,47,11,193,241,120,184,
ZcTag093,180763,Mk10,02:07:47 07-Aug-2019,,,,,,CRC 55306.26874,04:00:00 06-Aug-2019,TimeSeries,221,128,174,12,72,1,153,140,35,127,187,183,46,148,89,133,25,65,25,65,16,171,55,183,56,106,102,170,170,170,168,
ZcTag093,180763,Mk10,02:08:07 07-Aug-2019,,,0,35.4741,-74.8288,CRC 41042.41026,00:00:00 06-Aug-2019,TimeSeries,218,5,46,12,8,1,88,39,127,251,119,41,65,225,65,157,129,93,65,179,255,251,114,1,157,129,93,129,29,208,20,
ZcTag093,180763,Mk10,12:51:16 07-Aug-2019,,,B,35.4211,-74.9234,CRC 2397.30100,04:00:00 19-Aug-2019,TimeSeries,208,149,222,38,72,17,25,136,153,128,239,191,251,183,37,1,225,65,89,65,93,65,84,43,187,191,251,105,73,220,136,
ZcTag093,180763,Mk10,01:53:01 08-Aug-2019,,,1,35.4005,-74.7299,ZDO -29,01:53:01 08-Aug-2019,Status,4,157,100,29,59,13,251,50,5,94,78,55,38,252,201,9,38,73,28,202,63,214,243,,,,,,,,,
ZcTag093,180763,Mk10,01:55:26 08-Aug-2019,,,1,35.4005,-74.7299,CRC 12210.25538,12:00:00 02-Aug-2019,TimeSeries,210,251,46,4,200,1,90,13,30,32,34,102,1,225,73,225,193,179,187,251,255,253,41,254,45,249,248,206,52,9,52,
ZcTag093,180763,Mk10,01:53:01 08-Aug-2019,,,0,35.5489,-74.6225,MaxWetDry (14) < MinWetDry (134),01:53:01 08-Aug-2019,Status,4,157,100,29,59,13,251,50,7,214,115,13,242,14,24,58,100,155,46,205,93,246,100,,,,,,,,,
ZcTag093,180763,Mk10,10:32:28 08-Aug-2019,,,0,35.6044,-74.9402,CRC 14699.39754,04:00:00 07-Aug-2019,TimeSeries,211,150,190,14,72,1,152,21,216,10,251,187,183,114,160,7,206,65,50,136,247,200,239,136,155,182,169,214,113,25,37,
ZcTag093,180763,Mk10,10:32:47 08-Aug-2019,,,0,35.6044,-74.9402,CRC 53558.61626,00:00:00 07-Aug-2019,TimeSeries,221,19,110,14,8,1,25,225,216,26,29,65,84,31,59,187,251,119,42,20,30,221,222,116,28,5,198,17,167,170,14,
ZcTag093,180763,Mk10,10:33:25 08-Aug-2019,,,0,35.6044,-74.9402,CRC 5270.10015,16:00:00 06-Aug-2019,TimeSeries,209,73,110,13,8,1,152,239,187,187,187,119,114,65,179,116,49,78,198,127,133,191,215,16,240,48,26,141,37,251,193,
ZcTag093,180763,Mk10,10:33:45 08-Aug-2019,,,0,35.6044,-74.9402,CRC 25589.57449,12:00:00 06-Aug-2019,TimeSeries,214,63,94,12,200,0,219,127,255,251,118,228,94,101,66,34,21,33,201,162,96,218,110,43,154,211,45,193,41,137,132,
ZcTag093,180763,Mk10,10:34:07 08-Aug-2019,,,0,35.6044,-74.9402,CRC 164.9997,,TimeSeries,208,10,64,247,217,25,30,110,177,68,30,142,127,215,103,255,195,13,154,109,33,198,17,136,98,204,188,9,32,172,200,
ZcTag093,180763,Mk10,10:34:51 08-Aug-2019,,,0,35.6044,-74.9402,CRC 55306.40162,04:00:00 06-Aug-2019,TimeSeries,221,128,174,12,72,1,153,140,35,127,187,183,19,240,123,159,94,217,208,94,33,251,30,56,248,12,11,14,114,94,254,
ZcTag093,180763,Mk10,11:01:43 08-Aug-2019,,,0,35.4886,-74.8319,CRC 9465.48669,,,242,79,156,130,200,0,249,228,175,191,251,36,137,216,141,225,5,157,65,161,65,179,255,251,247,36,22,32,197,221,64,
ZcTag093,180763,Mk10,02:09:09 09-Aug-2019,,,0,35.4560,-74.7836,CRC 38413.55240,16:00:00 06-Aug-2019,TimeSeries,217,96,222,13,1,186,1,148,226,232,162,220,155,54,176,92,142,236,174,14,18,27,127,132,211,230,157,7,180,29,106,
ZcTag093,180763,Mk10,03:08:08 09-Aug-2019,,,A,35.4310,-74.9825,CRC 53458.52375,20:00:00 27-Jul-2019,TimeSeries,221,13,45,247,72,0,251,41,130,33,193,98,20,26,1,66,123,243,179,184,87,145,116,229,76,136,85,225,65,157,108,
ZcTag093,180763,Mk10,14:26:02 09-Aug-2019,,,B,35.4327,-75.1827,CRC 1686.60286,09:00:00 11-Sep-2018,TimeSeries,208,105,106,86,150,187,30,49,225,225,199,28,113,199,28,115,135,28,227,134,156,163,158,103,159,49,199,134,35,28,227,
ZcTag093,180763,Mk10,15:06:45 09-Aug-2019,,,B,35.5406,-75.1306,CRC 59762.310,,TimeSeries,222,151,35,217,200,1,121,129,93,212,25,205,129,98,21,4,156,24,147,59,191,247,242,229,130,0,136,196,238,99,156,
ZcTag093,180763,Mk10,10:05:41 10-Aug-2019,,,B,35.7619,-74.8438,CRC 32957.29775,00:00:00 03-Oct-2019,TimeSeries,216,11,222,134,10,40,220,249,68,254,229,227,195,131,68,12,46,128,62,26,213,69,95,33,106,228,135,210,12,145,37,
ZcTag093,180763,Mk10,13:24:50 10-Aug-2019,,,A,35.6534,-74.8533,CRC 50291.4071,12:57:49 08-Aug-2019,Status,4,6,16,206,113,196,115,30,113,193,142,127,137,143,197,33,192,239,28,113,31,255,255,,,,,,,,,
ZcTag093,180763,Mk10,14:08:24 10-Aug-2019,,,0,35.6587,-74.9090,CRC 10004.24861,04:00:00 09-Aug-2019,TimeSeries,210,113,78,18,72,0,249,93,208,93,212,31,63,255,251,134,102,244,64,33,59,159,51,163,23,153,117,155,103,158,29,
ZcTag093,180763,Mk10,15:10:11 10-Aug-2019,,,0,35.4840,-74.7899,CRC 3480.43308,04:00:00 08-Aug-2019,TimeSeries,208,217,142,16,72,0,218,16,94,24,25,212,11,63,255,255,255,183,104,9,161,128,182,241,140,113,206,48,115,28,231,
ZcTag093,180763,Mk10,15:11:12 10-Aug-2019,,,0,35.4840,-74.7899,CRC 8182.17561,21:26:00 21-Dec-2019,LinkedTemperature,193,255,111,43,89,168,218,38,48,89,132,93,1,48,193,10,219,255,255,254,219,46,161,164,163,129,7,0,249,223,208,
ZcTag093,180763,Mk10,15:11:47 10-Aug-2019,,,0,35.4840,-74.7899,CRC 6199.30788,00:00:00 07-Aug-2018,TimeSeries,209,131,122,14,8,1,63,95,43,119,47,136,223,222,224,92,192,206,191,233,120,179,150,28,151,216,183,11,75,201,5,
ZcTag093,180763,Mk10,15:32:30 10-Aug-2019,,,B,35.4584,-74.7904,CRC 25589.10769,12:00:00 06-Aug-2019,TimeSeries,214,63,94,12,200,0,219,127,191,251,118,228,94,101,66,162,21,33,201,162,96,210,102,2,170,171,1,226,17,234,136,
ZcTag093,180763,Mk10,00:48:22 11-Aug-2019,,,0,35.5483,-74.8852,Too short,,TimeSeries,216,229,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZcTag093,180763,Mk10,01:30:09 11-Aug-2019,,,1,35.5959,-74.7558,ZDO 125,01:30:09 11-Aug-2019,Status,4,157,94,23,135,18,59,50,23,214,231,220,15,252,68,144,198,103,209,7,70,132,219,,,,,,,,,
ZcTag093,180763,Mk10,01:31:06 11-Aug-2019,,,1,35.5959,-74.7558,CRC 10004.47890,04:00:00 09-Aug-2019,TimeSeries,210,113,78,18,72,0,249,93,208,93,212,31,63,255,251,183,41,70,33,1,225,129,93,204,23,59,255,251,183,35,24,
ZcTag093,180763,Mk10,11:19:41 11-Aug-2019,,,B,35.2273,-75.0421,CRC 31911.12191,20:00:00 03-Dec-2019,TimeSeries,215,202,127,7,72,1,25,191,2,25,155,223,192,251,243,195,39,231,212,142,71,232,221,181,236,15,255,192,181,86,68,
ZcTag093,180763,Mk10,13:49:54 11-Aug-2019,,,1,35.3295,-74.7027,CRC 10004.24033,04:00:00 09-Aug-2019,TimeSeries,210,113,78,18,72,0,121,93,192,93,212,31,63,223,255,28,145,6,49,247,36,245,40,89,243,213,148,57,125,242,230,
ZcTag093,180763,Mk10,13:50:34 11-Aug-2019,,,1,35.3295,-74.7027,CRC 8319.54625,,TimeSeries,210,7,254,17,200,2,26,115,187,59,55,102,49,105,148,186,65,158,9,56,58,73,235,24,75,19,157,103,107,62,247,
ZcTag093,180763,Mk10,21:26:50 11-Aug-2019,,,0,35.4026,-75.1494,CRC 47992.54983,12:00:00 11-Sep-2019,TimeSeries,219,183,142,86,200,1,29,65,160,10,214,180,181,42,82,149,106,85,171,82,10,133,193,16,201,101,130,170,85,27,174,
ZcTag093,180763,Mk10,22:43:27 11-Aug-2019,,,0,35.4633,-74.9574,CRC 10004.52315,04:00:00 09-Aug-2019,TimeSeries,210,113,78,18,72,0,249,93,208,93,212,31,63,255,251,183,41,70,33,1,225,129,89,204,19,58,230,105,220,137,152,
ZcTag093,180763,Mk10,22:44:04 11-Aug-2019,,,0,35.4633,-74.9574,CRC 8319.58440,20:00:00 08-Aug-2019,TimeSeries,210,7,254,17,72,2,26,119,187,187,183,119,123,183,46,170,65,158,9,30,33,23,221,129,26,16,133,45,106,212,169,
ZcTag093,180763,Mk10,22:45:17 11-Aug-2019,,,0,35.4633,-74.9574,CRC 3480.50512,04:00:00 08-Aug-2019,TimeSeries,208,217,142,16,72,64,218,16,30,8,24,212,11,62,246,255,247,187,104,9,225,65,157,128,0,0,250,21,0,74,97,
ZcTag093,180763,Mk10,00:28:06 12-Aug-2019,,,0,35.4733,-74.7491,CRC 45955.2451,08:00:00 03-Oct-2019,TimeSeries,219,56,62,134,136,1,89,161,85,204,89,196,21,222,250,100,249,115,128,230,70,29,135,173,252,239,4,53,27,173,30,
ZcTag093,180763,Mk10,00:28:55 12-Aug-2019,,,0,35.4733,-74.7491,CRC 35404.35869,16:00:00 03-Dec-2019,TimeSeries,216,164,207,7,7,254,250,8,65,184,7,194,81,203,136,110,254,124,235,15,4,194,64,97,220,144,95,255,66,193,47,
ZcTag093,180763,Mk10,02:05:31 12-Aug-2019,,,2,35.3997,-74.8224,CRC 47992.3362,12:00:00 11-Aug-2019,TimeSeries,219,183,142,22,200,1,25,65,162,9,25,130,55,191,183,119,46,96,28,213,141,6,40,249,89,255,195,63,169,176,51,
ZcTag093,180763,Mk10,02:47:50 12-Aug-2019,,,1,35.4191,-74.8540,CRC 10004.13281,04:00:00 09-Aug-2019,TimeSeries,210,113,78,18,72,0,249,93,208,93,212,31,63,255,251,183,41,70,33,1,225,129,93,204,23,59,239,174,142,155,254,
ZcTag093,180763,Mk10,02:48:22 12-Aug-2019,,,1,35.4191,-74.8540,CRC 8319.57534,20:00:00 08-Aug-2019,TimeSeries,210,7,254,17,72,2,26,119,187,187,183,119,123,183,46,170,65,158,9,30,32,21,221,129,158,24,23,55,251,119,49,
ZcTag093,180763,Mk10,08:59:32 12-Aug-2019,,,0,35.4573,-74.6765,value: 4,08:59:32 12-Aug-2019,Status,4,38,24,142,222,20,143,49,247,213,31,245,181,80,55,253,68,4,2,124,4,0,0,,,,,,,,,
ZcTag093,180763,Mk10,15:39:02 12-Aug-2019,,,B,35.5189,-74.7330,CRC 15934.65228,00:00:00 12-Aug-2019,TimeSeries,211,227,238,24,0,1,153,9,159,212,89,66,217,8,197,99,18,63,248,101,182,25,217,227,2,240,96,175,76,76,221,
ZcTag093,180763,Mk10,21:11:54 12-Aug-2019,,,1,35.3984,-74.7122,CRC 41928.36076,19:00:00 28-Jul-2019,DiveDuration,74,60,141,249,60,72,195,88,245,248,90,123,105,130,82,145,29,218,110,69,98,222,39,212,78,186,80,126,95,244,92,
ZcTag093,180763,Mk10,02:23:31 13-Aug-2019,,,A,35.4853,-74.6063,CRC 3480.63876,04:00:00 08-Aug-2019,TimeSeries,208,217,142,16,72,0,218,16,94,24,25,212,11,63,255,255,255,187,104,9,225,65,157,128,0,0,0,1,121,1,129,
ZcTag093,180763,Mk10,02:25:08 13-Aug-2019,,,A,35.4853,-74.6063,CRC 7782.11669,16:00:00 07-Aug-2019,TimeSeries,209,230,110,15,8,130,17,34,97,188,189,15,156,228,227,0,125,156,11,230,35,121,189,143,49,34,179,21,26,143,141,
ZcTag093,180763,Mk10,10:12:05 13-Aug-2019,,,0,35.5814,-74.8449,CRC 8125.7379,20:00:00 09-Aug-2017,TimeSeries,209,251,214,19,72,1,127,38,1,226,16,78,60,85,36,196,29,237,222,105,118,249,251,43,226,182,125,48,149,110,63,
ZcTag093,180763,Mk10,11:18:05 13-Aug-2019,,,0,35.4855,-74.8876,CRC 25589.50380,12:00:00 06-Aug-2019,TimeSeries,214,63,94,12,200,0,219,127,255,251,118,228,94,101,66,34,21,33,201,162,96,210,38,2,42,170,1,226,60,139,222,
ZcTag093,180763,Mk10,11:18:35 13-Aug-2019,,,0,35.4855,-74.8876,CRC 55306.44040,04:00:00 06-Aug-2019,TimeSeries,221,128,174,12,72,1,153,140,35,127,187,183,46,148,89,133,25,65,25,65,16,171,55,183,36,197,153,72,132,25,188,
ZcTag093,180763,Mk10,14:47:36 13-Aug-2019,,,1,35.4331,-74.5968,CRC 24748.51689,14:47:33 13-Aug-2019,Status,4,6,26,235,225,96,172,50,7,195,32,129,125,56,236,65,8,39,91,70,111,130,64,,,,,,,,,
ZcTag093,180763,Mk10,01:28:09 14-Aug-2019,,,B,35.4837,-75.1279,CRC 55306.42006,04:00:00 06-Aug-2019,TimeSeries,221,128,174,12,72,67,29,74,90,144,99,62,175,191,81,4,47,248,128,63,225,4,172,1,240,60,30,130,190,160,253,
ZcTag093,180763,Mk10,03:08:42 14-Aug-2019,,,B,35.6490,-75.0039,CRC 45481.10921,03:08:42 14-Aug-2019,Status,4,157,76,48,40,22,123,50,39,196,239,245,181,132,51,232,62,161,79,177,169,4,162,,,,,,,,,
ZcTag093,180763,Mk10,11:03:09 14-Aug-2019,,,1,35.6490,-74.8278,CRC 11404.59984,11:03:07 14-Aug-2019,Status,4,6,28,176,199,44,140,50,7,196,255,245,181,132,115,253,72,3,36,166,165,90,173,,,,,,,,,
ZcTag093,180763,Mk10,11:03:27 14-Aug-2019,,,1,35.6490,-74.8278,CRC 41967.63440,,TimeSeries,218,62,251,219,188,223,153,46,24,53,191,188,196,217,103,100,131,222,88,189,177,104,167,135,72,60,107,146,3,94,32,
ZcTag093,180763,Mk10,11:53:37 14-Aug-2019,,,A,35.5975,-75.0058,CRC 47992.58491,12:00:00 11-Aug-2019,TimeSeries,219,183,142,22,200,1,25,65,162,9,25,130,55,191,183,119,46,96,26,97,129,226,9,30,24,30,24,99,183,119,116,
ZcTag093,180763,Mk10,11:55:52 14-Aug-2019,,,A,35.5975,-75.0058,CRC 27540.7509,16:00:00 02-Aug-2019,TimeSeries,214,185,78,5,8,0,152,35,127,205,183,37,2,166,17,35,96,210,162,21,35,178,151,155,179,233,70,164,81,17,192,
ZcTag093,180763,Mk10,22:24:04 14-Aug-2019,,,0,35.3949,-74.8974,CRC 8319.9095,20:00:00 08-Aug-2019,TimeSeries,210,7,254,17,72,2,26,119,187,187,183,119,123,183,46,170,65,158,9,26,170,21,85,85,85,85,85,85,85,214,174,
ZcTag093,180763,Mk10,23:03:12 14-Aug-2019,,,B,35.5346,-74.7068,CRC 29895.60871,12:00:00 05-Aug-2019,TimeSeries,215,76,126,10,200,1,24,142,34,20,43,127,251,247,114,160,215,33,73,188,109,210,70,83,211,211,211,222,218,5,216,
ZcTag093,180763,Mk10,00:47:10 15-Aug-2019,,,A,35.5811,-74.8212,CRC 31599.42403,,TimeSeries,215,182,255,254,0,71,230,86,144,239,71,91,137,241,138,86,116,164,16,7,99,65,14,117,136,204,29,234,54,82,199,
ZcTag093,180763,Mk10,01:47:27 15-Aug-2019,,,2,35.6385,-74.7255,CRC 15450.43372,01:47:24 15-Aug-2019,Status,4,6,30,27,216,60,90,52,87,195,63,229,181,108,115,253,68,14,163,188,27,13,45,,,,,,,,,
ZcTag093,180763,Mk10,01:48:43 15-Aug-2019,,,2,35.6385,-74.7255,CRC 47992.56577,12:00:00 11-Aug-2019,TimeSeries,219,183,142,22,200,1,25,65,162,9,25,130,55,191,183,119,46,96,26,33,129,226,8,126,28,126,201,88,3,102,162,
