DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
ZcTag085,180756,1.000000,Transmission,Mk10,8,08:00:00 29-May-2019,12:00:00 29-May-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,7,12:00:00 29-May-2019,16:00:00 29-May-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,8,16:00:00 29-May-2019,20:00:00 29-May-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,11,20:00:00 29-May-2019,00:00:00 30-May-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,8,00:00:00 30-May-2019,04:00:00 30-May-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,6,04:00:00 30-May-2019,08:00:00 30-May-2019,,,,0.0,0.00,1520.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,9,08:00:00 30-May-2019,12:00:00 30-May-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,13,12:00:00 30-May-2019,16:00:00 30-May-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,3,16:00:00 30-May-2019,20:00:00 30-May-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,6,20:00:00 30-May-2019,00:00:00 31-May-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,7,00:00:00 31-May-2019,04:00:00 31-May-2019,,,,0.0,0.00,1776.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,6,04:00:00 31-May-2019,08:00:00 31-May-2019,,,,0.0,0.00,1904.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,3,08:00:00 31-May-2019,12:00:00 31-May-2019,,,,0.0,0.00,1680.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,6,12:00:00 31-May-2019,16:00:00 31-May-2019,,,,0.0,0.00,2352.0,31.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,4,16:00:00 31-May-2019,20:00:00 31-May-2019,,,,0.0,0.00,1648.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,8,20:00:00 31-May-2019,00:00:00 01-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,9,00:00:00 01-Jun-2019,04:00:00 01-Jun-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,6,04:00:00 01-Jun-2019,08:00:00 01-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,8,08:00:00 01-Jun-2019,12:00:00 01-Jun-2019,,,,0.0,0.00,912.0,7.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,8,12:00:00 01-Jun-2019,16:00:00 01-Jun-2019,,,,0.0,0.00,880.0,7.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,3,00:00:00 02-Jun-2019,04:00:00 02-Jun-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,3,04:00:00 02-Jun-2019,08:00:00 02-Jun-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,3,08:00:00 02-Jun-2019,12:00:00 02-Jun-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,9,12:00:00 02-Jun-2019,16:00:00 02-Jun-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,4,16:00:00 02-Jun-2019,20:00:00 02-Jun-2019,,,,0.0,0.00,960.0,7.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,2,20:00:00 02-Jun-2019,00:00:00 03-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,3,00:00:00 03-Jun-2019,04:00:00 03-Jun-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,7,04:00:00 03-Jun-2019,08:00:00 03-Jun-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,6,08:00:00 03-Jun-2019,12:00:00 03-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,6,12:00:00 03-Jun-2019,16:00:00 03-Jun-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,5,16:00:00 03-Jun-2019,20:00:00 03-Jun-2019,,,,0.0,0.00,1552.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,3,20:00:00 03-Jun-2019,00:00:00 04-Jun-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,7,00:00:00 04-Jun-2019,04:00:00 04-Jun-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,1,04:00:00 04-Jun-2019,08:00:00 04-Jun-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,2,08:00:00 04-Jun-2019,12:00:00 04-Jun-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,5,12:00:00 04-Jun-2019,16:00:00 04-Jun-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,4,16:00:00 04-Jun-2019,20:00:00 04-Jun-2019,,,,0.0,0.00,1040.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,6,20:00:00 04-Jun-2019,00:00:00 05-Jun-2019,,,,0.0,0.00,1040.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,3,00:00:00 05-Jun-2019,04:00:00 05-Jun-2019,,,,0.0,0.00,1680.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,2,04:00:00 05-Jun-2019,08:00:00 05-Jun-2019,,,,0.0,0.00,1616.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,2,08:00:00 05-Jun-2019,12:00:00 05-Jun-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,2,12:00:00 05-Jun-2019,16:00:00 05-Jun-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,3,16:00:00 05-Jun-2019,20:00:00 05-Jun-2019,,,,0.0,0.00,912.0,7.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,5,20:00:00 05-Jun-2019,00:00:00 06-Jun-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,5,00:00:00 06-Jun-2019,04:00:00 06-Jun-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,2,04:00:00 06-Jun-2019,08:00:00 06-Jun-2019,,,,0.0,0.00,1552.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,4,08:00:00 06-Jun-2019,12:00:00 06-Jun-2019,,,,0.0,0.00,1968.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,4,12:00:00 06-Jun-2019,16:00:00 06-Jun-2019,,,,0.0,0.00,1584.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,5,16:00:00 06-Jun-2019,20:00:00 06-Jun-2019,,,,0.0,0.00,976.0,7.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,2,08:00:00 07-Jun-2019,12:00:00 07-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,2,12:00:00 07-Jun-2019,16:00:00 07-Jun-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,4,16:00:00 07-Jun-2019,20:00:00 07-Jun-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,6,20:00:00 07-Jun-2019,00:00:00 08-Jun-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,3,00:00:00 08-Jun-2019,04:00:00 08-Jun-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,5,04:00:00 08-Jun-2019,08:00:00 08-Jun-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,1,08:00:00 08-Jun-2019,12:00:00 08-Jun-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,3,12:00:00 08-Jun-2019,16:00:00 08-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,2,16:00:00 08-Jun-2019,20:00:00 08-Jun-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,3,20:00:00 08-Jun-2019,00:00:00 09-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,1,00:00:00 09-Jun-2019,04:00:00 09-Jun-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,4,04:00:00 09-Jun-2019,08:00:00 09-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,2,08:00:00 09-Jun-2019,12:00:00 09-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,2,12:00:00 09-Jun-2019,16:00:00 09-Jun-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,1,16:00:00 09-Jun-2019,20:00:00 09-Jun-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
