DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,14:40:00,,,,295.0,46.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,14:45:00,,,,232.0,24.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,14:50:00,,,,52.0,11.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,14:55:00,,,,190.0,24.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,15:00:00,,,,232.0,24.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,15:05:00,,,,11.0,11.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,15:10:00,,,,548.0,49.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,15:15:00,,,,1011.0,96.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,15:20:00,,,,1181.0,100.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,15:25:00,,,,1181.0,100.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,15:30:00,,,,1181.0,100.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,15:35:00,,,,1181.0,100.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,15:40:00,,,,1181.0,100.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,15:45:00,,,,1181.0,100.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,15:50:00,,,,1011.0,96.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,15:55:00,,,,1011.0,96.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,16:00:00,,,,971.0,107.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,16:05:00,,,,631.0,55.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,16:10:00,,,,170.0,26.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,16:15:00,,,,122.0,26.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,16:20:00,,,,340.0,52.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,16:25:00,,,,437.0,53.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,16:30:00,,,,340.0,52.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,16:35:00,,,,12.0,12.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,16:40:00,,,,219.0,27.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,16:45:00,,,,340.0,52.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,16:50:00,,,,85.0,13.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,16:55:00,,,,170.0,26.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,17:00:00,,,,340.0,52.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,17:05:00,,,,437.0,53.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,17:10:00,,,,122.0,26.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,17:15:00,,,,12.0,12.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,17:20:00,,,,534.0,54.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,17:25:00,,,,1165.0,109.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,17:30:00,,,,1360.0,112.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,17:35:00,,,,1360.0,112.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,17:40:00,,,,1360.0,112.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,17:45:00,,,,1165.0,109.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,17:50:00,,,,777.0,105.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,17:55:00,,,,534.0,54.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,18:00:00,,,,267.0,27.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,18:05:00,,,,12.0,12.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,18:10:00,,,,437.0,53.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,18:15:00,,,,534.0,54.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,18:20:00,,,,534.0,54.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,18:25:00,,,,267.0,27.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,18:30:00,,,,12.0,12.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,18:35:00,,,,267.0,27.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,18:40:00,,,,340.0,52.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,18:45:00,,,,219.0,27.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,18:50:00,,,,12.0,12.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,18:55:00,,,,170.0,26.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,19:00:00,,,,267.0,27.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,19:05:00,,,,267.0,27.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,19:10:00,,,,219.0,27.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,19:15:00,,,,12.0,12.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,19:20:00,,,,170.0,26.50,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,19:25:00,,,,37.0,13.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,19:30:00,,,,219.0,27.00,,,,
ZcTag085,180756,1.000000,Transmission,Mk10,27-May-2019,19:35:00,,,,777.0,105.50,,,,
